time_s,step,node,x_m,displacement_m,applied_stress_pa
0.0025000000000000001,1,12,0.018750000000000003,3.4314328167996565e-05,126276727.65822759
0.0025000000000000001,1,13,0.020312500000000001,3.7173855515329617e-05,126276727.65822759
0.0025000000000000001,1,14,0.021875000000000002,4.003338286266267e-05,126276727.65822759
0.0025000000000000001,1,15,0.0234375,4.2892910209995722e-05,126276727.65822759
0.0025000000000000001,1,16,0.025000000000000001,4.5752437557328774e-05,126276727.65822759
0.0025000000000000001,1,17,0.026562500000000003,4.8611964904661826e-05,126276727.65822759
0.0025000000000000001,1,18,0.028125000000000001,5.1471492251994885e-05,126276727.65822759
0.0025000000000000001,1,19,0.029687500000000002,5.4331019599327937e-05,126276727.65822759
0.0025000000000000001,1,20,0.03125,5.7190546946660989e-05,126276727.65822759
0.0025000000000000001,1,21,0.032812500000000001,6.0050074293994042e-05,126276727.65822759
0.0025000000000000001,1,22,0.034375000000000003,6.2909601641327094e-05,126276727.65822759
0.0025000000000000001,1,23,0.035937500000000004,6.5769128988660153e-05,126276727.65822759
0.0025000000000000001,1,24,0.037500000000000006,6.8628656335993212e-05,126276727.65822759
0.0025000000000000001,1,25,0.0390625,7.1488183683326271e-05,126276727.65822759
0.0025000000000000001,1,26,0.040625000000000001,7.434771103065933e-05,126276727.65822759
0.0025000000000000001,1,27,0.042187500000000003,7.7207238377992389e-05,126276727.65822759
0.0025000000000000001,1,28,0.043750000000000004,8.0066765725325448e-05,126276727.65822759
0.0025000000000000001,1,29,0.045312500000000006,8.2926293072658507e-05,126276727.65822759
0.0025000000000000001,1,30,0.046875,8.5785820419991566e-05,126276727.65822759
0.0025000000000000001,1,31,0.048437500000000001,8.8645347767324625e-05,126276727.65822759
0.0025000000000000001,1,32,0.050000000000000003,9.1504875114657683e-05,126276727.65822759
0.0050000000000000001,2,0,0,0,132514757.20321847
0.0050000000000000001,2,1,0.0015625000000000001,3.0007870743482377e-06,132514757.20321847
0.0050000000000000001,2,2,0.0031250000000000002,6.0015741486964755e-06,132514757.20321847
0.0050000000000000001,2,3,0.0046875000000000007,9.0023612230447141e-06,132514757.20321847
0.0050000000000000001,2,4,0.0062500000000000003,1.2003148297392951e-05,132514757.20321847
0.0050000000000000001,2,5,0.0078125,1.5003935371741188e-05,132514757.20321847
0.0050000000000000001,2,6,0.0093750000000000014,1.8004722446089425e-05,132514757.20321847
0.0050000000000000001,2,7,0.010937500000000001,2.1005509520437665e-05,132514757.20321847
0.0050000000000000001,2,8,0.012500000000000001,2.4006296594785905e-05,132514757.20321847
0.0050000000000000001,2,9,0.0140625,2.7007083669134149e-05,132514757.20321847
0.0050000000000000001,2,10,0.015625,3.0007870743482393e-05,132514757.20321847
0.0050000000000000001,2,11,0.017187500000000001,3.3008657817830636e-05,132514757.20321847
0.0050000000000000001,2,12,0.018750000000000003,3.6009444892178883e-05,132514757.20321847
0.0050000000000000001,2,13,0.020312500000000001,3.9010231966527124e-05,132514757.20321847
0.0050000000000000001,2,14,0.021875000000000002,4.2011019040875364e-05,132514757.20321847
0.0050000000000000001,2,15,0.0234375,4.5011806115223611e-05,132514757.20321847
0.0050000000000000001,2,16,0.025000000000000001,4.8012593189571858e-05,132514757.20321847
0.0050000000000000001,2,17,0.026562500000000003,5.1013380263920105e-05,132514757.20321847
0.0050000000000000001,2,18,0.028125000000000001,5.4014167338268352e-05,132514757.20321847
0.0050000000000000001,2,19,0.029687500000000002,5.7014954412616599e-05,132514757.20321847
0.0050000000000000001,2,20,0.03125,6.0015741486964846e-05,132514757.20321847
0.0050000000000000001,2,21,0.032812500000000001,6.3016528561313093e-05,132514757.20321847
0.0050000000000000001,2,22,0.034375000000000003,6.601731563566134e-05,132514757.20321847
0.0050000000000000001,2,23,0.035937500000000004,6.9018102710009587e-05,132514757.20321847
0.0050000000000000001,2,24,0.037500000000000006,7.2018889784357834e-05,132514757.20321847
0.0050000000000000001,2,25,0.0390625,7.5019676858706095e-05,132514757.20321847
0.0050000000000000001,2,26,0.040625000000000001,7.8020463933054342e-05,132514757.20321847
0.0050000000000000001,2,27,0.042187500000000003,8.1021251007402589e-05,132514757.20321847
0.0050000000000000001,2,28,0.043750000000000004,8.4022038081750836e-05,132514757.20321847
0.0050000000000000001,2,29,0.045312500000000006,8.7022825156099083e-05,132514757.20321847
0.0050000000000000001,2,30,0.046875,9.002361223044733e-05,132514757.20321847
0.0050000000000000001,2,31,0.048437500000000001,9.3024399304795577e-05,132514757.20321847
0.0050000000000000001,2,32,0.050000000000000003,9.6025186379143824e-05,132514757.20321847
0.0074999999999999997,3,0,0,0,138675629.10847244
0.0074999999999999997,3,1,0.0015625000000000001,3.1402995722027204e-06,138675629.10847244
0.0074999999999999997,3,2,0.0031250000000000002,6.2805991444054407e-06,138675629.10847244
0.0074999999999999997,3,3,0.0046875000000000007,9.4208987166081619e-06,138675629.10847244
0.0074999999999999997,3,4,0.0062500000000000003,1.2561198288810883e-05,138675629.10847244
0.0074999999999999997,3,5,0.0078125,1.5701497861013603e-05,138675629.10847244
0.0074999999999999997,3,6,0.0093750000000000014,1.884179743321632e-05,138675629.10847244
0.0074999999999999997,3,7,0.010937500000000001,2.1982097005419042e-05,138675629.10847244
0.0074999999999999997,3,8,0.012500000000000001,2.5122396577621766e-05,138675629.10847244
0.0074999999999999997,3,9,0.0140625,2.8262696149824491e-05,138675629.10847244
0.0074999999999999997,3,10,0.015625,3.1402995722027219e-05,138675629.10847244
0.0074999999999999997,3,11,0.017187500000000001,3.4543295294229943e-05,138675629.10847244
0.0074999999999999997,3,12,0.018750000000000003,3.7683594866432675e-05,138675629.10847244
0.0074999999999999997,3,13,0.020312500000000001,4.0823894438635399e-05,138675629.10847244
0.0074999999999999997,3,14,0.021875000000000002,4.3964194010838124e-05,138675629.10847244
0.0074999999999999997,3,15,0.0234375,4.7104493583040849e-05,138675629.10847244
0.0074999999999999997,3,16,0.025000000000000001,5.024479315524358e-05,138675629.10847244
0.0074999999999999997,3,17,0.026562500000000003,5.3385092727446311e-05,138675629.10847244
0.0074999999999999997,3,18,0.028125000000000001,5.6525392299649043e-05,138675629.10847244
0.0074999999999999997,3,19,0.029687500000000002,5.9665691871851774e-05,138675629.10847244
0.0074999999999999997,3,20,0.03125,6.2805991444054505e-05,138675629.10847244
0.0074999999999999997,3,21,0.032812500000000001,6.594629101625723e-05,138675629.10847244
0.0074999999999999997,3,22,0.034375000000000003,6.9086590588459955e-05,138675629.10847244
0.0074999999999999997,3,23,0.035937500000000004,7.2226890160662679e-05,138675629.10847244
0.0074999999999999997,3,24,0.037500000000000006,7.5367189732865404e-05,138675629.10847244
0.0074999999999999997,3,25,0.0390625,7.8507489305068142e-05,138675629.10847244
0.0074999999999999997,3,26,0.040625000000000001,8.164778887727088e-05,138675629.10847244
0.0074999999999999997,3,27,0.042187500000000003,8.4788088449473605e-05,138675629.10847244
0.0074999999999999997,3,28,0.043750000000000004,8.7928388021676343e-05,138675629.10847244
0.0074999999999999997,3,29,0.045312500000000006,9.1068687593879081e-05,138675629.10847244
0.0074999999999999997,3,30,0.046875,9.4208987166081819e-05,138675629.10847244
0.0074999999999999997,3,31,0.048437500000000001,9.7349286738284557e-05,138675629.10847244
0.0074999999999999997,3,32,0.050000000000000003,0.00010048958631048728,138675629.10847244
0.01,4,0,0,0,144721359.54999578
0.01,4,1,0.0015625000000000001,3.2772046999546052e-06,144721359.54999578
0.01,4,2,0.0031250000000000002,6.5544093999092104e-06,144721359.54999578
0.01,4,3,0.0046875000000000007,9.8316140998638165e-06,144721359.54999578
0.01,4,4,0.0062500000000000003,1.3108818799818421e-05,144721359.54999578
0.01,4,5,0.0078125,1.6386023499773025e-05,144721359.54999578
0.01,4,6,0.0093750000000000014,1.966322819972763e-05,144721359.54999578
0.01,4,7,0.010937500000000001,2.2940432899682237e-05,144721359.54999578
0.01,4,8,0.012500000000000001,2.6217637599636845e-05,144721359.54999578
0.01,4,9,0.0140625,2.9494842299591456e-05,144721359.54999578
0.01,4,10,0.015625,3.2772046999546071e-05,144721359.54999578
0.01,4,11,0.017187500000000001,3.6049251699500685e-05,144721359.54999578
0.01,4,12,0.018750000000000003,3.93264563994553e-05,144721359.54999578
0.01,4,13,0.020312500000000001,4.2603661099409908e-05,144721359.54999578
0.01,4,14,0.021875000000000002,4.5880865799364522e-05,144721359.54999578
0.01,4,15,0.0234375,4.9158070499319137e-05,144721359.54999578
0.01,4,16,0.025000000000000001,5.2435275199273751e-05,144721359.54999578
0.01,4,17,0.026562500000000003,5.5712479899228366e-05,144721359.54999578
0.01,4,18,0.028125000000000001,5.8989684599182987e-05,144721359.54999578
0.01,4,19,0.029687500000000002,6.2266889299137602e-05,144721359.54999578
0.01,4,20,0.03125,6.5544093999092209e-05,144721359.54999578
0.01,4,21,0.032812500000000001,6.8821298699046831e-05,144721359.54999578
0.01,4,22,0.034375000000000003,7.2098503399001452e-05,144721359.54999578
0.01,4,23,0.035937500000000004,7.5375708098956073e-05,144721359.54999578
0.01,4,24,0.037500000000000006,7.8652912798910695e-05,144721359.54999578
0.01,4,25,0.0390625,8.1930117498865316e-05,144721359.54999578
0.01,4,26,0.040625000000000001,8.5207322198819937e-05,144721359.54999578
0.01,4,27,0.042187500000000003,8.8484526898774559e-05,144721359.54999578
0.01,4,28,0.043750000000000004,9.176173159872918e-05,144721359.54999578
0.01,4,29,0.045312500000000006,9.5038936298683801e-05,144721359.54999578
0.01,4,30,0.046875,9.8316140998638423e-05,144721359.54999578
0.01,4,31,0.048437500000000001,0.00010159334569859304,144721359.54999578
0.01,4,32,0.050000000000000003,0.00010487055039854767,144721359.54999578
0.012500000000000001,5,0,0,0,150614674.58920717
0.012500000000000001,5,1,0.0015625000000000001,3.4106583919657342e-06,150614674.58920717
0.012500000000000001,5,2,0.0031250000000000002,6.8213167839314684e-06,150614674.58920717
0.012500000000000001,5,3,0.0046875000000000007,1.0231975175897203e-05,150614674.58920717
0.012500000000000001,5,4,0.0062500000000000003,1.3642633567862937e-05,150614674.58920717
0.012500000000000001,5,5,0.0078125,1.7053291959828669e-05,150614674.58920717
0.012500000000000001,5,6,0.0093750000000000014,2.0463950351794402e-05,150614674.58920717
0.012500000000000001,5,7,0.010937500000000001,2.3874608743760138e-05,150614674.58920717
0.012500000000000001,5,8,0.012500000000000001,2.7285267135725874e-05,150614674.58920717
0.012500000000000001,5,9,0.0140625,3.0695925527691613e-05,150614674.58920717
0.012500000000000001,5,10,0.015625,3.4106583919657359e-05,150614674.58920717
0.012500000000000001,5,11,0.017187500000000001,3.7517242311623098e-05,150614674.58920717
0.012500000000000001,5,12,0.018750000000000003,4.0927900703588844e-05,150614674.58920717
0.012500000000000001,5,13,0.020312500000000001,4.4338559095554583e-05,150614674.58920717
0.012500000000000001,5,14,0.021875000000000002,4.7749217487520323e-05,150614674.58920717
0.012500000000000001,5,15,0.0234375,5.1159875879486069e-05,150614674.58920717
0.012500000000000001,5,16,0.025000000000000001,5.4570534271451815e-05,150614674.58920717
0.012500000000000001,5,17,0.026562500000000003,5.7981192663417561e-05,150614674.58920717
0.012500000000000001,5,18,0.028125000000000001,6.1391851055383307e-05,150614674.58920717
0.012500000000000001,5,19,0.029687500000000002,6.4802509447349046e-05,150614674.58920717
0.012500000000000001,5,20,0.03125,6.8213167839314786e-05,150614674.58920717
0.012500000000000001,5,21,0.032812500000000001,7.1623826231280525e-05,150614674.58920717
0.012500000000000001,5,22,0.034375000000000003,7.5034484623246264e-05,150614674.58920717
0.012500000000000001,5,23,0.035937500000000004,7.8445143015212017e-05,150614674.58920717
0.012500000000000001,5,24,0.037500000000000006,8.1855801407177756e-05,150614674.58920717
0.012500000000000001,5,25,0.0390625,8.5266459799143509e-05,150614674.58920717
0.012500000000000001,5,26,0.040625000000000001,8.8677118191109262e-05,150614674.58920717
0.012500000000000001,5,27,0.042187500000000003,9.2087776583075001e-05,150614674.58920717
0.012500000000000001,5,28,0.043750000000000004,9.5498434975040754e-05,150614674.58920717
0.012500000000000001,5,29,0.045312500000000006,9.8909093367006507e-05,150614674.58920717
0.012500000000000001,5,30,0.046875,0.00010231975175897226,150614674.58920717
0.012500000000000001,5,31,0.048437500000000001,0.00010573041015093801,150614674.58920717
0.012500000000000001,5,32,0.050000000000000003,0.00010914106854290375,150614674.58920717
0.014999999999999999,6,0,0,0,156319239.97916374
0.014999999999999999,6,1,0.0015625000000000001,3.5398378618469961e-06,156319239.97916374
0.014999999999999999,6,2,0.0031250000000000002,7.0796757236939922e-06,156319239.97916374
0.014999999999999999,6,3,0.0046875000000000007,1.0619513585540989e-05,156319239.97916374
0.014999999999999999,6,4,0.0062500000000000003,1.4159351447387984e-05,156319239.97916374
0.014999999999999999,6,5,0.0078125,1.769918930923498e-05,156319239.97916374
0.014999999999999999,6,6,0.0093750000000000014,2.1239027171081975e-05,156319239.97916374
0.014999999999999999,6,7,0.010937500000000001,2.477886503292897e-05,156319239.97916374
0.014999999999999999,6,8,0.012500000000000001,2.8318702894775969e-05,156319239.97916374
0.014999999999999999,6,9,0.0140625,3.1858540756622971e-05,156319239.97916374
0.014999999999999999,6,10,0.015625,3.5398378618469973e-05,156319239.97916374
0.014999999999999999,6,11,0.017187500000000001,3.8938216480316975e-05,156319239.97916374
0.014999999999999999,6,12,0.018750000000000003,4.2478054342163977e-05,156319239.97916374
0.014999999999999999,6,13,0.020312500000000001,4.6017892204010979e-05,156319239.97916374
0.014999999999999999,6,14,0.021875000000000002,4.9557730065857981e-05,156319239.97916374
0.014999999999999999,6,15,0.0234375,5.3097567927704983e-05,156319239.97916374
0.014999999999999999,6,16,0.025000000000000001,5.6637405789551992e-05,156319239.97916374
0.014999999999999999,6,17,0.026562500000000003,6.0177243651399e-05,156319239.97916374
0.014999999999999999,6,18,0.028125000000000001,6.3717081513246009e-05,156319239.97916374
0.014999999999999999,6,19,0.029687500000000002,6.7256919375093018e-05,156319239.97916374
0.014999999999999999,6,20,0.03125,7.0796757236940027e-05,156319239.97916374
0.014999999999999999,6,21,0.032812500000000001,7.4336595098787036e-05,156319239.97916374
0.014999999999999999,6,22,0.034375000000000003,7.7876432960634044e-05,156319239.97916374
0.014999999999999999,6,23,0.035937500000000004,8.1416270822481053e-05,156319239.97916374
0.014999999999999999,6,24,0.037500000000000006,8.4956108684328062e-05,156319239.97916374
0.014999999999999999,6,25,0.0390625,8.8495946546175084e-05,156319239.97916374
0.014999999999999999,6,26,0.040625000000000001,9.2035784408022093e-05,156319239.97916374
0.014999999999999999,6,27,0.042187500000000003,9.5575622269869102e-05,156319239.97916374
0.014999999999999999,6,28,0.043750000000000004,9.9115460131716111e-05,156319239.97916374
0.014999999999999999,6,29,0.045312500000000006,0.00010265529799356312,156319239.97916374
0.014999999999999999,6,30,0.046875,0.00010619513585541014,156319239.97916374
0.014999999999999999,6,31,0.048437500000000001,0.00010973497371725715,156319239.97916374
0.014999999999999999,6,32,0.050000000000000003,0.00011327481157910416,156319239.97916374
0.017499999999999998,7,0,0,0,161799885.1772759
0.017499999999999998,7,1,0.0015625000000000001,3.6639466752100424e-06,161799885.1772759
0.017499999999999998,7,2,0.0031250000000000002,7.3278933504200847e-06,161799885.1772759
0.017499999999999998,7,3,0.0046875000000000007,1.0991840025630127e-05,161799885.1772759
0.017499999999999998,7,4,0.0062500000000000003,1.4655786700840169e-05,161799885.1772759
0.017499999999999998,7,5,0.0078125,1.8319733376050211e-05,161799885.1772759
0.017499999999999998,7,6,0.0093750000000000014,2.1983680051260252e-05,161799885.1772759
0.017499999999999998,7,7,0.010937500000000001,2.5647626726470295e-05,161799885.1772759
0.017499999999999998,7,8,0.012500000000000001,2.9311573401680342e-05,161799885.1772759
0.017499999999999998,7,9,0.0140625,3.2975520076890389e-05,161799885.1772759
0.017499999999999998,7,10,0.015625,3.6639466752100443e-05,161799885.1772759
0.017499999999999998,7,11,0.017187500000000001,4.0303413427310497e-05,161799885.1772759
0.017499999999999998,7,12,0.018750000000000003,4.3967360102520551e-05,161799885.1772759
0.017499999999999998,7,13,0.020312500000000001,4.7631306777730598e-05,161799885.1772759
0.017499999999999998,7,14,0.021875000000000002,5.1295253452940651e-05,161799885.1772759
0.017499999999999998,7,15,0.0234375,5.4959200128150705e-05,161799885.1772759
0.017499999999999998,7,16,0.025000000000000001,5.8623146803360759e-05,161799885.1772759
0.017499999999999998,7,17,0.026562500000000003,6.2287093478570813e-05,161799885.1772759
0.017499999999999998,7,18,0.028125000000000001,6.5951040153780873e-05,161799885.1772759
0.017499999999999998,7,19,0.029687500000000002,6.961498682899092e-05,161799885.1772759
0.017499999999999998,7,20,0.03125,7.3278933504200967e-05,161799885.1772759
0.017499999999999998,7,21,0.032812500000000001,7.6942880179411014e-05,161799885.1772759
0.017499999999999998,7,22,0.034375000000000003,8.0606826854621075e-05,161799885.1772759
0.017499999999999998,7,23,0.035937500000000004,8.4270773529831135e-05,161799885.1772759
0.017499999999999998,7,24,0.037500000000000006,8.7934720205041196e-05,161799885.1772759
0.017499999999999998,7,25,0.0390625,9.1598666880251257e-05,161799885.1772759
0.017499999999999998,7,26,0.040625000000000001,9.5262613555461317e-05,161799885.1772759
0.017499999999999998,7,27,0.042187500000000003,9.8926560230671378e-05,161799885.1772759
0.017499999999999998,7,28,0.043750000000000004,0.00010259050690588144,161799885.1772759
0.017499999999999998,7,29,0.045312500000000006,0.0001062544535810915,161799885.1772759
0.017499999999999998,7,30,0.046875,0.00010991840025630156,161799885.1772759
0.017499999999999998,7,31,0.048437500000000001,0.00011358234693151162,161799885.1772759
0.017499999999999998,7,32,0.050000000000000003,0.00011724629360672167,161799885.1772759
0.02,8,0,0,0,167022820.18339786
0.02,8,1,0.0015625000000000001,3.782219659950123e-06,167022820.18339786
0.02,8,2,0.0031250000000000002,7.5644393199002461e-06,167022820.18339786
0.02,8,3,0.0046875000000000007,1.1346658979850369e-05,167022820.18339786
0.02,8,4,0.0062500000000000003,1.5128878639800492e-05,167022820.18339786
0.02,8,5,0.0078125,1.8911098299750615e-05,167022820.18339786
0.02,8,6,0.0093750000000000014,2.2693317959700738e-05,167022820.18339786
0.02,8,7,0.010937500000000001,2.6475537619650861e-05,167022820.18339786
0.02,8,8,0.012500000000000001,3.0257757279600988e-05,167022820.18339786
0.02,8,9,0.0140625,3.4039976939551117e-05,167022820.18339786
0.02,8,10,0.015625,3.7822196599501251e-05,167022820.18339786
0.02,8,11,0.017187500000000001,4.1604416259451384e-05,167022820.18339786
0.02,8,12,0.018750000000000003,4.5386635919401517e-05,167022820.18339786
0.02,8,13,0.020312500000000001,4.916885557935165e-05,167022820.18339786
0.02,8,14,0.021875000000000002,5.2951075239301783e-05,167022820.18339786
0.02,8,15,0.0234375,5.6733294899251917e-05,167022820.18339786
0.02,8,16,0.025000000000000001,6.051551455920205e-05,167022820.18339786
0.02,8,17,0.026562500000000003,6.429773421915219e-05,167022820.18339786
0.02,8,18,0.028125000000000001,6.807995387910233e-05,167022820.18339786
0.02,8,19,0.029687500000000002,7.1862173539052456e-05,167022820.18339786
0.02,8,20,0.03125,7.5644393199002583e-05,167022820.18339786
0.02,8,21,0.032812500000000001,7.9426612858952722e-05,167022820.18339786
0.02,8,22,0.034375000000000003,8.3208832518902862e-05,167022820.18339786
0.02,8,23,0.035937500000000004,8.6991052178853002e-05,167022820.18339786
0.02,8,24,0.037500000000000006,9.0773271838803142e-05,167022820.18339786
0.02,8,25,0.0390625,9.4555491498753282e-05,167022820.18339786
0.02,8,26,0.040625000000000001,9.8337711158703422e-05,167022820.18339786
0.02,8,27,0.042187500000000003,0.00010211993081865356,167022820.18339786
0.02,8,28,0.043750000000000004,0.0001059021504786037,167022820.18339786
0.02,8,29,0.045312500000000006,0.00010968437013855384,167022820.18339786
0.02,8,30,0.046875,0.00011346658979850398,167022820.18339786
0.02,8,31,0.048437500000000001,0.00011724880945845412,167022820.18339786
0.02,8,32,0.050000000000000003,0.00012103102911840426,167022820.18339786
0.022499999999999999,9,0,0,0,171955843.8664147
0.022499999999999999,9,1,0.0015625000000000001,3.8939276237865557e-06,171955843.8664147
0.022499999999999999,9,2,0.0031250000000000002,7.7878552475731114e-06,171955843.8664147
0.022499999999999999,9,3,0.0046875000000000007,1.1681782871359667e-05,171955843.8664147
0.022499999999999999,9,4,0.0062500000000000003,1.5575710495146223e-05,171955843.8664147
0.022499999999999999,9,5,0.0078125,1.9469638118932778e-05,171955843.8664147
0.022499999999999999,9,6,0.0093750000000000014,2.3363565742719334e-05,171955843.8664147
0.022499999999999999,9,7,0.010937500000000001,2.7257493366505893e-05,171955843.8664147
0.022499999999999999,9,8,0.012500000000000001,3.1151420990292452e-05,171955843.8664147
0.022499999999999999,9,9,0.0140625,3.5045348614079011e-05,171955843.8664147
0.022499999999999999,9,10,0.015625,3.8939276237865577e-05,171955843.8664147
0.022499999999999999,9,11,0.017187500000000001,4.2833203861652143e-05,171955843.8664147
0.022499999999999999,9,12,0.018750000000000003,4.6727131485438709e-05,171955843.8664147
0.022499999999999999,9,13,0.020312500000000001,5.0621059109225275e-05,171955843.8664147
0.022499999999999999,9,14,0.021875000000000002,5.4514986733011841e-05,171955843.8664147
0.022499999999999999,9,15,0.0234375,5.8408914356798406e-05,171955843.8664147
0.022499999999999999,9,16,0.025000000000000001,6.2302841980584972e-05,171955843.8664147
0.022499999999999999,9,17,0.026562500000000003,6.6196769604371538e-05,171955843.8664147
0.022499999999999999,9,18,0.028125000000000001,7.0090697228158104e-05,171955843.8664147
0.022499999999999999,9,19,0.029687500000000002,7.398462485194467e-05,171955843.8664147
0.022499999999999999,9,20,0.03125,7.7878552475731236e-05,171955843.8664147
0.022499999999999999,9,21,0.032812500000000001,8.1772480099517801e-05,171955843.8664147
0.022499999999999999,9,22,0.034375000000000003,8.5666407723304367e-05,171955843.8664147
0.022499999999999999,9,23,0.035937500000000004,8.9560335347090933e-05,171955843.8664147
0.022499999999999999,9,24,0.037500000000000006,9.3454262970877499e-05,171955843.8664147
0.022499999999999999,9,25,0.0390625,9.7348190594664078e-05,171955843.8664147
0.022499999999999999,9,26,0.040625000000000001,0.00010124211821845064,171955843.8664147
0.022499999999999999,9,27,0.042187500000000003,0.00010513604584223721,171955843.8664147
0.022499999999999999,9,28,0.043750000000000004,0.00010902997346602379,171955843.8664147
0.022499999999999999,9,29,0.045312500000000006,0.00011292390108981036,171955843.8664147
0.022499999999999999,9,30,0.046875,0.00011681782871359693,171955843.8664147
0.022499999999999999,9,31,0.048437500000000001,0.00012071175633738351,171955843.8664147
0.022499999999999999,9,32,0.050000000000000003,0.00012460568396117008,171955843.8664147
0.025000000000000001,10,0,0,0,176568542.4949238
0.025000000000000001,10,1,0.0015625000000000001,3.9983818499756196e-06,176568542.4949238
0.025000000000000001,10,2,0.0031250000000000002,7.9967636999512391e-06,176568542.4949238
0.025000000000000001,10,3,0.0046875000000000007,1.199514554992686e-05,176568542.4949238
0.025000000000000001,10,4,0.0062500000000000003,1.5993527399902482e-05,176568542.4949238
0.025000000000000001,10,5,0.0078125,1.99919092498781e-05,176568542.4949238
0.025000000000000001,10,6,0.0093750000000000014,2.3990291099853717e-05,176568542.4949238
0.025000000000000001,10,7,0.010937500000000001,2.7988672949829339e-05,176568542.4949238
0.025000000000000001,10,8,0.012500000000000001,3.1987054799804963e-05,176568542.4949238
0.025000000000000001,10,9,0.0140625,3.5985436649780591e-05,176568542.4949238
0.025000000000000001,10,10,0.015625,3.9983818499756219e-05,176568542.4949238
0.025000000000000001,10,11,0.017187500000000001,4.3982200349731847e-05,176568542.4949238
0.025000000000000001,10,12,0.018750000000000003,4.7980582199707475e-05,176568542.4949238
0.025000000000000001,10,13,0.020312500000000001,5.1978964049683104e-05,176568542.4949238
0.025000000000000001,10,14,0.021875000000000002,5.5977345899658732e-05,176568542.4949238
0.025000000000000001,10,15,0.0234375,5.997572774963436e-05,176568542.4949238
0.025000000000000001,10,16,0.025000000000000001,6.3974109599609994e-05,176568542.4949238
0.025000000000000001,10,17,0.026562500000000003,6.7972491449585622e-05,176568542.4949238
0.025000000000000001,10,18,0.028125000000000001,7.1970873299561264e-05,176568542.4949238
0.025000000000000001,10,19,0.029687500000000002,7.5969255149536892e-05,176568542.4949238
0.025000000000000001,10,20,0.03125,7.996763699951252e-05,176568542.4949238
0.025000000000000001,10,21,0.032812500000000001,8.3966018849488148e-05,176568542.4949238
0.025000000000000001,10,22,0.034375000000000003,8.7964400699463776e-05,176568542.4949238
0.025000000000000001,10,23,0.035937500000000004,9.1962782549439404e-05,176568542.4949238
0.025000000000000001,10,24,0.037500000000000006,9.5961164399415032e-05,176568542.4949238
0.025000000000000001,10,25,0.0390625,9.9959546249390674e-05,176568542.4949238
0.025000000000000001,10,26,0.040625000000000001,0.00010395792809936632,176568542.4949238
