path,nominal_axial_amplitude_mpa,phase_radians,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
direct_110,20.0,6.675884388878311,34,0.0038268343236508994,0.0038268343236508994,stable_local_equilibrium,6.2826263289017525e-15,1,0.8165178074255275,9.826176731369446e-05,2.9027921378219076e-08,-2.9022480439648243e-08,4.94419134808668,2.599704431993321e-05,9.826176731369446e-05
direct_110,20.0,6.872233929727672,35,0.005555702330196018,0.005555702330196018,stable_local_equilibrium,4.384188324879634e-15,1,0.8165274057455912,0.00014266726278140855,6.119105551055387e-08,-6.117443011630283e-08,4.9437291874500975,3.775253759198948e-05,0.00014266726278140855
direct_110,20.0,7.0685834705770345,36,0.007071067811865474,0.007071067811865474,stable_local_equilibrium,3.0429218172978167e-15,1,0.8165358232093037,0.00018159581636349075,9.913897823629711e-08,-9.91046850114356e-08,4.94332337820546,4.8061783103993306e-05,0.00018159581636349075
direct_110,20.0,7.264933011426397,37,0.008314696123025453,0.008314696123025453,stable_local_equilibrium,1.6390968443635856e-15,1,0.8165427343614382,0.00021354841304135712,1.370945163537851e-07,-1.3703874552944235e-07,4.942989835091139,5.65261812360925e-05,0.00021354841304135712
direct_110,20.0,7.461282552275758,38,0.009238795325112865,0.009238795325112865,stable_local_equilibrium,1.2240642527361345e-15,1,0.8165478716318975,0.0002372941145938352,1.692767526685274e-07,-1.692002301015625e-07,4.942741695846224,6.281802688401596e-05,0.0002372941145938352
direct_110,20.0,7.6576320931251205,39,0.009807852804032303,0.009807852804032303,stable_local_equilibrium,3.7346428033435686e-15,1,0.8165510359201001,0.0002519178254097051,1.9078257831167382e-07,-1.9069101862224746e-07,4.942588767579645,6.669347263185796e-05,0.0002519178254097051
direct_110,20.0,7.853981633974483,40,0.01,0.01,stable_local_equilibrium,4.2739249639378585e-15,1,0.8165521045024983,0.00025685585146452964,1.9833484296719991e-07,-1.9823778658661047e-07,4.9425371085258885,6.800221344361804e-05,0.00025685585146452964
direct_110,20.0,8.050331174823844,41,0.009807852804032307,0.009807852804032307,stable_local_equilibrium,7.547998684409585e-15,1,0.8165510359201004,0.0002519178254096705,1.9078257844145893e-07,-1.9069101849269591e-07,4.942588767579633,6.66934726321299e-05,0.0002519178254096705
direct_110,20.0,8.246680715673207,42,0.009238795325112868,0.009238795325112868,stable_local_equilibrium,6.051149165076097e-15,1,0.8165478716318972,0.00023729411459385956,1.692767541396981e-07,-1.692002286301601e-07,4.942741695846235,6.2818026883744e-05,0.00023729411459385956
direct_110,20.0,8.443030256522569,43,0.008314696123025456,0.008314696123025456,stable_local_equilibrium,5.056718932472393e-15,1,0.8165427343614389,0.00021354841304165755,1.3709451771258435e-07,-1.3703874417166352e-07,4.942989835091101,5.652618123690835e-05,0.00021354841304165755
direct_110,20.0,8.63937979737193,44,0.007071067811865484,0.007071067811865484,stable_local_equilibrium,2.3834016357748844e-15,1,0.8165358232093035,0.00018159581636409137,9.913897805201653e-08,-9.910468519605632e-08,4.943323378205469,4.806178310372136e-05,0.00018159581636409137
direct_110,20.0,8.835729338221293,45,0.005555702330196023,0.005555702330196023,stable_local_equilibrium,1.2222211090429091e-15,1,0.8165274057455917,0.00014266726278243177,6.119105637873236e-08,-6.117442924915933e-08,4.943729187450078,3.7752537592533376e-05,0.00014266726278243177
direct_110,20.0,9.032078879070655,46,0.003826834323650905,0.003826834323650905,stable_local_equilibrium,6.159352541890151e-16,1,0.8165178074255275,9.826176731501593e-05,2.9027921293127046e-08,-2.9022480525382344e-08,4.944191348086682,2.599704431993321e-05,9.826176731501593e-05
direct_110,20.0,9.228428419920018,47,0.0019509032201612798,0.0019509032201612798,stable_local_equilibrium,6.201799056942958e-15,1,0.8165073987811194,5.008835571869703e-05,7.542726850264952e-09,-7.542005502581686e-09,4.944691828677177,1.3249110463042294e-05,5.008835571869703e-05
direct_110,20.0,9.42477796076938,48,3.673940397442059e-18,3.673940397442059e-18,stable_local_equilibrium,9.248503032384132e-16,1,0.8164965809270466,2.3875351267789833e-16,2.1740052827547414e-15,2.1740052827547418e-15,4.945211215251892,-8.321608527724372e-13,2.3875351267789833e-16
direct_110,20.0,9.62112750161874,49,-0.0019509032201612726,-0.0019509032201612726,stable_local_equilibrium,6.104654542288257e-15,1,0.8164857699765565,-5.007784675615406e-05,7.53986234019028e-09,-7.54055775794008e-09,4.945729484857356,-1.324065699971524e-05,-5.007784675615406e-05
direct_110,20.0,9.817477042468104,50,-0.0038268343236508985,-0.0038268343236508985,stable_local_equilibrium,6.32355496091308e-15,1,0.8164753809918939,-9.822133134779602e-05,2.900621772499338e-08,-2.9011634812365475e-08,4.946226784588249,-2.5964512684270316e-05,-9.822133134779602e-05
direct_110,20.0,10.013826583317465,51,-0.005555702330196017,-0.005555702330196017,stable_local_equilibrium,5.856643295332198e-15,1,0.8164658120947347,-0.0001425820378517598,6.112466304899381e-08,-6.114122606535494e-08,4.94668418473111,-3.76839704048687e-05,-0.0001425820378517598
direct_110,20.0,10.210176124166829,52,-0.007071067811865479,-0.007071067811865479,stable_local_equilibrium,7.150313327541902e-16,1,0.8164574293377275,-0.0001814577591936727,9.900208905541613e-08,-9.903622923427446e-08,4.947084378589269,-4.795070905756878e-05,-0.0001814577591936727
direct_110,20.0,10.40652566501619,53,-0.00831469612302545,-0.00831469612302545,stable_local_equilibrium,3.657664449097098e-15,1,0.8164505528923227,-0.00021335752357200602,1.3687194343069763e-07,-1.3692745482616232e-07,4.947412306315731,-5.6372600300449935e-05,-0.00021335752357200602
direct_110,20.0,10.602875205865551,54,-0.009238795325112865,-0.009238795325112865,stable_local_equilibrium,4.76593590981178e-15,1,0.8164454450448283,-0.0002370584360168768,1.6897141770475742e-07,-1.6904755340766733e-07,4.947655685063593,-6.262841032308163e-05,-0.0002370584360168768
direct_110,20.0,10.799224746714915,55,-0.009807852804032305,-0.009807852804032305,stable_local_equilibrium,2.669088908224815e-15,1,0.8164423004164314,-0.0002516522196840511,1.9041727774892716e-07,-1.9050835446106887e-07,4.947805432467212,-6.647977782461793e-05,-0.0002516522196840511
direct_110,20.0,10.995574287564276,56,-0.01,-0.01,stable_local_equilibrium,5.8883019987687746e-15,1,0.8164412387376403,-0.00025657973671737276,1.9794764160659207e-07,-1.9804418224049306e-07,4.9478559745503565,-6.778006347908693e-05,-0.00025657973671737276
direct_110,20.0,11.191923828413637,57,-0.009807852804032307,-0.009807852804032307,stable_local_equilibrium,1.6306400674181987e-15,1,0.8164423004164317,-0.00025165221968411546,1.9041727649679501e-07,-1.905083557128665e-07,4.947805432467194,-6.647977782421001e-05,-0.00025165221968411546
direct_110,20.0,11.388273369263,58,-0.009238795325112868,-0.009238795325112868,stable_local_equilibrium,1.139279642847768e-15,1,0.8164454450448281,-0.0002370584360169257,1.6897141701143943e-07,-1.6904755410130317e-07,4.947655685063606,-6.262841032335358e-05,-0.0002370584360169257
direct_110,20.0,11.584622910112362,59,-0.008314696123025456,-0.008314696123025456,stable_local_equilibrium,3.657664449097098e-15,1,0.8164505528923227,-0.0002133575235721324,1.3687194343077712e-07,-1.369274548262164e-07,4.947412306315731,-5.6372600300449935e-05,-0.0002133575235721324
direct_110,20.0,11.780972450961723,60,-0.007071067811865485,-0.007071067811865485,stable_local_equilibrium,1.2193588153075474e-14,1,0.8164574293377276,-0.00018145775919399618,9.900208920948264e-08,-9.90362290803988e-08,4.9470843785892615,-4.7950709057432804e-05,-0.00018145775919399618
direct_110,20.0,11.977321991811086,61,-0.005555702330196024,-0.005555702330196024,stable_local_equilibrium,5.8632569285843594e-15,1,0.8164658120947347,-0.0001425820378524494,6.11246631345769e-08,-6.114122598025837e-08,4.946684184731105,-3.76839704048687e-05,-0.0001425820378524494
direct_110,20.0,12.173671532660448,62,-0.0038268343236509063,-0.0038268343236509063,stable_local_equilibrium,8.514131240311418e-15,1,0.8164753809918942,-9.822133134891003e-05,2.9006218854827267e-08,-2.9011633682911113e-08,4.946226784588227,-2.5964512683862395e-05,-9.822133134891003e-05
direct_110,20.0,12.370021073509811,63,-0.0019509032201612808,-0.0019509032201612808,stable_local_equilibrium,6.549231643115938e-15,1,0.8164857699765569,-5.0077846757639966e-05,7.539862583050862e-09,-7.540557515365087e-09,4.94572948485734,-1.324065699930732e-05,-5.0077846757639966e-05
direct_110,20.0,12.566370614359172,64,-4.898587196589413e-18,-4.898587196589413e-18,stable_local_equilibrium,7.493261956661329e-15,1,0.8164965809270464,-1.456557078548719e-15,9.82187080679056e-16,9.821870806790556e-16,4.945211215251913,-8.324328007635393e-13,-1.456557078548719e-15
direct_110,30.0,0.0,0,0.0,0.0,stable_local_equilibrium,5.57124027183705e-15,1,0.8164965809270465,-3.17911157653278e-17,2.2134694413818707e-15,2.2134694413818707e-15,4.945211215251898,-8.322968267679883e-13,-3.17911157653278e-17
direct_110,30.0,0.19634954084936207,1,0.0029263548302419238,0.0029263548302419238,stable_local_equilibrium,2.655699011394619e-15,2,0.8165128102982311,7.513647858508272e-05,1.6972755419162586e-08,-1.6970320331417438e-08,4.944431716411156,1.9876838291973666e-05,7.513647858508272e-05
direct_110,30.0,0.39269908169872414,2,0.005740251485476347,0.005740251485476347,stable_local_equilibrium,1.022456858762455e-14,2,0.8165284306453229,0.00014740784577267122,6.532504458692366e-08,-6.530669869511681e-08,4.943679801948259,3.9007778282004545e-05,0.00014740784577267122
direct_110,30.0,0.5890486225480862,3,0.008333553495294032,0.008333553495294032,stable_local_equilibrium,1.5005358067199381e-15,2,0.8165428391781918,0.00021403294936909027,1.3771732203570307e-07,-1.3766117610797773e-07,4.942984774015492,5.665455501751222e-05,0.00021403294936909027
direct_110,30.0,0.7853981633974483,4,0.010606601717798213,0.010606601717798213,stable_local_equilibrium,1.3253287356462806e-15,2,0.81655547841905,0.0002724456936594949,2.2313996441081971e-07,-2.2302413088566204e-07,4.942373951550034,7.213440043681166e-05,0.0002724456936594949
direct_110,30.0,0.9817477042468103,5,0.012472044184538178,0.012472044184538178,stable_local_equilibrium,5.80265002714242e-15,1,0.8165658581990893,0.0003203945245871074,3.0858835193111334e-07,-3.083999472847226e-07,4.941871527669407,8.484698280620436e-05,0.0003203945245871074
direct_110,30.0,1.1780972450961724,6,0.0138581929876693,0.0138581929876693,stable_local_equilibrium,4.011331197761869e-15,1,0.8165735751739661,0.00035602999245632595,3.810452002550322e-07,-3.8078665081418436e-07,4.941497530293087,9.429830820920008e-05,0.00035602999245632595
direct_110,30.0,1.3744467859455345,7,0.014711779206048456,0.014711779206048456,stable_local_equilibrium,6.218116299638865e-15,1,0.8165783290044826,0.0003779768680543282,4.294672503036754e-07,-4.2915785341390446e-07,4.941266942661779,0.00010012053775369609,0.0003779768680543282
direct_110,30.0,1.5707963267948966,8,0.015,0.015,stable_local_equilibrium,8.468920009718772e-15,1,0.8165799344763484,0.00038538787967365553,4.4647223013254963e-07,-4.4614427332718933e-07,4.94118903433798,0.0001020868311874789,0.00038538787967365553
direct_110,30.0,1.7671458676442586,9,0.014711779206048456,0.014711779206048456,stable_local_equilibrium,9.085614205428527e-15,1,0.8165783290044824,0.0003779768680544068,4.2946725019922154e-07,-4.2915785351809036e-07,4.94126694266179,0.00010012053775342414,0.0003779768680544068
direct_110,30.0,1.9634954084936207,10,0.0138581929876693,0.0138581929876693,stable_local_equilibrium,7.574236376983734e-15,1,0.8165735751739664,0.00035602999245673393,3.8104520113495776e-07,-3.807866499355625e-07,4.941497530293071,9.429830820960799e-05,0.00035602999245673393
direct_110,30.0,2.1598449493429825,11,0.01247204418453818,0.01247204418453818,stable_local_equilibrium,1.2483720654432595e-14,1,0.8165658581990899,0.00032039452458837604,3.0858835319784524e-07,-3.0839994602087825e-07,4.941871527669386,8.484698280688424e-05,0.00032039452458837604
direct_110,30.0,2.356194490192345,12,0.010606601717798213,0.010606601717798213,stable_local_equilibrium,8.244056479145279e-15,1,0.8165554784190501,0.00027244569365998537,2.2313996477250723e-07,-2.2302413052478444e-07,4.942373951550031,7.213440043694764e-05,0.00027244569365998537
direct_110,30.0,2.552544031041707,13,0.008333553495294032,0.008333553495294032,stable_local_equilibrium,8.982831839476901e-15,2,0.8165428391781925,0.0002140329493694,1.3771732322888042e-07,-1.3766117491583285e-07,4.942984774015458,5.665455501832806e-05,0.0002140329493694
direct_110,30.0,2.748893571891069,14,0.005740251485476348,0.005740251485476348,stable_local_equilibrium,4.010030155154887e-15,2,0.8165284306453232,0.00014740784577313928,6.532504389916475e-08,-6.530669938345957e-08,4.9436798019482495,3.900777828241247e-05,0.00014740784577313928
direct_110,30.0,2.945243112740431,15,0.002926354830241929,0.002926354830241929,stable_local_equilibrium,2.119994717969531e-15,2,0.8165128102982312,7.513647858565804e-05,1.697275564831427e-08,-1.6970320102520797e-08,4.944431716411145,1.9876838292109642e-05,7.513647858565804e-05
direct_110,30.0,3.141592653589793,16,1.8369701987210296e-18,1.8369701987210296e-18,stable_local_equilibrium,2.6784301638525927e-15,2,0.8164965809270468,1.4877583436619285e-16,2.6541767792316434e-15,2.6541767792316434e-15,4.945211215251884,-8.318889047813351e-13,1.4877583436619285e-16
direct_110,30.0,3.3379421944391554,17,-0.0029263548302419255,-0.0029263548302419255,stable_local_equilibrium,2.1378298437069176e-15,2,0.8164803670889249,-7.511283341745887e-05,1.696305106420897e-08,-1.6965470194382793e-08,4.945988200911724,-1.9857815917250013e-05,-7.511283341745887e-05
direct_110,30.0,3.5342917352885173,18,-0.005740251485476345,-0.005740251485476345,stable_local_equilibrium,1.1117734337318108e-14,2,0.816464790976281,-0.00014731686479841393,6.525181454546552e-08,-6.527007362361811e-08,4.946732958439347,-3.8934579994098115e-05,-0.00014731686479841393
direct_110,30.0,3.730641276137879,19,-0.008333553495294029,-0.008333553495294029,stable_local_equilibrium,5.644573350394033e-15,2,0.8164504486450165,-0.00021384119305786897,1.3749323055335833e-07,-1.3754912723454694e-07,4.947417275257407,-5.6500276654113746e-05,-0.00021384119305786897
direct_110,30.0,3.9269908169872414,20,-0.010606601717798212,-0.010606601717798212,stable_local_equilibrium,5.287437154777308e-15,2,0.8164378874943926,-0.0002721350644546888,2.2267793444232243e-07,-2.227931182407489e-07,4.9480154630951,-7.188448145947426e-05,-0.0002721350644546888
direct_110,30.0,4.123340357836604,21,-0.012472044184538178,-0.012472044184538178,stable_local_equilibrium,3.1860365040659033e-15,1,0.8164275858047132,-0.0003199650221879696,3.078371578223965e-07,-3.080243465106847e-07,4.948505252341016,-8.450142306100548e-05,-0.0003199650221879696
direct_110,30.0,4.319689898685965,22,-0.013858192987669297,-0.013858192987669297,stable_local_equilibrium,8.255765862608122e-15,1,0.8164199350317455,-0.000355499713991515,3.800146683367997e-07,-3.8027138624425693e-07,4.948868538585736,-9.387166801539651e-05,-0.000355499713991515
direct_110,30.0,4.516039439535327,23,-0.014711779206048454,-0.014711779206048454,stable_local_equilibrium,2.2588268061563e-15,1,0.8164152254359811,-0.00037737925305460744,4.282343239544585e-07,-4.2854139004209977e-07,4.949091969264947,-9.9639721274141e-05,-0.00037737925305460744
direct_110,30.0,4.71238898038469,24,-0.015,-0.015,stable_local_equilibrium,5.22672183311812e-15,1,0.8164136354973045,-0.0003847666192045704,4.451654119264604e-07,-4.4549086285799366e-07,4.949167364400837,-0.00010158699051414004,-0.0003847666192045704
direct_110,30.0,4.908738521234052,25,-0.014711779206048456,-0.014711779206048456,stable_local_equilibrium,4.617183371746769e-15,1,0.8164152254359812,-0.00037737925305463314,4.282343243903682e-07,-4.2854138960603075e-07,4.949091969264941,-9.963972127400503e-05,-0.00037737925305463314
direct_110,30.0,5.105088062083414,26,-0.013858192987669299,-0.013858192987669299,stable_local_equilibrium,4.602004541331972e-15,1,0.8164199350317453,-0.0003554997139915848,3.800146688373971e-07,-3.802713857441729e-07,4.948868538585756,-9.387166801566845e-05,-0.0003554997139915848
direct_110,30.0,5.301437602932776,27,-0.012472044184538181,-0.012472044184538181,stable_local_equilibrium,3.9514832378406695e-15,1,0.8164275858047134,-0.00031996502218854,3.0783715689964596e-07,-3.080243474339871e-07,4.948505252340999,-8.450142306073354e-05,-0.00031996502218854
direct_110,30.0,5.497787143782138,28,-0.010606601717798215,-0.010606601717798215,stable_local_equilibrium,1.1065801053256052e-14,1,0.8164378874943924,-0.0002721350644559661,2.2267793410738128e-07,-2.22793118577709e-07,4.948015463095115,-7.188448145974621e-05,-0.0002721350644559661
direct_110,30.0,5.6941366846315,29,-0.008333553495294032,-0.008333553495294032,stable_local_equilibrium,1.0835082830951137e-14,2,0.8164504486450164,-0.0002138411930580667,1.3749323049886952e-07,-1.3754912728936244e-07,4.947417275257416,-5.650027665424972e-05,-0.0002138411930580667
direct_110,30.0,5.890486225480862,30,-0.005740251485476355,-0.005740251485476355,stable_local_equilibrium,9.75998795671451e-16,2,0.8164647909762807,-0.0001473168647987561,6.52518152441584e-08,-6.527007292541752e-08,4.946732958439362,-3.893457999450604e-05,-0.0001473168647987561
direct_110,30.0,6.086835766330224,31,-0.0029263548302419307,-0.0029263548302419307,stable_local_equilibrium,6.233132499727789e-15,2,0.8164803670889247,-7.511283341795025e-05,1.696304965337433e-08,-1.6965471605482535e-08,4.9459882009117315,-1.985781591752196e-05,-7.511283341795025e-05
direct_110,30.0,6.283185307179586,32,-3.673940397442059e-18,-3.673940397442059e-18,stable_local_equilibrium,5.5163348807694346e-15,2,0.8164965809270465,-4.843920863454389e-16,2.2134694413818336e-15,2.2134694413818332e-15,4.9452112152518986,-8.322968267679883e-13,-4.843920863454389e-16
direct_110,30.0,6.4795348480289485,33,0.0029263548302419238,0.0029263548302419238,stable_local_equilibrium,2.655699011394619e-15,2,0.8165128102982311,7.513647858506475e-05,1.6972755419162586e-08,-1.697032033141076e-08,4.944431716411156,1.9876838291973666e-05,7.513647858506475e-05
direct_110,30.0,6.675884388878311,34,0.005740251485476349,0.005740251485476349,stable_local_equilibrium,8.86031699398604e-15,2,0.8165284306453231,0.00014740784577264518,6.532504363533334e-08,-6.530669964685002e-08,4.943679801948259,3.90077782822765e-05,0.00014740784577264518
direct_110,30.0,6.872233929727672,35,0.008333553495294027,0.008333553495294027,stable_local_equilibrium,7.747708724581415e-15,2,0.816542839178192,0.00021403294936908916,1.3771732132189302e-07,-1.376611768220214e-07,4.942984774015485,5.665455501778416e-05,0.00021403294936908916
direct_110,30.0,7.0685834705770345,36,0.01060660171779821,0.01060660171779821,stable_local_equilibrium,1.3253287356462806e-15,2,0.81655547841905,0.00027244569365949644,2.2313996441081971e-07,-2.230241308856641e-07,4.942373951550034,7.213440043681166e-05,0.00027244569365949644
direct_110,30.0,7.264933011426397,37,0.012472044184538178,0.012472044184538178,stable_local_equilibrium,5.80265002714242e-15,1,0.8165658581990893,0.00032039452458710894,3.0858835193111334e-07,-3.0839994728472494e-07,4.941871527669407,8.484698280620436e-05,0.00032039452458710894
direct_110,30.0,7.461282552275758,38,0.013858192987669297,0.013858192987669297,stable_local_equilibrium,4.010680676458378e-15,1,0.8165735751739661,0.0003560299924563272,3.810452002550322e-07,-3.8078665081418637e-07,4.941497530293087,9.429830820920008e-05,0.0003560299924563272
direct_110,30.0,7.6576320931251205,39,0.014711779206048454,0.014711779206048454,stable_local_equilibrium,6.218333140073362e-15,1,0.8165783290044826,0.0003779768680543294,4.294672503036754e-07,-4.291578534139066e-07,4.941266942661779,0.00010012053775369609,0.0003779768680543294
direct_110,30.0,7.853981633974483,40,0.015,0.015,stable_local_equilibrium,8.468920009718772e-15,1,0.8165799344763484,0.00038538787967365673,4.4647223013254963e-07,-4.4614427332719155e-07,4.94118903433798,0.0001020868311874789,0.00038538787967365673
direct_110,30.0,8.050331174823844,41,0.014711779206048459,0.014711779206048459,stable_local_equilibrium,9.086047886297521e-15,1,0.8165783290044824,0.0003779768680544082,4.2946725019922154e-07,-4.291578535180932e-07,4.94126694266179,0.00010012053775342414,0.0003779768680544082
direct_110,30.0,8.246680715673207,42,0.0138581929876693,0.0138581929876693,stable_local_equilibrium,7.574236376983734e-15,1,0.8165735751739664,0.00035602999245673534,3.8104520113495776e-07,-3.80786649935565e-07,4.941497530293071,9.429830820960799e-05,0.00035602999245673534
direct_110,30.0,8.443030256522569,43,0.012472044184538183,0.012472044184538183,stable_local_equilibrium,1.2483070133129104e-14,1,0.8165658581990899,0.0003203945245883777,3.0858835319784524e-07,-3.083999460208811e-07,4.941871527669386,8.484698280688424e-05,0.0003203945245883777
direct_110,30.0,8.63937979737193,44,0.010606601717798226,0.010606601717798226,stable_local_equilibrium,8.245791202621255e-15,1,0.8165554784190501,0.0002724456936599878,2.2313996477250723e-07,-2.230241305247883e-07,4.942373951550031,7.213440043694764e-05,0.0002724456936599878
direct_110,30.0,8.835729338221293,45,0.008333553495294034,0.008333553495294034,stable_local_equilibrium,8.982614999042404e-15,2,0.8165428391781925,0.00021403294936940293,1.3771732322888042e-07,-1.3766117491583598e-07,4.942984774015458,5.665455501832806e-05,0.00021403294936940293
direct_110,30.0,9.032078879070655,46,0.005740251485476357,0.005740251485476357,stable_local_equilibrium,4.00905437319965e-15,2,0.8165284306453232,0.00014740784577314283,6.532504389916475e-08,-6.530669938346232e-08,4.9436798019482495,3.900777828241247e-05,0.00014740784577314283
direct_110,30.0,9.228428419920018,47,0.0029263548302419194,0.0029263548302419194,stable_local_equilibrium,2.1212415504678894e-15,2,0.8165128102982312,7.513647858566108e-05,1.697275564831427e-08,-1.6970320102521816e-08,4.944431716411145,1.9876838292109642e-05,7.513647858566108e-05
direct_110,30.0,9.42477796076938,48,5.510910596163089e-18,5.510910596163089e-18,stable_local_equilibrium,2.6779346530943827e-15,2,0.8164965809270468,1.5187117399686833e-16,2.6541767792316434e-15,2.654176779231644e-15,4.945211215251884,-8.318889047813351e-13,1.5187117399686833e-16
direct_110,30.0,9.62112750161874,49,-0.0029263548302419086,-0.0029263548302419086,stable_local_equilibrium,2.135715649470571e-15,2,0.8164803670889249,-7.511283341745437e-05,1.696305106420897e-08,-1.6965470194380927e-08,4.945988200911724,-1.9857815917250013e-05,-7.511283341745437e-05
direct_110,30.0,9.817477042468104,50,-0.0057402514854763475,-0.0057402514854763475,stable_local_equilibrium,1.1117951177752605e-14,2,0.816464790976281,-0.0001473168647984092,6.525181454546552e-08,-6.52700736236147e-08,4.946732958439347,-3.8934579994098115e-05,-0.0001473168647984092
direct_110,30.0,10.013826583317465,51,-0.008333553495294025,-0.008333553495294025,stable_local_equilibrium,5.6215882643373405e-15,2,0.8164504486450165,-0.00021384119305786057,1.3749323055334075e-07,-1.3754912723455546e-07,4.9474172752574095,-5.6500276654113746e-05,-0.00021384119305786057
direct_110,30.0,10.210176124166829,52,-0.010606601717798219,-0.010606601717798219,stable_local_equilibrium,5.28656979303932e-15,2,0.8164378874943926,-0.00027213506445469224,2.2267793444232243e-07,-2.2279311824075382e-07,4.9480154630951,-7.188448145947426e-05,-0.00027213506445469224
direct_110,30.0,10.40652566501619,53,-0.012472044184538176,-0.012472044184538176,stable_local_equilibrium,3.1862533445004004e-15,1,0.8164275858047132,-0.00031996502218797294,3.078371578223965e-07,-3.0802434651069e-07,4.948505252341016,-8.450142306100548e-05,-0.00031996502218797294
direct_110,30.0,10.602875205865551,54,-0.013858192987669295,-0.013858192987669295,stable_local_equilibrium,8.255982703042619e-15,1,0.8164199350317455,-0.0003554997139915183,3.800146683367997e-07,-3.8027138624426265e-07,4.948868538585736,-9.387166801539651e-05,-0.0003554997139915183
direct_110,30.0,10.799224746714915,55,-0.014711779206048457,-0.014711779206048457,stable_local_equilibrium,2.2581762848528086e-15,1,0.8164152254359811,-0.00037737925305461096,4.282343239544585e-07,-4.2854139004210655e-07,4.949091969264947,-9.9639721274141e-05,-0.00037737925305461096
direct_110,30.0,10.995574287564276,56,-0.015,-0.015,stable_local_equilibrium,5.22672183311812e-15,1,0.8164136354973045,-0.00038476661920457394,4.451654119264604e-07,-4.4549086285800033e-07,4.949167364400837,-0.00010158699051414004,-0.00038476661920457394
direct_110,30.0,11.191923828413637,57,-0.014711779206048459,-0.014711779206048459,stable_local_equilibrium,4.616749690877775e-15,1,0.8164152254359812,-0.0003773792530546369,4.282343243903682e-07,-4.2854138960603784e-07,4.949091969264941,-9.963972127400503e-05,-0.0003773792530546369
direct_110,30.0,11.388273369263,58,-0.0138581929876693,-0.0138581929876693,stable_local_equilibrium,4.601354020028481e-15,1,0.8164199350317453,-0.00035549971399158873,3.800146688373971e-07,-3.802713857441801e-07,4.948868538585756,-9.387166801566845e-05,-0.00035549971399158873
direct_110,30.0,11.584622910112362,59,-0.012472044184538183,-0.012472044184538183,stable_local_equilibrium,3.9514832378406695e-15,1,0.8164275858047134,-0.00031996502218854393,3.0783715689964596e-07,-3.0802434743399334e-07,4.948505252340999,-8.450142306073354e-05,-0.00031996502218854393
direct_110,30.0,11.780972450961723,60,-0.010606601717798227,-0.010606601717798227,stable_local_equilibrium,1.1064283170214573e-14,1,0.8164378874943924,-0.0002721350644559707,2.2267793410738128e-07,-2.2279311857771573e-07,4.948015463095115,-7.188448145974621e-05,-0.0002721350644559707
direct_110,30.0,11.977321991811086,61,-0.008333553495294035,-0.008333553495294035,stable_local_equilibrium,1.0834432309647646e-14,2,0.8164504486450164,-0.00021384119305807204,1.3749323049886952e-07,-1.3754912728936826e-07,4.947417275257416,-5.650027665424972e-05,-0.00021384119305807204
direct_110,30.0,12.173671532660448,62,-0.005740251485476359,-0.005740251485476359,stable_local_equilibrium,9.754566945852083e-16,2,0.8164647909762807,-0.00014731686479876194,6.52518152441584e-08,-6.527007292542186e-08,4.946732958439362,-3.893457999450604e-05,-0.00014731686479876194
direct_110,30.0,12.370021073509811,63,-0.002926354830241921,-0.002926354830241921,stable_local_equilibrium,6.234325122117523e-15,2,0.8164803670889247,-7.511283341795545e-05,1.696304965337433e-08,-1.696547160548436e-08,4.9459882009117315,-1.985781591752196e-05,-7.511283341795545e-05
direct_110,30.0,12.566370614359172,64,-7.347880794884118e-18,-7.347880794884118e-18,stable_local_equilibrium,4.429036187735409e-15,2,0.8164965809270465,-4.1206779764104873e-16,2.1479340802408264e-15,2.1479340802408257e-15,4.945211215251896,-8.322968267679883e-13,-4.1206779764104873e-16
direct_110,50.0,0.0,0,0.0,0.0,stable_local_equilibrium,5.57124027183705e-15,1,0.8164965809270465,-3.17911157653278e-17,2.2134694413818707e-15,2.2134694413818707e-15,4.945211215251898,-8.322968267679883e-13,-3.17911157653278e-17
direct_110,50.0,0.19634954084936207,1,0.0048772580504032065,0.0048772580504032065,stable_local_equilibrium,3.97761251019757e-15,3,0.8165236385150753,0.00012524062263666568,4.715553767648412e-08,-4.714427875217284e-08,4.943910653691028,3.3138641338189356e-05,0.00012524062263666568
direct_110,50.0,0.39269908169872414,2,0.009567085809127246,0.009567085809127246,stable_local_equilibrium,7.853960537484994e-15,3,0.8165496970446839,0.0002457304550307946,1.8152645833363484e-07,-1.814414776623931e-07,4.942653482817275,6.505369183243305e-05,0.0002457304550307946
direct_110,50.0,0.5890486225480862,3,0.013889255825490054,0.013889255825490054,stable_local_equilibrium,3.0578838072781167e-15,3,0.8165737481472428,0.0003568286251391449,3.8275648672092116e-07,-3.824961993589189e-07,4.941489142741629,9.451015634272859e-05,0.0003568286251391449
direct_110,50.0,0.7853981633974483,4,0.01767766952966369,0.01767766952966369,stable_local_equilibrium,8.2199871909161e-15,2,0.816594857093871,0.00045424978317015616,6.202633271901561e-07,-6.197261634460518e-07,4.940464070961153,0.00012036323046611023,0.00045424978317015616
