layer,additional_slip_x_over_L0,additional_slip_y_over_L0,opening_change_over_L0,x_phase_dispersion,transverse_row_dispersion,minimum_scalar_x_partition_margin,distance_to_perfect_extra_registry,distance_to_extra_tau,distance_to_extra_2tau,closest_extra_registry_class,scalar_x_partition_is_not_vector_plastic_strain
0,4.1127604794022327e-13,-0.03354898589129157,-0.007087449308860143,4.481349146125241e-11,1.4729745201336186e-11,0.4999999999925442,0.03354898589129157,0.5438012832983341,0.5613282032393171,0,True
1,-4.471240218351102e-11,-0.03637919729914445,-0.004106004835144995,3.4721763596443105e-11,1.0787870596828952e-11,0.4999999999497614,0.03637919729914445,0.5409710718904812,0.560047533635483,0,True
2,-4.5689486916078437e-11,-0.041486374046545135,0.006957943966443942,2.4349943541860116e-11,1.2997061760167128e-11,0.4999999999505942,0.041486374046545135,0.5358638951430805,0.5577654375234264,0,True
3,0.4999999998954547,0.25577738129566724,0.015533891321430932,4.757971794333571e-12,1.3170242674220844e-11,1.0397688265939564e-10,0.5616244908102956,0.03289775329914563,0.54445251589048,1,True
4,-4.5689636102297364e-11,-0.041486374046721446,0.006957943959809965,2.507670634095452e-11,1.2390810599782753e-11,0.49999999995055866,0.041486374046721446,0.5358638951429042,0.5577654375233482,0,True
5,-4.471214544443658e-11,-0.036379197298866586,-0.004106004825245384,3.4735758668791366e-11,1.194053883546431e-11,0.4999999999497595,0.036379197298866586,0.5409710718907592,0.5600475336356083,0,True
6,4.1117716870209254e-13,-0.033548985891503305,-0.0070874493161546745,4.4661812779945255e-11,1.47926393356812e-11,0.4999999999924807,0.033548985891503305,0.5438012832981225,0.5613282032392208,0,True
7,2.659556429251975e-11,-0.03294826682159479,-0.007062870962279642,4.284540171351125e-11,9.867676120656199e-12,0.49999999996802136,0.03294826682159479,0.5444020023680309,0.5616014875999754,0,True
