layer,additional_slip_x_over_L0,additional_slip_y_over_L0,opening_change_over_L0,x_phase_dispersion,transverse_row_dispersion,minimum_scalar_x_partition_margin,distance_to_perfect_extra_registry,distance_to_extra_tau,distance_to_extra_2tau,closest_extra_registry_class,scalar_x_partition_is_not_vector_plastic_strain
0,8.061259992864246e-15,-0.0335489858346032,-0.007087449368117385,1.0179114230109105e-10,2.5260037117558198e-11,0.49999999998379135,0.0335489858346032,0.5438012833550225,0.5613282032654413,0,True
1,6.048980760731091e-15,-0.03637919741025316,-0.004106004834388403,1.3498608056294183e-10,1.923488451849309e-11,0.49999999997851435,0.03637919741025316,0.5409710717793725,0.5600475336253427,0,True
2,5.7905069628104535e-15,-0.04148637404327408,0.006957944001557288,1.4353038831963695e-10,2.1585882387098465e-11,0.4999999999771506,0.04148637404327408,0.5358638951463517,0.5577654375658285,0,True
3,-0.4999999999999845,0.25577738123830035,0.015533891447306597,4.579445940375346e-10,1.9747758983612584e-11,1.1953049661173054e-11,0.5616244908772297,0.032897753356512516,0.5444525158331133,1,True
4,5.800915303666619e-15,-0.04148637404578531,0.006957944002027363,1.4404007490308656e-10,2.1392100764405786e-11,0.4999999999770695,0.04148637404578531,0.5358638951438404,0.5577654375647156,0,True
5,5.9917348860241426e-15,-0.0363791974124917,-0.0041060048340045,1.3553340342740275e-10,1.9077281421253645e-11,0.499999999978428,0.0363791974124917,0.5409710717771341,0.5600475336243342,0,True
6,7.984932159921134e-15,-0.033548985835931466,-0.007087449367775479,1.0213474094650112e-10,2.5200362629984596e-11,0.4999999999837368,0.033548985835931466,0.5438012833536943,0.5613282032648377,0,True
7,9.252147659122084e-15,-0.032948266655961414,-0.007062871046605482,1.069551986523247e-10,1.466250471732211e-11,0.49999999998297384,0.032948266655961414,0.5444020025336643,0.5616014876990673,0,True
