radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07502405282766533,-0.009445462249084748,0.08446951507675007,2,True
1.0,0.13356536170240663,-0.05120786368930004,0.18477322539170665,4,True
1.5,0.321306288365117,-0.010070174515389437,0.3313764628805064,10,True
2.0,0.5156540478523621,-0.012349113706400856,0.528003161558763,18,True
2.5,0.6195710484973453,-0.01665731262636523,0.6362283611237107,30,True
3.0,0.6995717018999863,0.003623036362234033,0.6959486655377523,40,True
3.5,0.7585851125575886,-0.006329059035544739,0.7649141715931334,56,True
4.0,0.8123858216433968,0.0019893700607102327,0.8103964515826866,72,True
4.5,0.8550745066205403,0.0004263899342349703,0.8546481166863054,90,True
5.0,0.8949282214612997,0.001328174895432117,0.8936000465658676,112,True
5.5,0.9280635135795094,-0.0002721398169235993,0.9283356533964331,136,True
6.0,0.9542212159567796,-0.00022135851585684992,0.9544425744726365,158,True
6.5,0.9841607518696773,-0.0002708148624655073,0.984431566732143,188,True
7.0,1.0119705462611308,-0.00026301539734102306,1.012233561658472,220,True
7.5,1.0371479951625684,-1.781074697112823e-05,1.0371658059095394,254,True
8.0,1.0572004813908071,-0.00024201825961620623,1.0574424996504233,286,True
8.5,1.0770270296032742,-7.392312009769095e-05,1.077100952723372,320,True
9.0,1.0970163012527663,-0.00013541724114392133,1.0971517184939101,360,True
9.5,1.1149585611123416,-0.00011393275798434127,1.115072493870326,400,True
10.0,1.1330363637804943,-8.412891056033042e-05,1.1331204926910545,444,True
10.5,1.1506016501526992,-9.397763116344039e-05,1.150695627783863,492,True
11.0,1.1652475058932747,-0.00010865556994409456,1.1653561614632189,536,True
11.5,1.1809633508823931,-8.380801645121658e-05,1.1810471588988443,588,True
12.0,1.1965477103611928,-9.495464645003452e-05,1.196642665007643,644,True
12.5,1.2102816627953552,-7.772021485852928e-05,1.2103593830102137,698,True
13.0,1.2219109502845038,-0.00011110285903962597,1.2220220531435437,748,True
13.5,1.2364622696154584,-9.799301113339043e-05,1.2365602626265917,814,True
14.0,1.2481697598307204,-8.44064664189256e-05,1.2482541662971394,872,True
14.5,1.2601258763909375,-0.00010595514849728871,1.260231831539435,936,True
15.0,1.2714820318454962,-9.033501545276882e-05,1.271572366860949,1000,True
15.5,1.2826770922586306,-9.942672154231516e-05,1.2827765189801728,1068,True
16.0,1.2937533469416294,-8.358723126820292e-05,1.2938369341728975,1140,True
16.5,1.3038995977911587,-9.326418564517547e-05,1.303992861976804,1210,True
17.0,1.314310517724512,-8.068134687103622e-05,1.314391199071383,1286,True
17.5,1.3241164600079176,-9.329153956244172e-05,1.32420975154748,1362,True
18.0,1.333070607350109,-7.180627084431204e-05,1.3331424136209535,1436,True
18.5,1.3430229364616735,-6.624496320439756e-05,1.343089181424878,1522,True
19.0,1.3523336203319483,-0.00015007456709775248,1.352483694899046,1608,True
19.5,1.3627110003516019,0.0017480847099057796,1.360962915641696,1690,True
20.0,1.3717420208827593,0.0027282286894406826,1.3690137921933188,1772,True
