case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.0,-1165.478060583136,0.0,155.52997112368598,0.0,1.1839982626083874,1.2196841144779584,1.2200723422005715,-0.00038822772261298344,1.5164673735677886e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.03,-1165.4102292136292,0.0678313695068482,155.52997112368598,0.006987581524699552,3.295802482215924,3.3951383705242537,1.4272568250540627,1.967881545470191,6.024721558533484e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.1,-1165.030479204516,0.4475813786200433,155.52997112368598,0.04610715358959719,7.382648711417827,7.605162642933516,1.8482731742300282,5.756889468703487,2.0090292382968946e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.2,-1164.0588336775884,1.4192269055477027,155.52997112368598,0.14620025773709958,11.837317016925848,12.194095193836812,2.3417945123402255,9.852300681496587,2.010193275069102e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.35,-1161.9041035593627,3.573957023773346,155.52997112368598,0.3681676523848975,16.514755665048174,17.012512412618673,2.902396052802908,14.110116359815766,1.0566818205231821e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.5,-1159.2359529774355,6.242107605700539,155.52997112368598,0.6430245489349301,18.556061894734363,19.11534386073933,3.1839922637073372,15.931351597031995,8.213471612980378e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.7,-1155.6305850064794,9.847475576656734,155.52997112368598,1.0144279690155695,16.75953304260753,17.264667410156424,3.030877410970087,14.233789999186335,8.915851349815066e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,0.9,-1152.6939755901847,12.78408499295142,155.52997112368598,1.316939887199498,12.547735881702994,12.925926169741501,2.547627462504967,10.378298707236535,4.3166613588389846e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,1.1,-1150.5458738160457,14.932186767090343,155.52997112368598,1.5382244695288,9.200375047660343,9.477675472385629,2.12667451597276,7.351000956412868,7.869912975083304e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,1.4,-1148.2465850304209,17.23147555271521,155.52997112368598,1.775083432501074,6.360310060288095,6.552010580317537,1.727738644036362,4.824271936281176,1.438890771616234e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,1.8,-1146.3147838846558,19.16327669848033,155.52997112368598,1.9740860192641052,3.4086794368180673,3.5114174502887647,1.2651808646925315,2.246236585596233,7.050083796849408e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,2.3,-1145.2205214109542,20.25753917218185,155.52997112368598,2.086810387060288,1.3842022206879785,1.4259222442428956,0.9344357814304535,0.49148646281244207,1.0179647870752473e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,3.0,-1144.4450374416062,21.03302314152984,155.52997112368598,2.1666961021256403,0.7438991561789319,0.7663203673678884,0.8161455440280577,-0.04982517666016922,1.0133598433045401e-15
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,4.0,-1144.251984847829,21.226075735307177,155.52997112368598,2.1865832243727836,-1.1102230246251565e-16,-1.1436852818346208e-16,0.6519403902440262,-0.6519403902440263,8.492651468702529e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,6.0,-1144.2519848478287,21.226075735307404,155.52997112368598,2.186583224372807,-1.1102230246251565e-16,-1.1436852818346208e-16,0.6140678267555518,-0.614067826755552,9.939625959478136e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,8.0,-1144.251984847829,21.226075735307177,155.52997112368598,2.1865832243727836,-4.440892098500626e-16,-4.574741127338483e-16,0.5803538719375227,-0.5803538719375233,8.492651468702529e-16
B_04_bulk_spread,B,4,bulk_spread,9.046860907629686e+20,10.0,-1144.251984847829,21.226075735307177,155.52997112368598,2.1865832243727836,2.220446049250313e-16,2.2873705636692416e-16,0.5501492184978404,-0.5501492184978402,8.492651468702529e-16
