candidate,metric,target,reference,prediction,units,role,scale,error,normalized_residual
cubic_5pct,legacy_modes,hydrostatic_strain_curvature_ev,74.01042469890372,70.61764814945917,eV/strain^2,fit,3.700521234945186,-3.392776549444548,-0.9168374761386293
cubic_5pct,legacy_modes,normal_strain_curvature_ev,12.646038954154417,12.333258826990772,eV/strain^2,fit,0.6323019477077209,-0.312780127163645,-0.4946689288204224
cubic_5pct,legacy_modes,simple_shear_strain_curvature_ev,2.90236959603544,1.6419756147623419,eV/strain^2,fit,0.145118479801772,-1.260393981273098,-8.685275527932506
cubic_5pct,legacy_modes,perfect_Haa,19.66091286328976,21.3688317663688,eV/L0^2,fit,1.9660912863289761,1.7079189030790403,0.8686874892101336
cubic_5pct,legacy_modes,perfect_Hxx,4.393593035123306,4.999661397176297,eV/L0^2,fit,0.43935930351233066,0.6060683620529908,1.3794367325511325
cubic_5pct,legacy_modes,saddle_energy_at_source_state,0.07624909750742465,0.07718274164003382,eV/cell,fit,0.007624909750742465,0.000933644132609171,0.12244658141930909
cubic_5pct,legacy_modes,saddle_normal_force_at_source_state,1.4903612010162394e-15,0.04654211567436117,eV/L0,fit,0.03173805605024358,0.04654211567435968,1.4664450652138312
cubic_5pct,legacy_modes,fault_energy_at_source_state,0.06670794504308616,0.06462344972564674,eV/cell,fit,0.006670794504308616,-0.0020844953174394276,-0.31248081710402975
cubic_5pct,legacy_modes,fault_normal_force_at_source_state,5.29078226360765e-15,-0.008696806310261172,eV/L0,fit,0.03173805605024358,-0.008696806310266463,-0.27401824158665566
cubic_5pct,legacy_modes,saddle_path_force_at_source_state,2.296700476743968e-16,-0.07305087826484558,eV/L0,fit,0.03173805605024358,-0.07305087826484581,-2.301680926809163
cubic_5pct,legacy_modes,opening_1.1h_energy,0.05670265774764735,0.05006576111500565,eV/cell,fit,0.005670265774764736,-0.006636896632641699,-1.1704736420255486
cubic_5pct,legacy_modes,opening_1.5h_energy,0.4710312483934004,0.40992639844838014,eV/cell,fit,0.04710312483934004,-0.061104849945020245,-1.2972568200822658
cubic_5pct,legacy_modes,opening_2h_energy,0.7060534019484034,0.6435131897490487,eV/cell,fit,0.07060534019484034,-0.06254021219935468,-0.8857716998001939
cubic_5pct,legacy_modes,opening_40h_energy,0.7719163228888833,0.7974328113478611,eV/cell,fit,0.07719163228888834,0.025516488458977804,0.3305602913471604
cubic_5pct,legacy_modes,direct_quarter_energy,0.117221996542065,0.13509371301052592,eV/cell,heldout,0.0117221996542065,0.01787171646846092,1.5246043401118552
cubic_5pct,legacy_modes,direct_half_energy,0.26732847628894163,0.2887142045717736,eV/cell,heldout,0.026732847628894163,0.021385728282831973,0.7999794327828075
cubic_5pct,legacy_modes,oblique_energy,0.13339289745734875,0.12125399621767481,eV/cell,heldout,0.013339289745734876,-0.012138901239673941,-0.9100110628870065
cubic_5pct,legacy_modes,opening_1.25h_energy,0.24853683654490819,0.19505657270728025,eV/cell,heldout,0.02485368365449082,-0.05348026383762794,-2.151804319275005
cubic_5pct,legacy_modes,opening_3h_energy,0.7719163228888833,0.7632380770367425,eV/cell,heldout,0.07719163228888834,-0.008678245852140831,-0.11242469675550644
cubic_5pct,legacy_modes,saddle_Haa,12.717337762538286,17.676838834704547,eV/L0^2,heldout,1.2717337762538286,4.959501072166262,3.899795039474034
cubic_5pct,legacy_modes,saddle_Hxx,-0.18642463121762062,0.49288939881858945,eV/L0^2,heldout,0.018642463121762064,0.67931403003621,36.43907060989278
cubic_5pct,legacy_modes,fault_Haa,14.140554350039636,18.386525365614716,eV/L0^2,heldout,1.4140554350039638,4.24597101557508,3.002690637487757
cubic_5pct,legacy_modes,fault_Hxx,2.4858929774856264,2.47887292722822,eV/L0^2,heldout,0.24858929774856264,-0.007020050257406485,-0.028239551424723695
