study,cutoff_ps,half,axis,mode,wavevector_xi,damping_per_ps,envelope_time_ps,linewidth_cycle_THz,heldout_correlation_rmse,overdamped_control_rmse
nve_1000ps_dt5,12.8,1,transverse_symmetry_pooled,3,0.25,0.2964299591119091,3.373478183500599,0.09435658654637752,0.04358288535153045,0.25959185946204605
nve_1000ps_dt5,12.8,1,transverse_symmetry_pooled,4,0.3333333333333333,0.3136432760765132,3.1883355272569283,0.09983575551022617,0.020758217203027292,0.2386852102868406
nve_1000ps_dt5,12.8,1,transverse_symmetry_pooled,5,0.4166666666666667,0.3594424576222614,2.7820864753014276,0.11441408777536403,0.014391542170195696,0.22584836844404277
nve_1000ps_dt5,12.8,1,transverse_symmetry_pooled,6,0.5,0.3736844809596308,2.67605440138155,0.11894746460290898,0.01679125255213639,0.21784237539431697
nve_1000ps_dt5,25.6,0,normal,1,0.08333333333333333,0.09978845914225018,10.021198930173705,0.0317636530720255,0.11494213299200944,0.3699642594572891
nve_1000ps_dt5,25.6,0,normal,2,0.16666666666666666,0.30533850973086285,3.2750536474466934,0.09719226627995922,0.05289888021327,0.1516706871677677
nve_1000ps_dt5,25.6,0,normal,3,0.25,0.31404333461554373,3.184273919471063,0.09996309809825182,0.04497190319028023,0.1758013012888226
nve_1000ps_dt5,25.6,0,normal,4,0.3333333333333333,0.641578864272479,1.5586548368203403,0.2042208952644985,0.026682882834940167,0.12335083606225189
nve_1000ps_dt5,25.6,0,normal,5,0.4166666666666667,0.9923211320464441,1.007738289254931,0.315865626599474,0.02709152502506489,0.10452538608560591
nve_1000ps_dt5,25.6,0,normal,6,0.5,0.9144993948549843,1.0934944360007737,0.2910941982914355,0.03829073442774241,0.10117714035160517
nve_1000ps_dt5,25.6,0,direct110,1,0.08333333333333333,0.05898733478250816,16.952791708374246,0.01877625182090533,0.10772956354617433,0.43690253411193525
nve_1000ps_dt5,25.6,0,direct110,2,0.16666666666666666,0.1383996868557223,7.225449874337298,0.04405398857091723,0.07099308910322098,0.27932391625264175
nve_1000ps_dt5,25.6,0,direct110,3,0.25,0.25724691833834595,3.887315760512794,0.0818842372974098,0.04586011972377315,0.18804988428433286
nve_1000ps_dt5,25.6,0,direct110,4,0.3333333333333333,0.3629736153331467,2.755021185443944,0.11553809018441295,0.027514343136813408,0.16883644648050622
nve_1000ps_dt5,25.6,0,direct110,5,0.4166666666666667,0.38765683188620376,2.5796011259090847,0.1233950020360664,0.031796870281481815,0.1592520247633218
nve_1000ps_dt5,25.6,0,direct110,6,0.5,0.36573449816509157,2.734223883765547,0.1164169064844161,0.03201393776244356,0.16205685299915848
nve_1000ps_dt5,25.6,0,transverse,1,0.08333333333333333,0.06009911226105069,16.639180886005942,0.019130141583561903,0.1353716257253476,0.4435515835816861
nve_1000ps_dt5,25.6,0,transverse,2,0.16666666666666666,0.1264996753460937,7.905158627989159,0.04026609726170156,0.08380560531500858,0.2532271725867186
nve_1000ps_dt5,25.6,0,transverse,3,0.25,0.27421424408901024,3.6467835699862436,0.08728510482594705,0.053408840190168554,0.18756860345049395
nve_1000ps_dt5,25.6,0,transverse,4,0.3333333333333333,0.3117635561761765,3.207558998444653,0.09923742208269258,0.03156986932264719,0.17151168116366647
nve_1000ps_dt5,25.6,0,transverse,5,0.4166666666666667,0.3566981455220021,2.8034908859326193,0.11354054610307769,0.03560379942738052,0.16437555166049594
nve_1000ps_dt5,25.6,0,transverse,6,0.5,0.35301001354216494,2.832780832378728,0.11236657723234493,0.05227045327824957,0.15613797067643706
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,1,0.08333333333333333,0.06172982944026726,16.19962357044333,0.01964921498327628,0.07809972320853487,0.43862428758569305
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,2,0.16666666666666666,0.13517845292940678,7.39762867771702,0.04302863796646038,0.05549494717360186,0.26286841824711815
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,3,0.25,0.2679806079691588,3.731613296866195,0.08530087682212596,0.049360631847793775,0.18690681481898513
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,4,0.3333333333333333,0.34210352813608147,2.9230917478355307,0.10889493510406932,0.01785638089520612,0.16914981362879108
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,5,0.4166666666666667,0.3761871149630582,2.6582515993356144,0.11974407774769963,0.015936193496775868,0.1602498203167124
nve_1000ps_dt5,25.6,0,transverse_symmetry_pooled,6,0.5,0.36395082163382914,2.747623966092045,0.11584914461076126,0.02361556475300703,0.15545405407471222
nve_1000ps_dt5,25.6,1,normal,1,0.08333333333333333,0.06677419252509434,14.975845640127973,0.021254885622677307,0.11494213299200944,0.3699642594572891
nve_1000ps_dt5,25.6,1,normal,2,0.16666666666666666,0.4372557760797974,2.286990943757148,0.13918283631716538,0.05289888021327,0.1516706871677677
nve_1000ps_dt5,25.6,1,normal,3,0.25,0.30091563184976855,3.32319060280407,0.09578442052502328,0.04497190319028023,0.1758013012888226
nve_1000ps_dt5,25.6,1,normal,4,0.3333333333333333,0.6268789863642488,1.595204212857358,0.1995417788006141,0.026682882834940167,0.12335083606225189
nve_1000ps_dt5,25.6,1,normal,5,0.4166666666666667,0.9223206359361903,1.0842216481310345,0.29358377664981017,0.02709152502506489,0.10452538608560591
nve_1000ps_dt5,25.6,1,normal,6,0.5,0.9961706312296987,1.003844089205455,0.3170909602463603,0.03829073442774241,0.10117714035160517
nve_1000ps_dt5,25.6,1,direct110,1,0.08333333333333333,0.04352240923758366,22.97666920369961,0.013853613130859616,0.10772956354617433,0.43690253411193525
nve_1000ps_dt5,25.6,1,direct110,2,0.16666666666666666,0.11306148714179586,8.844744795775169,0.03598858910387515,0.07099308910322098,0.27932391625264175
nve_1000ps_dt5,25.6,1,direct110,3,0.25,0.28123632069236276,3.5557284974364123,0.08952030123033405,0.04586011972377315,0.18804988428433286
nve_1000ps_dt5,25.6,1,direct110,4,0.3333333333333333,0.31944868402582843,3.130393236865383,0.10168367425382316,0.027514343136813408,0.16883644648050622
nve_1000ps_dt5,25.6,1,direct110,5,0.4166666666666667,0.37306557831845083,2.6804938812832377,0.11875046177363613,0.031796870281481815,0.1592520247633218
nve_1000ps_dt5,25.6,1,direct110,6,0.5,0.3402554292333652,2.93896853388384,0.10830666695268933,0.03201393776244356,0.16205685299915848
nve_1000ps_dt5,25.6,1,transverse,1,0.08333333333333333,0.04217557443489214,23.71040616278348,0.013424902298106509,0.1353716257253476,0.4435515835816861
nve_1000ps_dt5,25.6,1,transverse,2,0.16666666666666666,0.1443586665927556,6.92719061212348,0.04595079073278382,0.08380560531500858,0.2532271725867186
nve_1000ps_dt5,25.6,1,transverse,3,0.25,0.3138828153452572,3.1859023530805417,0.09991200322759661,0.053408840190168554,0.18756860345049395
nve_1000ps_dt5,25.6,1,transverse,4,0.3333333333333333,0.3116206592384703,3.2090298584303474,0.09919193657471531,0.03156986932264719,0.17151168116366647
nve_1000ps_dt5,25.6,1,transverse,5,0.4166666666666667,0.33489520912740095,2.9860086759843125,0.10660045590083977,0.03560379942738052,0.16437555166049594
nve_1000ps_dt5,25.6,1,transverse,6,0.5,0.4103139288382777,2.4371583066441374,0.13060697998813617,0.05227045327824957,0.15613797067643706
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,1,0.08333333333333333,0.0433824411073962,23.050800611344844,0.013809059891270285,0.07809972320853487,0.43862428758569305
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,2,0.16666666666666666,0.1311949402447031,7.622245172983142,0.04176064649718066,0.05549494717360186,0.26286841824711815
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,3,0.25,0.3028770764889001,3.3016694812050202,0.09640876774486105,0.049360631847793775,0.18690681481898513
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,4,0.3333333333333333,0.3155823251584129,3.168745269552184,0.10045297400279043,0.01785638089520612,0.16914981362879108
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,5,0.4166666666666667,0.3597399239938845,2.7797859878821787,0.11450877426225889,0.015936193496775868,0.1602498203167124
nve_1000ps_dt5,25.6,1,transverse_symmetry_pooled,6,0.5,0.37383558628455377,2.674972733170529,0.11899556292168698,0.02361556475300703,0.15545405407471222
nvt_1000ps_dt5,6.4,0,normal,1,0.08333333333333333,0.09319342257380647,10.730371010980193,0.029664387732546246,0.052569838896909166,0.5458678919091982
nvt_1000ps_dt5,6.4,0,normal,2,0.16666666666666666,0.3488078350264585,2.866908078266493,0.11102898226728644,0.02938369071104906,0.3206075930517997
nvt_1000ps_dt5,6.4,0,normal,3,0.25,0.30111074520475906,3.3210372460138795,0.09584652703484325,0.034588661570123795,0.36969606778403485
nvt_1000ps_dt5,6.4,0,normal,4,0.3333333333333333,0.5978171859336635,1.6727521783071733,0.19029112041325846,0.03420362975541008,0.23173669179774378
nvt_1000ps_dt5,6.4,0,normal,5,0.4166666666666667,0.9662654325253771,1.0349123194715308,0.3075718398504841,0.01743222311795606,0.19898615673274558
nvt_1000ps_dt5,6.4,0,normal,6,0.5,1.133085446337915,0.8825459750029959,0.36067229946033136,0.02952828068154354,0.1924584412139454
nvt_1000ps_dt5,6.4,0,direct110,1,0.08333333333333333,0.05841194571277303,17.119785821161724,0.018593099791606543,0.02264276381466029,0.5982048277959562
nvt_1000ps_dt5,6.4,0,direct110,2,0.16666666666666666,0.1558234900300237,6.417517665708312,0.04960015737621788,0.050750150189540245,0.4903519894597536
nvt_1000ps_dt5,6.4,0,direct110,3,0.25,0.2869583710286056,3.484826026909368,0.09134168642160143,0.020929384639746654,0.3597951339331677
nvt_1000ps_dt5,6.4,0,direct110,4,0.3333333333333333,0.31573411724127015,3.167221866098949,0.10050129092340833,0.07169332228924834,0.34848241430901356
nvt_1000ps_dt5,6.4,0,direct110,5,0.4166666666666667,0.3464614281586839,2.886324187124192,0.11028209776426424,0.028035375322604555,0.314166196897404
nvt_1000ps_dt5,6.4,0,direct110,6,0.5,0.3218625348517874,3.106916437045039,0.10245202683549881,0.06208328579600017,0.33841657895341276
nvt_1000ps_dt5,6.4,0,transverse,1,0.08333333333333333,0.0416785327427618,23.99316708608624,0.013266689013655903,0.032368761463280715,0.5878690903548139
nvt_1000ps_dt5,6.4,0,transverse,2,0.16666666666666666,0.1620216748948478,6.172013717602912,0.05157310089508614,0.029452723979195274,0.45301281607596317
nvt_1000ps_dt5,6.4,0,transverse,3,0.25,0.25020915089603435,3.996656382945462,0.0796440463438596,0.028988780985912614,0.3569555495484301
nvt_1000ps_dt5,6.4,0,transverse,4,0.3333333333333333,0.3809978358223544,2.6246868249043387,0.1212753777568842,0.0348605872167295,0.32904831197815004
nvt_1000ps_dt5,6.4,0,transverse,5,0.4166666666666667,0.4248168100833754,2.353955814045442,0.13522339046660026,0.022523520245046485,0.3041646952525524
nvt_1000ps_dt5,6.4,0,transverse,6,0.5,0.2727624392971094,3.6661939326284556,0.08682298100787601,0.03477708213136797,0.36278922415822334
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,1,0.08333333333333333,0.04860966797384564,20.572039301688886,0.01547293788018666,0.010773193367698821,0.5929030288399376
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,2,0.16666666666666666,0.15894240386795547,6.291587239556096,0.050592938484987,0.03763983760777039,0.47353765956243143
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,3,0.25,0.2673624009168155,3.740241696554521,0.08510409540565655,0.018225225086239253,0.35838084116963653
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,4,0.3333333333333333,0.35039457829068515,2.853925437083693,0.11153405833512532,0.049444069529227426,0.3384808100973563
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,5,0.4166666666666667,0.38199681892145587,2.617822846858876,0.12159336395345872,0.017724081784547187,0.30876351271544655
nvt_1000ps_dt5,6.4,0,transverse_symmetry_pooled,6,0.5,0.29687343291883284,3.368438833236407,0.0944977486433849,0.0335202627915746,0.3508648679177241
nvt_1000ps_dt5,6.4,1,normal,1,0.08333333333333333,0.08170059490669156,12.239812955365599,0.02600610706589698,0.052569838896909166,0.5458678919091982
nvt_1000ps_dt5,6.4,1,normal,2,0.16666666666666666,0.37454576171016535,2.6699007230358935,0.11922161878058392,0.02938369071104906,0.3206075930517997
nvt_1000ps_dt5,6.4,1,normal,3,0.25,0.2601420359819151,3.8440538693620407,0.08280578186502298,0.034588661570123795,0.36969606778403485
nvt_1000ps_dt5,6.4,1,normal,4,0.3333333333333333,0.6905323420673086,1.4481580935169673,0.2198032712096714,0.03420362975541008,0.23173669179774378
nvt_1000ps_dt5,6.4,1,normal,5,0.4166666666666667,0.917411531450297,1.0900233599845235,0.29202116015964114,0.01743222311795606,0.19898615673274558
nvt_1000ps_dt5,6.4,1,normal,6,0.5,0.9752648451229445,1.0253625002487783,0.31043644185013675,0.02952828068154354,0.1924584412139454
nvt_1000ps_dt5,6.4,1,direct110,1,0.08333333333333333,0.04823013188385563,20.733926301676487,0.0153521277905793,0.02264276381466029,0.5982048277959562
nvt_1000ps_dt5,6.4,1,direct110,2,0.16666666666666666,0.12296749396666798,8.132230459791787,0.03914176900883605,0.050750150189540245,0.4903519894597536
nvt_1000ps_dt5,6.4,1,direct110,3,0.25,0.27747148393833904,3.603973950066251,0.0883219164716602,0.020929384639746654,0.3597951339331677
nvt_1000ps_dt5,6.4,1,direct110,4,0.3333333333333333,0.2857910192339185,3.4990602667661337,0.09097010680469812,0.07169332228924834,0.34848241430901356
