q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.6427454609767165,0.0,3.6637359812630166e-15,3.605449272470196e-14
2.705472165321194,0.012796537650054507,0.3981324795289371,4.623980108392489e-07
2.768198869665672,0.04870541354671687,0.7368037235636202,4.5636903793153105e-07
2.8309255740101493,0.1039508980105448,1.0141755696044903,4.430115979267568e-07
2.893652278354627,0.17457308540515326,1.2262413105502903,4.4667117591809524e-07
2.9563789826991047,0.2562983574975868,1.3670572857892729,4.0186755601891166e-07
3.019105687043582,0.34443076051358945,1.4292104076435281,4.576695718447321e-07
3.0818323913880596,0.4337862757244233,1.4047683274212988,4.923811135152528e-07
3.1445590957325376,0.5187114853754604,1.2870994552253838,4.156174337344859e-07
3.207285800077015,0.5932576566130323,1.074113007954392,4.1346621476763545e-07
3.2700125044214925,0.6516196065376625,0.7735563935829162,4.807955982510936e-07
3.3327392087659704,0.6889793098417893,0.410560512453505,4.914314927252639e-07
3.395465913110448,0.7028547997989443,0.035560202388016215,4.1533196203785705e-07
3.458192617454926,0.694780671990264,-0.27509547893249064,4.151064839814922e-07
3.5209193217994033,0.6713629295032102,-0.44331084408197197,4.3639681433782496e-07
3.5836460261438807,0.6426100626085027,-0.4508162787644823,4.905485322115322e-07
3.646372730488358,0.6165401865962314,-0.3750408548112376,4.83324103225935e-07
3.709099434832836,0.5957152574404416,-0.28913034984176617,3.956998603227291e-07
3.7718261391773136,0.5802351031258652,-0.20472048811556756,4.0633897527286855e-07
3.8345528435217915,0.5699964711915797,-0.12202742157896665,4.352332615559229e-07
3.897279547866269,0.5648880091715229,-0.041167857200372825,4.1275892435216344e-07
3.9600062522107464,0.564791117517407,0.03774441680404947,4.6635805902407257e-07
4.022732956555224,0.5695801120444326,0.11459736767260463,4.402702971570416e-07
4.085459660899701,0.579122425242145,0.1892830489154919,4.520863312595935e-07
4.148186365244179,0.5932788501997024,0.2616983224560506,3.194362822728225e-07
4.210913069588657,0.6119037900771493,0.3317415944732536,4.3789310816971794e-07
4.273639773933135,0.6348445081076166,0.3992690035308899,4.7099421262089547e-07
4.336366478277612,0.6619326687121432,0.4638651968779096,3.660847887887453e-07
4.39909318262209,0.6929532410329258,0.5243655561895488,3.598015040299357e-07
4.461819886966568,0.7275799505749552,0.5782822274901065,4.811542599434532e-07
4.524546591311045,0.7652624110045751,0.6205446209906784,2.5376280786935934e-07
4.587273295655523,0.7965726647349598,0.24883133135382868,2.655766952464056e-07
4.65,0.8115785945756819,0.23787294047789703,4.4850884535832525e-07
