radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07541161128844598,-0.010561366229874334,0.08597297751832031,2,True
1.0,0.13349366467911494,-0.05090621749575036,0.18439988217486528,4,True
1.5,0.31903463576683855,-0.010006706180632347,0.3290413419474709,10,True
2.0,0.5114882462502099,-0.011751095920326624,0.5232393421705366,18,True
2.5,0.616068562393878,-0.016957463395411765,0.6330260257892898,30,True
3.0,0.6964733331671735,0.0032324223389998286,0.6932409108281737,40,True
3.5,0.7565071402960406,-0.006623786374991504,0.7631309266710321,56,True
4.0,0.8109710473557965,0.0019883183282788375,0.8089827290275177,72,True
4.5,0.8541745957967626,0.0004727373872723383,0.8537018584094902,90,True
5.0,0.8940954691745833,0.001345522096451203,0.892749947078132,112,True
5.5,0.9273426537381506,-0.0002673620547166324,0.9276100157928673,136,True
6.0,0.9535261143506593,-0.0002593048641978714,0.9537854192148569,158,True
6.5,0.9835141588849878,-0.00028805112369909534,0.9838022100086868,188,True
7.0,1.0113752791114923,-0.0002910169363501943,1.0116662960478424,220,True
7.5,1.0365812684756905,-4.427274879133594e-05,1.0366255412244818,254,True
8.0,1.0566360264018178,-0.00027197810931410115,1.0569080045111319,286,True
8.5,1.0764790673618285,-0.00010604115946362229,1.076585108521292,320,True
9.0,1.0964622748798458,-0.00017073410615666383,1.0966330089860026,360,True
9.5,1.1143988096366333,-0.000151904231005679,1.114550713867639,400,True
10.0,1.1324703895673411,-0.00012414647325430586,1.1325945360405953,444,True
10.5,1.1500144209725645,-0.0001364998514969025,1.1501509208240612,492,True
11.0,1.1646436597904959,-0.00015304107532212834,1.1647967008658182,536,True
11.5,1.180333773326716,-0.0001300460173127892,1.1804638193440289,588,True
12.0,1.19589167133037,-0.00013964597765008923,1.19603131730802,644,True
12.5,1.2095878684668553,-0.00013064342688815823,1.2097185118937435,698,True
13.0,1.2212075165107579,-0.00015206202162483095,1.2213595785323825,748,True
13.5,1.235691765770468,-0.00015802969232785093,1.2358497954627958,814,True
14.0,1.2474191989557308,-8.637320118143072e-05,1.2475055721569122,872,True
14.5,1.2592659501497416,-0.00018522035584528623,1.2594511705055869,936,True
15.0,1.2705729871437335,-0.00017437032576724486,1.2707473574695007,1000,True
15.5,1.2834705580868868,0.001543798729871564,1.2819267593570154,1068,True
16.0,1.2962841288624332,0.0033485008204362362,1.292935628041997,1140,True
