radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09829061802271195,-2.82047347167611e-05,0.0983188227574287,2,True
1.0,0.14816254681978538,-4.9294404703463415e-05,0.14821184122448886,4,True
1.5,0.28708641529295026,-9.724999220998635e-05,0.28718366528516026,10,True
2.0,0.3708110436992636,-0.00012401488838956982,0.3709350585876532,18,True
2.5,0.4390430317530375,-0.0001587748463852707,0.4392018065994227,30,True
3.0,0.4818429943199938,-0.00014800903164814428,0.4819910033516419,40,True
3.5,0.5353264989710278,-0.00014215744460738868,0.5354686564156352,56,True
4.0,0.5753927897084219,-0.0001271617537874581,0.5755199514622094,72,True
4.5,0.6103900411459919,-0.00011345630265467338,0.6105034974486468,90,True
5.0,0.6473255778503518,-9.795715566912967e-05,0.6474235350060209,112,True
5.5,0.680144683751134,-8.180961253190778e-05,0.680226493363666,136,True
6.0,0.7047383071634657,-7.110258071739722e-05,0.704809409744183,158,True
6.5,0.7350656453905304,-3.901729687663552e-05,0.7351046626874069,188,True
7.0,0.7621429200162542,-1.5015804347140926e-05,0.7621579358206013,220,True
7.5,0.7867040384895216,1.0598913167334001e-05,0.7866934395763542,254,True
8.0,0.8070170510784368,3.245616296160035e-05,0.8069845949154753,286,True
