observable,role,units,target,prediction,scale,normalized_residual
new_shockley_058_energy,heldout,eV/cell,0.07969505412787091,0.08784063770231933,0.007969505412787091,1.0220939885904097
new_shockley_058_normal_force,heldout,eV/L0,-0.6123357455328253,-1.9142948277584693,0.03173805605024358,-41.022017232704826
new_shockley_058_Haa,heldout,eV/L0^2,23.107568998056017,90.87070674922455,2.3107568998056016,29.32508294441067
new_opening_1.17h_energy,heldout,eV/cell,0.14263027381623705,0.10682673722146967,0.014263027381623706,-2.5102340223293815
new_opening_1.17h_normal_force,heldout,eV/L0,1.6398229617729339,1.0804088049394807,0.03173805605024358,-17.62597419160963
new_opening_1.42h_energy,heldout,eV/cell,0.4226003973463561,0.3732137205595061,0.042260039734635615,-1.1686377271996164
new_opening_1.42h_normal_force,heldout,eV/L0,0.8686291067124379,1.0567131677039159,0.03173805605024358,5.926136770750158
new_opening_1.78h_energy,heldout,eV/cell,0.5953584311886578,0.49405545955956454,0.05953584311886578,-1.7015459313616792
new_opening_1.78h_normal_force,heldout,eV/L0,0.5989965116849877,0.25858862773088376,0.03173805605024358,-10.725542970092883
new_opening_2.23h_energy,heldout,eV/cell,0.7765619947928292,0.6708541282038469,0.07765619947928293,-1.3612289462759881
new_opening_2.23h_normal_force,heldout,eV/L0,0.15664558956102492,0.47357531716927914,0.03173805605024358,9.985795195097397
new_opening_3.4h_energy,heldout,eV/cell,0.7719163228888833,0.6647442074462431,0.07719163228888834,-1.3883903250231902
new_opening_3.4h_normal_force,heldout,eV/L0,0.0,-0.12849066574643792,0.03173805605024358,-4.048473086789818
new_opening_5.5h_energy,heldout,eV/cell,0.7719163228888833,0.6671465918684811,0.07719163228888834,-1.3572679824712517
new_opening_5.5h_normal_force,heldout,eV/L0,0.0,0.040371585305490953,0.03173805605024358,1.2720245134604302
