atomic_row_period,wavelength_over_b,shear_amplitude_MPa,constraint,slip_amplitude_over_b,continuum_local_amplitude_over_b,zero_stress_harmonic_slip,opening_dynamics_computed,status
32,27.712812921102035,4.0,logical_rows,9.436429412812948e-05,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,15.0,logical_rows,0.00035386610298048557,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,25.0,logical_rows,0.0005897768383008093,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,50.0,logical_rows,0.0011795536766016186,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,4.0,spectral_same_y,9.807117536806884e-05,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,15.0,spectral_same_y,0.00036776690763025817,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,25.0,spectral_same_y,0.0006129448460504303,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
32,27.712812921102035,50.0,spectral_same_y,0.0012258896921008605,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,4.0,logical_rows,0.00010317951066033053,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,15.0,logical_rows,0.0003869231649762395,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,25.0,logical_rows,0.0006448719416270658,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,50.0,logical_rows,0.0012897438832541316,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,4.0,spectral_same_y,0.00010435422502679444,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,15.0,spectral_same_y,0.00039132834385047915,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,25.0,spectral_same_y,0.0006522139064174652,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
128,110.85125168440814,50.0,spectral_same_y,0.0013044278128349304,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,4.0,logical_rows,0.00010522770747872269,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,15.0,logical_rows,0.0003946039030452101,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,25.0,logical_rows,0.0006576731717420168,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,50.0,logical_rows,0.0013153463434840335,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,4.0,spectral_same_y,0.00010553801752914578,0.00010268699853326531,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,15.0,spectral_same_y,0.00039576756573429675,0.0003850762444997449,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,25.0,spectral_same_y,0.0006596126095571612,0.0006417937408329081,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
512,443.40500673763256,50.0,spectral_same_y,0.0013192252191143224,0.0012835874816658163,0.0,False,exact harmonic discrete static response; not nonlinear plasticity or fatigue
