q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.642745460976716,0.0,-1.830480211850727e-14,3.384861835264985e-13
2.7054721653211935,0.13770450089425124,4.2740746767590885,5.353485703352145e-07
2.7681988696656714,0.5215893678340757,7.8485854448613726,4.2745527624454827e-07
2.830925574010149,1.1073542439831106,10.705682698246811,1.3132620259922317e-06
2.893652278354627,1.848750886293883,12.80140380772546,3.7608312940251576e-07
2.9563789826991043,2.6960148396024044,14.068177266459504,1.6266609480126981e-06
3.0191056870435817,3.5945286437771014,14.420074307556495,4.233214406573413e-07
3.0818323913880596,4.483972521772475,13.763711652350366,3.1916350624883183e-07
3.144559095732537,5.298452431496751,12.019457700252616,4.4330683826240835e-07
3.207285800077015,5.96845243684472,9.159681290581892,4.753321170211655e-07
3.2700125044214925,6.425928062989058,5.271853384111667,4.36839932393962e-07
3.33273920876597,6.614246388085647,0.6493243234900963,3.585153007801267e-13
3.3954659131104474,6.504244648289635,-4.111966011142917,4.598878793893313e-07
3.4581926174549253,6.114434321776578,-8.102517638925345,1.1328237392409235e-06
3.520919321799403,5.523964407733484,-10.384920098464526,7.963786052972432e-07
3.5836460261438807,4.853068921263034,-10.732736972151319,4.513948440015153e-07
3.646372730488358,4.19858843286457,-10.068078916660786,1.8784071703983884e-06
3.7090994348328357,3.592188160729256,-9.266054260428938,1.4368891655194838e-06
3.7718261391773136,3.0360909845885953,-8.46515874645556,4.695077746447174e-07
3.834552843521791,2.530148222232059,-7.666985013575594,5.290490301124162e-07
3.897279547866269,2.074175602054922,-6.871966721692698,5.502656053729682e-07
3.9600062522107464,1.6679612976220728,-6.08054867742233,4.981396760292411e-07
4.022732956555224,1.3112652327986662,-5.293187033862029,4.1721570000208263e-07
4.085459660899701,1.0038183380675463,-4.5103501838247375,1.0726475732506305e-06
4.148186365244179,0.7453217543905772,-3.7325198025615425,5.315672614043115e-07
4.210913069588657,0.5354459807923355,-2.960191252265985,4.90234055919303e-07
4.273639773933135,0.37382996165435856,-2.193875231126145,6.789900013522143e-07
4.336366478277612,0.2600801094004499,-1.4340990081550968,2.2049365734503126e-07
4.39909318262209,0.1937692356725602,-0.681407691578398,5.930552499991415e-07
4.461819886966568,0.17443468102285742,0.06359907986629743,5.481622851744028e-07
4.524546591311045,0.20156929568628357,0.8000300789166817,5.624674390414253e-07
4.587273295655523,0.27458407907714744,1.5260083770420456,6.570381835893646e-07
4.65,0.3927126216534411,2.2375374216167128,9.75260105006391e-07
