cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.0031382615755739954,0.018402172860364115,7.398829436275345e-09,0.00012628826966077177,1.3869425928057258e-06,1.386942592824787e-06,0.024811434774660336,9.134490113622128e-08,0.999999999999985,-1.4988010832439613e-14,1.3869425928057258e-06,0.001569130787779446,0.018402173020354462,-7.984416070881478e-05,-8.15428115362691e-05,1.6986508274533657e-06,1.386942592824787e-06,0.024811434774660336,0.001569130787779446,6.77938176959805e-12,0.0007838719225933202,0.9984308692122057,0.0007852588651861259
2,cyclic,40.0,0.002763816250145741,0.0184021728981709,5.723897817527801e-09,0.00012321470548347187,2.0529216609209125e-09,2.052921708171375e-09,0.024801058253923057,1.0761702991778426e-07,0.9999999999999701,-2.986499936241671e-14,1.3889955144666467e-06,0.0029509977239146872,0.018402173023567253,-7.992924940219642e-05,-8.163041453492677e-05,1.7011651327289473e-06,1.3889955145329584e-06,0.04961249302858339,0.0029509977239146872,6.779381723725482e-12,0.0014748043642001103,0.9970490022760554,0.001476193359714577
3,cyclic,40.0,0.002758063058055362,0.018402172896764865,5.722832459656435e-09,0.00012321185983873013,-9.557536198906626e-10,-9.557535405463335e-10,0.024784176998878082,1.0763454925470906e-07,0.9999999999999563,-4.374278717023117e-14,1.388039760846756e-06,0.004329980430998094,0.018402173023469352,-7.99314438984702e-05,-8.163143847685555e-05,1.6999945783846722e-06,1.388039760992412e-06,0.07439667002746148,0.004329980430998094,6.77938172297966e-12,0.0021642961956186233,0.9956700195689581,0.00216568423537947
4,cyclic,40.0,0.002752332837119653,0.018402172896694196,5.72281995056545e-09,0.0001232122778420661,-9.623758192079838e-10,-9.623757060359117e-10,0.024767053955842486,1.0763489911002146e-07,0.9999999999999427,-5.728750807065808e-14,1.387077385027548e-06,0.005706098052750739,0.018402173023435088,-7.993357642897807e-05,-8.163239234251356e-05,1.698815913535746e-06,1.3870773852863762e-06,0.09916372398330396,0.005706098052750739,6.779381722939673e-12,0.002852355487682856,0.9942939019471919,0.0028537425650678834
5,cyclic,40.0,0.002746614396561125,0.018402172896637863,5.7227969706835635e-09,0.0001232126948002728,-9.625293435383444e-10,-9.625291987058748e-10,0.02474996374998162,1.0763523485518144e-07,0.9999999999999305,-6.94999613415348e-14,1.3861148556840098e-06,0.007079356554978434,0.01840217302340232,-7.993570777443974e-05,-8.163334483509904e-05,1.6976370606586836e-06,1.3861148560876703e-06,0.12391368773328558,0.007079356554978434,6.779381722905944e-12,0.003538985220061375,0.992920643444952,0.003540371334917059
6,cyclic,40.0,0.0027409078359220177,0.018402172896581817,5.722773923147462e-09,0.0001232131108245044,-9.626488989445265e-10,-9.626487276585827e-10,0.024732909029304126,1.0763557002409249e-07,0.9999999999999174,-8.260059303211165e-14,1.3851522067850652e-06,0.008449761878055333,0.01840217302336914,-7.993783729799899e-05,-8.163429535935694e-05,1.6964580613567504e-06,1.3851522073600117e-06,0.1486465967625897,0.008449761878055333,6.779381722872336e-12,0.004224188362924274,0.9915502381218622,0.004225573515131059
7,cyclic,40.0,0.002735213131627791,0.018402172896525855,5.72275087561136e-09,0.00012321352598298606,-9.62766489777219e-10,-9.62766311986274e-10,0.02471588974253805,1.0763590449865471e-07,0.9999999999999042,-9.581224702515101e-14,1.384189440295288e-06,0.00981731994994907,0.018402173023336098,-7.993996499135232e-05,-8.163524390938962e-05,1.695278918036048e-06,1.3841894410480254e-06,0.17336248650512776,0.00981731994994907,6.779381722838793e-12,0.004907967880254388,0.9901826800499551,0.004909352069694683
8,cyclic,40.0,0.0027295302590554663,0.018402172896470025,5.722728168081059e-09,0.0001232139402784866,-9.628824092019366e-10,-9.628821932491927e-10,0.024698905816246564,1.0763623827830455e-07,0.9999999999998894,-1.1057821325266559e-13,1.383226557886086e-06,0.011182036686310378,0.018402173023303194,-7.994209085652102e-05,-8.163619048926553e-05,1.694099632743625e-06,1.3832265588547762e-06,0.19806139232137432,0.011182036686310378,6.77938172280531e-12,0.005590326729876246,0.9888179633135792,0.005591709956434132
9,cyclic,40.0,0.002723859193619105,0.018402172896414288,5.722705255853389e-09,0.00012321435371274135,-9.629966216632008e-10,-9.62996364074764e-10,0.02468195717696342,1.0763657136447561e-07,0.9999999999998764,-1.2356782264077992e-13,1.3822635612644229e-06,0.012543917990499313,0.01840217302326988,-7.994421489545013e-05,-8.163713510302072e-05,1.6929202075700755e-06,1.3822635624907015e-06,0.22274334949833774,0.012543917990499313,6.779381722771911e-12,0.006271267863469024,0.9874560820093772,0.0062726501270302885
10,cyclic,40.0,0.0027181999107936668,0.01840217289635867,5.722682140663071e-09,0.0001232147662875729,-9.63109115875568e-10,-9.631088192588177e-10,0.024665043751373905,1.0763690375861517e-07,0.9999999999998611,-1.3888890038060708e-13,1.3813004521485473e-06,0.013902969753610547,0.018402173023236972,-7.994633711011938e-05,-8.163807775474126e-05,1.6917406446198165e-06,1.3813004536714427e-06,0.24740839324971164,0.013902969753610547,6.779381722738567e-12,0.006950794226579199,0.9860970302462505,0.006952175527031347
11,cyclic,40.0,0.002712552386092604,0.018402172896303182,5.7226597054843564e-09,0.00012321517800475306,-9.632199308789987e-10,-9.632195986999936e-10,0.02464816546631543,1.0763723546213433e-07,0.9999999999998461,-1.538769112130467e-13,1.3803372322176683e-06,0.015259197854499144,0.018402173023204068,-7.994845750257464e-05,-8.163901844852326e-05,1.69056094594945e-06,1.3803372340727427e-06,0.2720565587160271,0.015259197854499144,6.779381722705288e-12,0.0076289087586334636,0.9847408021453469,0.007630289095865681
