candidate,path,a_over_h,s_over_period,energy_ev_cell,energy_J_m2,normal_traction_GPa,shear_traction_GPa,min_hessian_eigenvalue,coordinate_length_scale_m
angular_even_odd,direct_110,0.9500000000000001,0.05,0.03304160784767078,0.07453510777432455,-10.947081702952461,3.020672347778304,6.972912403252261,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.1,0.06172539321317922,0.13923985953610893,-13.869648012584967,6.004875083434432,5.148869047951445,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.15000000000000002,0.10896840619025673,0.2458104320113982,-18.834564453131534,8.839756562680144,2.671844624039648,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.2,0.17313019304754812,0.3905462971802167,-25.84279047790987,11.283375453684288,-0.1762911981673989,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.25,0.2505976879714694,0.5652971177147703,-34.65332580799016,12.960849511682715,-3.2234106764075343,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.30000000000000004,0.3351099826854608,0.7559395653766166,-44.635410277763114,13.430034470325138,-6.28663415618889,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.35000000000000003,0.4177308025648399,0.942315232762509,-54.714604114085695,12.31735009353632,-9.12558956850088,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.4,0.4878214657856266,1.1004254300997578,-63.48307531661874,9.487695857618721,-11.454365345856283,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.45,0.5350145079667966,1.2068832786823207,-69.48895980189305,5.175789222601871,-12.991950516553288,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.5,0.5516830868316247,1.244484182605111,-71.62865987658314,2.5368652449885613e-15,-13.53016567516848,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.55,0.5350145079667963,1.2068832786823198,-69.48895980189305,-5.1757892226018605,-12.991950516553285,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.6000000000000001,0.4878214657856266,1.1004254300997578,-63.48307531661873,-9.487695857618727,-11.45436534585628,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.65,0.41773080256484024,0.9423152327625096,-54.714604114085745,-12.317350093536325,-9.125589568500896,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.7000000000000001,0.33510998268546077,0.7559395653766166,-44.635410277763086,-13.430034470325152,-6.286634156188894,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.75,0.2505976879714697,0.5652971177147709,-34.653325807990164,-12.960849511682715,-3.2234106764075325,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.8,0.1731301930475483,0.3905462971802171,-25.84279047790989,-11.28337545368429,-0.17629119816740424,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.8500000000000001,0.1089684061902565,0.24581043201139766,-18.834564453131517,-8.839756562680147,2.6718446240396476,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.9,0.061725393213179616,0.13923985953610982,-13.869648012585001,-6.0048750834344515,5.148869047951407,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,0.9500000000000001,0.03304160784767023,0.07453510777432332,-10.947081702952431,-3.0206723477783073,6.97291240325226,2.863782463805517e-10
angular_even_odd,direct_110,0.9500000000000001,1.0,0.023448868786794672,0.052895850900092974,-9.98656371377003,-4.768416899162872e-15,7.6781745894941835,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.0,3.0059387745587798e-40,6.780782931559234e-40,6.995963871122158e-15,1.277575630683373e-15,4.723978381524975,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.05,0.005888799645360219,0.013283927291064599,-0.5183874895826475,1.8502501913433915,4.290545360501775,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.1,0.02334736837235869,0.05266688672970507,-2.0817845318184838,3.632367869549117,3.1770491252704494,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.15000000000000002,0.0516549730828211,0.11652305189135376,-4.6961577790904565,5.248545470198258,1.6896726967834248,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.2,0.08932297997966322,0.2014943694689893,-8.314232704664265,6.553189948825018,0.023376456386657196,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.25,0.13379099485914975,0.30180511393496845,-12.768571400444642,7.357283343749353,-1.704981025454892,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.30000000000000004,0.1812425751120992,0.40884617151670233,-17.715904895556665,7.462257035744099,-3.3897436614190237,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.35000000000000003,0.22672600947797977,0.5114474946132207,-22.62572114138779,6.720632857046199,-4.909298837922685,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.4,0.26470272030224085,0.5971151850976048,-26.83890372146014,5.105921735803666,-6.129212605991957,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.45,0.28999080655535536,0.6541599343414033,-29.69748817869091,2.7616900918744345,-6.922808260987852,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.5,0.298871879708611,0.6741938185180243,-30.711000271393615,1.6025227544813446e-15,-7.1985102225031286,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.55,0.28999080655535536,0.6541599343414033,-29.697488178690925,-2.761690091874432,-6.922808260987854,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.6000000000000001,0.26470272030224073,0.5971151850976045,-26.83890372146014,-5.105921735803668,-6.1292126059919525,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.65,0.22672600947797955,0.5114474946132201,-22.62572114138781,-6.7206328570462,-4.909298837922691,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.7000000000000001,0.18124257511209907,0.40884617151670205,-17.71590489555666,-7.4622570357441065,-3.3897436614190224,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.75,0.13379099485914978,0.3018051139349685,-12.768571400444635,-7.357283343749354,-1.7049810254548923,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.8,0.08932297997966308,0.201494369468989,-8.314232704664258,-6.553189948825018,0.023376456386656308,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.8500000000000001,0.05165497308282094,0.1165230518913534,-4.696157779090442,-5.248545470198261,1.6896726967834266,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.9,0.02334736837235862,0.05266688672970491,-2.0817845318184927,-3.632367869549129,3.1770491252704334,2.863782463805517e-10
angular_even_odd,direct_110,1.0,0.9500000000000001,0.00588879964536019,0.013283927291064531,-0.5183874895826253,-1.8502501913433904,4.290545360501774,2.863782463805517e-10
angular_even_odd,direct_110,1.0,1.0,-1.4450105453939762e-16,-3.259648175491797e-16,-5.950621483401856e-15,-2.9949665144205466e-15,4.723978381524971,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.0,0.015808846188456585,0.035661522885829994,5.531170357904229,6.154255780925448e-16,3.093564981496127,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.05,0.019658200161735084,0.04434487796293659,5.237525047407345,1.2072738443751925,2.786834834104687,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.1,0.030990396162748204,0.06990799384244499,4.3596294486821074,2.345646946149695,2.0249333485620666,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.15000000000000002,0.04912581830899707,0.11081779612674333,2.9144797873857873,3.3365807631262627,1.0502402272065807,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.2,0.07284203102515191,0.1643167202392398,0.954018661477768,4.087563823081956,0.0030281607726603266,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.25,0.10029642503794362,0.22624821661363467,-1.4085997545482205,4.497611084096209,-1.041810189185633,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.30000000000000004,0.1290217824044941,0.29104674630512356,-3.979679325387951,4.474795508010602,-2.0255951981494675,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.35000000000000003,0.15606664981207208,0.35205443443759565,-6.48619792140659,3.963469811216114,-2.8874315421179837,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.4,0.17831897476479858,0.40225112723254636,-8.606910055188969,2.9729502032714112,-3.5638758210911057,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.45,0.192983805212287,0.4353319846452645,-10.031831382701931,1.5951757336055388,-3.997216753580412,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.5,0.198106582163241,0.44688792144784045,-10.534536264797138,1.0386895136324972e-15,-4.146597981989121,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.55,0.19298380521228695,0.43533198464526435,-10.031831382701931,-1.595175733605536,-3.9972167535804144,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.6000000000000001,0.17831897476479855,0.4022511272325463,-8.606910055188976,-2.972950203271412,-3.5638758210911057,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.65,0.15606664981207213,0.3520544344375958,-6.486197921406632,-3.9634698112161164,-2.887431542117989,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.7000000000000001,0.12902178240449433,0.29104674630512406,-3.9796793253879588,-4.4747955080106046,-2.0255951981494675,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.75,0.10029642503794368,0.22624821661363484,-1.4085997545482176,-4.497611084096208,-1.0418101891856337,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.8,0.0728420310251518,0.16431672023923954,0.9540186614777467,-4.0875638230819575,0.003028160772657218,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.8500000000000001,0.049125818308997087,0.11081779612674335,2.914479787385787,-3.3365807631262636,1.0502402272065798,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.9,0.030990396162748176,0.06990799384244493,4.359629448682096,-2.345646946149702,2.0249333485620578,2.863782463805517e-10
angular_even_odd,direct_110,1.05,0.9500000000000001,0.01965820016173515,0.044344877962936735,5.237525047407336,-1.207273844375191,2.7868348341046847,2.863782463805517e-10
angular_even_odd,direct_110,1.05,1.0,0.01580884618845664,0.03566152288583012,5.531170357904222,-1.9427442456888303e-15,3.093564981496126,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.0,0.052752764340947125,0.11899944438760762,8.388892773016364,2.7813705892399003e-16,2.140152731660522,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.05,0.05541220703969811,0.12499860305703112,8.210896431131584,0.832966937048813,1.8795995303066695,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.1,0.06320068247361464,0.1425678102984266,7.683137658658811,1.6059552804785393,1.2907800126505355,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.15000000000000002,0.0755432907038717,0.17041020946070967,6.827382890994338,2.2574989882801177,0.6019588854792387,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.2,0.09147137259422919,0.20634070369722887,5.688910853657198,2.7254238649062628,-0.09328566479779965,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.25,0.10963083538945863,0.24730473676748027,4.345782288476218,2.9516528219331084,-0.7554624324625893,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.30000000000000004,0.12833562640178264,0.28949891873426575,2.914084320838673,2.8915664137037216,-1.356298233514568,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.35000000000000003,0.14569174565365461,0.3286507731157558,1.5436499649199626,2.5264185303729434,-1.8673224311001189,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.4,0.15980020432825373,0.3604765696293168,0.40100475043443323,1.8749925773510865,-2.259523631629982,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.45,0.1690178485214641,0.38126968921761617,-0.3589902251264993,0.9993000170832597,-2.507001627917902,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.5,0.1722233186795947,0.3885005741311204,-0.6257252394032926,7.470743356542308e-16,-2.59166426866702,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.55,0.1690178485214641,0.38126968921761617,-0.35899022512650625,-0.9993000170832583,-2.507001627917902,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.6000000000000001,0.15980020432825373,0.3604765696293168,0.4010047504344352,-1.8749925773510876,-2.2595236316299823,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.65,0.14569174565365456,0.3286507731157557,1.5436499649199602,-2.526418530372942,-1.8673224311001215,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.7000000000000001,0.12833562640178264,0.28949891873426575,2.9140843208386693,-2.8915664137037234,-1.3562982335145684,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.75,0.1096308353894588,0.24730473676748066,4.345782288476227,-2.9516528219331093,-0.75546243246259,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.8,0.0914713725942292,0.20634070369722893,5.688910853657197,-2.7254238649062645,-0.0932856647978012,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.8500000000000001,0.07554329070387159,0.17041020946070942,6.8273828909943335,-2.2574989882801173,0.6019588854792406,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.9,0.0632006824736149,0.1425678102984272,7.683137658658818,-1.6059552804785444,1.2907800126505313,2.863782463805517e-10
angular_even_odd,direct_110,1.1,0.9500000000000001,0.055412207039697896,0.12499860305703063,8.210896431131577,-0.8329669370488112,1.879599530306669,2.863782463805517e-10
angular_even_odd,direct_110,1.1,1.0,0.052752764340947125,0.11899944438760762,8.388892773016364,-1.3057283701866127e-15,2.140152731660522,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.0,0.10010139941892512,0.22580827871474934,9.690860623147932,1.3137564887923918e-16,1.5403300333587895,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.05,0.10201375638738526,0.23012216481267433,9.574411334733753,0.5984336605479694,1.2202624734735112,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.1,0.10759469624602545,0.24271162340571598,9.231581564345966,1.14778400797517,0.7154849184584278,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.15000000000000002,0.1163803219927398,0.2625301977594575,8.682939802787093,1.600460737741322,0.22242013276631356,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.2,0.12761528465884847,0.2878739751270578,7.965583787955317,1.9127277334204638,-0.2361585364999898,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.25,0.14028852588949722,0.31646221469854724,7.135499033165621,2.0485220160981648,-0.6522665020695344,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.30000000000000004,0.15319807712009725,0.34558352128650033,6.267569198848159,1.9847215192405223,-1.0169541204779353,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.35000000000000003,0.16505180739216915,0.3723231117879636,5.451109389505532,1.7169763775257545,-1.3190090020430563,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.4,0.17460247196531345,0.3938674572253154,4.779920416205005,1.2643333305061646,-1.546285965284311,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.45,0.1808025030565611,0.40785345898772307,4.3379088816056175,0.6704819461969049,-1.6878049358818168,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.5,0.18295137003722473,0.412700863288835,4.183566325738364,5.183723135234404e-16,-1.7358962906808502,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.55,0.1808025030565611,0.40785345898772307,4.3379088816056175,-0.670481946196904,-1.6878049358818161,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.6000000000000001,0.17460247196531337,0.39386745722531524,4.779920416205005,-1.2643333305061657,-1.546285965284311,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.65,0.16505180739216943,0.3723231117879643,5.451109389505536,-1.7169763775257563,-1.3190090020430598,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.7000000000000001,0.15319807712009723,0.3455835212865003,6.267569198848163,-1.9847215192405239,-1.0169541204779355,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.75,0.1402885258894974,0.31646221469854763,7.135499033165619,-2.0485220160981648,-0.6522665020695355,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.8,0.12761528465884864,0.2878739751270582,7.965583787955309,-1.9127277334204649,-0.2361585364999903,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.8500000000000001,0.1163803219927398,0.2625301977594575,8.682939802787097,-1.600460737741323,0.22242013276631423,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.9,0.10759469624602533,0.24271162340571567,9.231581564345964,-1.1477840079751733,0.7154849184584249,2.863782463805517e-10
angular_even_odd,direct_110,1.15,0.9500000000000001,0.10201375638738527,0.23012216481267436,9.574411334733753,-0.598433660547969,1.2202624734735117,2.863782463805517e-10
angular_even_odd,direct_110,1.15,1.0,0.10010139941892512,0.22580827871474934,9.690860623147941,-9.763184394786915e-16,1.540330033358789,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.0,0.15171781961790104,0.34224436318715484,10.12331777274445,5.0502470550179094e-17,0.471049799592298,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.05,0.15312484904834367,0.34541833373735253,10.041724579032957,0.4400544053298489,0.329378710966994,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.1,0.15722205909773576,0.3546608014166914,9.80279392835552,0.8412646551308478,0.07227118725369164,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.15000000000000002,0.16364503987901008,0.3691497320695756,9.42424028589586,1.1670865381114202,-0.190889329742634,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.2,0.17181137801961996,0.3875713202755152,8.9359081592553,1.385833304424032,-0.43727307024178214,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.25,0.18096061233699823,0.408210121178977,8.37947931865878,1.4736101740109129,-0.6590365257490082,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.30000000000000004,0.19021369723034248,0.42908318773645104,7.80675091394938,1.4174717488345632,-0.8507795087937728,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.35000000000000003,0.1986519484780276,0.44811815628497387,7.275739074334235,1.2182864558101298,-1.0073484203056096,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.4,0.20541108988515333,0.46336539653928044,6.844416604256851,0.892474263291556,-1.123726682454895,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.45,0.20978030614838483,0.47322145459101495,6.56278390905135,0.4717085292372732,-1.1955622216955661,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.5,0.21129124369793736,0.4766298206007856,6.464877349567861,3.7334606491992737e-16,-1.2198635845940928,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.55,0.2097803061483849,0.4732214545910151,6.562783909051354,-0.4717085292372725,-1.1955622216955661,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.6000000000000001,0.20541108988515333,0.46336539653928044,6.844416604256853,-0.8924742632915564,-1.1237266824548948,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.65,0.1986519484780276,0.44811815628497387,7.275739074334231,-1.2182864558101296,-1.0073484203056104,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.7000000000000001,0.19021369723034248,0.42908318773645104,7.806750913949384,-1.4174717488345636,-0.8507795087937722,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.75,0.18096061233699823,0.408210121178977,8.379479318658774,-1.4736101740109129,-0.659036525749009,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.8,0.17181137801962018,0.3875713202755157,8.9359081592553,-1.385833304424032,-0.4372730702417844,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.8500000000000001,0.1636450398790101,0.36914973206957563,9.424240285895861,-1.1670865381114204,-0.19088932974263412,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.9,0.1572220590977358,0.35466080141669143,9.802793928355515,-0.8412646551308497,0.07227118725368747,2.863782463805517e-10
angular_even_odd,direct_110,1.2,0.9500000000000001,0.15312484904834378,0.34541833373735276,10.041724579032964,-0.44005440532984824,0.3293787109669932,2.863782463805517e-10
angular_even_odd,direct_110,1.2,1.0,0.15171781961790115,0.3422443631871551,10.123317772744446,-6.594146013244772e-16,0.471049799592298,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.0,0.2042508681441813,0.4607481736455234,10.095787916813816,-5.943118399342849e-17,-0.5239204381730334,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.05,0.2052948586225831,0.4631032025890841,10.035747030939751,0.3264027382723201,-0.5381772493225183,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.1,0.2083309220316398,0.4699519405332842,9.860556327287979,0.6227738162505546,-0.576562739939215,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.15000000000000002,0.21307846289117438,0.4806614214780308,9.584862330134698,0.8613295437979881,-0.6291996441729835,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.2,0.21909363589354156,0.4942304212095088,9.232487461296794,1.0187931530423493,-0.6862860446420652,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.25,0.2258050462050658,0.5093699898767895,8.835261874188063,1.0786126736245518,-0.7408568135263545,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.30000000000000004,0.23256298883507204,0.5246145259351558,8.430932683431198,1.0329692411135256,-0.7887847689097395,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.35000000000000003,0.2386999933504753,0.5384583526362025,8.059958351154947,0.8842692036582785,-0.8277954246322425,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.4,0.24359814288576465,0.5495075759424856,7.761270177401558,0.6457162790376858,-0.8565588613301178,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.45,0.2467560647386136,0.5566312016065309,7.567473577750403,0.3405833615743951,-0.8741940632953743,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.5,0.24784660417961635,0.5590912354869046,7.500325112686796,3.1652743469599037e-16,-0.8801390736187947,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.55,0.2467560647386136,0.5566312016065309,7.567473577750402,-0.34058336157439456,-0.8741940632953739,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.6000000000000001,0.24359814288576465,0.5495075759424856,7.761270177401558,-0.6457162790376856,-0.8565588613301174,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.65,0.23869999335047482,0.5384583526362013,8.059958351154942,-0.8842692036582781,-0.8277954246322421,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.7000000000000001,0.23256298883507204,0.5246145259351558,8.430932683431198,-1.0329692411135265,-0.7887847689097389,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.75,0.2258050462050658,0.5093699898767895,8.835261874188063,-1.0786126736245523,-0.7408568135263547,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.8,0.21909363589354156,0.4942304212095088,9.23248746129679,-1.0187931530423493,-0.6862860446420672,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.8500000000000001,0.21307846289117438,0.4806614214780308,9.584862330134698,-0.8613295437979883,-0.6291996441729832,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.9,0.20833092203163983,0.4699519405332843,9.860556327287979,-0.6227738162505562,-0.5765627399392164,2.863782463805517e-10
angular_even_odd,direct_110,1.25,0.9500000000000001,0.2052948586225831,0.4631032025890841,10.035747030939755,-0.3264027382723195,-0.5381772493225199,2.863782463805517e-10
angular_even_odd,direct_110,1.25,1.0,0.20425086814418142,0.4607481736455237,10.09578791681382,-4.724721697592527e-16,-0.5239204381730351,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.0,0.25598391019251393,0.5774473331520107,9.843137584058175,-1.9630559437030307e-17,-0.9837495092694457,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.05,0.25675684040410596,0.5791909055861563,9.797747653118513,0.2416082911652643,-0.9785464813346083,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.1,0.2590028901965438,0.5842575344293303,9.665596474687467,0.4604570515873827,-0.9624975673758016,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.15000000000000002,0.2625098936939039,0.59216861686956,9.458498644743152,0.6356893191210883,-0.9347266818173198,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.2,0.26694420201000224,0.6021715092762705,9.19531455963221,0.7501791878974609,-0.8950123465214854,2.863782463805517e-10
angular_even_odd,direct_110,1.3,0.25,0.27187974271697957,0.613305079416534,8.900627326504358,0.7921861999870574,-0.8449624601432387,2.863782463805517e-10
