index,joint_loss,static_loss,core_RMS,positive_LJ,exact_residual,kkt_residual,minimum_robust_margin,seconds
0,1.448269996114642,2473.5880450724035,0.16633113731105062,True,7.930164461608262e-14,3.4927616354707425e-13,0.006189146799968913,37.92094380001072
1,1.4482696060181948,2473.4380359156585,0.16634802090944809,True,5.947623346206196e-14,3.519406988061746e-13,0.006189287301498895,15.24067020000075
2,1.4483029880128442,2476.290389407887,0.16603321635085241,True,1.6172247408439336e-14,3.388400671155978e-13,0.006189411128937133,25.319444199994905
3,1.4482959044893973,2476.1731583251208,0.1660447317089409,True,1.3216940769347102e-14,3.4994229736184934e-13,0.00618730616772587,14.154965900001116
4,1.4507811516723321,2477.4479632495127,0.16652379702226888,True,3.208902677626258e-14,3.412825577697731e-13,0.006188981773589337,11.940560499991989
5,1.4482706992605638,2473.524282087584,0.1663385319810874,True,2.8301432964768842e-14,3.2107649872159527e-13,0.006190330876221719,7.306276699993759
6,1.4483125648790207,2464.409931659857,0.1673775597825866,True,2.6433881538694204e-14,3.417266469796232e-13,0.006198484113951547,38.36072920000879
7,1.448262302090071,2469.3528295786673,0.16680798587616044,True,7.269317423140907e-14,3.5216274341109965e-13,0.006191405283703671,31.653271999995923
8,1.4482620832589164,2469.2022350638167,0.16682493010881272,True,2.2920733411616127e-14,3.419486915845482e-13,0.006191545997567372,11.113500299979933
9,1.448265639075023,2471.9810415066504,0.16651187262313666,True,3.234449481687867e-14,3.241851231905457e-13,0.0061916729104395055,20.817900900001405
10,1.4482629039389954,2471.885131347335,0.16652203318379802,True,6.417805355252516e-14,3.5416114485542494e-13,0.006189561321144841,10.423286699980963
11,1.4507751354943659,2473.189561231988,0.16700312892067412,True,1.4958794437054746e-14,3.455014052633487e-13,0.006191238995076539,5.959954799996922
12,1.4482666965165545,2469.2997743515643,0.16681507372963664,True,1.7763568394002505e-14,3.4772185131259903e-13,0.006192582177893564,4.0728520000120625
13,1.448258961073144,2470.1334677851796,0.16671900458036396,True,1.9984014443252818e-14,3.419486915845482e-13,0.00619289357144343,21.539242099999683
14,1.4482595929946396,2469.983974948765,0.16673604627245328,True,1.9876925724936292e-14,3.4861002973229915e-13,0.006193035198342445,8.413438799994765
15,1.4482746078568596,2472.794722850591,0.16642207964921965,True,1.6172247408439336e-14,3.2240876635114546e-13,0.006193173168649568,16.784693399997195
16,1.4482637076441807,2472.676409084079,0.1664327340355505,True,4.245214944715326e-14,3.2440716779547074e-13,0.006191048719705088,8.926626400003443
17,1.4507731659083665,2473.980972907631,0.16691337899228365,True,3.613986495442962e-14,3.2018832030189515e-13,0.006192725039923709,6.327238400001079
18,1.4482624356697087,2470.0768966249575,0.16672626317851816,True,4.625929269271486e-14,3.3018032752352156e-13,0.006194071962327432,4.195000499981688
19,1.4482622101437288,2469.4757046916548,0.1667940915864615,True,1.9825411154020654e-14,3.368416656712725e-13,0.006190987351117154,18.827218899998115
20,1.4482598722938689,2469.5935054450056,0.16678020734232588,True,1.8193778334494256e-14,3.2795988147427124e-13,0.006192464365802172,19.38576390000526
21,1.4482591989268427,2469.8996908841,0.16674546590761088,True,1.9825411154020654e-14,3.4017233474514796e-13,0.00619282821441664,19.293211400014115
22,1.4482590134612054,2470.0647350294985,0.1667267805230058,True,5.255980407742785e-14,3.6060043839825084e-13,0.006192883732637687,18.68132629999309
23,1.4482589731444382,2470.1157010458096,0.16672101425168367,True,3.071888521126518e-14,3.452793606584237e-13,0.0061928915933370625,18.669284100004006
24,1.4482589640186883,2470.128992699885,0.1667195107547815,True,4.125732014090903e-14,3.481659405224491e-13,0.0061928931073020055,22.279671399999643
25,1.4482589618036907,2470.132346977743,0.16671913135261984,True,2.6433881538694204e-14,3.3284486278262193e-13,0.006192893457277278,23.18415729998378
26,1.448258961256043,2470.133187460465,0.16671903628737875,True,3.304235192336776e-14,3.412825577697731e-13,0.006192893543032816,25.277738900011173
