cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.004369917202594933,0.018402274461194468,1.0370355104510898e-07,0.0004725238299034436,5.208198991061928e-06,5.208198991064222e-06,0.016707109772672306,1.2853467016906244e-06,0.9999999999999617,-3.83026943495679e-14,5.208198991061928e-06,0.001570920842642322,0.018402277046135795,-0.0002996201529731734,-0.000305998867976663,6.378715003489945e-06,5.208198991064222e-06,0.016707109772672306,0.001570920842642322,1.0577512765058782e-11,0.0007828563218256301,0.9984290791573194,0.0007880645208166919
2,cyclic,40.0,0.002768059212432067,0.018402274988762995,8.000095941609886e-08,0.0004608625626627761,8.085356289202251e-09,8.08535628499165e-09,0.01670032570803174,1.5144869856228604e-06,0.9999999999999235,-7.649436639667329e-14,5.21628434735113e-06,0.0029548966830352406,0.018402277097492085,-0.00029995143395062794,-0.00030634005145276604,6.388617502138519e-06,5.2162843473492135e-06,0.033407435480704045,0.0029548966830352406,1.057751179081616e-11,0.0014748401993439448,0.9970451033168883,0.0014800564836912956
3,cyclic,40.0,0.0027622615523637357,0.018402274969151405,7.998560774824526e-08,0.00046085123232169874,-3.5935061311302363e-09,-3.5935061384884115e-09,0.016688941952176933,1.5147428331473184e-06,0.9999999999998846,-1.1535217225855376e-13,5.21269084122e-06,0.004335978552300023,0.01840227709612147,-0.0002999596990673571,-0.0003063439154412909,6.3842163739341035e-06,5.212690841210725e-06,0.05009637743288098,0.004335978552300023,1.0577511774463083e-11,0.002165382930729402,0.9956640214475844,0.0021705956215706214
4,cyclic,40.0,0.00275651383087962,0.01840227496816206,7.998543261403257e-08,0.00046085279554478807,-3.6196516745529847e-09,-3.619651681250474e-09,0.016677394239646565,1.514747720901353e-06,0.9999999999998476,-1.52433621281034e-13,5.209071189545447e-06,0.005714186585200115,0.01840227709565127,-0.00029996770644249516,-0.00030634748966660474,6.37978322410947e-06,5.209071189529475e-06,0.06677377167252754,0.005714186585200115,1.0577511773705005e-11,0.0028544887570052854,0.9942858134146476,0.00285969782819483
5,cyclic,40.0,0.0027507779517499087,0.01840227496737684,7.998511361920202e-08,0.00046085435581670576,-3.6202362841681034e-09,-3.620236300842794e-09,0.01666586867247842,1.514752390074028e-06,0.99999999999981,-1.8995915951336428e-13,5.205450953261279e-06,0.007089526779605344,0.01840227709519032,-0.00029997570942093623,-0.0003063510587792231,6.37534935828721e-06,5.205450953228632e-06,0.08343964034500596,0.007089526779605344,1.0577511773086684e-11,0.003542160664326042,0.9929104732202046,0.0035473661152793023
6,cyclic,40.0,0.0027450540070227732,0.018402274966594852,7.998479380905144e-08,0.00046085591257974797,-3.620686802249603e-09,-3.6206868167694417e-09,0.016654367072491377,1.5147570512668501e-06,0.9999999999997699,-2.3014923300479495e-13,5.201830266459029e-06,0.008462005103147156,0.018402277094730725,-0.0002999837055660995,-0.00030635462050679466,6.370914940695239e-06,5.201830266411862e-06,0.10009400741749734,0.008462005103147156,1.0577511772470819e-11,0.004228401636440349,0.991537994896623,0.004233603466706807
7,cyclic,40.0,0.002739341972928717,0.018402274965814508,7.998447420012877e-08,0.00046085746609803686,-3.621129955587149e-09,-3.621129952315061e-09,0.016642889405430558,1.5147617027897651e-06,0.9999999999997318,-2.682298827494378e-13,5.198209136503442e-06,0.009831627510938305,0.01840227709427195,-0.0002999916948452008,-0.0003063581748255537,6.366479980353491e-06,5.198209136459547e-06,0.1167368968229279,0.009831627510938305,1.0577511771856267e-11,0.004913214650900901,0.9901683724887936,0.004918412860037403
8,cyclic,40.0,0.002733641824700212,0.018402274965035804,7.998415568061246e-08,0.00046085901638201097,-3.6215666670095855e-09,-3.6215666507355415e-09,0.016631435621624086,1.5147663446339758e-06,0.999999999999692,-3.079758670310184e-13,5.194587569836433e-06,0.011198399945699067,0.018402277093814125,-0.0002999996772653601,-0.0003063617217505121,6.362044485151669e-06,5.194587569808812e-06,0.13336833244455198,0.011198399945699067,1.057751177124301e-11,0.005596602679064616,0.9888016000539931,0.005601797266634451
9,cyclic,40.0,0.002727953537597961,0.01840227496425871,7.998383757049088e-08,0.0004608605634383577,-3.6219968871145625e-09,-3.6219969133319263e-09,0.01662000567137545,1.5147709768192662e-06,0.9999999999996539,-3.460565167756613e-13,5.190965572949318e-06,0.012562328337783864,0.01840227709335739,-0.00030000765283399376,-0.0003063652612970353,6.357608463039979e-06,5.19096557289548e-06,0.14998833811592743,0.012562328337783864,1.0577511770631048e-11,0.006278568686105459,0.98743767166187,0.006283759651678406
10,cyclic,40.0,0.002722277086947544,0.018402274963483244,7.998352007272669e-08,0.0004608621072738313,-3.622420727756169e-09,-3.622420743573662e-09,0.01660859950509075,1.514775599365657e-06,0.9999999999996141,-3.859135233597044e-13,5.187343152221562e-06,0.013923418605206957,0.01840227709290133,-0.0003000156215585886,-0.0003063687934804191,6.353171921831637e-06,5.187343152151906e-06,0.16659693762101818,0.013923418605206957,1.0577511770020368e-11,0.0069591156310273685,0.986076581394407,0.006964302974179588
