profile,observable,previous_role,target,scale,units,baseline,prediction,normalized_residual,used_in_core_objective,retained_as_exact_anchor
sign_only,v17_compression_energy,heldout,0.025317916775100896,0.004433026104653031,eV/cell,0.03324898114446864,0.033674709224289966,1.8851214163655707,False,False
sign_only,v17_compression_normal_force,heldout,-0.6769543589544016,0.03173805605024358,eV/L0,-0.991961740311607,-1.0522819078110723,-11.825788834152311,False,False
sign_only,v17_compression_Haa,heldout,26.962376342241654,2.6962376342241656,eV/L0^2,26.367710792577533,35.857771163670655,3.299187990152294,False,False
sign_only,v17_compression_Hxx,heldout,5.568444170552721,0.5568444170552721,eV/L0^2,3.565224469086628,7.052645221629347,2.665378345580692,False,False
sign_only,v17_opening1.045_energy,heldout,0.012439540042104347,0.004433026104653031,eV/cell,0.010429515555200521,0.01050764943457528,-0.4357949991544827,False,False
sign_only,v17_opening1.045_normal_force,heldout,0.6560493060873362,0.03173805605024358,eV/L0,0.5301319928948687,0.5205377779406025,-4.2696858286534445,False,False
sign_only,v17_opening1.045_Haa,heldout,16.173163667497242,1.6173163667497243,eV/L0^2,13.30425263008366,11.0939494287036,-3.1405199027331916,False,False
sign_only,v17_opening1.045_Hxx,heldout,3.5468340021412335,0.35468340021412337,eV/L0^2,2.721936521402562,2.5106448136835455,-2.9214482206726835,False,False
sign_only,v17_opening1.255_energy,heldout,0.2548812728796389,0.02548812728796389,eV/cell,0.20168079501343827,0.16440014926930477,-3.549932193451557,False,False
sign_only,v17_opening1.255_normal_force,heldout,1.5479287243761108,0.03173805605024358,eV/L0,1.0949702324225292,0.8247104413495392,-22.78710081933393,False,False
sign_only,v17_opening1.255_Haa,heldout,-3.07660296796585,0.307660296796585,eV/L0^2,-0.977636251733387,-2.2426225376577986,2.710718409205241,False,False
sign_only,v17_opening1.255_Hxx,heldout,-0.8591645505462155,0.1,eV/L0^2,0.4204720581484885,0.07579640132305518,9.349609518692708,False,False
sign_only,v17_opening1.555_energy,heldout,0.4970497627048889,0.04970497627048889,eV/cell,0.43947595667633943,0.3042083067351049,-3.8797213164404796,False,False
sign_only,v17_opening1.555_normal_force,heldout,0.5361595264738468,0.03173805605024358,eV/L0,0.8302966344888817,0.36147062210779957,-5.50408330269196,False,False
sign_only,v17_opening1.555_Haa,heldout,-0.9598397042596563,0.1,eV/L0^2,-1.2505215639931893,-1.2784654558229256,-3.1862575156326933,False,False
sign_only,v17_opening1.555_Hxx,heldout,-0.8905810007935903,0.1,eV/L0^2,0.026382339557799443,-0.014606015909220484,8.759749848843697,False,False
sign_only,v17_opening1.855_energy,heldout,0.6331364785570511,0.06331364785570512,eV/cell,0.6056085560543795,0.36445866003237126,-4.243600355124217,False,False
sign_only,v17_opening1.855_normal_force,heldout,0.6294361584094642,0.03173805605024358,eV/L0,0.5327839027441775,0.16321671088663225,-14.689603130852554,False,False
sign_only,v17_opening1.855_Haa,heldout,0.33758173393615254,0.1,eV/L0^2,-1.0982434091021018,-0.4687402750272141,-8.063220089633667,False,False
sign_only,v17_opening1.855_Hxx,heldout,-0.0764657682265532,0.1,eV/L0^2,-0.0013452666899170802,-0.0027978926864695875,0.736678755400836,False,False
sign_only,v17_opening2.455_energy,heldout,0.7722611869157332,0.07722611869157332,eV/cell,0.7644374865872677,0.41165408899435824,-4.669496590416156,False,False
sign_only,v17_opening2.455_normal_force,heldout,-0.03892592855831557,0.03173805605024358,eV/L0,0.17251653368125766,0.05850784539398052,3.0699351528666896,False,False
sign_only,v17_opening2.455_Haa,heldout,1.5212189106347462,0.15212189106347462,eV/L0^2,-0.4194013537865789,-0.08567892263062583,-10.56322546368343,False,False
sign_only,v17_opening2.455_Hxx,heldout,0.04446583977668427,0.1,eV/L0^2,-0.00012491925392574995,-5.345619623934119e-05,-0.44519295972923617,False,False
sign_only,v17_opening3.75_energy,heldout,0.7719163228888833,0.07719163228888834,eV/cell,0.8293502445259222,0.44738890637882434,-4.204178702887391,False,False
sign_only,v17_opening3.75_normal_force,heldout,0.0,0.03173805605024358,eV/L0,0.012647821615765954,0.01915217090654197,0.60344498970645,False,False
sign_only,v17_opening3.75_Haa,heldout,0.0,0.1,eV/L0^2,-0.03128105486788783,-0.01756368697804825,-0.17563686978048249,False,False
sign_only,v17_opening3.75_Hxx,heldout,0.0,0.1,eV/L0^2,-2.832993152257869e-08,-7.223222966367496e-09,-7.223222966367495e-08,False,False
sign_only,v19_new_0_energy,heldout,0.00042417681882149505,0.004433026104653031,eV/cell,0.0004461257759724228,0.00044161801791294084,0.003934377709424947,False,False
sign_only,v19_new_0_force,heldout,-0.13054663793646185,0.03173805605024358,eV/L0,-0.14093797532454164,-0.138779884609368,-0.25941244353064147,False,False
sign_only,v19_new_0_Haa,heldout,20.302032153219432,2.030203215321943,eV/L0^2,23.645409524229436,22.93269361082378,1.2957626299430254,False,False
sign_only,v19_new_0_Hxx,heldout,4.57090105595751,0.45709010559575103,eV/L0^2,5.047815449880408,4.965342751808197,0.8629407878706739,False,False
sign_only,v19_new_1_energy,heldout,0.004931943136885955,0.004433026104653031,eV/cell,0.004315491998074657,0.004388821412518241,-0.1225171500338421,False,False
sign_only,v19_new_1_force,heldout,0.42285939529142164,0.03173805605024358,eV/L0,0.35186572074747813,0.35748093077428683,-2.059939159904314,False,False
sign_only,v19_new_1_Haa,heldout,17.415188636660293,1.7415188636660295,eV/L0^2,12.86991639006449,12.67250714061452,-2.723301822905362,False,False
sign_only,v19_new_1_Hxx,heldout,3.8361643120715834,0.3836164312071584,eV/L0^2,3.066022074993269,3.028272545748088,-2.105988431677011,False,False
sign_only,v19_new_2_energy,heldout,0.10968805888528045,0.010968805888528046,eV/cell,0.09696493868020462,0.08153392573950988,-2.566745499181106,False,False
sign_only,v19_new_2_force,heldout,1.574309479391436,0.03173805605024358,eV/L0,1.281559803177055,1.0147162170400672,-17.631617433200486,False,False
sign_only,v19_new_2_Haa,heldout,5.20946471789603,0.5209464717896031,eV/L0^2,-3.1954796846559996,-1.4775144743452273,-12.836211692286797,False,False
