j,l,ux,uy,uz,gx,gy,gz
-4,0,-0.4821066845808315,-0.0015158236828370802,0.0007766752359197568,-5.161657250923879e-09,2.944120137786388e-08,1.3149914464185425e-08
-4,1,0.48125930415695983,0.0009577588653141574,0.0011274895544432768,-8.749311644976054e-09,-1.2339445146225536e-08,-1.0227785353020269e-08
-4,2,0.4440948781833172,0.0003021906949073567,0.0004536609626590652,-2.0293807034138522e-09,2.3490275013766243e-08,-1.3405764085622218e-10
-4,3,0.40696919412486726,-0.0008143948599670527,0.0008296795926170691,-3.142993094951141e-09,-2.052946396213784e-08,1.945555047713143e-08
-4,4,0.372427412965466,-0.0014520263765508755,0.0008973870669435377,-5.933121514055395e-09,6.130803181965405e-09,2.08724205627564e-09
-3,-2,-0.4080087774655568,-0.0036299921426085477,-0.0022150046402842033,5.364605033418221e-09,1.1031659613580658e-08,1.5678063319379126e-08
-3,-1,-0.44064242834482537,-0.005298193946531068,-0.0030222236987244113,-4.126541778420867e-09,1.7586929471763435e-08,3.094819201084065e-08
-3,0,-0.4813390430423302,-0.005979548231565624,-0.00077625929326673,-5.327590564888074e-09,-2.224252526605852e-08,-4.94944913101078e-08
-3,1,0.4751113306551896,0.00013136289878072196,0.0005388583997378959,1.1611055113908142e-08,-4.481950882477548e-09,-6.476711233299737e-09
-3,2,0.42922437457113544,-0.0007383948735641498,0.0020355387729700898,-1.4599043127172529e-08,-2.648895349594005e-09,3.6083532316613653e-09
-3,3,0.3839045922022418,-0.003789608036492923,0.003534031657167702,-6.446445207503038e-09,-1.3678017311011606e-08,-1.0221566443952002e-08
-3,4,0.345584473083149,-0.003268217557612585,0.004753187962864011,-9.925919215492173e-09,3.806422790679498e-09,2.750116877389859e-09
-3,5,0.3173966734641801,-0.0001791867898512384,0.001834275321705425,-5.491957816468329e-09,-6.029598918246004e-09,-1.696934540541123e-08
-2,-3,-0.36206880792250196,-0.0031925730525433735,-0.002839414224117944,4.905808914917181e-09,-1.2757889756784269e-08,2.1014326395327187e-08
-2,-2,-0.3854491956807109,-0.008569563356001399,-0.006261058586352129,1.520141239665443e-09,-2.1266095243284433e-08,-3.064010212303764e-08
-2,-1,-0.42513958195822416,-0.012679679039268225,-0.007916235519426149,1.6421793820609043e-09,8.868383053958762e-09,-2.609725404528751e-09
-2,0,-0.48167502068412177,-0.013287351179949638,-0.004006945355570647,8.715383238017127e-09,-3.524037803237512e-08,-6.957182017985897e-09
-2,1,0.4627908779399856,-0.0021919884077009513,0.0008493616105744706,-6.966441229439013e-09,1.3841172877976371e-08,2.9443520770805476e-08
-2,2,0.39986261493347214,-0.004461948966349973,0.0053147144823797185,-1.5554100507575441e-09,2.991198134669193e-09,4.567498688295979e-09
-2,3,0.34687575124216186,-0.0074891724973438125,0.009903643367241031,-3.2831595671301006e-09,-1.532003428327336e-08,-3.7626618695774106e-09
-2,4,0.3087557009054219,-0.0024321573849046393,0.005081755799190036,1.642622265290994e-08,4.527089420350294e-09,-8.686714883000823e-09
-2,5,0.284509039128902,-0.00017198347863645126,0.0012429415745310631,1.3372698587366116e-08,-4.931498067978907e-09,2.060733474140708e-08
-1,-3,-0.3301282153214588,-0.00436114527308786,-0.004117796685336427,8.258347021852797e-09,-3.5204519499218434e-09,-7.831872074481883e-09
-1,-2,-0.3469876674205761,-0.011551026540197512,-0.009266641133296737,1.309726500864361e-08,-3.182600958814841e-08,-1.2650599297281406e-08
-1,-1,-0.386867101139757,-0.018997062554850928,-0.012999188229750925,7.997703563213804e-09,2.497859421732307e-08,1.0175656584704429e-09
-1,0,-0.4729967763088563,-0.022273441881466606,-0.00769013758741398,-7.71351207906612e-09,7.121941418553046e-09,-9.984792673223275e-09
-1,1,0.4317222421639826,-0.00618472427317341,0.00018761276160821926,1.9174286047807243e-09,-2.5595746307172096e-08,-1.4045662778683354e-08
-1,2,0.34867899151788223,-0.01016992591316959,0.012010937607286283,6.5010777740316786e-09,-1.7020213233590042e-08,3.6743095257335545e-08
-1,3,0.2955176941847408,-0.00547065977913184,0.005682156727527027,6.332269701647686e-09,-7.105467733289905e-10,6.182473607715955e-09
-1,4,0.26500504777826994,-0.0024873309309423955,0.0014903921306016425,1.507499617497965e-08,3.2730061542973754e-09,-6.762990339623243e-09
-1,5,0.24927316972523986,-0.00014088262792135805,-0.00016927488694179948,1.5145825010831615e-08,5.051505150809044e-09,1.741851851557591e-09
0,-4,-0.2902471184421207,0.00039082806314023026,-0.0016567099530245095,6.456789168433896e-09,3.143285740199453e-10,-1.6335506686920853e-08
0,-3,-0.29178012743108106,-0.0025770343214794825,-0.005256975685944036,-5.710070108150972e-09,-2.089918254948031e-09,-2.5724622033235223e-09
0,-2,-0.2929522671541381,-0.008458284605003764,-0.010317711861302252,4.815105064670533e-09,2.6994454633416654e-08,1.1659392892132692e-08
0,-1,-0.30390982744932993,-0.015573514341333852,-0.01647658478150671,1.0395886151925993e-08,-1.8248489691563563e-08,-1.545745089565065e-08
0,0,-0.390143541472267,-0.020912330483451532,-0.012191781250744667,-2.806513670332994e-08,2.662951018028714e-08,-1.978093842891493e-08
0,1,0.3526717356329466,-0.006138346747154618,0.006000284896375273,6.524523206430377e-09,7.160080889301312e-09,8.745646040697608e-09
0,2,0.26880855345389004,-0.001985960338398053,0.004990406498546709,-5.660232560433798e-09,8.161277160155522e-09,2.0645800284657678e-08
0,3,0.23453233685539718,-0.003074396369098757,0.00187881871414701,1.7320669495890506e-08,-2.2091763890452754e-08,-2.6073034974961884e-08
0,4,0.2207883841645109,-0.002013634191838759,-0.0003234888564254989,1.2397619222892509e-08,1.2600376991800388e-10,-1.6155556627726886e-08
0,5,0.21419012087304146,-0.0010285641565402812,-0.0008765486659990307,-2.7055471543691034e-09,-6.324536417148807e-09,5.9332219233196315e-09
1,-4,-0.2566012135546359,0.0016507179413341945,0.0006839272137767541,-1.0386996852906893e-08,6.877381060477195e-10,3.581211686573549e-09
1,-3,-0.25133643238956027,0.00044784047432651976,0.0004893387147577806,9.920791889383995e-09,1.295876514428862e-08,1.4321631778071997e-08
1,-2,-0.24110333857425068,-0.0008448523225325968,-0.0008415395717536821,-3.2113459391691634e-09,6.481783439843403e-09,7.828541504287245e-11
1,-1,-0.21460497359596878,-0.003685167255523646,-0.002482297343814714,-1.0624462254416045e-08,-2.234322517800924e-08,-1.4205549764279013e-08
1,0,-0.14132919470507993,0.000616892892517955,-0.0027684350194277516,1.0096130743063314e-08,-1.5923896784508784e-08,2.477434329906103e-08
1,1,0.10051009791168718,0.01579816154331659,0.013745073766039778,-2.456679047419929e-08,1.9066272866075096e-08,-2.7635156996108634e-08
1,2,0.1772671256942746,0.01039093915325098,0.016547103371747765,9.719441168565268e-09,4.6505740924907e-09,2.4680810430111055e-08
1,3,0.182356785115137,0.004749810272538793,0.009351433716358753,-1.2988061751095792e-08,2.1031792786507797e-08,1.395146024575633e-08
1,4,0.18009992410399114,0.0010859191726302617,0.0034454694282987676,1.1550352773184724e-08,-1.795012135024504e-09,-3.0216763188817275e-09
2,-4,-0.22251769344483138,0.000765295869198271,0.0005962966987980331,1.746839896517305e-08,2.1942079382608615e-08,6.2007385909917945e-09
2,-3,-0.2093276601517988,0.0010586336305333883,-0.0002334039619098031,-4.700411317115627e-09,2.437711475386517e-09,5.606168267460743e-09
2,-2,-0.18329245080571718,0.0016755588463995585,-0.0030208719734412274,5.2615962108093495e-09,2.4797202827567255e-08,-1.2047869632492159e-08
2,-1,-0.13682607297312224,0.00513423980646705,-0.009299268473310092,-1.1207947795332726e-08,-5.917419582113226e-09,-1.482332520619245e-08
2,0,-0.06271811969972213,0.002098346145042207,-0.00038519007727540113,4.3171318186985275e-09,1.8592800996725112e-08,9.374973686249177e-09
2,1,0.021693790857597567,0.017312320872465137,0.006199380031024853,-4.536516384767708e-09,1.7598099852356164e-08,2.3783493383056076e-08
2,2,0.0978510285538352,0.013267048763387088,0.01052246344369709,-1.8581387897960433e-08,3.188760237977928e-08,-1.9389969005412233e-09
2,3,0.1313724623854423,0.007235026927710341,0.00669448924910375,5.1678723592130105e-09,8.7827078127517e-09,-1.9154557408945783e-08
2,4,0.14426797360978705,0.0025782503260245553,0.0021873160247947677,-4.687418590212586e-09,-1.4149018821157933e-08,1.5173581974226025e-08
3,-4,-0.18843228773670423,0.0004988328153330397,-0.00028931918954864453,-6.7574018446786566e-09,-8.139183209354695e-09,3.4245680284594737e-09
3,-3,-0.1682998566089699,0.0006738871657930712,-0.0024811208428387947,5.9755787176069e-09,-1.559887578481134e-09,1.5184039676638394e-08
3,-2,-0.13529746373956056,0.004263486143067215,-0.0072296015185611675,-4.068686524033669e-10,1.4919698024772055e-09,-1.6873352525967333e-08
3,-1,-0.08849637171436428,0.001279756839426701,-0.0046037618700683096,1.3907341722685373e-08,1.0221134948834587e-08,-4.753423047537675e-09
3,0,-0.0325529562611038,-0.00018766499451543695,-0.0024134820708912657,1.3110055374632168e-08,3.894882399241295e-09,5.2387784527097025e-09
3,1,0.015496961997323597,0.008583228461436306,0.001066966744187079,6.092279701552794e-09,-1.673511808644723e-08,2.9607263713621323e-08
3,2,0.06411321456442147,0.006329373989012638,0.004355491164262786,-3.142800845956639e-10,-2.6517785311347408e-08,-5.326130198338164e-09
3,3,0.09714069411856599,0.003943835220426835,0.0027310916590383453,-9.52080414506895e-10,2.693182795179827e-08,-9.31753622607917e-09
4,-3,-0.13339034413597958,0.001824958446393242,-0.0028015899616286788,-8.668851764898067e-10,-6.113076099630802e-09,9.286369399472659e-09
4,-2,-0.1012476166782762,0.0017799047354704572,-0.001991115886749472,3.828545593401178e-09,-2.1995706651466856e-08,-7.916450269623843e-09
