j,l,ux,uy,uz
-4,0,-0.4821066845808315,-0.0015158236828370802,0.0007766752359197568
-4,1,0.48125930415695983,0.0009577588653141574,0.0011274895544432768
-4,2,0.4440948781833172,0.0003021906949073567,0.0004536609626590652
-4,3,0.40696919412486726,-0.0008143948599670527,0.0008296795926170691
-4,4,0.372427412965466,-0.0014520263765508755,0.0008973870669435377
-3,-2,-0.4080087774655568,-0.0036299921426085477,-0.0022150046402842033
-3,-1,-0.44064242834482537,-0.005298193946531068,-0.0030222236987244113
-3,0,-0.4813390430423302,-0.005979548231565624,-0.00077625929326673
-3,1,0.4751113306551896,0.00013136289878072196,0.0005388583997378959
-3,2,0.42922437457113544,-0.0007383948735641498,0.0020355387729700898
-3,3,0.3839045922022418,-0.003789608036492923,0.003534031657167702
-3,4,0.345584473083149,-0.003268217557612585,0.004753187962864011
-3,5,0.3173966734641801,-0.0001791867898512384,0.001834275321705425
-2,-3,-0.36206880792250196,-0.0031925730525433735,-0.002839414224117944
-2,-2,-0.3854491956807109,-0.008569563356001399,-0.006261058586352129
-2,-1,-0.42513958195822416,-0.012679679039268225,-0.007916235519426149
-2,0,-0.48167502068412177,-0.013287351179949638,-0.004006945355570647
-2,1,0.4627908779399856,-0.0021919884077009513,0.0008493616105744706
-2,2,0.39986261493347214,-0.004461948966349973,0.0053147144823797185
-2,3,0.34687575124216186,-0.0074891724973438125,0.009903643367241031
-2,4,0.3087557009054219,-0.0024321573849046393,0.005081755799190036
-2,5,0.284509039128902,-0.00017198347863645126,0.0012429415745310631
-1,-3,-0.3301282153214588,-0.00436114527308786,-0.004117796685336427
-1,-2,-0.3469876674205761,-0.011551026540197512,-0.009266641133296737
-1,-1,-0.386867101139757,-0.018997062554850928,-0.012999188229750925
-1,0,-0.4729967763088563,-0.022273441881466606,-0.00769013758741398
-1,1,0.4317222421639826,-0.00618472427317341,0.00018761276160821926
-1,2,0.34867899151788223,-0.01016992591316959,0.012010937607286283
-1,3,0.2955176941847408,-0.00547065977913184,0.005682156727527027
-1,4,0.26500504777826994,-0.0024873309309423955,0.0014903921306016425
-1,5,0.24927316972523986,-0.00014088262792135805,-0.00016927488694179948
0,-4,-0.2902471184421207,0.00039082806314023026,-0.0016567099530245095
0,-3,-0.29178012743108106,-0.0025770343214794825,-0.005256975685944036
0,-2,-0.2929522671541381,-0.008458284605003764,-0.010317711861302252
0,-1,-0.30390982744932993,-0.015573514341333852,-0.01647658478150671
0,0,-0.390143541472267,-0.020912330483451532,-0.012191781250744667
0,1,0.3526717356329466,-0.006138346747154618,0.006000284896375273
0,2,0.26880855345389004,-0.001985960338398053,0.004990406498546709
0,3,0.23453233685539718,-0.003074396369098757,0.00187881871414701
0,4,0.2207883841645109,-0.002013634191838759,-0.0003234888564254989
0,5,0.21419012087304146,-0.0010285641565402812,-0.0008765486659990307
1,-4,-0.2566012135546359,0.0016507179413341945,0.0006839272137767541
1,-3,-0.25133643238956027,0.00044784047432651976,0.0004893387147577806
1,-2,-0.24110333857425068,-0.0008448523225325968,-0.0008415395717536821
1,-1,-0.21460497359596878,-0.003685167255523646,-0.002482297343814714
1,0,-0.14132919470507993,0.000616892892517955,-0.0027684350194277516
1,1,0.10051009791168718,0.01579816154331659,0.013745073766039778
1,2,0.1772671256942746,0.01039093915325098,0.016547103371747765
1,3,0.182356785115137,0.004749810272538793,0.009351433716358753
1,4,0.18009992410399114,0.0010859191726302617,0.0034454694282987676
2,-4,-0.22251769344483138,0.000765295869198271,0.0005962966987980331
2,-3,-0.2093276601517988,0.0010586336305333883,-0.0002334039619098031
2,-2,-0.18329245080571718,0.0016755588463995585,-0.0030208719734412274
2,-1,-0.13682607297312224,0.00513423980646705,-0.009299268473310092
2,0,-0.06271811969972213,0.002098346145042207,-0.00038519007727540113
2,1,0.021693790857597567,0.017312320872465137,0.006199380031024853
2,2,0.0978510285538352,0.013267048763387088,0.01052246344369709
2,3,0.1313724623854423,0.007235026927710341,0.00669448924910375
2,4,0.14426797360978705,0.0025782503260245553,0.0021873160247947677
3,-4,-0.18843228773670423,0.0004988328153330397,-0.00028931918954864453
3,-3,-0.1682998566089699,0.0006738871657930712,-0.0024811208428387947
3,-2,-0.13529746373956056,0.004263486143067215,-0.0072296015185611675
3,-1,-0.08849637171436428,0.001279756839426701,-0.0046037618700683096
3,0,-0.0325529562611038,-0.00018766499451543695,-0.0024134820708912657
3,1,0.015496961997323597,0.008583228461436306,0.001066966744187079
3,2,0.06411321456442147,0.006329373989012638,0.004355491164262786
3,3,0.09714069411856599,0.003943835220426835,0.0027310916590383453
4,-3,-0.13339034413597958,0.001824958446393242,-0.0028015899616286788
4,-2,-0.1012476166782762,0.0017799047354704572,-0.001991115886749472
4,-1,-0.061825842550304634,-0.0002233953981074192,-0.0019665618102225283
4,0,-0.02103145022352926,-0.0009837708320602054,-0.002043267533654503
4,1,0.01670566619638737,0.0021837162370614946,-0.0010105640238094603
