q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.719387978672877,0.0,4.85722573273506e-15,2.2185291798093587e-13
2.7797196043393497,0.009721206120916648,0.3132264846574481,3.539243012100346e-07
2.8400512300058223,0.03667938076960775,0.5709200904471867,4.2790877380523284e-07
2.900382855672295,0.07741761114288526,0.7692510696979379,3.817039423842372e-07
2.9607144813387674,0.12819616474897222,0.9027182142180927,3.9227007233091915e-07
3.0210461070052403,0.18490221959325126,0.9645468682950855,4.96232882710515e-07
3.081377732671713,0.24299440909956527,0.9474860680775214,4.875836069982015e-07
3.1417093583381854,0.29751508649184544,0.8453184810326797,3.9014893964128827e-07
3.202040984004658,0.343225696643481,0.6555152550935403,3.832578893084998e-07
3.2623726096711305,0.3749497769726493,0.3835405355815233,4.2703804076227314e-07
3.322704235337603,0.38823293726909736,0.0490288488935946,4.698797432360624e-07
3.3830358610040756,0.38040921573778697,-0.3073379158689339,4.164899241564102e-07
3.4433674866705486,0.3519914311741119,-0.6213445945130495,4.550437319485179e-07
3.5036991123370207,0.3077863408037622,-0.8195750128825933,4.825633136765206e-07
3.5640307380034937,0.25624503842288604,-0.8646400327467185,4.390387599584322e-07
3.6243623636699662,0.20562209502275897,-0.8035770343166668,4.34449877897633e-07
3.6846939893364388,0.15973417317133842,-0.7171611724664564,4.648066519730154e-07
3.7450256150029113,0.11908001753654496,-0.6306702943772005,4.772828214195252e-07
3.805357240669384,0.08361735489656175,-0.5450795410443309,4.63197304480939e-07
3.865688866335857,0.05328876741523825,-0.4604918335004563,4.912430578256355e-07
3.926020492002329,0.028030651589160627,-0.37701004894673945,4.3032510177107297e-07
3.986352117668802,0.007773179437478017,-0.2947375076469568,4.629565996065038e-07
4.046683743335274,-0.00755972983537756,-0.21377771312577537,4.5936151651763957e-07
4.107015369001747,-0.018050425043453888,-0.13423481179726482,4.831615285725427e-07
4.16734699466822,-0.02378752291778019,-0.05621275661618108,4.796746918382666e-07
4.227678620334692,-0.02486589013428553,0.020185366058605006,4.610519130435198e-07
4.288010246001164,-0.021386604796320263,0.0948569108031843,3.870341383424569e-07
4.348341871667637,-0.013456939461827577,0.16769795769614704,4.2741293109632705e-07
4.40867349733411,-0.0011910931771996758,0.23857152239450047,3.632038628678403e-07
4.469005123000582,0.015284490890233648,0.3071744135316094,4.472392143763798e-07
4.529336748667055,0.03581384904100826,0.3727846723507563,4.301257997604141e-07
4.589668374333527,0.06017805941521992,0.4339962563895513,4.853819646013797e-07
4.65,0.08804635227725921,0.4884560491479639,4.2586945955130906e-07
