case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.0,-1164.719054612494,0.0,155.52997112368598,0.0,0.32623990398965413,0.33607281443841597,0.33569841065297823,0.00037440378543775746,1.463970874667636e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.03,-1164.6762167658558,0.042837846638121846,155.52997112368598,0.004412898455429719,2.486355278894918,2.5612943298883715,0.5468021842779033,2.0144921456104683,4.774392845561416e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.1,-1164.3496804562535,0.36937415624038294,155.52997112368598,0.03805071383065923,6.668627717802304,6.869620969588452,0.974390909249693,5.895230060338759,2.3978837689098143e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.2,-1163.4435372096732,1.2755174028206966,155.52997112368598,0.13139616527251197,11.238948921748989,11.577692211378178,1.4728242028655407,10.10486800851264,3.191581533611812e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.35,-1161.3667126231976,3.352341989296292,155.52997112368598,0.34533819852356606,16.06907331809702,16.55339714543743,2.0340290852756233,14.519368060161804,1.8034723363141473e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.5,-1158.7574821559651,5.9615724565287564,155.52997112368598,0.6141254976606716,18.20173734406145,18.750339924945354,2.306209183761961,16.444130741183393,1.3391430778668307e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.7,-1155.2205242825282,9.49853032996566,155.52997112368598,0.9784817191220877,16.41726093869246,16.9120791833338,2.1270622219754816,14.785016961358318,6.23976412190482e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,0.9,-1152.3533422697128,12.36571234278108,155.52997112368598,1.2738416419182388,12.197900559407525,12.56554676821514,1.621017571436779,10.944529196778362,6.541707909357191e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,1.1,-1150.2761672328527,14.442887379641206,155.52997112368598,1.4878197764694743,8.839295432384882,9.10571287351908,1.1870884147405592,7.918624458778521,8.843887695654349e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,1.4,-1148.0882233918526,16.630831220641312,155.52997112368598,1.71320864995977,5.9797146066110916,6.159943933302608,0.7801466430347019,5.379797290267906,1.1769877517692439e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,1.8,-1146.302408506876,18.41664610561793,155.52997112368598,1.897172606275531,3.0810478559500076,3.1739110136612942,0.3246447073783448,2.8492663062829493,1.2416048765381857e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,2.3,-1145.32610310901,19.3929515034838,155.52997112368598,1.9977457424246288,1.2656390347462616,1.3037855494335393,0.034823588147678726,1.2689619612858605,6.329994469401494e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,3.0,-1144.5886488063775,20.130405806116414,155.52997112368598,2.073713868939686,0.6919363266965889,0.7127913718748408,-0.05815148518303875,0.7709428570578796,3.9319850624396944e-16
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,4.0,-1144.4203162263345,20.298738386159357,155.52997112368598,2.0910544833908555,1.6653345369377348e-16,1.7155279227519312e-16,-0.19018677331334977,0.19018677331334993,1.4942170970395405e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,6.0,-1144.4203162263345,20.298738386159357,155.52997112368598,2.0910544833908555,1.942890293094024e-16,2.0014492432105864e-16,-0.17913843092689166,0.17913843092689188,1.3920207587260592e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,8.0,-1144.4203162263345,20.298738386159357,155.52997112368598,2.0910544833908555,8.326672684688674e-17,8.577639613759656e-17,-0.16930325522919673,0.1693032552291968,1.4942170970395405e-15
P_04_bulk_spread,P,4,bulk_spread,9.046860907629686e+20,10.0,-1144.4203162263345,20.298738386159357,155.52997112368598,2.0910544833908555,5.551115123125783e-17,5.718426409173104e-17,-0.16049182758534272,0.16049182758534278,1.4942170970395405e-15
