case,radius_over_L0,inner_fraction,weighted_remainder_eV,continuum_subtraction_eV,finite_part_at_reference_b_eV,window_constant,window_series_tail,window_series_terms,log_coefficient_eV,core_radius_fitted,convergence_certified
escaped_minus_R8r5,6.0,0.5,0.85448289639119,0.500229916654864,0.35425297973632597,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_minus_R8r5,6.0,0.75,0.9147278433128323,0.5550179791151518,0.3597098641976805,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_minus_R8r5,6.5,0.5,0.8840182892184769,0.527053805564047,0.3569644836544299,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_minus_R8r5,6.5,0.75,0.9432443076699776,0.5818418680243348,0.3614024396456428,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_minus_R8r5,7.0,0.5,0.9107995327708877,0.551888847632389,0.35891068513849866,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_minus_R8r5,7.0,0.75,0.9695816145445363,0.6066769100926768,0.3629047044518595,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_minus_R8r5,7.5,0.5,0.935629008234861,0.57500971865339,0.36061928958147094,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_minus_R8r5,7.5,0.75,0.9938801534704439,0.6297977811136778,0.3640823723567661,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_minus_R8r5,8.0,0.5,0.9586618118820001,0.5966378490811858,0.3620239628008143,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_minus_R8r5,8.0,0.75,1.01665770827685,0.6514259115414736,0.3652317967353764,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,2.0,0.5,0.3550465236116283,0.13206328608946968,0.22298323752215862,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,2.0,0.75,0.433810058109105,0.18685134854975743,0.24695870955934757,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,2.5,0.5,0.4691937256691897,0.20684308808799576,0.2623506375811939,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,2.5,0.75,0.5534069262865484,0.2616311505482835,0.2917757757382649,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,3.0,0.5,0.5613905161980912,0.267942635159006,0.2934478810390852,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,3.0,0.75,0.6395834114080192,0.32273069761929374,0.3168527137887255,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,3.5,0.5,0.6340282216259416,0.31960156613653096,0.3144266554894107,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,3.5,0.75,0.708152965745123,0.37438962859681874,0.33376333714830425,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,4.0,0.5,0.6927400601830389,0.36435056758532774,0.32838949259771116,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,4.0,0.75,0.7628641038631087,0.4191386300456155,0.34372547381749313,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,4.5,0.5,0.7430595541746687,0.40382198422854226,0.33923756994612647,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,4.5,0.75,0.808978504174723,0.45861004668883004,0.3503684574858929,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,5.0,0.5,0.785339869138219,0.43913036958385376,0.3462094995543652,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,5.0,0.75,0.848305982125762,0.49391843204414154,0.3543875500816205,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,5.5,0.5,0.821785661879836,0.47107068931182733,0.3507149725680087,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,5.5,0.75,0.8831323191183957,0.5258587517721152,0.3572735673462806,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,6.0,0.5,0.8544828963911861,0.500229916654864,0.3542529797363221,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,6.0,0.75,0.9147278433128276,0.5550179791151518,0.3597098641976758,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,6.5,0.5,0.8840182892184725,0.527053805564047,0.35696448365442546,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,6.5,0.75,0.9432443076699721,0.5818418680243348,0.36140243964563734,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,7.0,0.5,0.9107995327708828,0.551888847632389,0.3589106851384938,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,7.0,0.75,0.9695816145445302,0.6066769100926768,0.3629047044518534,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,7.5,0.5,0.935629008234856,0.57500971865339,0.36061928958146594,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,7.5,0.75,0.9938801534704381,0.6297977811136778,0.36408237235676033,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
escaped_plus_R8r5,8.0,0.5,0.9586618118819952,0.5966378490811858,0.3620239628008094,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
escaped_plus_R8r5,8.0,0.75,1.0166577082768455,0.6514259115414736,0.365231796735372,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
pilot_R4r5,2.0,0.5,0.3924482987934188,0.13206328608946968,0.2603850127039491,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
pilot_R4r5,2.0,0.75,0.4712364698250108,0.18685134854975743,0.28438512127525334,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
pilot_R4r5,2.5,0.5,0.5066937093973989,0.20684308808799576,0.2998506213094031,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
pilot_R4r5,2.5,0.75,0.5904631555992457,0.2616311505482835,0.32883200505096216,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
pilot_R4r5,3.0,0.5,0.5962110704127481,0.267942635159006,0.3282684352537421,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
pilot_R4r5,3.0,0.75,0.6701336366738754,0.32273069761929374,0.34740293905458164,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
pilot_R4r5,3.5,0.5,0.6652788898789971,0.31960156613653096,0.3456773237424661,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
pilot_R4r5,3.5,0.75,0.7347449238006014,0.37438962859681874,0.3603552952037827,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
pilot_R4r5,4.0,0.5,0.720879483523295,0.36435056758532774,0.35652891593796726,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
pilot_R4r5,4.0,0.75,0.7878314110726787,0.4191386300456155,0.3686927810270632,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,2.0,0.5,0.3504239378650211,0.13206328608946968,0.2183606517755514,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,2.0,0.75,0.42866984214876624,0.18685134854975743,0.2418184935990088,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,2.5,0.5,0.4639448959718476,0.20684308808799576,0.25710180788385184,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,2.5,0.75,0.54782446980989,0.2616311505482835,0.28619331926160646,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,3.0,0.5,0.5562354531017295,0.267942635159006,0.2882928179427235,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,3.0,0.75,0.6350099271769927,0.32273069761929374,0.31227922955769893,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,3.5,0.5,0.6293646325163198,0.31960156613653096,0.30976306637978884,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,3.5,0.75,0.704228750216662,0.37438962859681874,0.32983912161984325,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,4.0,0.5,0.6886113840788971,0.36435056758532774,0.32426081649356936,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,4.0,0.75,0.7593412908506592,0.4191386300456155,0.34020266080504363,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,4.5,0.5,0.7393400023538803,0.40382198422854226,0.33551801812533805,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,4.5,0.75,0.805690045304172,0.45861004668883004,0.34707999861534194,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,5.0,0.5,0.7818618346420091,0.43913036958385376,0.3427314650581553,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,5.0,0.75,0.8450613985951185,0.49391843204414154,0.351142966550977,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,5.5,0.5,0.818426769963467,0.47107068931182733,0.34735608065163964,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,5.5,0.75,0.8798873955214805,0.5258587517721152,0.3540286437493654,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,6.0,0.5,0.8511752713204912,0.500229916654864,0.35094535466562715,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,6.0,0.75,0.9114156464542325,0.5550179791151518,0.3563976673390806,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,6.5,0.5,0.8807153769320046,0.527053805564047,0.3536615713679576,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,6.5,0.75,0.939864435212012,0.5818418680243348,0.3580225671876772,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,7.0,0.5,0.9074584886785174,0.551888847632389,0.3555696410461284,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,7.0,0.75,0.9661045103636747,0.6066769100926768,0.35942760027099796,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,7.5,0.5,0.9322296486153566,0.57500971865339,0.3572199299619666,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,7.5,0.75,0.9903045360705067,0.6297977811136778,0.36050675495682893,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,8.0,0.5,0.9551877520999654,0.5966378490811858,0.35854990301877965,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,8.0,0.75,1.012952131607735,0.6514259115414736,0.36152622006626145,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,8.5,0.5,0.9765881937526935,0.6169543547071309,0.35963383904556256,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,8.5,0.75,1.0340273326259353,0.6717424171674187,0.3622849154585166,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,9.0,0.5,0.9967025421269025,0.6361092657244004,0.36059327640250205,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,9.0,0.75,1.0539288115136647,0.6908973281846882,0.3630314833289765,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,9.5,0.5,1.0156355347066668,0.6542282571870242,0.36140727751964263,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,9.5,0.75,1.072670298714373,0.7090163196473119,0.3636539790670611,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R10r5,10.0,0.5,1.0335371238351732,0.671417651079712,0.3621194727554612,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R10r5,10.0,0.75,1.0904267051055772,0.7262057135399997,0.3642209915655774,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,2.0,0.5,0.3480321317084577,0.13206328608946968,0.21596884561898802,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,2.0,0.75,0.42597060772276596,0.18685134854975743,0.23911925917300852,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,2.5,0.5,0.46117739410291536,0.20684308808799576,0.2543343060149196,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,2.5,0.75,0.54484835037111,0.2616311505482835,0.2832171998228265,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,3.0,0.5,0.5534921821511196,0.267942635159006,0.2855495469921136,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,3.0,0.75,0.6325658156505766,0.32273069761929374,0.30983511803128283,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,3.5,0.5,0.6268769731100023,0.31960156613653096,0.3072754069734714,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,3.5,0.75,0.7021369731543647,0.37438962859681874,0.327747344557546,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,4.0,0.5,0.6864149640005426,0.36435056758532774,0.32206439641521484,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,4.0,0.75,0.7574830753634554,0.4191386300456155,0.33834444531783986,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,4.5,0.5,0.7373731456278049,0.40382198422854226,0.3335511613992626,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,4.5,0.75,0.8039760147347575,0.45861004668883004,0.3453659680459275,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,5.0,0.5,0.7800372124216948,0.43913036958385376,0.340906842837841,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,5.0,0.75,0.8433848189022028,0.49391843204414154,0.3494663868580613,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,5.5,0.5,0.8166785943470213,0.47107068931182733,0.34560790503519395,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,5.5,0.75,0.8782217533149574,0.5258587517721152,0.3523630015428423,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,6.0,0.5,0.8494651646513058,0.500229916654864,0.3492352479964418,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,6.0,0.75,0.9097213467617805,0.5550179791151518,0.3547033676466287,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,6.5,0.5,0.8790161435721546,0.527053805564047,0.3519623380081076,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,6.5,0.75,0.9381382454822831,0.5818418680243348,0.3562963774579483,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,7.0,0.5,0.9057455950434979,0.551888847632389,0.35385674741110895,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,7.0,0.75,0.9643310886662252,0.6066769100926768,0.3576541785735484,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,7.5,0.5,0.930491307400291,0.57500971865339,0.35548158874690094,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,7.5,0.75,0.9884838070628659,0.6297977811136778,0.3586860259491881,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,8.0,0.5,0.9534181476715488,0.5966378490811858,0.356780298590363,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,8.0,0.75,1.0110803380061626,0.6514259115414736,0.35965442646468904,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,8.5,0.5,0.9747808059265983,0.6169543547071309,0.35782645121946743,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,8.5,0.75,1.0321033543139875,0.6717424171674187,0.3603609371465688,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,9.0,0.5,0.9948544891528768,0.6361092657244004,0.35874522342847637,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,9.0,0.75,1.0519511292335957,0.6908973281846882,0.3610538010489075,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,9.5,0.5,1.0137442757887967,0.6542282571870242,0.3595160186017725,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,9.5,0.75,1.0706365086750285,0.7090163196473119,0.36162018902771653,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,10.0,0.5,1.031598284030344,0.671417651079712,0.36018063295063196,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,10.0,0.75,1.0883261025455522,0.7262057135399997,0.36212038900555243,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,10.5,0.5,1.0485476693263784,0.6877681967019251,0.3607794726244533,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,10.5,0.75,1.1051206224021737,0.742556259162213,0.36256436323996066,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,11.0,0.5,1.0646489307545868,0.7033579708076855,0.3612909599469013,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,11.0,0.75,1.1211249498135891,0.7581460332679731,0.362978916545616,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,11.5,0.5,1.0800174678636174,0.7182546325483232,0.3617628353152942,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,11.5,0.75,1.1363883164303397,0.773042695008611,0.36334562142172866,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R12r5,12.0,0.5,1.0946991931214713,0.732517198150722,0.3621819949707493,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R12r5,12.0,0.75,1.150974192384757,0.7873052606110099,0.36366893177374704,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,2.0,0.5,0.3456702787996476,0.13206328608946968,0.21360699271017794,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,2.0,0.75,0.42327727206047716,0.18685134854975743,0.23642592351071973,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,2.5,0.5,0.4584126768897005,0.20684308808799576,0.25156958880170477,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,2.5,0.75,0.5418589260158282,0.2616311505482835,0.2802277754675447,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,3.0,0.5,0.5507390281522089,0.267942635159006,0.28279639299320286,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,3.0,0.75,0.6301104896720291,0.32273069761929374,0.30737979205273536,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,3.5,0.5,0.6243835599547465,0.31960156613653096,0.3047819938182155,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,3.5,0.75,0.7000524563751196,0.37438962859681874,0.32566282777830086,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,4.0,0.5,0.6842256170430279,0.36435056758532774,0.3198750494577001,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,4.0,0.75,0.7556542331868237,0.4191386300456155,0.33651560314120815,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,4.5,0.5,0.7354305643722241,0.40382198422854226,0.33160858014368183,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,4.5,0.75,0.8023160354698256,0.45861004668883004,0.3437059887809955,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,5.0,0.5,0.7782552205900677,0.43913036958385376,0.3391248510062139,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,5.0,0.75,0.8417817025506087,0.49391843204414154,0.34786327050646715,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,5.5,0.5,0.8149905447758603,0.47107068931182733,0.343919855464033,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,5.5,0.75,0.8766465281758492,0.5258587517721152,0.35078777640373404,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,6.0,0.5,0.8478311622709368,0.500229916654864,0.34760124561607275,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,6.0,0.75,0.9081328863492797,0.5550179791151518,0.35311490723412786,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,6.5,0.5,0.8774069791205131,0.527053805564047,0.3503531735564661,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,6.5,0.75,0.9365292213641208,0.5818418680243348,0.35468735333978596,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,7.0,0.5,0.9041349753658603,0.551888847632389,0.3522461277334713,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,7.0,0.75,0.9626854379399628,0.6066769100926768,0.356008527847286,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,7.5,0.5,0.9288654772888645,0.57500971865339,0.35385575863547447,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,7.5,0.75,0.9867983041057009,0.6297977811136778,0.3570005229920231,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,8.0,0.5,0.9517696751574647,0.5966378490811858,0.3551318260762789,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,8.0,0.75,1.0093497843024046,0.6514259115414736,0.35792387276093107,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,8.5,0.5,0.973102105965786,0.6169543547071309,0.35614775125865505,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,8.5,0.75,1.0303257266922805,0.6717424171674187,0.35858330952486184,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
stable_plus_R16r5,9.0,0.5,0.9931416059401067,0.6361092657244004,0.3570323402157063,-0.29906923613305847,1.512673100661835e-15,36,0.3351197090756531,False,False
stable_plus_R16r5,9.0,0.75,1.0501252758503392,0.6908973281846882,0.359227947665651,-0.1355812019275878,7.189681436940145e-16,19,0.3351197090756531,False,False
