case,j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
escaped_plus_R8r5,-11,0,-9.381941874331417,0.9859843053948623,0.0,0.0,0.9859843053948623,0.0,0.0,False
escaped_plus_R8r5,-10,0,-8.51591647054698,0.9845844236142178,0.0,0.0,0.9845844236142178,0.0,0.0,False
escaped_plus_R8r5,-9,0,-7.649891066762541,0.9827540717555406,0.0005234340047337737,0.00040980311582907293,0.9827540717555406,0.0005234340047337737,0.00040980311582907293,True
escaped_plus_R8r5,-8,0,-6.783865662978103,0.9805056484289458,0.001224379033233837,0.00017448151798798365,0.9805056484289458,0.001224379033233837,0.00017448151798798365,True
escaped_plus_R8r5,-7,0,-5.917840259193664,0.9775546799800855,0.002375997216315852,-9.396024167280864e-05,0.9775546799800855,0.002375997216315852,-9.396024167280864e-05,True
escaped_plus_R8r5,-6,0,-5.0518148554092255,0.9733854321915323,0.004358522837085744,-0.00038129022653172876,0.9733854321915323,0.004358522837085744,-0.00038129022653172876,True
escaped_plus_R8r5,-5,0,-4.185789451624787,0.9667241673076012,0.008194879522400738,-0.0006908526241594298,0.9667241673076012,0.008194879522400738,-0.0006908526241594298,True
escaped_plus_R8r5,-4,0,-3.319764047840348,0.9538006745740251,0.016459393931704484,-0.0011015163555411719,0.9538006745740251,0.016459393931704484,-0.0011015163555411719,True
escaped_plus_R8r5,-3,0,-2.4537386440559095,0.9242493872348687,0.03424952538585719,-0.0013266010725072426,0.9242493872348687,0.03424952538585719,-0.0013266010725072426,True
escaped_plus_R8r5,-2,0,-1.5877132402714706,0.8569282484235767,0.0665949435873827,0.00427153650467222,0.8569282484235767,0.0665949435873827,0.00427153650467222,True
escaped_plus_R8r5,-1,0,-0.7216878364870323,0.717979509383242,0.11108919556870199,0.02815863112107654,0.717979509383242,0.11108919556870199,0.02815863112107654,True
escaped_plus_R8r5,0,0,0.14433756729740643,0.5519361116061023,0.142084383730682,0.0449488562313635,0.5519361116061023,0.142084383730682,0.0449488562313635,True
escaped_plus_R8r5,1,0,1.010362971081845,0.40860902843858293,0.13833396382270885,0.042538836813163505,0.40860902843858293,0.13833396382270885,0.042538836813163505,True
escaped_plus_R8r5,2,0,1.8763883748662837,0.24285644266587317,0.10022096566689664,0.022518631646128693,0.24285644266587317,0.10022096566689664,0.022518631646128693,True
escaped_plus_R8r5,3,0,2.7424137786507226,0.12051133210820593,0.057379764758213554,0.0011744171802250264,0.12051133210820593,0.057379764758213554,0.0011744171802250264,True
escaped_plus_R8r5,4,0,3.608439182435161,0.06481144631573607,0.028576273188629157,-0.0014400972378312143,0.06481144631573607,0.028576273188629157,-0.0014400972378312143,True
escaped_plus_R8r5,5,0,4.474464586219599,0.04075466746072831,0.013582596206139545,-0.0009611531810597959,0.04075466746072831,0.013582596206139545,-0.0009611531810597959,True
escaped_plus_R8r5,6,0,5.340489990004038,0.029988437060096955,0.00672261326832242,-0.0005493335586247574,0.029988437060096955,0.00672261326832242,-0.0005493335586247574,True
escaped_plus_R8r5,7,0,6.206515393788477,0.024132086662690913,0.003454663721253858,-0.00019462805287975187,0.024132086662690913,0.003454663721253858,-0.00019462805287975187,True
escaped_plus_R8r5,8,0,7.072540797572915,0.020314823233752596,0.0017100943745569162,0.00014866093485134575,0.020314823233752596,0.0017100943745569162,0.00014866093485134575,True
escaped_plus_R8r5,9,0,7.938566201357354,0.017541199776810963,0.0007048740362777143,0.00046606370757047147,0.017541199776810963,0.0007048740362777143,0.00046606370757047147,True
escaped_plus_R8r5,10,0,8.804591605141791,0.015415576385782205,0.0,0.0,0.015415576385782205,0.0,0.0,False
escaped_plus_R8r5,11,0,9.670617008926232,0.014015694605137848,0.0,0.0,0.014015694605137848,0.0,0.0,False
escaped_plus_R8r5,12,0,10.53664241271067,0.012848789952222973,0.0,0.0,0.012848789952222973,0.0,0.0,False
escaped_plus_R8r5,13,0,11.402667816495107,0.01186119019623618,0.0,0.0,0.01186119019623618,0.0,0.0,False
escaped_plus_R8r5,14,0,12.268693220279548,0.011014528767828644,0.0,0.0,0.011014528767828644,0.0,0.0,False
escaped_plus_R8r5,15,0,13.134718624063986,0.010280653403212693,0.0,0.0,0.010280653403212693,0.0,0.0,False
escaped_plus_R8r5,16,0,14.000744027848423,0.0096384398748793,0.0,0.0,0.0096384398748793,0.0,0.0,False
escaped_plus_R8r5,17,0,14.866769431632862,0.009071728149090463,0.0,0.0,0.009071728149090463,0.0,0.0,False
escaped_plus_R8r5,18,0,15.732794835417302,0.00856794534122893,0.0,0.0,0.00856794534122893,0.0,0.0,False
escaped_plus_R8r5,19,0,16.59882023920174,0.008117162883618408,0.0,0.0,0.008117162883618408,0.0,0.0,False
pilot_R4r5,-14,0,-11.980018085684733,0.9889854712321714,0.0,0.0,0.9889854712321714,0.0,0.0,False
pilot_R4r5,-13,0,-11.113992681900296,0.9881388098037639,0.0,0.0,0.9881388098037639,0.0,0.0,False
pilot_R4r5,-12,0,-10.247967278115857,0.9871512100477771,0.0,0.0,0.9871512100477771,0.0,0.0,False
pilot_R4r5,-11,0,-9.381941874331417,0.9859843053948623,0.0,0.0,0.9859843053948623,0.0,0.0,False
pilot_R4r5,-10,0,-8.51591647054698,0.9845844236142178,0.0,0.0,0.9845844236142178,0.0,0.0,False
pilot_R4r5,-9,0,-7.649891066762541,0.9828741155538487,0.0,0.0,0.9828741155538487,0.0,0.0,False
pilot_R4r5,-8,0,-6.783865662978103,0.980737363567538,0.0,0.0,0.980737363567538,0.0,0.0,False
pilot_R4r5,-7,0,-5.917840259193664,0.9779921952515785,0.0,0.0,0.9779921952515785,0.0,0.0,False
pilot_R4r5,-6,0,-5.0518148554092255,0.9743361482217381,0.0,0.0,0.9743361482217381,0.0,0.0,False
pilot_R4r5,-5,0,-4.185789451624787,0.9692270705374979,0.0,0.0,0.9692270705374979,0.0,0.0,False
pilot_R4r5,-4,0,-3.319764047840348,0.9530205687283402,0.010971681494231604,0.0002464195414063346,0.9530205687283402,0.010971681494231604,0.0002464195414063346,True
pilot_R4r5,-3,0,-2.4537386440559095,0.9181283948203816,0.03240732564057282,-0.0014166986747029485,0.9181283948203816,0.03240732564057282,-0.0014166986747029485,True
pilot_R4r5,-2,0,-1.5877132402714706,0.8390925048251625,0.06791813399449571,0.005970650667363497,0.8390925048251625,0.06791813399449571,0.005970650667363497,True
pilot_R4r5,-1,0,-0.7216878364870323,0.6776456853483821,0.1133854391742509,0.03096981055477135,0.6776456853483821,0.1133854391742509,0.03096981055477135,True
pilot_R4r5,0,0,0.14433756729740643,0.4999999999997966,0.13388544486388276,0.04547035738448389,0.4999999999997966,0.13388544486388276,0.04547035738448389,True
pilot_R4r5,1,0,1.010362971081845,0.32235431465196396,0.11338543917505285,0.030969810554959572,0.32235431465196396,0.11338543917505285,0.030969810554959572,True
pilot_R4r5,2,0,1.8763883748662837,0.16090749517470898,0.06791813399373353,0.005970650667109218,0.16090749517470898,0.06791813399373353,0.005970650667109218,True
pilot_R4r5,3,0,2.7424137786507226,0.08187160517968084,0.0324073256409763,-0.0014166986745742186,0.08187160517968084,0.0324073256409763,-0.0014166986745742186,True
pilot_R4r5,4,0,3.608439182435161,0.04697943127164737,0.010971681494092977,0.0002464195413354885,0.04697943127164737,0.010971681494092977,0.0002464195413354885,True
pilot_R4r5,5,0,4.474464586219599,0.03077292946250218,0.0,0.0,0.03077292946250218,0.0,0.0,False
pilot_R4r5,6,0,5.340489990004038,0.025663851778261918,0.0,0.0,0.025663851778261918,0.0,0.0,False
pilot_R4r5,7,0,6.206515393788477,0.02200780474842157,0.0,0.0,0.02200780474842157,0.0,0.0,False
pilot_R4r5,8,0,7.072540797572915,0.019262636432462066,0.0,0.0,0.019262636432462066,0.0,0.0,False
pilot_R4r5,9,0,7.938566201357354,0.017125884446151343,0.0,0.0,0.017125884446151343,0.0,0.0,False
pilot_R4r5,10,0,8.804591605141791,0.015415576385782205,0.0,0.0,0.015415576385782205,0.0,0.0,False
pilot_R4r5,11,0,9.670617008926232,0.014015694605137848,0.0,0.0,0.014015694605137848,0.0,0.0,False
pilot_R4r5,12,0,10.53664241271067,0.012848789952222973,0.0,0.0,0.012848789952222973,0.0,0.0,False
pilot_R4r5,13,0,11.402667816495107,0.01186119019623618,0.0,0.0,0.01186119019623618,0.0,0.0,False
pilot_R4r5,14,0,12.268693220279548,0.011014528767828644,0.0,0.0,0.011014528767828644,0.0,0.0,False
stable_plus_R10r5,-22,0,-18.908221315960244,0.9929894115278113,0.0,0.0,0.9929894115278113,0.0,0.0,False
stable_plus_R10r5,-21,0,-18.042195912175806,0.992655667354008,0.0,0.0,0.992655667354008,0.0,0.0,False
stable_plus_R10r5,-20,0,-17.176170508391365,0.9922885638305753,0.0,0.0,0.9922885638305753,0.0,0.0,False
stable_plus_R10r5,-19,0,-16.310145104606928,0.9918828371163816,0.0,0.0,0.9918828371163816,0.0,0.0,False
stable_plus_R10r5,-18,0,-15.444119700822489,0.9914320546587712,0.0,0.0,0.9914320546587712,0.0,0.0,False
stable_plus_R10r5,-17,0,-14.57809429703805,0.9909282718509096,0.0,0.0,0.9909282718509096,0.0,0.0,False
stable_plus_R10r5,-16,0,-13.712068893253612,0.9903615601251208,0.0,0.0,0.9903615601251208,0.0,0.0,False
stable_plus_R10r5,-15,0,-12.84604348946917,0.9897193465967873,0.0,0.0,0.9897193465967873,0.0,0.0,False
stable_plus_R10r5,-14,0,-11.980018085684733,0.9889854712321714,0.0,0.0,0.9889854712321714,0.0,0.0,False
stable_plus_R10r5,-13,0,-11.113992681900296,0.9881388098037639,0.0,0.0,0.9881388098037639,0.0,0.0,False
stable_plus_R10r5,-12,0,-10.247967278115857,0.9871512100477771,0.0,0.0,0.9871512100477771,0.0,0.0,False
stable_plus_R10r5,-11,0,-9.381941874331417,0.9859366464927041,0.0003026056913708558,0.00031262333512905715,0.9859366464927041,0.0003026056913708558,0.00031262333512905715,True
stable_plus_R10r5,-10,0,-8.51591647054698,0.9845213831004176,0.0006337827268698749,0.00016863389588117508,0.9845213831004176,0.0006337827268698749,0.00016863389588117508,True
stable_plus_R10r5,-9,0,-7.649891066762541,0.9827923045382818,0.00114955544638981,4.8410843520585445e-06,0.9827923045382818,0.00114955544638981,4.8410843520585445e-06,True
stable_plus_R10r5,-8,0,-6.783865662978103,0.9805978300615287,0.001889935948160607,-0.00014435719195067444,0.9805978300615287,0.001889935948160607,-0.00014435719195067444,True
stable_plus_R10r5,-7,0,-5.917840259193664,0.9776955473293735,0.0030177288738804453,-0.0002909399523969787,0.9776955473293735,0.0030177288738804453,-0.0002909399523969787,True
stable_plus_R10r5,-6,0,-5.0518148554092255,0.9735931623487319,0.004938930432884286,-0.0004455516598298007,0.9735931623487319,0.004938930432884286,-0.0004455516598298007,True
stable_plus_R10r5,-5,0,-4.185789451624787,0.9670462163242814,0.008677980423721041,-0.0006372686538738007,0.9670462163242814,0.008677980423721041,-0.0006372686538738007,True
stable_plus_R10r5,-4,0,-3.319764047840348,0.9543700578682179,0.016767038024693825,-0.0009486958417029403,0.9543700578682179,0.016767038024693825,-0.0009486958417029403,True
stable_plus_R10r5,-3,0,-2.4537386440559095,0.925391938689041,0.03424513362757903,-0.0011190507678083602,0.925391938689041,0.03424513362757903,-0.0011190507678083602,True
stable_plus_R10r5,-2,0,-1.5877132402714706,0.8593285361529688,0.06623064174464542,0.004226004211191689,0.8593285361529688,0.06623064174464542,0.004226004211191689,True
stable_plus_R10r5,-1,0,-0.7216878364870323,0.7226768801501651,0.11057158954068128,0.027979415075432022,0.7226768801501651,0.11057158954068128,0.027979415075432022,True
stable_plus_R10r5,0,0,0.14433756729740643,0.5582974679668498,0.14256560159016488,0.04507531657471381,0.5582974679668498,0.14256560159016488,0.04507531657471381,True
stable_plus_R10r5,1,0,1.010362971081845,0.41729231951744256,0.140266737892331,0.04365937712410416,0.41729231951744256,0.140266737892331,0.04365937712410416,True
stable_plus_R10r5,2,0,1.8763883748662837,0.2528693615495288,0.10379363595956113,0.0245074060159418,0.2528693615495288,0.10379363595956113,0.0245074060159418,True
stable_plus_R10r5,3,0,2.7424137786507226,0.1261510440660926,0.06039774109008389,0.0021474167027347064,0.1261510440660926,0.06039774109008389,0.0021474167027347064,True
stable_plus_R10r5,4,0,3.608439182435161,0.06750165175573707,0.030647368611681193,-0.0012169164971488448,0.06750165175573707,0.030647368611681193,-0.0012169164971488448,True
stable_plus_R10r5,5,0,4.474464586219599,0.04205601976073631,0.014959210868240775,-0.0008824781876031304,0.04205601976073631,0.014959210868240775,-0.0008824781876031304,True
stable_plus_R10r5,6,0,5.340489990004038,0.030776570644673186,0.007783782896776676,-0.0005886210778157969,0.030776570644673186,0.007783782896776676,-0.0005886210778157969,True
stable_plus_R10r5,7,0,6.206515393788477,0.024750120618644997,0.004417142869145669,-0.0003935261505069288,0.024750120618644997,0.004417142869145669,-0.0003935261505069288,True
stable_plus_R10r5,8,0,7.072540797572915,0.020874716261859404,0.0026371612040335486,-0.00021996350522665033,0.020874716261859404,0.0026371612040335486,-0.00021996350522665033,True
stable_plus_R10r5,9,0,7.938566201357354,0.018092955795068057,0.0015605324702331331,-4.3055934954108884e-05,0.018092955795068057,0.0015605324702331331,-4.3055934954108884e-05,True
stable_plus_R10r5,10,0,8.804591605141791,0.015967693242418646,0.0008464442055753262,0.00015485489229889802,0.015967693242418646,0.0008464442055753262,0.00015485489229889802,True
stable_plus_R10r5,11,0,9.670617008926232,0.014263917965947295,0.00038960845068133844,0.0003446452211803157,0.014263917965947295,0.00038960845068133844,0.0003446452211803157,True
stable_plus_R10r5,12,0,10.53664241271067,0.012848789952222973,0.0,0.0,0.012848789952222973,0.0,0.0,False
stable_plus_R10r5,13,0,11.402667816495107,0.01186119019623618,0.0,0.0,0.01186119019623618,0.0,0.0,False
stable_plus_R10r5,14,0,12.268693220279548,0.011014528767828644,0.0,0.0,0.011014528767828644,0.0,0.0,False
stable_plus_R10r5,15,0,13.134718624063986,0.010280653403212693,0.0,0.0,0.010280653403212693,0.0,0.0,False
stable_plus_R10r5,16,0,14.000744027848423,0.0096384398748793,0.0,0.0,0.0096384398748793,0.0,0.0,False
stable_plus_R10r5,17,0,14.866769431632862,0.009071728149090463,0.0,0.0,0.009071728149090463,0.0,0.0,False
stable_plus_R10r5,18,0,15.732794835417302,0.00856794534122893,0.0,0.0,0.00856794534122893,0.0,0.0,False
stable_plus_R10r5,19,0,16.59882023920174,0.008117162883618408,0.0,0.0,0.008117162883618408,0.0,0.0,False
stable_plus_R10r5,20,0,17.464845642986177,0.007711436169424806,0.0,0.0,0.007711436169424806,0.0,0.0,False
stable_plus_R10r5,21,0,18.330871046770618,0.0073443326459920215,0.0,0.0,0.0073443326459920215,0.0,0.0,False
stable_plus_R10r5,22,0,19.196896450555055,0.007010588472188713,0.0,0.0,0.007010588472188713,0.0,0.0,False
stable_plus_R12r5,-24,0,-20.640272123529122,0.9935734933963862,0.0,0.0,0.9935734933963862,0.0,0.0,False
stable_plus_R12r5,-23,0,-19.77424671974468,0.9932941453436317,0.0,0.0,0.9932941453436317,0.0,0.0,False
stable_plus_R12r5,-22,0,-18.908221315960244,0.9929894115278113,0.0,0.0,0.9929894115278113,0.0,0.0,False
stable_plus_R12r5,-21,0,-18.042195912175806,0.992655667354008,0.0,0.0,0.992655667354008,0.0,0.0,False
stable_plus_R12r5,-20,0,-17.176170508391365,0.9922885638305753,0.0,0.0,0.9922885638305753,0.0,0.0,False
stable_plus_R12r5,-19,0,-16.310145104606928,0.9918828371163816,0.0,0.0,0.9918828371163816,0.0,0.0,False
stable_plus_R12r5,-18,0,-15.444119700822489,0.9914320546587712,0.0,0.0,0.9914320546587712,0.0,0.0,False
stable_plus_R12r5,-17,0,-14.57809429703805,0.9909282718509096,0.0,0.0,0.9909282718509096,0.0,0.0,False
stable_plus_R12r5,-16,0,-13.712068893253612,0.9903615601251208,0.0,0.0,0.9903615601251208,0.0,0.0,False
stable_plus_R12r5,-15,0,-12.84604348946917,0.9897193465967873,0.0,0.0,0.9897193465967873,0.0,0.0,False
stable_plus_R12r5,-14,0,-11.980018085684733,0.988937800745823,-6.005466983844015e-05,0.00035124908766571354,0.988937800745823,-6.005466983844015e-05,0.00035124908766571354,False
stable_plus_R12r5,-13,0,-11.113992681900296,0.9881189985122927,0.0001756065742784338,0.00020794931983639437,0.9881189985122927,0.0001756065742784338,0.00020794931983639437,True
stable_plus_R12r5,-12,0,-10.247967278115857,0.9871465637792514,0.0004233150246435062,0.00010882945971648229,0.9871465637792514,0.0004233150246435062,0.00010882945971648229,True
stable_plus_R12r5,-11,0,-9.381941874331417,0.9859913305554306,0.000710320721187875,2.2085042209969924e-05,0.9859913305554306,0.000710320721187875,2.2085042209969924e-05,True
stable_plus_R12r5,-10,0,-8.51591647054698,0.9845978207667785,0.0010762554022458195,-6.182501142484235e-05,0.9845978207667785,0.0010762554022458195,-6.182501142484235e-05,True
stable_plus_R12r5,-9,0,-7.649891066762541,0.9828799552220749,0.0015695992093496354,-0.0001448392587117633,0.9828799552220749,0.0015695992093496354,-0.0001448392587117633,True
stable_plus_R12r5,-8,0,-6.783865662978103,0.9807002148210797,0.002275596748312465,-0.00022878386945397668,0.9807002148210797,0.002275596748312465,-0.00022878386945397668,True
stable_plus_R12r5,-7,0,-5.917840259193664,0.9778185002370406,0.003369556420223385,-0.0003180188751914891,0.9778185002370406,0.003369556420223385,-0.0003180188751914891,True
stable_plus_R12r5,-6,0,-5.0518148554092255,0.9737466782787416,0.00525608061179654,-0.00042129853830485074,0.9737466782787416,0.00525608061179654,-0.00042129853830485074,True
stable_plus_R12r5,-5,0,-4.185789451624787,0.9672534418876019,0.008948539381967564,-0.000567260994201492,0.9672534418876019,0.008948539381967564,-0.000567260994201492,True
stable_plus_R12r5,-4,0,-3.319764047840348,0.9546954201858293,0.016952865920304015,-0.0008379797990604593,0.9546954201858293,0.016952865920304015,-0.0008379797990604593,True
stable_plus_R12r5,-3,0,-2.4537386440559095,0.925993242232133,0.03427572843526136,-0.0009855505200857418,0.925993242232133,0.03427572843526136,-0.0009855505200857418,True
stable_plus_R12r5,-2,0,-1.5877132402714706,0.860531662745989,0.06607751386078711,0.00423669441333421,0.860531662745989,0.06607751386078711,0.00423669441333421,True
stable_plus_R12r5,-1,0,-0.7216878364870323,0.7250243028922431,0.11033279445077544,0.027914740744879003,0.7250243028922431,0.11033279445077544,0.027914740744879003,True
stable_plus_R12r5,0,0,0.14433756729740643,0.5615259439421674,0.14280201487346836,0.045161016564271114,0.5615259439421674,0.14280201487346836,0.045161016564271114,True
stable_plus_R12r5,1,0,1.010362971081845,0.421550081913118,0.14121558439624016,0.04420262261826696,0.421550081913118,0.14121558439624016,0.04420262261826696,True
stable_plus_R12r5,2,0,1.8763883748662837,0.25795732238521074,0.10561941028802879,0.02551781380310008,0.25795732238521074,0.10561941028802879,0.02551781380310008,True
stable_plus_R12r5,3,0,2.7424137786507226,0.12919113793584366,0.0619889943791758,0.002731990485622891,0.12919113793584366,0.0619889943791758,0.002731990485622891,True
stable_plus_R12r5,4,0,3.608439182435161,0.06896073709165919,0.03175472748420751,-0.001062678743962573,0.06896073709165919,0.03175472748420751,-0.001062678743962573,True
stable_plus_R12r5,5,0,4.474464586219599,0.04275873123552826,0.015696140464804987,-0.000797252137863148,0.04275873123552826,0.015696140464804987,-0.000797252137863148,True
stable_plus_R12r5,6,0,5.340489990004038,0.031193335368019874,0.00834379434447118,-0.0005424899156573446,0.031193335368019874,0.00834379434447118,-0.0005424899156573446,True
stable_plus_R12r5,7,0,6.206515393788477,0.02507081817427695,0.004921992097178145,-0.0004003579780163686,0.02507081817427695,0.004921992097178145,-0.0004003579780163686,True
stable_plus_R12r5,8,0,7.072540797572915,0.021161251614443922,0.0031432429030420917,-0.00029252615371163666,0.021161251614443922,0.0031432429030420917,-0.00029252615371163666,True
stable_plus_R12r5,9,0,7.938566201357354,0.018367121498121836,0.002092574272402215,-0.00019499371832669941,0.018367121498121836,0.002092574272402215,-0.00019499371832669941,True
stable_plus_R12r5,10,0,8.804591605141791,0.01624179004341505,0.0014032791168684215,-9.915393473505611e-05,0.01624179004341505,0.0014032791168684215,-9.915393473505611e-05,True
stable_plus_R12r5,11,0,9.670617008926232,0.01456040401450832,0.0009143037324505644,-7.444490261136055e-07,0.01456040401450832,0.0009143037324505644,-7.444490261136055e-07,True
stable_plus_R12r5,12,0,10.53664241271067,0.0131937312641956,0.000544104140522941,0.00010322082490049752,0.0131937312641956,0.000544104140522941,0.00010322082490049752,True
stable_plus_R12r5,13,0,11.402667816495107,0.012066554686725336,0.00023681406558302345,0.00022360154071591966,0.012066554686725336,0.00023681406558302345,0.00022360154071591966,True
stable_plus_R12r5,14,0,12.268693220279548,0.01114997925172511,-4.303862236335329e-05,0.00039813029037136705,0.01114997925172511,-4.303862236335329e-05,0.00039813029037136705,False
