family,case,observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
old_family,normal_scan_0,v17_compression_Haa,heldout,heldout,retrospective,26.962376342241654,26.962376342241654,29.066548527843647,eV/L0^2,2.6962376342241656,0.7804105094050665,0.7804105094050665
old_family,normal_scan_0,v17_compression_Hxx,heldout,heldout,retrospective,5.568444170552721,5.568444170552721,3.1130907819435825,eV/L0^2,0.5568444170552721,-4.409406493816784,-4.409406493816784
old_family,normal_scan_0,v17_opening1.045_energy,heldout,heldout,retrospective,0.012439540042104347,0.012439540042104347,0.0144549256241173,eV/cell,0.004433026104653031,0.45462975728871685,0.45462975728871685
old_family,normal_scan_0,v17_opening1.045_normal_force,heldout,heldout,retrospective,0.6560493060873362,0.6560493060873362,0.7075008031397063,eV/L0,0.03173805605024358,1.6211294406600933,1.6211294406600933
old_family,normal_scan_0,v17_opening1.045_Haa,heldout,heldout,retrospective,16.173163667497242,16.173163667497242,15.285225124821197,eV/L0^2,1.6173163667497243,-0.5490196976492051,-0.5490196976492051
old_family,normal_scan_0,v17_opening1.045_Hxx,heldout,heldout,retrospective,3.5468340021412335,3.5468340021412335,2.508110489170263,eV/L0^2,0.35468340021412337,-2.928593535372364,-2.928593535372364
old_family,normal_scan_0,v17_opening1.255_energy,heldout,heldout,retrospective,0.2548812728796389,0.2548812728796389,0.2215115401023955,eV/cell,0.02548812728796389,-1.309226543018773,-1.309226543018773
old_family,normal_scan_0,v17_opening1.255_normal_force,heldout,heldout,retrospective,1.5479287243761108,1.5479287243761108,1.242103803523072,eV/L0,0.03173805605024358,-9.63590587806942,-9.63590587806942
old_family,normal_scan_0,v17_opening1.255_Haa,heldout,heldout,retrospective,-3.07660296796585,-3.07660296796585,-1.8850394603322684,eV/L0^2,0.307660296796585,3.872984327325812,3.872984327325812
old_family,normal_scan_0,v17_opening1.255_Hxx,heldout,heldout,retrospective,-0.8591645505462155,-0.8591645505462155,0.6378937327506702,eV/L0^2,0.1,14.970582832968857,14.970582832968857
old_family,normal_scan_0,v17_opening1.555_energy,heldout,heldout,retrospective,0.4970497627048889,0.4970497627048889,0.4604431834407444,eV/cell,0.04970497627048889,-0.7364771499927003,-0.7364771499927003
old_family,normal_scan_0,v17_opening1.555_normal_force,heldout,heldout,retrospective,0.5361595264738468,0.5361595264738468,0.7417775638945904,eV/L0,0.03173805605024358,6.478595825000616,6.478595825000616
old_family,normal_scan_0,v17_opening1.555_Haa,heldout,heldout,retrospective,-0.9598397042596563,-0.9598397042596563,-1.4903134686565602,eV/L0^2,0.1,-5.304737643969039,-5.304737643969039
old_family,normal_scan_0,v17_opening1.555_Hxx,heldout,heldout,retrospective,-0.8905810007935903,-0.8905810007935903,0.05758378700841484,eV/L0^2,0.1,9.48164787802005,9.48164787802005
old_family,normal_scan_0,v17_opening1.855_energy,heldout,heldout,retrospective,0.6331364785570511,0.6331364785570511,0.6056728034679055,eV/cell,0.06331364785570512,-0.43377180148799277,-0.43377180148799277
old_family,normal_scan_0,v17_opening1.855_normal_force,heldout,heldout,retrospective,0.6294361584094642,0.6294361584094642,0.46929291656599664,eV/L0,0.03173805605024358,-5.045779791615137,-5.045779791615137
old_family,normal_scan_0,v17_opening1.855_Haa,heldout,heldout,retrospective,0.33758173393615254,0.33758173393615254,-0.8520514484313948,eV/L0^2,0.1,-11.896331823675474,-11.896331823675474
old_family,normal_scan_0,v17_opening1.855_Hxx,heldout,heldout,retrospective,-0.0764657682265532,-0.0764657682265532,0.002031036148052839,eV/L0^2,0.1,0.7849680437460602,0.7849680437460602
old_family,normal_scan_0,v17_opening2.455_energy,heldout,heldout,retrospective,0.7722611869157332,0.7722611869157332,0.7562391315703523,eV/cell,0.07722611869157332,-0.20746938492882205,-0.20746938492882205
old_family,normal_scan_0,v17_opening2.455_normal_force,heldout,heldout,retrospective,-0.03892592855831557,-0.03892592855831557,0.18378267392553033,eV/L0,0.03173805605024358,7.017083911228919,7.017083911228919
old_family,normal_scan_0,v17_opening2.455_Haa,heldout,heldout,retrospective,1.5212189106347462,1.5212189106347462,-0.37194278277906967,eV/L0^2,0.15212189106347462,-12.445031284970499,-12.445031284970499
old_family,normal_scan_0,v17_opening2.455_Hxx,heldout,heldout,retrospective,0.04446583977668427,0.04446583977668427,-6.994840097061831e-05,eV/L0^2,0.1,-0.4453578817765489,-0.4453578817765489
