state,ring,energy_ev,max_force,reciprocal_modes,last_mode_envelope,pair_zero_mode_energy_bound_ev,pair_zero_mode_force_norm_bound,maximum_transverse_difference_bound,all_channel_infinite_tail_certified,wall_seconds,energy_error_vs_ring16,force_error_vs_ring16,energy_change_from_previous,force_change_from_previous
dipole_n8_r10_shortpair/state_0.csv.gz,4,0.5752833721859505,0.007168982706653004,10,1.4312941865898154e-14,0.14181349052037953,0.034587089159467246,0.2562616101244712,False,0.3058850000015809,0.010054260381737179,0.0071982533482961575,,
dipole_n8_r10_shortpair/state_0.csv.gz,6,0.5831662768084948,0.0014088854776616588,10,1.4312941865898154e-14,0.01990111629049091,0.004853710891582764,0.2562616101244712,False,0.45361529999718186,0.0021713557591929167,0.0014381560590616127,0.007882904622544262,0.005760097289234545
dipole_n8_r10_shortpair/state_0.csv.gz,8,0.5849739191285099,0.00019525431779343627,10,1.4312941865898154e-14,0.004839579255613862,0.00118033170605987,0.2562616101244712,False,0.5067866999997932,0.00036371343917773746,0.00022452489541374687,0.0018076423200151792,0.0012136311636478658
dipole_n8_r10_shortpair/state_0.csv.gz,10,0.5852890914966555,8.169882819049618e-08,10,1.4312941865898154e-14,0.0016046506115529595,0.0003913604662569117,0.2562616101244712,False,0.6671410999988439,4.854107103213767e-05,2.9297466366373648e-05,0.0003151723681455998,0.00019522742904737322
dipole_n8_r10_shortpair/state_0.csv.gz,12,0.5853338964714413,2.6986582291443906e-05,10,1.4312941865898154e-14,0.0006490992597874421,0.00015830971996550763,0.2562616101244712,False,0.9059142000005522,3.7360962463761638e-06,2.337078973846385e-06,4.480497478576151e-05,2.6960387392527263e-05
dipole_n8_r10_shortpair/state_0.csv.gz,16,0.5853376325676877,2.9323661264957224e-05,10,1.4312941865898154e-14,0.00015504671189684748,3.78145578998202e-05,0.2562616101244712,False,1.5895861999997578,0.0,0.0,3.7360962463761638e-06,2.337078973846385e-06
