state,ring,energy_ev,max_force,reciprocal_modes,last_mode_envelope,pair_zero_mode_energy_bound_ev,pair_zero_mode_force_norm_bound,maximum_transverse_difference_bound,all_channel_infinite_tail_certified,wall_seconds,energy_error_vs_ring16,force_error_vs_ring16,energy_change_from_previous,force_change_from_previous
dipole_n32_r8/iteration_0_20.csv.gz,4,1.7371780725184753,0.0688778146223753,10,1.673492087813441e-14,0.6990278873548087,0.01730760795561783,0.1577674795952037,False,6.701801899998827,0.007663743766447295,0.0040038339420017666,,
dipole_n32_r8/iteration_0_20.csv.gz,6,1.7435212373223452,0.06887654876963312,10,1.673492087813441e-14,0.1043579216760238,0.0025838539893829984,0.1577674795952037,False,10.549026500000764,0.0013205789625774234,0.0006571176239670296,0.006343164803869872,0.003387745222457994
dipole_n32_r8/iteration_0_20.csv.gz,8,1.7446456580645942,0.06887662472541012,10,1.673492087813441e-14,0.02623984810123646,0.0006496865317773068,0.1577674795952037,False,14.232670999997936,0.00019615822032847952,0.00011074643529580819,0.0011244207422489438,0.0005876963519187983
dipole_n32_r8/iteration_0_20.csv.gz,10,1.7448168158798398,0.06887663243964082,10,1.673492087813441e-14,0.008884216688823778,0.00021996910598914656,0.1577674795952037,False,20.779946600003314,2.5000405082797883e-05,1.5322750740863478e-05,0.00017115781524568163,9.542368455494471e-05
dipole_n32_r8/iteration_0_20.csv.gz,12,1.7448399081459036,0.06887663287899826,10,1.673492087813441e-14,0.0036456472592153216,9.026454401660343e-05,0.1577674795952037,False,26.851537200000166,1.908139019013433e-06,1.115415868543912e-06,2.309226606378445e-05,1.4207334872382016e-05
dipole_n32_r8/iteration_0_20.csv.gz,16,1.7448418162849226,0.06887663295175928,10,1.673492087813441e-14,0.0008869612308878282,2.196075082802368e-05,0.1577674795952037,False,42.36377040000298,0.0,0.0,1.908139019013433e-06,1.115415868543912e-06
