size,ring,minimum_nongauge_curvature,affine_curvature,independent_hessian_product_error,minimizing_theta_j,minimizing_theta_l,polarization_x,polarization_y,polarization_z,elapsed_seconds,reference_is_perfect_bulk_only,difference_vs_ring28,maximum_full_symbol_error_vs_ring28,maximum_full_symbol_change_previous
24,4,0.24937663778497413,3.7448126382359557,2.842170943040401e-14,0.2617993877991494,0.0,5.41599982650979e-15,0.3209324320911481,0.9471020927186575,0.2510972000018228,True,0.008558448561523796,0.23614967099732023,
24,6,0.25513782267425567,3.7448126381090394,2.842170943040401e-14,0.2617993877991494,0.0,1.7938348073926946e-14,0.32971856836240787,0.9440792687465627,0.1895886000020255,True,0.002797263672242256,0.036989738412061476,0.19915993258525885
24,8,0.2572940869995967,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,6.9207675809322e-14,0.33256944349190076,0.9430787693801017,0.2290357000019867,True,0.0006409993469012054,0.005524870247455851,0.03356707193613333
24,10,0.25782901290324406,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,-7.227343930980379e-13,-0.33320576861894924,-0.9428541328111446,0.2143826000028639,True,0.00010607344325386237,0.0006841906921251785,0.004844081336201982
24,12,0.2579307827561436,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,-1.6314160868116802e-11,-0.33331962597933174,-0.9428138877514474,0.28748239999913494,True,4.303590354304276e-06,5.186321844622389e-05,0.0006465017397380719
24,16,0.2579350863464979,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,1.0,3.695135523118064e-12,1.0451428515772487e-11,0.45989669999835314,True,0.0,1.176818284577135e-05,6.045197055924622e-05
24,20,0.2579350863464979,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,1.0,8.965897977487433e-12,2.5359402648074194e-11,0.6857734000004712,True,0.0,3.8076913671106645e-06,9.753548443713675e-06
24,28,0.2579350863464979,3.74481263810904,2.842170943040401e-14,0.2617993877991494,0.0,1.0,4.7527695008514917e-11,1.344286611843694e-10,1.3482904999982566,True,0.0,0.0,3.8076913671106645e-06
