step,applied_shear_mpa,internal_shear_mpa,energy_ev_per_line_repeat,line_energy_j_per_m,affine_shear,registry_shear,intrabond_shear,decomposition_residual,affine_change_from_initial,registry_change_from_initial,maximum_force_residual,scaled_stress_residual,force_converged,iterations,evaluations,optimizer_success,optimizer_message,newton_polish_steps,maximum_transverse_displacement,minimum_transverse_radius,minimum_site_density,reciprocal_modes,last_mode_envelope,positive_cores,negative_cores,core_separation_over_L0,core_positions,winding_integer_residual,minimum_half_period_margin,elapsed_seconds
0,0.0,-4.584163498703698e-09,1.2528793949198684e-21,7.009380485881038e-31,-1.9026886404601382e-13,0.0,-1.9026886404601382e-13,0.0,0.0,0.0,3.1477254920785394e-11,9.311516036181676e-12,True,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,0.0,0.8660254037844386,57.800932313157595,9,1.0004721340600331e-14,0,0,,[],1.0285147134187207e-27,3.141592653563199,17.913926100001845
