radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09058827409563006,0.0007529829495728749,0.08983529114605718,2,True
1.0,0.14079657125151074,0.0012528640780063557,0.13954370717350434,4,True
1.5,0.2663585399336766,0.001391366991670881,0.26496717294200567,10,True
2.0,0.34599612090796633,0.0009259766058109867,0.3450701443021553,18,True
2.5,0.412736295026995,0.0003659291617296251,0.4123703658652653,30,True
3.0,0.45478427154025514,7.129105374716472e-05,0.454712980486508,40,True
3.5,0.5074940966056574,-0.00017923115153159616,0.507673327757189,56,True
4.0,0.5470932493209771,-0.00023446182880743885,0.5473277111497845,72,True
4.5,0.5822170856201253,-0.0001716490976273848,0.5823887347177528,90,True
5.0,0.6188722879453246,-0.00018132899646263948,0.6190536169417873,112,True
5.5,0.6516298992281053,-0.00015291718818984416,0.6517828164162952,136,True
6.0,0.6762490664771013,-0.00011177814040717405,0.6763608446175084,158,True
6.5,0.7064955861083209,-0.00014849769375854186,0.7066440838020794,188,True
7.0,0.7335914092065184,-0.00025784446885168395,0.73384925367537,220,True
7.5,0.7581174000189614,-0.0004188660086803258,0.7585362660276418,254,True
8.0,0.7783746974052965,-0.0005673975659477876,0.7789420949712442,286,True
