index,joint_loss,static_loss,core_RMS,positive_LJ,exact_residual,kkt_residual,minimum_robust_margin,seconds
37,1.3075764590423578,2275.7257137364772,0.1529059585517624,True,1.7182023000151233e-13,3.8968828164342995e-13,0.0062616800627922345,22.29746209998848
38,1.306143681495315,2276.7806112369058,0.15238430144838216,True,8.022256694065645e-14,6.45483666517066e-13,0.006236541699193608,22.85087590001058
39,1.3061386305934872,2276.6099682178074,0.15240400387214975,True,4.625929269271486e-14,6.545874953189923e-13,0.006236622046646034,10.07310900001903
40,1.3061439226981513,2278.2900660460064,0.15219773053131044,True,4.625929269271486e-14,6.59694521232268e-13,0.006236470098292891,21.035923600022215
41,1.306142620119006,2278.2112355177887,0.15220712624486046,True,3.965082230804131e-14,5.737632591262809e-13,0.006235463009494096,11.012277300003916
42,1.3072069484858662,2277.4915859616167,0.152587361247324,True,6.608470384673551e-14,6.401545959988653e-13,0.006236500214326049,7.562123899988364
43,1.3061531837166984,2276.777032814452,0.15238734466211076,True,3.304235192336776e-14,6.550315845288424e-13,0.006237105709948899,4.792667499976233
44,1.3061359611804801,2276.418543679431,0.15242692273602043,True,9.912705577010327e-14,7.058797990566745e-13,0.006240001811832639,23.86459109999123
45,1.3061362741680986,2276.251551744293,0.15244763633614775,True,4.625929269271486e-14,7.116529587847253e-13,0.006240088378586777,10.278633300011279
46,1.3061521128431737,2277.9676343798665,0.15223986094467273,True,5.5009760187878707e-14,7.409628466348295e-13,0.006239948345508371,19.8913898000028
47,1.3061421736112997,2277.873177306613,0.15224882051309646,True,1.1234399653945037e-13,6.132871988029365e-13,0.006238926658883845,8.963215399999171
48,1.3072020838150773,2277.14189263246,0.152629179634342,True,1.9984014443252818e-14,7.132072710192006e-13,0.006239958900073717,6.031010200007586
49,1.306150732811755,2276.4286103716354,0.15242972145517036,True,7.930164461608262e-14,7.192024753521764e-13,0.006240564462369602,3.6726553000044078
50,1.3063583729013122,2275.232692165672,0.15263414023971225,True,5.286776307738841e-14,6.570299859731676e-13,0.006231887195398069,18.814185900002485
51,1.3061310406280235,2275.034782734076,0.152596424931695,True,1.0573552615477682e-13,7.454037387333301e-13,0.006238304884077834,18.865174500009743
52,1.3061341331796765,2274.8800110994143,0.1526163674649256,True,1.9876925724936292e-14,7.318590178329032e-13,0.00623838823121556,9.142384400009178
53,1.3061380242779324,2276.5647427135214,0.15240942560438625,True,7.930164461608262e-14,7.609468610780823e-13,0.006238236204190244,16.990011699992465
54,1.3061264138227906,2276.462230337145,0.15241891300782112,True,9.251858538542972e-14,6.31272811801864e-13,0.00623722716702784,9.043904799997108
55,1.3071978578639638,2275.7475035140883,0.15279995683393663,True,7.269317423140907e-14,7.260858581048524e-13,0.00623826242110273,6.207970799994655
56,1.3061287038884475,2274.994012920798,0.15260081702417194,True,9.251858538542972e-14,7.434053372890048e-13,0.0062388722643342736,3.8872939000139013
57,1.3061246600844527,2275.7558407080046,0.15250567683096047,True,7.269317423140907e-14,7.189804307472514e-13,0.006238363476362317,18.862311100005172
58,1.3061261012019445,2275.596902907545,0.15252569393267207,True,6.876220023484838e-14,7.278622149442526e-13,0.00623844670364869,9.553416199982166
59,1.3061377254486128,2277.3021798932477,0.1523182067245826,True,1.3877787807814457e-13,7.458478279431802e-13,0.006238298017816844,16.68267440001364
60,1.3061242220287892,2277.193277079074,0.15232797140930546,True,3.66731734585858e-14,6.377121053446899e-13,0.006237285401024086,9.882417599990731
61,1.3071911457190504,2276.472308092489,0.1527087771241949,True,5.947623346206196e-14,7.245315458703772e-13,0.006238321041874804,6.116152500006137
62,1.3061257896627976,2275.725555376246,0.15250972510054572,True,1.1234399653945037e-13,7.476241847825804e-13,0.006238930272666591,3.655103800003417
63,1.3061223811943954,2276.471383495326,0.152416678588337,True,5.947623346206196e-14,6.747935543671701e-13,0.006237702829929634,18.949605599977076
64,1.3061229374215284,2276.310856112507,0.1524366615939718,True,2.5297905468100735e-14,6.710187960834446e-13,0.0062377858364261515,8.259628700005123
65,1.306138035473621,2278.023323082258,0.15222911552653487,True,5.947623346206196e-14,6.754596881819452e-13,0.00623763542437644,16.694105200003833
66,1.306126918695867,2277.919433014869,0.15223891983460916,True,4.125732014090903e-14,5.95745675013859e-13,0.00623662453591869,9.140194000006886
67,1.3071879421496984,2277.191575544422,0.15261918504695474,True,1.0573552615477682e-13,6.681322162194192e-13,0.00623766062660338,5.956090799998492
68,1.3061246282801566,2276.4449676132267,0.15242055701370366,True,4.625929269271486e-14,6.852296507986466e-13,0.006238269541018494,3.822630399983609
69,1.306127688107192,2275.480142428428,0.1525405418645746,True,4.625929269271486e-14,7.265299473147024e-13,0.006238126537822239,18.44397150000441
