radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07640975445920883,-0.009634969505822485,0.08604472396503132,2,True
1.0,0.1357914604992394,-0.05153926352403632,0.18733072402327575,4,True
1.5,0.32532801153072377,-0.009962323758543432,0.33529033528926716,10,True
2.0,0.5194046504572571,-0.01193229590782181,0.531336946365079,18,True
2.5,0.6227824956435692,-0.016451539819281755,0.6392340354628511,30,True
3.0,0.7023671433879617,0.0035977857380448137,0.6987693576499168,40,True
3.5,0.7614862261283295,-0.0063062602097548204,0.7677924863380843,56,True
4.0,0.8152039886727764,0.001868838845992378,0.813335149826784,72,True
4.5,0.8576969592061543,0.000284153767039779,0.8574128054391146,90,True
5.0,0.8977413446009286,0.0011610125143896553,0.8965803320865389,112,True
5.5,0.9310130481168519,-0.0004181164194982639,0.9314311645363501,136,True
6.0,0.9572550104399715,-0.0003779786847498603,0.9576329891247213,158,True
6.5,0.9874332105363424,-0.000451146720044749,0.9878843572563871,188,True
7.0,1.0153566660013715,-0.00042854491552137084,1.0157852109168928,220,True
7.5,1.0404964296339658,-0.0002858853841725007,1.0407823150181383,254,True
8.0,1.0608175384876253,-0.0004252783947287283,1.061242816882354,286,True
8.5,1.0804996389024213,-0.0004435362271524154,1.080943175129574,320,True
9.0,1.1008366085153365,-0.00038979536423565473,1.1012264038795723,360,True
9.5,1.1201273655252608,0.0008137784674528666,1.1193135870578081,400,True
10.0,1.1424017446019317,0.004902276310010031,1.1374994682919217,444,True
