candidate,coordinate_length_scale_m,atomic_cell_area_m2,normal_tangent_GPa,registry_tangent_GPa,coupling_GPa,definition
angular_vector_and_third,2.863782463805517e-10,7.013571953505555e-20,147.92996073583197,35.40573681586039,-2.3449928671367275e-14,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
Mishin_source_rigid,1e-10,7.102490842787125e-20,126.44968004168923,28.25750957688627,-1.855128216131075e-15,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
