candidate,path,protocol,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
angular_vector_and_third,direct_110,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,2.288378430433287e-14,1,0.8113702289481096,0.0011458267284204268,3.5911190879578207e-06,-3.5910866499237216e-06,5.470299099385201,9.457228688091245e-07,0.0011530673143968796
angular_vector_and_third,direct_110,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,3.253010382765764e-14,1,0.8113763685050607,0.00343772868523945,3.232357659317831e-05,-3.2320947947919626e-05,5.469009604754075,8.512629489644739e-06,0.00345945201346335
angular_vector_and_third,direct_110,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,4.3660821485991264e-14,2,0.8114186219173043,0.00917184058372334,0.0002300282349008929,-0.00022989502877205612,5.46013486792718,6.0589290298875323e-05,0.009229798299895937
angular_vector_and_third,direct_110,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,4.246603069191224e-14,2,0.8115667309308904,0.018375774828315834,0.0009225294267270148,-0.0009203823104343281,5.4290237851326175,0.00024313130178995444,0.01849189306349767
angular_vector_and_third,direct_110,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,1.1929693344292502e-14,2,0.8118157093115659,0.027645101613715455,0.0020849043616512205,-0.002073898413872635,5.376716779358921,0.0005499932092854211,0.027819793589471526
angular_vector_and_third,direct_110,pure_resolved_shear,6,0.0,2.0,stable_local_equilibrium,2.2343238370581275e-15,4,0.8126311976074372,0.04652734191614559,0.005877036991895331,-0.005788564229999154,5.205377739949285,0.0015550696072134836,0.046821352529656135
angular_vector_and_third,direct_110,pure_resolved_shear,7,0.0,3.0,stable_local_equilibrium,2.6506574712925612e-14,5,0.8143159481185467,0.07124930204645687,0.013641973143387527,-0.01315407550614379,4.851847345630514,0.003631497906290666,0.07169953303202725
angular_vector_and_third,direct_110,pure_resolved_shear,8,0.0,4.0,stable_local_equilibrium,8.118505867571457e-15,5,0.8169279955132567,0.0982286561585858,0.02551128802016246,-0.02374561272322649,4.307096155651375,0.006850804915335485,0.09884937219935064
angular_vector_and_third,direct_110,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671968,0.0,0.0
angular_vector_and_third,direct_110,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,1.9914625504213745e-15,1,0.8116449664376535,0.0011473634490590894,4.462315574435231e-06,-4.456426146489059e-06,5.4629720623742415,0.00033955532372338047,0.001154613745716599
angular_vector_and_third,direct_110,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,3.427813588530171e-15,1,0.8122036214807228,0.0034515998074153083,4.0376508477533754e-05,-4.021475441017195e-05,5.447020306256426,0.001028088808771755,0.0034734107885540976
angular_vector_and_third,direct_110,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,1.058875209736243e-14,2,0.813645900995853,0.009271335544580773,0.00029113412052769305,-0.00028793071190762025,5.401333999926528,0.0028056754488395745,0.009329921978691645
angular_vector_and_third,direct_110,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,2.4674706722294104e-14,3,0.817390364918476,0.02364012890987273,0.0018871118903785987,-0.0018312799127214437,5.255869090672684,0.007420667878008062,0.023789513089540387
angular_vector_and_third,direct_110,explicit_45degree_axis,5,2.0,2.0,stable_local_equilibrium,6.8833827526759706e-15,5,0.824663106293713,0.049294928799155834,0.008120323395198102,-0.007572241645962305,4.883897234490074,0.01638420633894398,0.04960642805233301
angular_vector_and_third,direct_110,explicit_45degree_axis,6,4.0,4.0,stable_local_equilibrium,9.103828801926284e-15,10,0.8454732213137977,0.1139551715239581,0.04106087149748815,-0.03318349226044129,3.3834725950640605,0.04203234322913452,0.11467526488224279
angular_vector_and_third,direct_110,explicit_45degree_axis,7,6.0,6.0,continuation_unresolved_or_branch_lost,0.01347326943390792,7,,,,,,,
angular_vector_and_third,direct_110,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671968,0.0,0.0
angular_vector_and_third,direct_110,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,4.468647674116255e-15,3,0.8141752045716533,0.004646184065140032,0.00014711709077222274,-0.00014524267230999247,5.394550569770548,0.003458033715744416,0.0046755437356309154
angular_vector_and_third,direct_110,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,1.329492071988625e-14,3,0.8171152148415243,0.009424859027080236,0.0006042845895970904,-0.0005886303723673025,5.313023884327965,0.007081549769713386,0.00948441559039727
angular_vector_and_third,direct_110,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,1.3850032232198828e-14,3,0.814175204571653,0.0046461840651401175,0.0001471170907722458,-0.00014524267230995764,5.3945505697705824,0.0034580337157441425,0.004675543735631002
angular_vector_and_third,direct_110,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,6.632311605594658e-15,3,0.8113694616174524,1.0239812564199452e-17,9.56224997291487e-16,9.56224997291487e-16,5.47046026167203,-2.8734977861566e-15,1.0304518894934165e-17
angular_vector_and_third,shockley_112,normal_tension,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671967,0.0,0.0
angular_vector_and_third,shockley_112,normal_tension,1,0.05,0.0,stable_local_equilibrium,3.16309478609611e-14,1,0.8116441970699793,-3.0646198484586574e-17,8.615577075078508e-07,-8.605233843177987e-07,5.463133579426745,0.00033860709026053575,-1.7805398396303887e-17
angular_vector_and_third,shockley_112,normal_tension,2,0.15,0.0,stable_local_equilibrium,1.284389261613228e-14,1,0.8121966590643339,-6.52247993035581e-17,7.791568853942047e-06,-7.763406698583705e-06,5.4484806068689435,0.0010195077409373954,-3.7895517041140223e-17
angular_vector_and_third,shockley_112,normal_tension,3,0.4,0.0,stable_local_equilibrium,2.2565282975506307e-14,2,0.813595659950717,-1.4512698792883041e-18,5.608926074477306e-05,-5.5543774486377625e-05,5.411845613545622,0.0027437541571067032,-8.431857672096096e-19
angular_vector_and_third,shockley_112,normal_tension,4,1.0,0.0,stable_local_equilibrium,1.8041124150158794e-14,3,0.8170631862355148,-2.9781069652568116e-17,0.00036138305440944267,-0.0003523985428853222,5.323834562236167,0.007017425337539437,-1.7302759756605554e-17
angular_vector_and_third,shockley_112,normal_tension,5,2.0,0.0,stable_local_equilibrium,5.007105841059456e-14,5,0.8232289691295144,-7.54557188448043e-17,0.0015262306630097503,-0.0014472528764774128,5.17636516986971,0.014616655017330683,-4.3839666965119827e-17
angular_vector_and_third,shockley_112,normal_tension,6,4.0,0.0,stable_local_equilibrium,1.5210055437364645e-14,10,0.8374313849278013,-5.837389569835801e-18,0.006927908209029795,-0.006140880674807057,4.873291448167038,0.03212090735876664,-3.3915151641933756e-18
angular_vector_and_third,shockley_112,normal_tension,7,6.0,0.0,stable_local_equilibrium,2.375877272697835e-14,10,0.8555109934473684,2.264319200759774e-17,0.018368060324384202,-0.014834191498601091,4.542210678326774,0.05440373826976192,1.3155662842230026e-17
angular_vector_and_third,shockley_112,normal_tension,8,8.0,0.0,stable_local_equilibrium,2.4202861936828413e-14,10,0.8819310007388076,-3.56058311815159e-17,0.04182701530973208,-0.0289393550087209,4.127505264011924,0.08696597845904792,-2.06869380467299e-17
angular_vector_and_third,shockley_112,normal_tension,9,10.0,0.0,continuation_unresolved_or_branch_lost,0.0030304357465766874,8,,,,,,,
angular_vector_and_third,shockley_112,compression_control,0,0.0,0.0,stable_local_equilibrium,7.105441283579016e-14,1,0.8113694616174547,0.0,3.638273420303744e-39,3.638273420303744e-39,5.470460261671967,0.0,0.0
angular_vector_and_third,shockley_112,compression_control,1,-0.1,0.0,stable_local_equilibrium,4.5189546549195825e-14,1,0.8108229405943722,-6.932084495789008e-17,3.4215855827414376e-06,-3.429758220814514e-06,5.485114519691677,-0.0006735784977573838,-4.027531382936213e-17
angular_vector_and_third,shockley_112,compression_control,2,-0.5,0.0,stable_local_equilibrium,2.8130275886439904e-14,2,0.8086750302689113,-7.640335474283315e-17,8.395092858692955e-05,-8.493988022247872e-05,5.543757541915599,-0.0033208439262331847,-4.439024209461033e-17
