profile,target,upper_error_dual,lower_error_dual,absolute_dual_weight
joint,v19_new_8_Haa,-0.0,-0.0,0.0
joint,v19_new_8_Hxx,-0.0,-0.0,0.0
joint,v19_new_9_Haa,-0.0,-0.0,0.0
joint,v19_new_9_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_0_Haa,-0.0,-0.0,0.0
joint,v19_power_new_0_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_1_Haa,-0.0,-0.0,0.0
joint,v19_power_new_1_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_2_Haa,-0.0,-0.0,0.0
joint,v19_power_new_2_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_3_Haa,-0.0,-0.0,0.0
joint,v19_power_new_3_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_4_Haa,-0.0,-0.0,0.0
joint,v19_power_new_4_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_5_Haa,-0.0,-0.0,0.0
joint,v19_power_new_5_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_6_Haa,-0.0,-0.0,0.0
joint,v19_power_new_6_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_7_Haa,-0.0,-0.0,0.0
joint,v19_power_new_7_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_8_Haa,-0.0,-0.0,0.0
joint,v19_power_new_8_Hxx,-0.0,-0.0,0.0
joint,v19_power_new_9_Haa,-0.0,-0.0,0.0
joint,v19_power_new_9_Hxx,-0.0,-0.0,0.0
joint,v20_new_0_Haa,-0.0,-0.0,0.0
joint,v20_new_0_Hxx,-0.0,-0.0,0.0
joint,v20_new_1_Haa,-0.0,-0.0,0.0
joint,v20_new_1_Hxx,-0.0,-0.0,0.0
joint,v20_new_2_Haa,-0.0,-0.0,0.0
joint,v20_new_2_Hxx,-0.0,-0.0,0.0
joint,v20_new_3_Haa,-0.0,-0.0,0.0
joint,v20_new_3_Hxx,-0.0,-0.0,0.0
joint,v20_new_4_Haa,-0.0,-0.0,0.0
joint,v20_new_4_Hxx,-0.0,-0.0,0.0
joint,v20_new_5_Haa,-0.0,-0.0,0.0
joint,v20_new_5_Hxx,-0.0,-0.0,0.0
joint,v20_new_6_Haa,-0.0,-0.0,0.0
joint,v20_new_6_Hxx,-0.0,-0.0,0.0
joint,v20_new_7_Haa,-0.0,-0.0,0.0
joint,v20_new_7_Hxx,-0.0,-0.0,0.0
joint,v20_new_8_Haa,-0.0,-0.0,0.0
joint,v20_new_8_Hxx,-0.0,-0.0,0.0
joint,v20_new_9_Haa,-0.0,-0.0,0.0
joint,v20_new_9_Hxx,-0.0,-0.0,0.0
joint,v20_new_10_Haa,-0.0,-0.0,0.0
joint,v20_new_10_Hxx,-0.0,-0.0,0.0
joint,v20_new_11_Haa,-0.0,-0.5587788817311333,0.5587788817311333
joint,v20_new_11_Hxx,-0.0,-0.0,0.0
joint,v31_K0_H00,-0.0,-0.0,0.0
joint,v31_K0_H11,-0.0,-0.0,0.0
joint,v31_K0_H22,-0.0,-0.0,0.0
joint,v31_K0_H01,-0.0,-0.0,0.0
joint,v31_K0_H02,-0.0,-0.0,0.0
joint,v31_K0_H12,-0.0,-0.0,0.0
joint,v31_K1_H00,-0.0,-0.0,0.0
joint,v31_K1_H11,-0.0,-0.0,0.0
joint,v31_K1_H22,-0.0,-0.0,0.0
joint,v31_K1_H01,-0.0,-0.0,0.0
joint,v31_K1_H02,-0.0,-0.0,0.0
joint,v31_K1_H12,-0.0,-0.0,0.0
joint,v31_L2_H00,-0.0,-0.0,0.0
joint,v31_L2_H11,-0.0,-0.0,0.0
joint,v31_L2_H22,-0.0,-0.0,0.0
joint,v31_L2_H01,-0.0,-0.0,0.0
joint,v31_L2_H02,-0.0,-0.0,0.0
joint,v31_L2_H12,-0.0,-0.0,0.0
joint,v31_L3_H00,-0.0,-0.0,0.0
joint,v31_L3_H11,-0.0,-0.0,0.0
joint,v31_L3_H22,-0.0,-0.0,0.0
joint,v31_L3_H01,-0.0,-0.0,0.0
joint,v31_L3_H02,-0.0,-0.0,0.0
joint,v31_L3_H12,-0.0,-0.0,0.0
