profile,target,prediction,reference,scale,residual,selected_in_profile,exact
L_only,v20_new_8_Haa,1.4703812269427373e+54,14.458727489192233,1.4458727489192233,1.0169506466193749e+54,False,False
L_only,v20_new_8_Hxx,2.6419665780409862e+53,0.86111106885732,0.1,2.641966578040986e+54,False,False
L_only,v20_new_9_energy,1.3811932990624147e+51,0.09377427653904365,0.009377427653904365,1.4728914474614412e+53,False,False
L_only,v20_new_9_force,-2.37485395577471e+52,0.5947790357818696,0.03173805605024358,-7.482669864893895e+53,False,False
L_only,v20_new_9_Haa,5.203675808360652e+53,11.056850642860084,1.1056850642860085,4.706291127954147e+53,False,False
L_only,v20_new_9_Hxx,-6.8727813711081444e+50,0.0757661767331005,0.1,-6.872781371108143e+51,False,False
L_only,v20_new_10_energy,2.542978281014199e+51,0.038168092494978115,0.004433026104653031,5.736438768869456e+53,False,False
L_only,v20_new_10_force,-7.030765023153722e+52,-0.4360667641505048,0.03173805605024358,-2.215247528715535e+54,False,False
L_only,v20_new_10_Haa,2.1105676228769983e+54,26.40271381173358,2.640271381173358,7.993752604094224e+53,False,False
L_only,v20_new_10_Hxx,1.758729629484801e+54,4.254835571305176,0.42548355713051766,4.1334843615244764e+54,False,False
L_only,v20_new_11_energy,3.803127546499665e+50,0.2277352928888806,0.022773529288888063,1.6699772346464246e+52,False,False
L_only,v20_new_11_force,-2.1048663915804502e+51,1.3946641093269667,0.03173805605024358,-6.631995318958094e+52,False,False
L_only,v20_new_11_Haa,5.122031238494655e+52,2.8654264155114735,0.28654264155114734,1.787528449785852e+53,False,False
L_only,v20_new_11_Hxx,-5.013145375878227e+51,-0.12044589256531853,0.1,-5.013145375878227e+52,False,False
L_only,v31_K0_H00,1.4495829002549592,1.6071853175180872,0.3871874135709727,-0.4070442678122827,False,False
L_only,v31_K0_H11,3.9802124390429685,3.778484710232485,0.3871874135709727,0.5210079711785522,False,False
L_only,v31_K0_H22,5.8206675419170235,5.5400914279154465,0.3871874135709727,0.7246519493334369,False,False
L_only,v31_K0_H01,2.9833319782197626e-16,-1.5177286414361958e-17,0.3871874135709727,8.097124887012133e-16,False,False
L_only,v31_K0_H02,-3.9615198399308574e-16,-9.45828328360523e-17,0.3871874135709727,-7.788712664384036e-16,False,False
L_only,v31_K0_H12,-3.6809102057481353,-3.523213435365955,0.3871874135709727,-0.40728795630975234,False,False
L_only,v31_K1_H00,6.579772898809208,11.020541195662586,2.565934883399439,-1.730662896234567,False,False
L_only,v31_K1_H11,49.71060011867115,27.51034114112903,2.565934883399439,8.651918301266655,False,False
L_only,v31_K1_H22,66.31684321156766,37.17324859129323,2.565934883399439,11.357885505521477,False,False
L_only,v31_K1_H01,2.2632806350502834e-15,-8.047950485487693e-17,2.565934883399439,9.134137249812303e-16,False,False
L_only,v31_K1_H02,2.495324582803159e-15,1.6095900970975385e-16,2.565934883399439,9.097524602809706e-16,False,False
L_only,v31_K1_H12,-33.21248618579298,-19.325814900328513,2.565934883399439,-5.411934408509591,False,False
L_only,v31_L2_H00,2.5610944910674096,2.553605837827099,0.581483715936639,0.01287852614797328,True,False
L_only,v31_L2_H11,2.561094491067427,2.5536058378271016,0.581483715936639,0.012878526147998483,True,False
L_only,v31_L2_H22,11.068885993355785,11.054750979095974,0.581483715936639,0.024308529839124314,True,False
L_only,v31_L2_H01,4.731412165062664e-16,-6.305904423508818e-34,0.581483715936639,8.136792201379927e-16,True,False
L_only,v31_L2_H02,-2.1842842176368955e-16,-6.040516937618709e-17,0.581483715936639,-2.7175868911988824e-16,True,False
L_only,v31_L2_H12,-3.3435050539440622e-15,-1.5741639952321403e-15,0.581483715936639,-3.0428041408896774e-15,True,False
L_only,v31_L3_H00,15.072263129410539,15.117824325030192,3.6510653206716435,-0.012478877154482612,True,False
L_only,v31_L3_H11,15.072263129410585,15.117824325030208,3.6510653206716435,-0.01247887715447434,True,False
L_only,v31_L3_H22,69.73254819878913,69.82130022908126,3.6510653206716435,-0.024308529839121244,True,False
L_only,v31_L3_H01,-2.112939738839609e-16,-2.6155839077835e-16,3.6510653206716435,1.3767054949633868e-17,True,False
L_only,v31_L3_H02,-2.590985382112131e-15,-1.2237589896675819e-15,3.6510653206716435,-3.7447327625270653e-16,True,False
L_only,v31_L3_H12,3.8703105138362624e-16,-1.066647511748027e-14,3.6510653206716435,3.0274742295847266e-15,True,False
finite_q_only,normal_strain_force_ev,-3.552713678800501e-15,0.0,0.1,-3.552713678800501e-14,False,True
finite_q_only,cohesive_ev_atom,3.3600000000000043,3.36,0.0672,6.608470384673551e-14,False,True
finite_q_only,C11_GPa,113.99999999999929,113.99999999999996,5.699999999999998,-1.1717722309026216e-13,False,True
finite_q_only,C12_GPa,62.00000000000013,62.000000000000014,3.100000000000001,3.66731734585858e-14,False,True
finite_q_only,C44_GPa,31.999999999999886,32.0,1.6,-7.105427357601002e-14,False,True
finite_q_only,perfect_Haa,19.660912863289806,19.66091286328976,1.9660912863289761,2.3490912220379255e-14,False,True
finite_q_only,perfect_Hxx,4.393593035123375,4.393593035123306,0.43935930351233066,1.5767941223228353e-13,False,True
finite_q_only,saddle_energy_at_source_state,6.306749240079832e+54,0.07624909750742465,0.007624909750742465,8.2712444425532e+56,False,False
finite_q_only,saddle_normal_force_at_source_state,-1.2595043749744384e+56,1.4903612010162394e-15,0.03173805605024358,-3.9684357888225864e+57,False,False
finite_q_only,fault_energy_at_source_state,4.48856868210175e+54,0.06670794504308616,0.006670794504308616,6.728686784164341e+56,False,False
finite_q_only,fault_normal_force_at_source_state,-7.050000323606003e+55,5.29078226360765e-15,0.03173805605024358,-2.2213081709999363e+57,False,False
finite_q_only,saddle_path_force_at_source_state,-2.2473576272340117e+55,2.296700476743968e-16,0.03173805605024358,-7.080955505517685e+56,False,False
finite_q_only,opening_1.1h_energy,2.6598774818161283e+52,0.05670265774764735,0.005670265774764736,4.690922061632092e+54,False,False
finite_q_only,opening_1.5h_energy,7.054729408319964e+53,0.4710312483934004,0.04710312483934004,1.4977200413735455e+55,False,False
finite_q_only,opening_2h_energy,1.1654259215420918e+54,0.7060534019484034,0.07060534019484034,1.6506200782065748e+55,False,False
finite_q_only,opening_40h_energy,1.2038316198992576e+54,0.7719163228888833,0.07719163228888834,1.5595364215047801e+55,False,False
finite_q_only,direct_quarter_energy,4.386856367161282e+55,0.117221996542065,0.0117221996542065,3.7423491294887326e+57,False,False
finite_q_only,direct_half_energy,2.0360526297576233e+56,0.26732847628894163,0.026732847628894163,7.616295345793833e+57,False,False
finite_q_only,oblique_energy,1.418461186778069e+55,0.13339289745734875,0.013339289745734876,1.0633708494349258e+57,False,False
finite_q_only,opening_1.25h_energy,2.119045051030968e+53,0.24853683654490819,0.02485368365449082,8.526080401156459e+54,False,False
finite_q_only,opening_3h_energy,1.2037749971718587e+54,0.7719163228888833,0.07719163228888834,1.5594630680521845e+55,False,False
finite_q_only,saddle_Haa,2.9054328919928477e+57,12.717337762538286,1.2717337762538286,2.284623516528309e+57,False,False
finite_q_only,saddle_Hxx,1.9661173360876733e+56,-0.18642463121762062,0.018642463121762064,1.0546446160285273e+58,False,False
finite_q_only,fault_Haa,1.4171254115754865e+57,14.140554350039636,1.4140554350039638,1.0021710440026094e+57,False,False
finite_q_only,fault_Hxx,5.617912855142749e+56,2.4858929774856264,0.24858929774856264,2.2599174244520477e+57,False,False
finite_q_only,saddle_normal_path_coupling,6.887591116529526e+56,1.2055891043737141,0.12055891043737142,5.7130502353930345e+57,False,False
finite_q_only,opening_1.1h_normal_force,8.642622199076943e+53,1.2761663221727821,0.03173805605024358,2.7231101316964916e+55,False,False
finite_q_only,opening_1.3h_normal_force,2.312585211995123e+54,1.4139711872929317,0.03173805605024358,7.286474030842146e+55,False,False
finite_q_only,opening_1.5h_normal_force,2.3295797176259956e+54,0.6379256757978651,0.03173805605024358,7.340020176214028e+55,False,False
finite_q_only,opening_2h_normal_force,2.798271442315699e+53,0.5548811295393773,0.03173805605024358,8.816770119398106e+54,False,False
finite_q_only,opening_2.5h_normal_force,1.3221019402172742e+52,0.0005156382639574782,0.03173805605024358,4.16566767077446e+53,False,False
finite_q_only,opening_3h_normal_force,4.7745565559843955e+50,0.0,0.03173805605024358,1.5043632629629036e+52,False,False
finite_q_only,shockley_0.15_energy,5.397113954520642e+53,0.013715574532912111,0.004433026104653031,1.217478495977201e+56,False,False
finite_q_only,shockley_0.35_energy,7.398145207379431e+54,0.04820527408303389,0.004820527408303389,1.5347169678230809e+57,False,False
finite_q_only,shockley_0.75_energy,1.2286027526658865e+55,0.08334161260537679,0.00833416126053768,1.4741768418656961e+57,False,False
finite_q_only,new_direct_017_energy,1.0929467343144145e+55,0.05826439239193282,0.0058264392391932825,1.8758399246016025e+57,False,False
finite_q_only,new_direct_017_normal_force,-2.963795592339509e+56,-0.44118804525591643,0.03173805605024358,-9.338302218786216e+57,False,False
finite_q_only,new_direct_017_Haa,8.406264085199414e+57,26.109437232644353,2.6109437232644357,3.2196266852849475e+57,False,False
finite_q_only,new_direct_039_energy,1.543342597972246e+56,0.2262381941113307,0.022623819411133072,6.821759712300279e+57,False,False
finite_q_only,new_direct_039_normal_force,-4.192424728529268e+57,-1.9685101248020884,0.03173805605024358,-1.3209456564990508e+59,False,False
finite_q_only,new_direct_039_Haa,1.1160416551456526e+59,36.31678531793335,3.6316785317933356,3.0730739116233046e+58,False,False
finite_q_only,new_raised_direct_energy,1.6786521578557423e+55,0.11960599647825673,0.011960599647825674,1.4034849483160368e+57,False,False
finite_q_only,new_raised_direct_normal_force,-4.540725689412888e+56,0.08783049166112324,0.03173805605024358,-1.4306880302387138e+58,False,False
finite_q_only,new_raised_direct_Haa,1.2511506982318376e+58,20.00400949091716,2.000400949091716,6.254499623187661e+57,False,False
finite_q_only,new_off_path_positive_energy,3.3739112124605385e+54,0.05360470506556986,0.0053604705065569865,6.294057971839474e+56,False,False
finite_q_only,new_off_path_positive_normal_force,-8.011733980746824e+55,0.35206897342006,0.03173805605024358,-2.5243304026130915e+57,False,False
finite_q_only,new_off_path_positive_Haa,2.1718199221381406e+57,13.446420569551602,1.3446420569551603,1.6151658435078714e+57,False,False
finite_q_only,new_off_path_negative_energy,2.08465005845524e+55,0.21544733160917068,0.021544733160917068,9.675914957428535e+56,False,False
finite_q_only,new_off_path_negative_normal_force,-6.166079020708511e+56,-0.05312860042135701,0.03173805605024358,-1.9428029905004808e+58,False,False
finite_q_only,new_off_path_negative_Haa,1.8250729446659862e+58,13.5831841481301,1.35831841481301,1.3436267408015896e+58,False,False
finite_q_only,new_shockley_058_energy,1.557340534199204e+55,0.07969505412787091,0.007969505412787091,1.954124445038267e+57,False,False
finite_q_only,new_shockley_058_normal_force,-3.7929851096624326e+56,-0.6123357455328253,0.03173805605024358,-1.1950905574235139e+58,False,False
finite_q_only,new_shockley_058_Haa,9.920779612270717e+57,23.107568998056017,2.3107568998056016,4.293303035514176e+57,False,False
finite_q_only,new_opening_1.17h_energy,9.552800739246765e+52,0.14263027381623705,0.014263027381623706,6.697596859103325e+54,False,False
finite_q_only,new_opening_1.17h_normal_force,1.5035832903400166e+54,1.6398229617729339,0.03173805605024358,4.7374775819909643e+55,False,False
finite_q_only,new_opening_1.42h_energy,5.44790710013079e+53,0.4226003973463561,0.042260039734635615,1.2891391334082863e+55,False,False
finite_q_only,new_opening_1.42h_normal_force,2.547610146941666e+54,0.8686291067124379,0.03173805605024358,8.026988618674752e+55,False,False
finite_q_only,new_opening_1.78h_energy,1.0696776232544562e+54,0.5953584311886578,0.05953584311886578,1.796695179270075e+55,False,False
finite_q_only,new_opening_1.78h_normal_force,8.809478666644802e+53,0.5989965116849877,0.03173805605024358,2.775683127126241e+55,False,False
finite_q_only,new_opening_2.23h_energy,1.1944725868110084e+54,0.7765619947928292,0.07765619947928293,1.53815483479805e+55,False,False
finite_q_only,new_opening_2.23h_normal_force,7.220815408417256e+52,0.15664558956102492,0.03173805605024358,2.275128444220464e+54,False,False
finite_q_only,new_opening_3.4h_energy,1.2038281450052985e+54,0.7719163228888833,0.07719163228888834,1.5595319198588685e+55,False,False
finite_q_only,new_opening_3.4h_normal_force,3.00501233222911e+49,0.0,0.03173805605024358,9.468167576085832e+50,False,False
finite_q_only,new_opening_5.5h_energy,1.2038316198985546e+54,0.7719163228888833,0.07719163228888834,1.5595364215038693e+55,False,False
finite_q_only,new_opening_5.5h_normal_force,6.492699121378732e+42,0.0,0.03173805605024358,2.0457141770435878e+44,False,False
finite_q_only,v16_direct011_energy,2.0463066594191756e+54,0.025339211626875774,0.004433026104653031,4.616049197795867e+56,False,False
finite_q_only,v16_direct011_normal_force,-5.546577822327299e+55,-0.1684646879274777,0.03173805605024358,-1.747611074083011e+57,False,False
finite_q_only,v16_direct011_Haa,1.7443405499143143e+57,23.17866876533168,2.317866876533168,7.525628704454863e+56,False,False
finite_q_only,v16_direct031_energy,8.68262933216543e+55,0.16617323878813156,0.016617323878813157,5.225046701554427e+57,False,False
finite_q_only,v16_direct031_normal_force,-2.3573673514042527e+57,-1.4977500080753077,0.03173805605024358,-7.427573218953215e+58,False,False
finite_q_only,v16_direct031_Haa,6.32591438012088e+58,34.460781638400974,3.4460781638400975,1.8356851119916764e+58,False,False
finite_q_only,v16_raised043_energy,2.395367903601187e+55,0.1726273519698645,0.017262735196986453,1.3875946518714747e+57,False,False
finite_q_only,v16_raised043_normal_force,-6.6566559471248405e+56,-0.17083895700384927,0.03173805605024358,-2.0973735557675254e+58,False,False
finite_q_only,v16_raised043_Haa,1.8633304254960791e+58,18.238440853611248,1.8238440853611249,1.0216500634302498e+58,False,False
finite_q_only,v16_off_plus_energy,9.450251392140523e+54,0.0652424878354941,0.006524248783549411,1.4484811517256808e+57,False,False
finite_q_only,v16_off_plus_normal_force,-2.4176012610152755e+56,-0.08042066717244803,0.03173805605024358,-7.617357714625124e+57,False,False
finite_q_only,v16_off_plus_Haa,6.572084130905232e+57,20.981095919956758,2.098109591995676,3.1323836257066102e+57,False,False
finite_q_only,v16_off_minus_energy,6.855965008176178e+54,0.21182429891635463,0.021182429891635463,3.236628207079995e+56,False,False
finite_q_only,v16_off_minus_normal_force,-1.9752305620393697e+56,0.3481661631135443,0.03173805605024358,-6.223539837828884e+57,False,False
finite_q_only,v16_off_minus_Haa,5.977611203741521e+57,5.497617912510364,0.5497617912510364,1.087309321758954e+58,False,False
finite_q_only,v16_shockley043_energy,1.140318071583902e+55,0.061697611386283796,0.00616976113862838,1.8482369835105316e+57,False,False
finite_q_only,v16_shockley043_normal_force,-2.9274664849792806e+56,-0.43484281773712713,0.03173805605024358,-9.223836772941905e+57,False,False
finite_q_only,v16_shockley043_Haa,8.05115570140627e+57,25.03469226049791,2.5034692260497913,3.215999468909046e+57,False,False
finite_q_only,v16_opening1.21_energy,1.4933418277309663e+53,0.19627832926906572,0.019627832926906574,7.608286830706802e+54,False,False
finite_q_only,v16_opening1.21_normal_force,1.7859703642802405e+54,1.631864707518524,0.03173805605024358,5.627220398920852e+55,False,False
finite_q_only,v16_opening1.21_Haa,8.200635474862512e+54,-1.3832350292334812,0.13832350292334814,5.928591527505551e+55,False,False
finite_q_only,v16_opening1.62_energy,9.04221296188708e+53,0.5246331923940108,0.05246331923940109,1.7235304767175655e+55,False,False
finite_q_only,v16_opening1.62_normal_force,1.6969613536432204e+54,0.5093642313524578,0.03173805605024358,5.346771557012852e+55,False,False
finite_q_only,v16_opening1.62_Haa,-7.026200800559928e+54,-0.15582859326870177,0.1,-7.026200800559928e+55,False,False
finite_q_only,v16_opening1.93_energy,1.1458828886454925e+54,0.6719836252695317,0.06719836252695317,1.7052244214818187e+55,False,False
finite_q_only,v16_opening1.93_normal_force,4.115922164516985e+53,0.6270410192299789,0.03173805605024358,1.2968412929894604e+55,False,False
finite_q_only,v16_opening1.93_Haa,-2.7197722168174145e+54,-0.6638075680371565,0.1,-2.7197722168174144e+55,False,False
finite_q_only,v16_opening2.71_energy,1.203424209870972e+54,0.7719163228888833,0.07719163228888834,1.5590086311002958e+55,False,False
finite_q_only,v16_opening2.71_normal_force,3.35204171591874e+51,0.0,0.03173805605024358,1.0561584838757048e+53,False,False
finite_q_only,v16_opening2.71_Haa,-2.718016123915448e+52,0.0,0.1,-2.7180161239154482e+53,False,False
finite_q_only,v16_opening4.3_energy,1.2038316145917692e+54,0.7719163228888833,0.07719163228888834,1.55953641462905e+55,False,False
finite_q_only,v16_opening4.3_normal_force,4.762033894377485e+46,0.0,0.03173805605024358,1.500417633278752e+48,False,False
finite_q_only,v16_opening4.3_Haa,-4.254472913879473e+47,0.0,0.1,-4.254472913879473e+48,False,False
finite_q_only,v16_opening6.2_energy,1.2038316198992539e+54,0.7719163228888833,0.07719163228888834,1.5595364215047752e+55,False,False
finite_q_only,v16_opening6.2_normal_force,3.2543302366783946e+40,0.0,0.03173805605024358,1.0253716331985048e+42,False,False
finite_q_only,v16_opening6.2_Haa,-3.0323320595240922e+41,0.0,0.1,-3.032332059524092e+42,False,False
finite_q_only,v17_near_0.985_normal_force,-2.8028530637594384e+52,-0.24821900083247345,0.03173805605024358,-8.831205853699181e+53,False,False
finite_q_only,v17_near_0.985_Haa,7.601332004999415e+54,20.878110673451364,2.0878110673451364,3.640814115745291e+54,False,False
finite_q_only,v17_near_1.015_normal_force,1.4860925312834862e+52,0.2329580444899274,0.03173805605024358,4.682367845500358e+53,False,False
finite_q_only,v17_near_1.015_Haa,3.261466281005399e+54,18.39295935022696,1.839295935022696,1.773214532203679e+54,False,False
finite_q_only,v17_near_1.065_normal_force,4.458116543214694e+53,0.9078686582498847,0.03173805605024358,1.4046596099512777e+55,False,False
finite_q_only,v17_near_1.065_Haa,1.4865032558118497e+55,14.605604041867348,1.4605604041867348,1.017762258617137e+55,False,False
finite_q_only,v17_near_1.095_normal_force,8.07430478100357e+53,1.2303804278835464,0.03173805605024358,2.544045157718978e+55,False,False
finite_q_only,v17_near_1.095_Haa,1.4101060969296412e+55,11.545874277606002,1.1545874277606003,1.2213073371711977e+55,False,False
finite_q_only,v17_direct023_energy,3.291929667525303e+55,0.10138618519039871,0.010138618519039872,3.246921324974607e+57,False,False
finite_q_only,v17_direct023_normal_force,-8.931592691360961e+56,-0.8610948380753036,0.03173805605024358,-2.814158711302803e+58,False,False
finite_q_only,v17_direct023_Haa,2.4438659097401965e+58,29.67272464413389,2.967272464413389,8.236068440123288e+57,False,False
finite_q_only,v17_direct023_Hxx,4.66454245760491e+57,1.5318476269016676,0.1531847626901668,3.0450433683404047e+58,False,False
finite_q_only,v17_direct047_energy,1.995045909664807e+56,0.26395051027571553,0.026395051027571555,7.558408989552004e+57,False,False
finite_q_only,v17_direct047_normal_force,-5.420880683901879e+57,-2.2580600813748397,0.03173805605024358,-1.7080065254533054e+59,False,False
finite_q_only,v17_direct047_Haa,1.4388091648696384e+59,35.337517734960244,3.5337517734960247,4.071619222552778e+58,False,False
finite_q_only,v17_direct047_Hxx,-8.69738406072093e+57,-7.290154929569364,0.7290154929569365,-1.1930314437411678e+58,False,False
finite_q_only,v17_off_plus_energy,4.319996731544862e+54,0.08014986299727256,0.008014986299727257,5.389899084034452e+56,False,False
finite_q_only,v17_off_plus_normal_force,-9.890240297188836e+55,0.496288954541943,0.03173805605024358,-3.1162085924644813e+57,False,False
finite_q_only,v17_off_plus_Haa,2.555761626467741e+57,13.145916399036436,1.3145916399036437,1.9441486990249472e+57,False,False
finite_q_only,v17_off_plus_Hxx,1.8886852851123407e+56,0.5867789207029961,0.1,1.8886852851123407e+57,False,False
finite_q_only,v17_off_minus_energy,1.4560138787005907e+55,0.21284911087573022,0.021284911087573022,6.84059178217883e+56,False,False
finite_q_only,v17_off_minus_normal_force,-4.2608935917213285e+56,0.06702268289699899,0.03173805605024358,-1.3425187683127264e+58,False,False
finite_q_only,v17_off_minus_Haa,1.265659251140455e+58,11.464221151869252,1.1464221151869252,1.1040080563467569e+58,False,False
finite_q_only,v17_off_minus_Hxx,-4.132323345924719e+56,-2.835312235036081,0.2835312235036081,-1.4574491284809531e+57,False,False
finite_q_only,v17_shockley067_energy,7.73343436318818e+54,0.07506981596967024,0.007506981596967025,1.0301656216011836e+57,False,False
finite_q_only,v17_shockley067_normal_force,-1.6743227770813046e+56,-0.08375074170661885,0.03173805605024358,-5.27544212043338e+57,False,False
finite_q_only,v17_shockley067_Haa,4.066866972277944e+57,14.560238367523052,1.4560238367523053,2.793132138103717e+57,False,False
finite_q_only,v17_shockley067_Hxx,1.3638896989972452e+56,0.4530475235373633,0.1,1.3638896989972451e+57,False,False
finite_q_only,v17_compression_energy,1.7261776498233324e+54,0.025317916775100896,0.004433026104653031,3.8939036429573176e+56,False,False
finite_q_only,v17_compression_normal_force,-5.335907444672215e+55,-0.6769543589544016,0.03173805605024358,-1.681233228722357e+57,False,False
finite_q_only,v17_compression_Haa,1.894464676103669e+57,26.962376342241654,2.6962376342241656,7.026326804643076e+56,False,False
finite_q_only,v17_compression_Hxx,2.631958863460945e+57,5.568444170552721,0.5568444170552721,4.726560566736719e+57,False,False
finite_q_only,v17_opening1.045_energy,2.4271902085265505e+51,0.012439540042104347,0.004433026104653031,5.475244564833269e+53,False,False
finite_q_only,v17_opening1.045_normal_force,2.1797390988892977e+53,0.6560493060873362,0.03173805605024358,6.867903615264328e+54,False,False
finite_q_only,v17_opening1.045_Haa,1.2509362395060957e+55,16.173163667497242,1.6173163667497243,7.734641565645362e+54,False,False
finite_q_only,v17_opening1.045_Hxx,1.4319940607011672e+55,3.5468340021412335,0.35468340021412337,4.0373867506533103e+55,False,False
finite_q_only,v17_opening1.255_energy,2.202997512661874e+53,0.2548812728796389,0.02548812728796389,8.643230190168512e+54,False,False
finite_q_only,v17_opening1.255_normal_force,2.071348482243013e+54,1.5479287243761108,0.03173805605024358,6.526387372194197e+55,False,False
finite_q_only,v17_opening1.255_Haa,7.277565382525782e+54,-3.07660296796585,0.307660296796585,2.365454840387634e+55,False,False
finite_q_only,v17_opening1.255_Hxx,8.607771269000674e+54,-0.8591645505462155,0.1,8.607771269000674e+55,False,False
finite_q_only,v17_opening1.555_energy,8.043424751708224e+53,0.4970497627048889,0.04970497627048889,1.618233294778537e+55,False,False
finite_q_only,v17_opening1.555_normal_force,2.0629355492254783e+54,0.5361595264738468,0.03173805605024358,6.499879973618126e+55,False,False
finite_q_only,v17_opening1.555_Haa,-6.568493151347362e+54,-0.9598397042596563,0.1,-6.568493151347361e+55,False,False
finite_q_only,v17_opening1.555_Hxx,-8.348321966889904e+53,-0.8905810007935903,0.1,-8.348321966889904e+54,False,False
finite_q_only,v17_opening1.855_energy,1.1149379705139233e+54,0.6331364785570511,0.06331364785570512,1.7609757268368443e+55,False,False
finite_q_only,v17_opening1.855_normal_force,6.101217186357548e+53,0.6294361584094642,0.03173805605024358,1.922366378299569e+55,False,False
finite_q_only,v17_opening1.855_Haa,-3.802201975438795e+54,0.33758173393615254,0.1,-3.802201975438795e+55,False,False
finite_q_only,v17_opening1.855_Hxx,-1.67819780475908e+53,-0.0764657682265532,0.1,-1.67819780475908e+54,False,False
finite_q_only,v17_opening2.455_energy,1.2016239839586734e+54,0.7722611869157332,0.07722611869157332,1.55598132382871e+55,False,False
finite_q_only,v17_opening2.455_normal_force,1.764807163582685e+52,-0.03892592855831557,0.03173805605024358,5.560539564202895e+53,False,False
finite_q_only,v17_opening2.455_Haa,-1.382290966615694e+53,1.5212189106347462,0.15212189106347462,-9.086732730918504e+53,False,False
finite_q_only,v17_opening2.455_Hxx,-1.368168431675958e+51,0.04446583977668427,0.1,-1.368168431675958e+52,False,False
finite_q_only,v17_opening3.75_energy,1.2038313326580079e+54,0.7719163228888833,0.07719163228888834,1.559536049390289e+55,False,False
finite_q_only,v17_opening3.75_normal_force,2.5260705806204593e+48,0.0,0.03173805605024358,7.95912193431605e+49,False,False
finite_q_only,v17_opening3.75_Haa,-2.2082820543571994e+49,0.0,0.1,-2.2082820543571994e+50,False,False
finite_q_only,v17_opening3.75_Hxx,-1.4730844969181957e+46,0.0,0.1,-1.4730844969181956e+47,False,False
finite_q_only,v19_new_0_energy,5.7804416780119467e+48,0.00042417681882149505,0.004433026104653031,1.3039493884199397e+51,False,False
finite_q_only,v19_new_0_force,-3.6610635593976543e+51,-0.13054663793646185,0.03173805605024358,-1.1535248263478812e+53,False,False
finite_q_only,v19_new_0_Haa,1.7770401597956544e+54,20.302032153219432,2.030203215321943,8.753016182736451e+53,False,False
finite_q_only,v19_new_0_Hxx,1.26845714454281e+54,4.57090105595751,0.45709010559575103,2.77507023016733e+54,False,False
finite_q_only,v19_new_1_energy,4.76320774741966e+50,0.004931943136885955,0.004433026104653031,1.07448222387413e+53,False,False
finite_q_only,v19_new_1_force,7.393122464434303e+52,0.42285939529142164,0.03173805605024358,2.329418806473361e+54,False,False
finite_q_only,v19_new_1_Haa,7.852333090391538e+54,17.415188636660293,1.7415188636660295,4.508899245490675e+54,False,False
finite_q_only,v19_new_1_Hxx,7.70453775405165e+54,3.8361643120715834,0.3836164312071584,2.008396180999632e+55,False,False
finite_q_only,v19_new_2_energy,6.682660715850512e+52,0.10968805888528045,0.010968805888528046,6.092423171459085e+54,False,False
finite_q_only,v19_new_2_force,1.3045711951627092e+54,1.574309479391436,0.03173805605024358,4.110431946737636e+55,False,False
finite_q_only,v19_new_2_Haa,1.0385730659990532e+55,5.20946471789603,0.5209464717896031,1.9936272193787046e+55,False,False
finite_q_only,v19_new_2_Hxx,2.2305496458278963e+55,0.9642979846199059,0.1,2.230549645827896e+56,False,False
finite_q_only,v19_new_3_energy,3.493287733976753e+53,0.3373623063206088,0.03373623063206088,1.0354706701159858e+55,False,False
finite_q_only,v19_new_3_force,2.4171886848080285e+54,1.321138459506241,0.03173805605024358,7.616057772982215e+55,False,False
finite_q_only,v19_new_3_Haa,4.4958756009629774e+54,-4.940080180276789,0.4940080180276789,9.100815041247117e+54,False,False
finite_q_only,v19_new_3_Hxx,3.109276937664083e+54,-1.007259835979608,0.10072598359796081,3.0868667910700153e+55,False,False
finite_q_only,v19_new_4_energy,1.0054518455441106e+54,0.5605338261337047,0.05605338261337048,1.7937398220536275e+55,False,False
finite_q_only,v19_new_4_force,1.2291361855453283e+54,0.5382315998098468,0.03173805605024358,3.872751953048161e+55,False,False
finite_q_only,v19_new_4_Haa,-6.275261797153551e+54,0.9032785116339533,0.1,-6.275261797153551e+55,False,False
finite_q_only,v19_new_4_Hxx,-4.4800987565841995e+53,0.6453579543796875,0.1,-4.480098756584199e+54,False,False
finite_q_only,v19_new_5_energy,1.1906220567531352e+54,0.7666938699728523,0.07666938699728523,1.5529301894578778e+55,False,False
finite_q_only,v19_new_5_force,1.007936317124535e+53,0.27979903523926664,0.03173805605024358,3.1757972685185905e+54,False,False
finite_q_only,v19_new_5_Haa,-7.427892456667477e+53,-2.478203100860398,0.2478203100860398,-2.9972896305749173e+54,False,False
finite_q_only,v19_new_5_Hxx,-1.4067948244804126e+52,0.0933444416558671,0.1,-1.4067948244804126e+53,False,False
finite_q_only,v19_new_6_energy,5.649368552127074e+54,0.07503741336914271,0.007503741336914272,7.528735731248216e+56,False,False
finite_q_only,v19_new_6_force,-1.4779484247606777e+56,0.3995055633266556,0.03173805605024358,-4.6567074631823104e+57,False,False
finite_q_only,v19_new_6_Haa,4.116981543664393e+57,16.75498366183509,1.6754983661835092,2.4571683427195174e+57,False,False
finite_q_only,v19_new_6_Hxx,1.5825610169070133e+57,1.866294182504276,0.18662941825042761,8.479697529697398e+57,False,False
finite_q_only,v19_new_7_energy,1.3471989064973995e+54,0.1746163283222475,0.01746163283222475,7.715194331719068e+55,False,False
finite_q_only,v19_new_7_force,-2.2155064201102552e+55,1.0346608991752084,0.03173805605024358,-6.980598990067168e+56,False,False
