time_s,step,element,x_mid_m,strain,stress_pa,applied_stress_pa
0,0,39,0.049375000000000002,0.00072463768115942203,50000000.000000119,50000000
0.00062500000000000001,1,0,0.00062500000000000001,0.00083834651554759866,57845909.572784305,57845909.572784498
0.00062500000000000001,1,1,0.0018749999999999999,0.00083834651554759866,57845909.572784305,57845909.572784498
0.00062500000000000001,1,2,0.0031250000000000002,0.00083834651554759898,57845909.572784327,57845909.572784498
0.00062500000000000001,1,3,0.0043750000000000004,0.00083834651554759898,57845909.572784327,57845909.572784498
0.00062500000000000001,1,4,0.0056249999999999998,0.00083834651554759898,57845909.572784327,57845909.572784498
0.00062500000000000001,1,5,0.006875,0.00083834651554759898,57845909.572784327,57845909.572784498
0.00062500000000000001,1,6,0.0081250000000000003,0.00083834651554759898,57845909.572784327,57845909.572784498
0.00062500000000000001,1,7,0.0093749999999999997,0.00083834651554759974,57845909.572784379,57845909.572784498
0.00062500000000000001,1,8,0.010625000000000001,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,9,0.011875,0.00083834651554760169,57845909.572784513,57845909.572784498
0.00062500000000000001,1,10,0.013125,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,11,0.014375000000000001,0.00083834651554760169,57845909.572784513,57845909.572784498
0.00062500000000000001,1,12,0.015625,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,13,0.016875000000000001,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,14,0.018124999999999999,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,15,0.019375,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,16,0.020625000000000001,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,17,0.021875000000000002,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,18,0.023125,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,19,0.024375000000000001,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,20,0.025625000000000002,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,21,0.026875,0.00083834651554760039,57845909.572784424,57845909.572784498
0.00062500000000000001,1,22,0.028125000000000001,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,23,0.029375000000000002,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,24,0.030624999999999999,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,25,0.031875000000000001,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,26,0.033125000000000002,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,27,0.034375000000000003,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,28,0.035625000000000004,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,29,0.036874999999999998,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,30,0.038124999999999999,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,31,0.039375,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,32,0.040625000000000001,0.00083834651554759768,57845909.572784238,57845909.572784498
0.00062500000000000001,1,33,0.041875000000000002,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,34,0.043125000000000004,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,35,0.044374999999999998,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,36,0.045624999999999999,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,37,0.046875,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,38,0.048125000000000001,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00062500000000000001,1,39,0.049375000000000002,0.0008383465155476031,57845909.572784618,57845909.572784498
0.00125,2,0,0.00062500000000000001,0.00095135429715975249,65643446.504022919,65643446.50402309
0.00125,2,1,0.0018749999999999999,0.00095135429715975249,65643446.504022919,65643446.50402309
0.00125,2,2,0.0031250000000000002,0.00095135429715975293,65643446.504022948,65643446.50402309
0.00125,2,3,0.0043750000000000004,0.00095135429715975293,65643446.504022948,65643446.50402309
0.00125,2,4,0.0056249999999999998,0.00095135429715975217,65643446.504022896,65643446.50402309
0.00125,2,5,0.006875,0.00095135429715975217,65643446.504022896,65643446.50402309
0.00125,2,6,0.0081250000000000003,0.00095135429715975293,65643446.504022948,65643446.50402309
0.00125,2,7,0.0093749999999999997,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,8,0.010625000000000001,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,9,0.011875,0.00095135429715975488,65643446.50402309,65643446.50402309
0.00125,2,10,0.013125,0.00095135429715975488,65643446.50402309,65643446.50402309
0.00125,2,11,0.014375000000000001,0.00095135429715975488,65643446.50402309,65643446.50402309
0.00125,2,12,0.015625,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,13,0.016875000000000001,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,14,0.018124999999999999,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,15,0.019375,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,16,0.020625000000000001,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,17,0.021875000000000002,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,18,0.023125,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,19,0.024375000000000001,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,20,0.025625000000000002,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,21,0.026875,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,22,0.028125000000000001,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,23,0.029375000000000002,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,24,0.030624999999999999,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,25,0.031875000000000001,0.00095135429715975629,65643446.504023187,65643446.50402309
0.00125,2,26,0.033125000000000002,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,27,0.034375000000000003,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,28,0.035625000000000004,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,29,0.036874999999999998,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,30,0.038124999999999999,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,31,0.039375,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,32,0.040625000000000001,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,33,0.041875000000000002,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,34,0.043125000000000004,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,35,0.044374999999999998,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,36,0.045624999999999999,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,37,0.046875,0.000951354297159759,65643446.504023373,65643446.50402309
0.00125,2,38,0.048125000000000001,0.00095135429715975358,65643446.504022993,65643446.50402309
0.00125,2,39,0.049375000000000002,0.00095135429715975358,65643446.504022993,65643446.50402309
0.0018749999999999999,3,0,0.00062500000000000001,0.0010629642954433386,73344536.38559036,73344536.385590538
0.0018749999999999999,3,1,0.0018749999999999999,0.0010629642954433386,73344536.38559036,73344536.385590538
0.0018749999999999999,3,2,0.0031250000000000002,0.0010629642954433391,73344536.385590389,73344536.385590538
0.0018749999999999999,3,3,0.0043750000000000004,0.0010629642954433382,73344536.38559033,73344536.385590538
0.0018749999999999999,3,4,0.0056249999999999998,0.0010629642954433382,73344536.38559033,73344536.385590538
0.0018749999999999999,3,5,0.006875,0.0010629642954433382,73344536.38559033,73344536.385590538
0.0018749999999999999,3,6,0.0081250000000000003,0.0010629642954433382,73344536.38559033,73344536.385590538
0.0018749999999999999,3,7,0.0093749999999999997,0.0010629642954433397,73344536.385590434,73344536.385590538
0.0018749999999999999,3,8,0.010625000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,9,0.011875,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,10,0.013125,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,11,0.014375000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,12,0.015625,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,13,0.016875000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,14,0.018124999999999999,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,15,0.019375,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,16,0.020625000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,17,0.021875000000000002,0.0010629642954433436,73344536.385590717,73344536.385590538
0.0018749999999999999,3,18,0.023125,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,19,0.024375000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,20,0.025625000000000002,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,21,0.026875,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,22,0.028125000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,23,0.029375000000000002,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,24,0.030624999999999999,0.0010629642954433464,73344536.385590911,73344536.385590538
0.0018749999999999999,3,25,0.031875000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,26,0.033125000000000002,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,27,0.034375000000000003,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,28,0.035625000000000004,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,29,0.036874999999999998,0.0010629642954433464,73344536.385590911,73344536.385590538
0.0018749999999999999,3,30,0.038124999999999999,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,31,0.039375,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,32,0.040625000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,33,0.041875000000000002,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,34,0.043125000000000004,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,35,0.044374999999999998,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,36,0.045624999999999999,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,37,0.046875,0.0010629642954433464,73344536.385590911,73344536.385590538
0.0018749999999999999,3,38,0.048125000000000001,0.001062964295443341,73344536.385590523,73344536.385590538
0.0018749999999999999,3,39,0.049375000000000002,0.001062964295443341,73344536.385590523,73344536.385590538
0.0025000000000000001,4,0,0.00062500000000000001,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,1,0.0018749999999999999,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,2,0.0031250000000000002,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,3,0.0043750000000000004,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,4,0.0056249999999999998,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,5,0.006875,0.0011724883976448482,80901699.437494531,80901699.43749474
0.0025000000000000001,4,6,0.0081250000000000003,0.0011724883976448489,80901699.437494576,80901699.43749474
0.0025000000000000001,4,7,0.0093749999999999997,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,8,0.010625000000000001,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,9,0.011875,0.0011724883976448517,80901699.43749477,80901699.43749474
0.0025000000000000001,4,10,0.013125,0.0011724883976448517,80901699.43749477,80901699.43749474
0.0025000000000000001,4,11,0.014375000000000001,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,12,0.015625,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,13,0.016875000000000001,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,14,0.018124999999999999,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,15,0.019375,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,16,0.020625000000000001,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,17,0.021875000000000002,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,18,0.023125,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,19,0.024375000000000001,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,20,0.025625000000000002,0.0011724883976448502,80901699.437494665,80901699.43749474
0.0025000000000000001,4,21,0.026875,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,22,0.028125000000000001,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,23,0.029375000000000002,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,24,0.030624999999999999,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,25,0.031875000000000001,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,26,0.033125000000000002,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,27,0.034375000000000003,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,28,0.035625000000000004,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,29,0.036874999999999998,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,30,0.038124999999999999,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,31,0.039375,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,32,0.040625000000000001,0.0011724883976448476,80901699.437494487,80901699.43749474
0.0025000000000000001,4,33,0.041875000000000002,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,34,0.043125000000000004,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,35,0.044374999999999998,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,36,0.045624999999999999,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,37,0.046875,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,38,0.048125000000000001,0.001172488397644853,80901699.437494859,80901699.43749474
0.0025000000000000001,4,39,0.049375000000000002,0.001172488397644853,80901699.437494859,80901699.43749474
0.0031250000000000002,5,0,0.00062500000000000001,0.0012792513512537497,88268343.236508727,88268343.23650898
0.0031250000000000002,5,1,0.0018749999999999999,0.0012792513512537497,88268343.236508727,88268343.23650898
0.0031250000000000002,5,2,0.0031250000000000002,0.00127925135125375,88268343.236508742,88268343.23650898
0.0031250000000000002,5,3,0.0043750000000000004,0.00127925135125375,88268343.236508742,88268343.23650898
0.0031250000000000002,5,4,0.0056249999999999998,0.0012792513512537493,88268343.236508697,88268343.23650898
0.0031250000000000002,5,5,0.006875,0.00127925135125375,88268343.236508742,88268343.23650898
0.0031250000000000002,5,6,0.0081250000000000003,0.00127925135125375,88268343.236508742,88268343.23650898
0.0031250000000000002,5,7,0.0093749999999999997,0.0012792513512537515,88268343.236508846,88268343.23650898
0.0031250000000000002,5,8,0.010625000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,9,0.011875,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,10,0.013125,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,11,0.014375000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,12,0.015625,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,13,0.016875000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,14,0.018124999999999999,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,15,0.019375,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,16,0.020625000000000001,0.0012792513512537554,88268343.236509115,88268343.23650898
0.0031250000000000002,5,17,0.021875000000000002,0.0012792513512537554,88268343.236509115,88268343.23650898
0.0031250000000000002,5,18,0.023125,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,19,0.024375000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,20,0.025625000000000002,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,21,0.026875,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,22,0.028125000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,23,0.029375000000000002,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,24,0.030624999999999999,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,25,0.031875000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,26,0.033125000000000002,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,27,0.034375000000000003,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,28,0.035625000000000004,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,29,0.036874999999999998,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,30,0.038124999999999999,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,31,0.039375,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,32,0.040625000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,33,0.041875000000000002,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,34,0.043125000000000004,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,35,0.044374999999999998,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,36,0.045624999999999999,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,37,0.046875,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0031250000000000002,5,38,0.048125000000000001,0.0012792513512537528,88268343.236508936,88268343.23650898
0.0031250000000000002,5,39,0.049375000000000002,0.0012792513512537582,88268343.236509308,88268343.23650898
0.0037499999999999999,6,0,0.00062500000000000001,0.0013825949271587606,95399049.973954484,95399049.973954678
0.0037499999999999999,6,1,0.0018749999999999999,0.0013825949271587606,95399049.973954484,95399049.973954678
0.0037499999999999999,6,2,0.0031250000000000002,0.0013825949271587608,95399049.973954499,95399049.973954678
0.0037499999999999999,6,3,0.0043750000000000004,0.0013825949271587602,95399049.973954454,95399049.973954678
0.0037499999999999999,6,4,0.0056249999999999998,0.0013825949271587602,95399049.973954454,95399049.973954678
0.0037499999999999999,6,5,0.006875,0.0013825949271587602,95399049.973954454,95399049.973954678
0.0037499999999999999,6,6,0.0081250000000000003,0.0013825949271587602,95399049.973954454,95399049.973954678
0.0037499999999999999,6,7,0.0093749999999999997,0.0013825949271587617,95399049.973954558,95399049.973954678
0.0037499999999999999,6,8,0.010625000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,9,0.011875,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,10,0.013125,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,11,0.014375000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,12,0.015625,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,13,0.016875000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,14,0.018124999999999999,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,15,0.019375,0.0013825949271587656,95399049.973954827,95399049.973954678
0.0037499999999999999,6,16,0.020625000000000001,0.0013825949271587656,95399049.973954827,95399049.973954678
0.0037499999999999999,6,17,0.021875000000000002,0.0013825949271587656,95399049.973954827,95399049.973954678
0.0037499999999999999,6,18,0.023125,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,19,0.024375000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,20,0.025625000000000002,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,21,0.026875,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,22,0.028125000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,23,0.029375000000000002,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,24,0.030624999999999999,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,25,0.031875000000000001,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,26,0.033125000000000002,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,27,0.034375000000000003,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,28,0.035625000000000004,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,29,0.036874999999999998,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,30,0.038124999999999999,0.0013825949271587684,95399049.97395502,95399049.973954678
0.0037499999999999999,6,31,0.039375,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,32,0.040625000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,33,0.041875000000000002,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,34,0.043125000000000004,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,35,0.044374999999999998,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,36,0.045624999999999999,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,37,0.046875,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,38,0.048125000000000001,0.001382594927158763,95399049.973954648,95399049.973954678
0.0037499999999999999,6,39,0.049375000000000002,0.001382594927158763,95399049.973954648,95399049.973954678
0.0043749999999999995,7,0,0.00062500000000000001,0.0014818819778491968,102249856.47159457,102249856.47159487
0.0043749999999999995,7,1,0.0018749999999999999,0.0014818819778491968,102249856.47159457,102249856.47159487
0.0043749999999999995,7,2,0.0031250000000000002,0.0014818819778491968,102249856.47159457,102249856.47159487
0.0043749999999999995,7,3,0.0043750000000000004,0.0014818819778491968,102249856.47159457,102249856.47159487
0.0043749999999999995,7,4,0.0056249999999999998,0.0014818819778491961,102249856.47159453,102249856.47159487
0.0043749999999999995,7,5,0.006875,0.0014818819778491961,102249856.47159453,102249856.47159487
0.0043749999999999995,7,6,0.0081250000000000003,0.0014818819778491977,102249856.47159463,102249856.47159487
0.0043749999999999995,7,7,0.0093749999999999997,0.0014818819778491977,102249856.47159463,102249856.47159487
0.0043749999999999995,7,8,0.010625000000000001,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,9,0.011875,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,10,0.013125,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,11,0.014375000000000001,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,12,0.015625,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,13,0.016875000000000001,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,14,0.018124999999999999,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,15,0.019375,0.0014818819778492016,102249856.47159491,102249856.47159487
0.0043749999999999995,7,16,0.020625000000000001,0.0014818819778492016,102249856.47159491,102249856.47159487
0.0043749999999999995,7,17,0.021875000000000002,0.0014818819778492044,102249856.47159511,102249856.47159487
0.0043749999999999995,7,18,0.023125,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,19,0.024375000000000001,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,20,0.025625000000000002,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,21,0.026875,0.001481881977849199,102249856.47159472,102249856.47159487
0.0043749999999999995,7,22,0.028125000000000001,0.0014818819778492044,102249856.47159511,102249856.47159487
0.0043749999999999995,7,23,0.029375000000000002,0.001481881977849199,102249856.47159472,102249856.47159487
