model,state,a_L0,ux_L0,uy_L0,energy_eV_cell,energy_J_m2,gradient_norm_eV_L0,eigenvalue_min_eV_L0sq,eigenvalue_middle_eV_L0sq,eigenvalue_max_eV_L0sq,force_a_eV_L0,traction_a_MPa,H_aa_eV_L0sq,H_ax_eV_L0sq,H_ay_eV_L0sq,force_x_eV_L0,traction_x_MPa,H_xa_eV_L0sq,H_xx_eV_L0sq,H_xy_eV_L0sq,force_y_eV_L0,traction_y_MPa,H_ya_eV_L0sq,H_yx_eV_L0sq,H_yy_eV_L0sq
old_candidate,perfect,0.8164965809280745,-3.179111253682361e-17,-3.133876567899808e-17,2.039121425684851e-15,4.599840780419792e-15,3.265141628562319e-15,4.945211215202439,4.945211215202441,22.902007120234316,-3.254459695538405e-15,-2.563531057468017e-11,22.902007120234316,1.4651615853800924e-15,-1.100344689354613e-15,-2.432759219466966e-16,-1.916279320648795e-12,1.4651615853800924e-15,4.945211215202443,-1.59462296517839e-16,-1.022681303615499e-16,-8.055639119772509e-13,-1.100344689354613e-15,-1.59462296517839e-16,4.945211215202439
old_candidate,fault,0.8297097400976307,0.5,0.28867513459481275,0.05621084573119953,0.12680016856250634,1.3399630891293766e-15,2.9398888731706307,2.939888873170639,20.072807178687075,1.3357370765021415e-15,1.0521572858680879e-11,20.072807178687075,8.61460589599748e-17,-1.0938411375458145e-15,9.656650656521346e-17,7.606523412487981e-13,8.61460589599748e-17,2.9398888731706303,8.306869361535549e-16,4.452474027374848e-17,3.5072044270183625e-13,-1.0938411375458145e-15,8.306869361535549e-16,2.9398888731706387
old_candidate,saddle,0.842844718253518,0.30906357457572553,0.178437937978003,0.07679684427974484,0.17323796988052173,5.733173170278804e-15,-1.9600901061401685,6.931622666446976,20.574988106342925,5.717648576819556e-15,4.503779758728855e-11,20.562502139106794,0.45925184989847667,0.2651491791647283,8.673617379884035e-18,6.832190167974598e-14,0.45925184989847667,0.2722025624337169,-3.844817989698861,-4.215378046623641e-16,-3.3204444216356546e-12,0.2651491791647283,-3.844817989698861,4.711815965109223
best_feasible_same_family,perfect,0.8164965809277687,-4.2672504994849556e-17,-4.239045322351971e-17,7.055439523516086e-17,1.5915628189309544e-16,6.2455981838095275e-15,4.777974593105501,4.777974593105512,22.686632546045217,-6.235337428523463e-15,-4.911562178424289e-11,22.686632546045217,1.47816639549451e-15,-2.7536515255227014e-15,1.48713771119169e-17,1.1714152473905823e-13,1.47816639549451e-15,4.777974593105508,4.646954902447711e-15,3.5755093092043816e-16,2.816421162928267e-12,-2.7536515255227014e-15,4.646954902447711e-15,4.777974593105503
best_feasible_same_family,fault,0.8343149199830481,0.49999999999999956,0.2886751345948129,0.06753976264169986,0.15235588748464213,9.891231869815602e-15,1.8523078729775408,1.8523078729775644,18.322832204937306,9.880984919163893e-15,7.783231039356661e-11,18.322832204937306,1.2428303265094579e-14,-1.3216667195516282e-14,3.3834147824324613e-16,2.6651087081989813e-12,1.2428303265094579e-14,1.8523078729775624,-7.947540929356641e-15,2.9686692946796685e-16,2.3384145597796345e-12,-1.3216667195516282e-14,-7.947540929356641e-15,1.8523078729775437
best_feasible_same_family,saddle,0.8494467592945294,0.3677178705551473,0.21230201155085032,0.07359085456563443,0.1660059129550159,6.078519823971416e-15,-1.1231377064081303,4.03271415494271,19.2673137763199,5.979591821692054e-15,4.7101119018016864e-11,19.074375725344538,1.709576455457103,0.9870244267584012,9.506284648352903e-16,7.488080424100158e-12,1.709576455457103,0.31052879716110166,-2.1490047182888974,5.377642775528102e-16,4.235957904144251e-12,0.9870244267584012,-2.1490047182888974,2.7919857023488373
