run,observable,role,units,target,prediction,scale,normalized_residual
baseline,opening_2h_normal_force,fit,eV/L0,0.5548811295393773,1.0003573179270653,0.03173805605024358,14.036026267092975
baseline,opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.014621779270548974,0.03173805605024358,0.4444551041267455
baseline,opening_3h_normal_force,fit,eV/L0,0.0,-0.5235470078725629,0.03173805605024358,-16.495875079549645
baseline,shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.028379876704589496,0.004433026104653031,3.307966573056115
baseline,shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.11420914815205782,0.004820527408303389,13.692251589594084
baseline,shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.1973979910973032,0.00833416126053768,13.685405756663753
baseline,new_direct_017_energy,fit,eV/cell,0.05826439239193282,0.1312738370597518,0.0058264392391932825,12.530714158434735
baseline,new_direct_017_normal_force,fit,eV/L0,-0.44118804525591643,-1.2700425010490872,0.03173805605024358,-26.115476463997535
baseline,new_direct_017_Haa,fit,eV/L0^2,26.109437232644353,74.59842023990522,2.6109437232644357,18.571439351682233
baseline,new_direct_039_energy,fit,eV/cell,0.2262381941113307,0.5612651002119177,0.022623819411133072,14.80859177720106
baseline,new_direct_039_normal_force,fit,eV/L0,-1.9685101248020884,-6.401774763439322,0.03173805605024358,-139.68292927642017
baseline,new_direct_039_Haa,fit,eV/L0^2,36.31678531793335,204.05252782070284,3.6316785317933356,46.18683648190111
baseline,new_raised_direct_energy,fit,eV/cell,0.11960599647825673,0.2913154765464127,0.011960599647825674,14.356260147823873
baseline,new_raised_direct_normal_force,fit,eV/L0,0.08783049166112324,0.31936322864546485,0.03173805605024358,7.295113998721566
baseline,new_raised_direct_Haa,fit,eV/L0^2,20.00400949091716,35.985324437515466,2.000400949091716,7.98905587095159
baseline,new_off_path_positive_energy,fit,eV/cell,0.05360470506556986,0.12233073699666468,0.0053604705065569865,12.820895450693811
baseline,new_off_path_positive_normal_force,fit,eV/L0,0.35206897342006,0.6256769919430232,0.03173805605024358,8.620818429768427
baseline,new_off_path_positive_Haa,fit,eV/L0^2,13.446420569551602,23.3587176711248,1.3446420569551603,7.371699442466378
baseline,new_off_path_negative_energy,fit,eV/cell,0.21544733160917068,0.5980439397186114,0.021544733160917068,17.75824305884117
baseline,new_off_path_negative_normal_force,fit,eV/L0,-0.05312860042135701,0.7771283176990753,0.03173805605024358,26.159665129019782
baseline,new_off_path_negative_Haa,fit,eV/L0^2,13.5831841481301,17.187848619186212,1.35831841481301,2.653769861135499
baseline,new_shockley_058_energy,fit,eV/cell,0.07969505412787091,0.19070991381829133,0.007969505412787091,13.929955993542185
baseline,new_shockley_058_normal_force,fit,eV/L0,-0.6123357455328253,-1.197694303441238,0.03173805605024358,-18.44342819805185
baseline,new_shockley_058_Haa,fit,eV/L0^2,23.107568998056017,69.28202818787223,2.3107568998056016,19.982395895345267
baseline,new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.14315171369332763,0.014263027381623706,0.036558849894826356
baseline,new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.3198040136110227,0.03173805605024358,-10.083130096414807
baseline,new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.381214715053814,0.042260039734635615,-0.9793100657835665
baseline,new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,0.8144146680023505,0.03173805605024358,-1.7081839739731404
baseline,new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5717074379961398,0.05953584311886578,-0.3972563745389122
baseline,new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,0.8403938803022903,0.03173805605024358,7.605927982329907
baseline,new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.9043214916048479,0.07765619947928293,1.6451937857981616
baseline,new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,0.6272395877389698,0.03173805605024358,14.82743610487553
baseline,new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.6656590029328733,0.07719163228888834,-1.3765393580270968
baseline,new_opening_3.4h_normal_force,fit,eV/L0,0.0,-0.5070488573348029,0.03173805605024358,-15.9760527403477
baseline,new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.27824290548303043,0.07719163228888834,-6.39542658663168
baseline,new_opening_5.5h_normal_force,fit,eV/L0,0.0,-0.052014856828758595,0.03173805605024358,-1.6388797331007106
baseline,v16_direct011_energy,heldout,eV/cell,0.025339211626875774,0.054998740371103395,0.004433026104653031,6.690582921020053
baseline,v16_direct011_normal_force,heldout,eV/L0,-0.1684646879274777,-0.5068123011379001,0.03173805605024358,-10.660628132825599
baseline,v16_direct011_Haa,heldout,eV/L0^2,23.17866876533168,54.60945348363837,2.317866876533168,13.560219974892474
baseline,v16_direct031_energy,heldout,eV/cell,0.16617323878813156,0.4045613164132294,0.016617323878813157,14.345756233892697
baseline,v16_direct031_normal_force,heldout,eV/L0,-1.4977500080753077,-4.405633497095628,0.03173805605024358,-91.62134834020507
baseline,v16_direct031_Haa,heldout,eV/L0^2,34.460781638400974,154.24822122650738,3.4460781638400975,34.76051148376236
baseline,v16_raised043_energy,heldout,eV/cell,0.1726273519698645,0.4552268705095631,0.017262735196986453,16.37049490216544
baseline,v16_raised043_normal_force,heldout,eV/L0,-0.17083895700384927,0.45099207178444534,0.03173805605024358,19.59259974221144
baseline,v16_raised043_Haa,heldout,eV/L0^2,18.238440853611248,30.78576711599814,1.8238440853611249,6.879604656503572
baseline,v16_off_plus_energy,heldout,eV/cell,0.0652424878354941,0.1556748295565282,0.006524248783549411,13.860958513577076
baseline,v16_off_plus_normal_force,heldout,eV/L0,-0.08042066717244803,-0.1464784520342804,0.03173805605024358,-2.0813431281757846
baseline,v16_off_plus_Haa,heldout,eV/L0^2,20.981095919956758,45.336633172196485,2.098109591995676,11.608324629541048
baseline,v16_off_minus_energy,heldout,eV/cell,0.21182429891635463,0.5870448173286504,0.021182429891635463,17.713761845635247
baseline,v16_off_minus_normal_force,heldout,eV/L0,0.3481661631135443,1.0328225670767126,0.03173805605024358,21.57209637790383
baseline,v16_off_minus_Haa,heldout,eV/L0^2,5.497617912510364,-2.782683001093245,0.5497617912510364,-15.061615858681229
baseline,v16_shockley043_energy,heldout,eV/cell,0.061697611386283796,0.14802278083773526,0.00616976113862838,13.9916550271252
baseline,v16_shockley043_normal_force,heldout,eV/L0,-0.43484281773712713,-0.9885109627673604,0.03173805605024358,-17.444929335109165
baseline,v16_shockley043_Haa,heldout,eV/L0^2,25.03469226049791,66.12110863072266,2.5034692260497913,16.411792061472536
baseline,v16_opening1.21_energy,heldout,eV/cell,0.19627832926906572,0.1865147501918894,0.019627832926906574,-0.4974354078484147
baseline,v16_opening1.21_normal_force,heldout,eV/L0,1.631864707518524,1.3305400551964675,0.03173805605024358,-9.494111795789834
baseline,v16_opening1.21_Haa,heldout,eV/L0^2,-1.3832350292334812,-0.17150783410764348,0.13832350292334814,8.760096220215848
baseline,v16_opening1.62_energy,heldout,eV/cell,0.5246331923940108,0.48134057185844537,0.05246331923940109,-0.825197893751484
baseline,v16_opening1.62_normal_force,heldout,eV/L0,0.5093642313524578,0.5652820627084996,0.03173805605024358,1.7618543261603643
baseline,v16_opening1.62_Haa,heldout,eV/L0^2,-0.15582859326870177,1.2026947053288302,0.1,13.585232985975319
baseline,v16_opening1.93_energy,heldout,eV/cell,0.6719836252695317,0.6876047577224282,0.06719836252695317,0.2324629926306749
baseline,v16_opening1.93_normal_force,heldout,eV/L0,0.6270410192299789,1.0121429504102792,0.03173805605024358,12.133759250114652
baseline,v16_opening1.93_Haa,heldout,eV/L0^2,-0.6638075680371565,0.33425727255248283,0.1,9.980648405896392
baseline,v16_opening2.71_energy,heldout,eV/cell,0.7719163228888833,0.9448306171720393,0.07719163228888834,2.2400652655721442
baseline,v16_opening2.71_normal_force,heldout,eV/L0,0.0,-0.3198647990257655,0.03173805605024358,-10.078273178401252
baseline,v16_opening2.71_Haa,heldout,eV/L0^2,0.0,-1.4557664729338864,0.1,-14.557664729338864
baseline,v16_opening4.3_energy,heldout,eV/cell,0.7719163228888833,0.3976584072972553,0.07719163228888834,-4.848425982119076
baseline,v16_opening4.3_normal_force,heldout,eV/L0,0.0,-0.2283069126950659,0.03173805605024358,-7.193474998394355
baseline,v16_opening4.3_Haa,heldout,eV/L0^2,0.0,0.30933014502988604,0.1,3.0933014502988603
baseline,v16_opening6.2_energy,heldout,eV/cell,0.7719163228888833,0.25928756803153696,0.07719163228888834,-6.640988662331199
baseline,v16_opening6.2_normal_force,heldout,eV/L0,0.0,-0.01898389590383035,0.03173805605024358,-0.5981429950775027
baseline,v16_opening6.2_Haa,heldout,eV/L0^2,0.0,0.03630013087895349,0.1,0.3630013087895349
fixed_saturated_reprofile,normal_strain_force_ev,exact,eV/strain,0.0,-1.7763568394002505e-15,0.1,-1.7763568394002505e-14
fixed_saturated_reprofile,cohesive_ev_atom,exact,eV/atom,3.36,3.359999999999994,0.0672,-8.591011500075617e-14
fixed_saturated_reprofile,C11_GPa,exact,GPa,113.99999999999996,114.0000000000003,5.699999999999998,5.983517774821898e-14
fixed_saturated_reprofile,C12_GPa,exact,GPa,62.000000000000014,62.00000000000065,3.100000000000001,2.0399452736338353e-13
fixed_saturated_reprofile,C44_GPa,exact,GPa,32.0,32.000000000000284,1.6,1.7763568394002505e-13
fixed_saturated_reprofile,perfect_Haa,fit,eV/L0^2,19.66091286328976,65.7408994496725,1.9660912863289761,23.437358634767076
fixed_saturated_reprofile,perfect_Hxx,fit,eV/L0^2,4.393593035123306,3.497118473153081,0.43935930351233066,-2.0404132899966356
fixed_saturated_reprofile,saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.027636458181099943,0.007624909750742465,-6.375503568627958
fixed_saturated_reprofile,saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.5169512531062526,0.03173805605024358,16.28805659325451
fixed_saturated_reprofile,fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.030554410397350493,0.006670794504308616,-5.419674466419911
fixed_saturated_reprofile,fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.4529850878696668,0.03173805605024358,14.27261604026895
fixed_saturated_reprofile,saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.12660896782471065,0.03173805605024358,3.9891847069738455
fixed_saturated_reprofile,opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.07308558169589258,0.005670265774764736,2.889269145223615
fixed_saturated_reprofile,opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.5072183651963679,0.04710312483934004,0.7682529965133945
fixed_saturated_reprofile,opening_2h_energy,fit,eV/cell,0.7060534019484034,0.5142138820395763,0.07060534019484034,-2.7170681336487097
fixed_saturated_reprofile,opening_40h_energy,fit,eV/cell,0.7719163228888833,0.5339073232096049,0.07719163228888834,-3.083352335244498
fixed_saturated_reprofile,direct_quarter_energy,fit,eV/cell,0.117221996542065,0.10460949896138293,0.0117221996542065,-1.0759497323658098
fixed_saturated_reprofile,direct_half_energy,fit,eV/cell,0.26732847628894163,0.3354069426358707,0.026732847628894163,2.54662231618552
fixed_saturated_reprofile,oblique_energy,fit,eV/cell,0.13339289745734875,0.03360026330968239,0.013339289745734876,-7.4811055198478025
fixed_saturated_reprofile,opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.26486403233316164,0.02485368365449082,0.6569326308015224
fixed_saturated_reprofile,opening_3h_energy,fit,eV/cell,0.7719163228888833,0.2808046252258075,0.07719163228888834,-6.362240091323614
fixed_saturated_reprofile,saddle_Haa,fit,eV/L0^2,12.717337762538286,27.32757543904361,1.2717337762538286,11.488440386904712
fixed_saturated_reprofile,saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,0.11359920227135169,0.018642463121762064,16.093572589061097
fixed_saturated_reprofile,fault_Haa,fit,eV/L0^2,14.140554350039636,24.403374102732112,1.4140554350039638,7.257720948304765
fixed_saturated_reprofile,fault_Hxx,fit,eV/L0^2,2.4858929774856264,-0.3606404550974379,0.24858929774856264,-11.450748114917683
fixed_saturated_reprofile,saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,1.9679016667897353,0.12055891043737142,6.323154046851073
fixed_saturated_reprofile,opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,1.424733231357281,0.03173805605024358,4.68103367607981
fixed_saturated_reprofile,opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.4267609441693831,0.03173805605024358,0.4029785836978914
fixed_saturated_reprofile,opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.7616967815448954,0.03173805605024358,3.899769587371449
fixed_saturated_reprofile,opening_2h_normal_force,fit,eV/L0,0.5548811295393773,-0.4467026333892064,0.03173805605024358,-31.55781694200193
fixed_saturated_reprofile,opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,-0.29960845879067377,0.03173805605024358,-9.456284801423049
fixed_saturated_reprofile,opening_3h_normal_force,fit,eV/L0,0.0,-0.01930244518827155,0.03173805605024358,-0.6081798191330439
fixed_saturated_reprofile,shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.004515401066689552,0.004433026104653031,-2.07537092023117
fixed_saturated_reprofile,shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.015235300620950217,0.004820527408303389,-6.83949507377402
fixed_saturated_reprofile,shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.029043160723284302,0.00833416126053768,-6.515166935777459
fixed_saturated_reprofile,new_direct_017_energy,fit,eV/cell,0.05826439239193282,0.03964712075204169,0.0058264392391932825,-3.195308639735998
fixed_saturated_reprofile,new_direct_017_normal_force,fit,eV/L0,-0.44118804525591643,-1.6879600200410034,0.03173805605024358,-39.28318649419987
fixed_saturated_reprofile,new_direct_017_Haa,fit,eV/L0^2,26.109437232644353,77.28020887844956,2.6109437232644357,19.598573186336978
fixed_saturated_reprofile,new_direct_039_energy,fit,eV/cell,0.2262381941113307,0.27024341394466184,0.022623819411133072,1.9450835879496273
fixed_saturated_reprofile,new_direct_039_normal_force,fit,eV/L0,-1.9685101248020884,-8.644718593590126,0.03173805605024358,-210.3534147844193
fixed_saturated_reprofile,new_direct_039_Haa,fit,eV/L0^2,36.31678531793335,232.22165257087033,3.6316785317933356,53.943339295562176
fixed_saturated_reprofile,new_raised_direct_energy,fit,eV/cell,0.11960599647825673,0.0312809093332123,0.011960599647825674,-7.384670480221375
fixed_saturated_reprofile,new_raised_direct_normal_force,fit,eV/L0,0.08783049166112324,-0.13036259820618706,0.03173805605024358,-6.874809519584162
fixed_saturated_reprofile,new_raised_direct_Haa,fit,eV/L0^2,20.00400949091716,52.846197922805636,2.000400949091716,16.417802864371016
fixed_saturated_reprofile,new_off_path_positive_energy,fit,eV/cell,0.05360470506556986,0.01231550190044285,0.0053604705065569865,-7.702533409076983
fixed_saturated_reprofile,new_off_path_positive_normal_force,fit,eV/L0,0.35206897342006,0.5485510286729087,0.03173805605024358,6.190740067438402
fixed_saturated_reprofile,new_off_path_positive_Haa,fit,eV/L0^2,13.446420569551602,29.64209916636381,1.3446420569551603,12.044602140056583
fixed_saturated_reprofile,new_off_path_negative_energy,fit,eV/cell,0.21544733160917068,0.04469474762475176,0.021544733160917068,-7.925490778143883
fixed_saturated_reprofile,new_off_path_negative_normal_force,fit,eV/L0,-0.05312860042135701,0.6428309850812656,0.03173805605024358,21.92823607094491
fixed_saturated_reprofile,new_off_path_negative_Haa,fit,eV/L0^2,13.5831841481301,47.09073572409329,1.35831841481301,24.66840706166524
fixed_saturated_reprofile,new_shockley_058_energy,fit,eV/cell,0.07969505412787091,0.02581997808960688,0.007969505412787091,-6.760153014241176
fixed_saturated_reprofile,new_shockley_058_normal_force,fit,eV/L0,-0.6123357455328253,-1.120550681041821,0.03173805605024358,-16.012793433361377
fixed_saturated_reprofile,new_shockley_058_Haa,fit,eV/L0^2,23.107568998056017,61.43235746431277,2.3107568998056016,16.585383113853702
fixed_saturated_reprofile,new_opening_1.17h_energy,fit,eV/cell,0.14263027381623705,0.16126971939760637,0.014263027381623706,1.3068365559883963
fixed_saturated_reprofile,new_opening_1.17h_normal_force,fit,eV/L0,1.6398229617729339,1.6044006985253285,0.03173805605024358,-1.1160816904327535
fixed_saturated_reprofile,new_opening_1.42h_energy,fit,eV/cell,0.4226003973463561,0.4478877686034733,0.042260039734635615,0.5983754728084664
fixed_saturated_reprofile,new_opening_1.42h_normal_force,fit,eV/L0,0.8686291067124379,1.0525552341791222,0.03173805605024358,5.795128951045909
fixed_saturated_reprofile,new_opening_1.78h_energy,fit,eV/cell,0.5953584311886578,0.5715424144618299,0.05953584311886578,-0.40002820954896556
fixed_saturated_reprofile,new_opening_1.78h_normal_force,fit,eV/L0,0.5989965116849877,-0.1305374005271603,0.03173805605024358,-22.98609313239741
fixed_saturated_reprofile,new_opening_2.23h_energy,fit,eV/cell,0.7765619947928292,0.4253179074887237,0.07765619947928293,-4.52306563621891
fixed_saturated_reprofile,new_opening_2.23h_normal_force,fit,eV/L0,0.15664558956102492,-0.46076013988697906,0.03173805605024358,-19.453167782885227
fixed_saturated_reprofile,new_opening_3.4h_energy,fit,eV/cell,0.7719163228888833,0.2927919605948224,0.07719163228888834,-6.2069468942041075
fixed_saturated_reprofile,new_opening_3.4h_normal_force,fit,eV/L0,0.0,0.0766319566357673,0.03173805605024358,2.414513242854367
fixed_saturated_reprofile,new_opening_5.5h_energy,fit,eV/cell,0.7719163228888833,0.4352590416621865,0.07719163228888834,-4.361318335214921
fixed_saturated_reprofile,new_opening_5.5h_normal_force,fit,eV/L0,0.0,0.051311376580600115,0.03173805605024358,1.6167145366234967
fixed_saturated_reprofile,v16_direct011_energy,heldout,eV/cell,0.025339211626875774,0.013851155342042917,0.004433026104653031,-2.591470479448489
fixed_saturated_reprofile,v16_direct011_normal_force,heldout,eV/L0,-0.1684646879274777,-0.6696432472179744,0.03173805605024358,-15.791091883418938
fixed_saturated_reprofile,v16_direct011_Haa,heldout,eV/L0^2,23.17866876533168,56.30016535520485,2.317866876533168,14.289645762319608
fixed_saturated_reprofile,v16_direct031_energy,heldout,eV/cell,0.16617323878813156,0.17384972311636132,0.016617323878813157,0.46195671362084745
fixed_saturated_reprofile,v16_direct031_normal_force,heldout,eV/L0,-1.4977500080753077,-5.926433257653783,0.03173805605024358,-139.53857925537588
fixed_saturated_reprofile,v16_direct031_Haa,heldout,eV/L0^2,34.460781638400974,171.40670525524465,3.4460781638400975,39.73964521577757
fixed_saturated_reprofile,v16_raised043_energy,heldout,eV/cell,0.1726273519698645,0.04193741998828154,0.017262735196986453,-7.570638748163005
fixed_saturated_reprofile,v16_raised043_normal_force,heldout,eV/L0,-0.17083895700384927,0.05611502231833714,0.03173805605024358,7.150846887500049
fixed_saturated_reprofile,v16_raised043_Haa,heldout,eV/L0^2,18.238440853611248,54.555264510795766,1.8238440853611249,19.912241374510753
fixed_saturated_reprofile,v16_off_plus_energy,heldout,eV/cell,0.0652424878354941,0.01605174742995713,0.006524248783549411,-7.539678825487025
fixed_saturated_reprofile,v16_off_plus_normal_force,heldout,eV/L0,-0.08042066717244803,-0.4159625915116612,0.03173805605024358,-10.572226723906045
fixed_saturated_reprofile,v16_off_plus_Haa,heldout,eV/L0^2,20.981095919956758,50.70081648648862,2.098109591995676,14.164999140136961
fixed_saturated_reprofile,v16_off_minus_energy,heldout,eV/cell,0.21182429891635463,0.08731896679881317,0.021182429891635463,-5.877764390321728
fixed_saturated_reprofile,v16_off_minus_normal_force,heldout,eV/L0,0.3481661631135443,1.6915749059313963,0.03173805605024358,42.32800965160377
fixed_saturated_reprofile,v16_off_minus_Haa,heldout,eV/L0^2,5.497617912510364,17.174791953634507,0.5497617912510364,21.240424902122786
fixed_saturated_reprofile,v16_shockley043_energy,heldout,eV/cell,0.061697611386283796,0.01946273504578869,0.00616976113862838,-6.845463769426329
fixed_saturated_reprofile,v16_shockley043_normal_force,heldout,eV/L0,-0.43484281773712713,-1.10895122131852,0.03173805605024358,-21.239750869247686
fixed_saturated_reprofile,v16_shockley043_Haa,heldout,eV/L0^2,25.03469226049791,62.149308019802554,2.5034692260497913,14.825273413832837
fixed_saturated_reprofile,v16_opening1.21_energy,heldout,eV/cell,0.19627832926906572,0.21363919953888272,0.019627832926906574,0.8845026516410819
fixed_saturated_reprofile,v16_opening1.21_normal_force,heldout,eV/L0,1.631864707518524,1.5933570553902392,0.03173805605024358,-1.2132958637203377
fixed_saturated_reprofile,v16_opening1.21_Haa,heldout,eV/L0^2,-1.3832350292334812,-1.1220386814612608,0.13832350292334814,1.888300558126858
fixed_saturated_reprofile,v16_opening1.62_energy,heldout,eV/cell,0.5246331923940108,0.5604147640679116,0.05246331923940109,0.6820302678643327
fixed_saturated_reprofile,v16_opening1.62_normal_force,heldout,eV/L0,0.5093642313524578,0.33041626180736183,0.03173805605024358,-5.638277570050564
fixed_saturated_reprofile,v16_opening1.62_Haa,heldout,eV/L0^2,-0.15582859326870177,-4.1500517903337295,0.1,-39.942231970650276
fixed_saturated_reprofile,v16_opening1.93_energy,heldout,eV/cell,0.6719836252695317,0.5381491425439843,0.06719836252695317,-1.9916330948074308
fixed_saturated_reprofile,v16_opening1.93_normal_force,heldout,eV/L0,0.6270410192299789,-0.38529640814150246,0.03173805605024358,-31.896642496593987
fixed_saturated_reprofile,v16_opening1.93_Haa,heldout,eV/L0^2,-0.6638075680371565,-1.3729746798231788,0.1,-7.091671117860223
fixed_saturated_reprofile,v16_opening2.71_energy,heldout,eV/cell,0.7719163228888833,0.30080630132965075,0.07719163228888834,-6.10312293690217
fixed_saturated_reprofile,v16_opening2.71_normal_force,heldout,eV/L0,0.0,-0.1609451062777195,0.03173805605024358,-5.071044868751005
fixed_saturated_reprofile,v16_opening2.71_Haa,heldout,eV/L0^2,0.0,0.7383975069381785,0.1,7.383975069381785
fixed_saturated_reprofile,v16_opening4.3_energy,heldout,eV/cell,0.7719163228888833,0.36440861210589454,0.07719163228888834,-5.279169499329905
fixed_saturated_reprofile,v16_opening4.3_normal_force,heldout,eV/L0,0.0,0.09491205808254632,0.03173805605024358,2.990481141387294
fixed_saturated_reprofile,v16_opening4.3_Haa,heldout,eV/L0^2,0.0,-0.04136370913815573,0.1,-0.41363709138155724
fixed_saturated_reprofile,v16_opening6.2_energy,heldout,eV/cell,0.7719163228888833,0.45949592987102195,0.07719163228888834,-4.047334973415687
fixed_saturated_reprofile,v16_opening6.2_normal_force,heldout,eV/L0,0.0,0.03471962181468544,0.03173805605024358,1.0939429232755098
fixed_saturated_reprofile,v16_opening6.2_Haa,heldout,eV/L0^2,0.0,-0.022994204723280665,0.1,-0.22994204723280665
fixed_saturated_reprofile,control_pair_u,exact,eV/basis,0.5269551440966778,0.5269551440966733,0.5269551440966778,-8.427457532677352e-15
fixed_saturated_reprofile,control_pair_v,exact,eV/basis,3.0730020231639874,3.073002023163975,3.0730020231639874,-4.0463682685763725e-15
positive_pair_refinement,normal_strain_force_ev,exact,eV/strain,0.0,-2.220446049250313e-16,0.1,-2.220446049250313e-15
positive_pair_refinement,cohesive_ev_atom,exact,eV/atom,3.36,3.360000000000003,0.0672,4.625929269271486e-14
positive_pair_refinement,C11_GPa,exact,GPa,113.99999999999996,113.99999999999986,5.699999999999998,-1.7451926843230535e-14
positive_pair_refinement,C12_GPa,exact,GPa,62.000000000000014,62.000000000000206,3.100000000000001,6.188598021136355e-14
positive_pair_refinement,C44_GPa,exact,GPa,32.0,32.000000000000064,1.6,3.9968028886505635e-14
positive_pair_refinement,perfect_Haa,fit,eV/L0^2,19.66091286328976,27.91635928700533,1.9660912863289761,4.198913082581167
positive_pair_refinement,perfect_Hxx,fit,eV/L0^2,4.393593035123306,4.762392405373351,0.43935930351233066,0.8394026649755342
positive_pair_refinement,saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.08279415897680172,0.007624909750742465,0.8583788770404468
positive_pair_refinement,saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.14221044321599502,0.03173805605024358,4.480754681095287
positive_pair_refinement,fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.0723008118479685,0.006670794504308616,0.8384108971232644
positive_pair_refinement,fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,-0.04072245476456138,0.03173805605024358,-1.2830796788593526
