cell,x_m,y_m,z_m,normalized_axial_coordinate,critical_tail_probability
46,0.0085937500000000007,0.0037499999999999999,-0.00025000000000000001,0.16129032258064516,0.0011832861259351269
47,0.0085937500000000007,0.0037499999999999999,0.00025000000000000001,0.16129032258064516,0.0011832861259351269
48,0.010156250000000002,-0.0037499999999999999,-0.00025000000000000001,0.19354838709677422,0.0011832861259351238
49,0.010156250000000002,-0.0037499999999999999,0.00025000000000000001,0.19354838709677422,0.0011832861259351238
50,0.010156250000000002,-0.00125,-0.00025000000000000001,0.19354838709677422,0.0011832861259351238
51,0.010156250000000002,-0.00125,0.00025000000000000001,0.19354838709677422,0.0011832861259351238
52,0.010156250000000002,0.0012499999999999998,-0.00025000000000000001,0.19354838709677422,0.0011832861259351238
53,0.010156250000000002,0.0012499999999999998,0.00025000000000000001,0.19354838709677422,0.0011832861259351238
54,0.010156250000000002,0.0037499999999999999,-0.00025000000000000001,0.19354838709677422,0.0011832861259351238
55,0.010156250000000002,0.0037499999999999999,0.00025000000000000001,0.19354838709677422,0.0011832861259351238
56,0.01171875,-0.0037499999999999999,-0.00025000000000000001,0.22580645161290319,0.0011832861259351254
57,0.01171875,-0.0037499999999999999,0.00025000000000000001,0.22580645161290319,0.0011832861259351254
58,0.01171875,-0.00125,-0.00025000000000000001,0.22580645161290319,0.0011832861259351254
59,0.01171875,-0.00125,0.00025000000000000001,0.22580645161290319,0.0011832861259351254
60,0.01171875,0.0012499999999999998,-0.00025000000000000001,0.22580645161290319,0.0011832861259351254
61,0.01171875,0.0012499999999999998,0.00025000000000000001,0.22580645161290319,0.0011832861259351254
62,0.01171875,0.0037499999999999999,-0.00025000000000000001,0.22580645161290319,0.0011832861259351254
63,0.01171875,0.0037499999999999999,0.00025000000000000001,0.22580645161290319,0.0011832861259351254
64,0.013281250000000001,-0.0037499999999999999,-0.00025000000000000001,0.25806451612903225,0.001183286125935126
65,0.013281250000000001,-0.0037499999999999999,0.00025000000000000001,0.25806451612903225,0.001183286125935126
66,0.013281250000000001,-0.00125,-0.00025000000000000001,0.25806451612903225,0.001183286125935126
67,0.013281250000000001,-0.00125,0.00025000000000000001,0.25806451612903225,0.001183286125935126
68,0.013281250000000001,0.0012499999999999998,-0.00025000000000000001,0.25806451612903225,0.001183286125935126
69,0.013281250000000001,0.0012499999999999998,0.00025000000000000001,0.25806451612903225,0.001183286125935126
70,0.013281250000000001,0.0037499999999999999,-0.00025000000000000001,0.25806451612903225,0.001183286125935126
71,0.013281250000000001,0.0037499999999999999,0.00025000000000000001,0.25806451612903225,0.001183286125935126
72,0.014843750000000001,-0.0037499999999999999,-0.00025000000000000001,0.29032258064516131,0.0011832861259351256
73,0.014843750000000001,-0.0037499999999999999,0.00025000000000000001,0.29032258064516131,0.0011832861259351256
74,0.014843750000000001,-0.00125,-0.00025000000000000001,0.29032258064516131,0.0011832861259351256
75,0.014843750000000001,-0.00125,0.00025000000000000001,0.29032258064516131,0.0011832861259351256
76,0.014843750000000001,0.0012499999999999998,-0.00025000000000000001,0.29032258064516131,0.0011832861259351256
77,0.014843750000000001,0.0012499999999999998,0.00025000000000000001,0.29032258064516131,0.0011832861259351256
78,0.014843750000000001,0.0037499999999999999,-0.00025000000000000001,0.29032258064516131,0.0011832861259351256
79,0.014843750000000001,0.0037499999999999999,0.00025000000000000001,0.29032258064516131,0.0011832861259351256
80,0.016406250000000001,-0.0037499999999999999,-0.00025000000000000001,0.32258064516129031,0.0011832861259351286
81,0.016406250000000001,-0.0037499999999999999,0.00025000000000000001,0.32258064516129031,0.0011832861259351286
82,0.016406250000000001,-0.00125,-0.00025000000000000001,0.32258064516129031,0.0011832861259351286
83,0.016406250000000001,-0.00125,0.00025000000000000001,0.32258064516129031,0.0011832861259351286
84,0.016406250000000001,0.0012499999999999998,-0.00025000000000000001,0.32258064516129031,0.0011832861259351286
85,0.016406250000000001,0.0012499999999999998,0.00025000000000000001,0.32258064516129031,0.0011832861259351286
86,0.016406250000000001,0.0037499999999999999,-0.00025000000000000001,0.32258064516129031,0.0011832861259351286
87,0.016406250000000001,0.0037499999999999999,0.00025000000000000001,0.32258064516129031,0.0011832861259351286
88,0.017968750000000002,-0.0037499999999999999,-0.00025000000000000001,0.35483870967741937,0.0011832861259351249
89,0.017968750000000002,-0.0037499999999999999,0.00025000000000000001,0.35483870967741937,0.0011832861259351249
90,0.017968750000000002,-0.00125,-0.00025000000000000001,0.35483870967741937,0.0011832861259351249
91,0.017968750000000002,-0.00125,0.00025000000000000001,0.35483870967741937,0.0011832861259351249
92,0.017968750000000002,0.0012499999999999998,-0.00025000000000000001,0.35483870967741937,0.0011832861259351249
93,0.017968750000000002,0.0012499999999999998,0.00025000000000000001,0.35483870967741937,0.0011832861259351249
94,0.017968750000000002,0.0037499999999999999,-0.00025000000000000001,0.35483870967741937,0.0011832861259351249
95,0.017968750000000002,0.0037499999999999999,0.00025000000000000001,0.35483870967741937,0.0011832861259351249
96,0.01953125,-0.0037499999999999999,-0.00025000000000000001,0.38709677419354838,0.0011832861259351271
97,0.01953125,-0.0037499999999999999,0.00025000000000000001,0.38709677419354838,0.0011832861259351271
98,0.01953125,-0.00125,-0.00025000000000000001,0.38709677419354838,0.0011832861259351271
99,0.01953125,-0.00125,0.00025000000000000001,0.38709677419354838,0.0011832861259351271
100,0.01953125,0.0012499999999999998,-0.00025000000000000001,0.38709677419354838,0.0011832861259351271
101,0.01953125,0.0012499999999999998,0.00025000000000000001,0.38709677419354838,0.0011832861259351271
102,0.01953125,0.0037499999999999999,-0.00025000000000000001,0.38709677419354838,0.0011832861259351271
103,0.01953125,0.0037499999999999999,0.00025000000000000001,0.38709677419354838,0.0011832861259351271
104,0.021093750000000001,-0.0037499999999999999,-0.00025000000000000001,0.41935483870967744,0.0011832861259351273
105,0.021093750000000001,-0.0037499999999999999,0.00025000000000000001,0.41935483870967744,0.0011832861259351273
106,0.021093750000000001,-0.00125,-0.00025000000000000001,0.41935483870967744,0.0011832861259351273
107,0.021093750000000001,-0.00125,0.00025000000000000001,0.41935483870967744,0.0011832861259351273
108,0.021093750000000001,0.0012499999999999998,-0.00025000000000000001,0.41935483870967744,0.0011832861259351273
109,0.021093750000000001,0.0012499999999999998,0.00025000000000000001,0.41935483870967744,0.0011832861259351273
110,0.021093750000000001,0.0037499999999999999,-0.00025000000000000001,0.41935483870967744,0.0011832861259351273
111,0.021093750000000001,0.0037499999999999999,0.00025000000000000001,0.41935483870967744,0.0011832861259351273
112,0.022656250000000003,-0.0037499999999999999,-0.00025000000000000001,0.45161290322580649,0.0011832861259351264
113,0.022656250000000003,-0.0037499999999999999,0.00025000000000000001,0.45161290322580649,0.0011832861259351264
114,0.022656250000000003,-0.00125,-0.00025000000000000001,0.45161290322580649,0.0011832861259351264
115,0.022656250000000003,-0.00125,0.00025000000000000001,0.45161290322580649,0.0011832861259351264
116,0.022656250000000003,0.0012499999999999998,-0.00025000000000000001,0.45161290322580649,0.0011832861259351264
117,0.022656250000000003,0.0012499999999999998,0.00025000000000000001,0.45161290322580649,0.0011832861259351264
118,0.022656250000000003,0.0037499999999999999,-0.00025000000000000001,0.45161290322580649,0.0011832861259351264
119,0.022656250000000003,0.0037499999999999999,0.00025000000000000001,0.45161290322580649,0.0011832861259351264
120,0.024218750000000001,-0.0037499999999999999,-0.00025000000000000001,0.48387096774193544,0.0011832861259351251
121,0.024218750000000001,-0.0037499999999999999,0.00025000000000000001,0.48387096774193544,0.0011832861259351251
122,0.024218750000000001,-0.00125,-0.00025000000000000001,0.48387096774193544,0.0011832861259351251
123,0.024218750000000001,-0.00125,0.00025000000000000001,0.48387096774193544,0.0011832861259351251
124,0.024218750000000001,0.0012499999999999998,-0.00025000000000000001,0.48387096774193544,0.0011832861259351251
125,0.024218750000000001,0.0012499999999999998,0.00025000000000000001,0.48387096774193544,0.0011832861259351251
126,0.024218750000000001,0.0037499999999999999,-0.00025000000000000001,0.48387096774193544,0.0011832861259351251
127,0.024218750000000001,0.0037499999999999999,0.00025000000000000001,0.48387096774193544,0.0011832861259351251
128,0.025781249999999995,-0.0037499999999999999,-0.00025000000000000001,0.51612903225806439,0.0011832861259351247
129,0.025781249999999995,-0.0037499999999999999,0.00025000000000000001,0.51612903225806439,0.0011832861259351247
130,0.025781249999999995,-0.00125,-0.00025000000000000001,0.51612903225806439,0.0011832861259351247
131,0.025781249999999995,-0.00125,0.00025000000000000001,0.51612903225806439,0.0011832861259351247
132,0.025781249999999995,0.0012499999999999998,-0.00025000000000000001,0.51612903225806439,0.0011832861259351247
133,0.025781249999999995,0.0012499999999999998,0.00025000000000000001,0.51612903225806439,0.0011832861259351247
134,0.025781249999999995,0.0037499999999999999,-0.00025000000000000001,0.51612903225806439,0.0011832861259351247
135,0.025781249999999995,0.0037499999999999999,0.00025000000000000001,0.51612903225806439,0.0011832861259351247
136,0.02734375,-0.0037499999999999999,-0.00025000000000000001,0.54838709677419351,0.0011832861259351273
137,0.02734375,-0.0037499999999999999,0.00025000000000000001,0.54838709677419351,0.0011832861259351273
138,0.02734375,-0.00125,-0.00025000000000000001,0.54838709677419351,0.0011832861259351273
139,0.02734375,-0.00125,0.00025000000000000001,0.54838709677419351,0.0011832861259351273
140,0.02734375,0.0012499999999999998,-0.00025000000000000001,0.54838709677419351,0.0011832861259351273
141,0.02734375,0.0012499999999999998,0.00025000000000000001,0.54838709677419351,0.0011832861259351273
142,0.02734375,0.0037499999999999999,-0.00025000000000000001,0.54838709677419351,0.0011832861259351273
143,0.02734375,0.0037499999999999999,0.00025000000000000001,0.54838709677419351,0.0011832861259351273
144,0.028906250000000005,-0.0037499999999999999,-0.00025000000000000001,0.58064516129032262,0.0011832861259351249
145,0.028906250000000005,-0.0037499999999999999,0.00025000000000000001,0.58064516129032262,0.0011832861259351249
146,0.028906250000000005,-0.00125,-0.00025000000000000001,0.58064516129032262,0.0011832861259351249
147,0.028906250000000005,-0.00125,0.00025000000000000001,0.58064516129032262,0.0011832861259351249
148,0.028906250000000005,0.0012499999999999998,-0.00025000000000000001,0.58064516129032262,0.0011832861259351249
149,0.028906250000000005,0.0012499999999999998,0.00025000000000000001,0.58064516129032262,0.0011832861259351249
150,0.028906250000000005,0.0037499999999999999,-0.00025000000000000001,0.58064516129032262,0.0011832861259351249
151,0.028906250000000005,0.0037499999999999999,0.00025000000000000001,0.58064516129032262,0.0011832861259351249
152,0.030468750000000003,-0.0037499999999999999,-0.00025000000000000001,0.61290322580645162,0.0011832861259351241
153,0.030468750000000003,-0.0037499999999999999,0.00025000000000000001,0.61290322580645162,0.0011832861259351241
154,0.030468750000000003,-0.00125,-0.00025000000000000001,0.61290322580645162,0.0011832861259351241
155,0.030468750000000003,-0.00125,0.00025000000000000001,0.61290322580645162,0.0011832861259351241
156,0.030468750000000003,0.0012499999999999998,-0.00025000000000000001,0.61290322580645162,0.0011832861259351241
157,0.030468750000000003,0.0012499999999999998,0.00025000000000000001,0.61290322580645162,0.0011832861259351241
158,0.030468750000000003,0.0037499999999999999,-0.00025000000000000001,0.61290322580645162,0.0011832861259351241
159,0.030468750000000003,0.0037499999999999999,0.00025000000000000001,0.61290322580645162,0.0011832861259351241
160,0.032031249999999997,-0.0037499999999999999,-0.00025000000000000001,0.64516129032258052,0.0011832861259351262
161,0.032031249999999997,-0.0037499999999999999,0.00025000000000000001,0.64516129032258052,0.0011832861259351262
162,0.032031249999999997,-0.00125,-0.00025000000000000001,0.64516129032258052,0.0011832861259351262
163,0.032031249999999997,-0.00125,0.00025000000000000001,0.64516129032258052,0.0011832861259351262
164,0.032031249999999997,0.0012499999999999998,-0.00025000000000000001,0.64516129032258052,0.0011832861259351262
165,0.032031249999999997,0.0012499999999999998,0.00025000000000000001,0.64516129032258052,0.0011832861259351262
166,0.032031249999999997,0.0037499999999999999,-0.00025000000000000001,0.64516129032258052,0.0011832861259351262
167,0.032031249999999997,0.0037499999999999999,0.00025000000000000001,0.64516129032258052,0.0011832861259351262
168,0.033593750000000006,-0.0037499999999999999,-0.00025000000000000001,0.67741935483870985,0.0011832861259351256
169,0.033593750000000006,-0.0037499999999999999,0.00025000000000000001,0.67741935483870985,0.0011832861259351256
170,0.033593750000000006,-0.00125,-0.00025000000000000001,0.67741935483870985,0.0011832861259351256
171,0.033593750000000006,-0.00125,0.00025000000000000001,0.67741935483870985,0.0011832861259351256
172,0.033593750000000006,0.0012499999999999998,-0.00025000000000000001,0.67741935483870985,0.0011832861259351256
173,0.033593750000000006,0.0012499999999999998,0.00025000000000000001,0.67741935483870985,0.0011832861259351256
174,0.033593750000000006,0.0037499999999999999,-0.00025000000000000001,0.67741935483870985,0.0011832861259351256
175,0.033593750000000006,0.0037499999999999999,0.00025000000000000001,0.67741935483870985,0.0011832861259351256
176,0.03515625,-0.0037499999999999999,-0.00025000000000000001,0.70967741935483875,0.0011832861259351264
177,0.03515625,-0.0037499999999999999,0.00025000000000000001,0.70967741935483875,0.0011832861259351264
178,0.03515625,-0.00125,-0.00025000000000000001,0.70967741935483875,0.0011832861259351264
179,0.03515625,-0.00125,0.00025000000000000001,0.70967741935483875,0.0011832861259351264
180,0.03515625,0.0012499999999999998,-0.00025000000000000001,0.70967741935483875,0.0011832861259351264
181,0.03515625,0.0012499999999999998,0.00025000000000000001,0.70967741935483875,0.0011832861259351264
182,0.03515625,0.0037499999999999999,-0.00025000000000000001,0.70967741935483875,0.0011832861259351264
183,0.03515625,0.0037499999999999999,0.00025000000000000001,0.70967741935483875,0.0011832861259351264
184,0.036718750000000008,-0.0037499999999999999,-0.00025000000000000001,0.74193548387096797,0.0011832861259351256
185,0.036718750000000008,-0.0037499999999999999,0.00025000000000000001,0.74193548387096797,0.0011832861259351256
186,0.036718750000000008,-0.00125,-0.00025000000000000001,0.74193548387096797,0.0011832861259351256
187,0.036718750000000008,-0.00125,0.00025000000000000001,0.74193548387096797,0.0011832861259351256
188,0.036718750000000008,0.0012499999999999998,-0.00025000000000000001,0.74193548387096797,0.0011832861259351256
189,0.036718750000000008,0.0012499999999999998,0.00025000000000000001,0.74193548387096797,0.0011832861259351256
190,0.036718750000000008,0.0037499999999999999,-0.00025000000000000001,0.74193548387096797,0.0011832861259351256
191,0.036718750000000008,0.0037499999999999999,0.00025000000000000001,0.74193548387096797,0.0011832861259351256
192,0.038281250000000003,-0.0037499999999999999,-0.00025000000000000001,0.77419354838709686,0.0011832861259351286
193,0.038281250000000003,-0.0037499999999999999,0.00025000000000000001,0.77419354838709686,0.0011832861259351286
194,0.038281250000000003,-0.00125,-0.00025000000000000001,0.77419354838709686,0.0011832861259351286
195,0.038281250000000003,-0.00125,0.00025000000000000001,0.77419354838709686,0.0011832861259351286
196,0.038281250000000003,0.0012499999999999998,-0.00025000000000000001,0.77419354838709686,0.0011832861259351286
197,0.038281250000000003,0.0012499999999999998,0.00025000000000000001,0.77419354838709686,0.0011832861259351286
198,0.038281250000000003,0.0037499999999999999,-0.00025000000000000001,0.77419354838709686,0.0011832861259351286
199,0.038281250000000003,0.0037499999999999999,0.00025000000000000001,0.77419354838709686,0.0011832861259351286
200,0.039843749999999997,-0.0037499999999999999,-0.00025000000000000001,0.80645161290322576,0.0011832861259351288
201,0.039843749999999997,-0.0037499999999999999,0.00025000000000000001,0.80645161290322576,0.0011832861259351288
202,0.039843749999999997,-0.00125,-0.00025000000000000001,0.80645161290322576,0.0011832861259351288
203,0.039843749999999997,-0.00125,0.00025000000000000001,0.80645161290322576,0.0011832861259351288
204,0.039843749999999997,0.0012499999999999998,-0.00025000000000000001,0.80645161290322576,0.0011832861259351288
205,0.039843749999999997,0.0012499999999999998,0.00025000000000000001,0.80645161290322576,0.0011832861259351288
206,0.039843749999999997,0.0037499999999999999,-0.00025000000000000001,0.80645161290322576,0.0011832861259351288
207,0.039843749999999997,0.0037499999999999999,0.00025000000000000001,0.80645161290322576,0.0011832861259351288
208,0.041406249999999999,-0.0037499999999999999,-0.00025000000000000001,0.83870967741935487,0.0011832861259351273
209,0.041406249999999999,-0.0037499999999999999,0.00025000000000000001,0.83870967741935487,0.0011832861259351273
210,0.041406249999999999,-0.00125,-0.00025000000000000001,0.83870967741935487,0.0011832861259351273
211,0.041406249999999999,-0.00125,0.00025000000000000001,0.83870967741935487,0.0011832861259351273
212,0.041406249999999999,0.0012499999999999998,-0.00025000000000000001,0.83870967741935487,0.0011832861259351273
213,0.041406249999999999,0.0012499999999999998,0.00025000000000000001,0.83870967741935487,0.0011832861259351273
214,0.041406249999999999,0.0037499999999999999,-0.00025000000000000001,0.83870967741935487,0.0011832861259351273
215,0.041406249999999999,0.0037499999999999999,0.00025000000000000001,0.83870967741935487,0.0011832861259351273
216,0.04296875,-0.0037499999999999999,-0.00025000000000000001,0.87096774193548387,0.001183286125935128
217,0.04296875,-0.0037499999999999999,0.00025000000000000001,0.87096774193548387,0.001183286125935128
218,0.04296875,-0.00125,-0.00025000000000000001,0.87096774193548387,0.001183286125935128
219,0.04296875,-0.00125,0.00025000000000000001,0.87096774193548387,0.001183286125935128
220,0.04296875,0.0012499999999999998,-0.00025000000000000001,0.87096774193548387,0.001183286125935128
221,0.04296875,0.0012499999999999998,0.00025000000000000001,0.87096774193548387,0.001183286125935128
222,0.04296875,0.0037499999999999999,-0.00025000000000000001,0.87096774193548387,0.001183286125935128
223,0.04296875,0.0037499999999999999,0.00025000000000000001,0.87096774193548387,0.001183286125935128
224,0.044531250000000001,-0.0037499999999999999,-0.00025000000000000001,0.90322580645161299,0.001183286125935128
225,0.044531250000000001,-0.0037499999999999999,0.00025000000000000001,0.90322580645161299,0.001183286125935128
226,0.044531250000000001,-0.00125,-0.00025000000000000001,0.90322580645161299,0.001183286125935128
227,0.044531250000000001,-0.00125,0.00025000000000000001,0.90322580645161299,0.001183286125935128
228,0.044531250000000001,0.0012499999999999998,-0.00025000000000000001,0.90322580645161299,0.001183286125935128
229,0.044531250000000001,0.0012499999999999998,0.00025000000000000001,0.90322580645161299,0.001183286125935128
230,0.044531250000000001,0.0037499999999999999,-0.00025000000000000001,0.90322580645161299,0.001183286125935128
231,0.044531250000000001,0.0037499999999999999,0.00025000000000000001,0.90322580645161299,0.001183286125935128
232,0.046093750000000003,-0.0037499999999999999,-0.00025000000000000001,0.93548387096774199,0.0011832861259351288
233,0.046093750000000003,-0.0037499999999999999,0.00025000000000000001,0.93548387096774199,0.0011832861259351288
234,0.046093750000000003,-0.00125,-0.00025000000000000001,0.93548387096774199,0.0011832861259351288
235,0.046093750000000003,-0.00125,0.00025000000000000001,0.93548387096774199,0.0011832861259351288
236,0.046093750000000003,0.0012499999999999998,-0.00025000000000000001,0.93548387096774199,0.0011832861259351288
237,0.046093750000000003,0.0012499999999999998,0.00025000000000000001,0.93548387096774199,0.0011832861259351288
238,0.046093750000000003,0.0037499999999999999,-0.00025000000000000001,0.93548387096774199,0.0011832861259351288
239,0.046093750000000003,0.0037499999999999999,0.00025000000000000001,0.93548387096774199,0.0011832861259351288
240,0.047656250000000004,-0.0037499999999999999,-0.00025000000000000001,0.96774193548387111,0.0011832861259351286
241,0.047656250000000004,-0.0037499999999999999,0.00025000000000000001,0.96774193548387111,0.0011832861259351286
242,0.047656250000000004,-0.00125,-0.00025000000000000001,0.96774193548387111,0.0011832861259351286
243,0.047656250000000004,-0.00125,0.00025000000000000001,0.96774193548387111,0.0011832861259351286
244,0.047656250000000004,0.0012499999999999998,-0.00025000000000000001,0.96774193548387111,0.0011832861259351286
245,0.047656250000000004,0.0012499999999999998,0.00025000000000000001,0.96774193548387111,0.0011832861259351286
246,0.047656250000000004,0.0037499999999999999,-0.00025000000000000001,0.96774193548387111,0.0011832861259351286
247,0.047656250000000004,0.0037499999999999999,0.00025000000000000001,0.96774193548387111,0.0011832861259351286
248,0.049218749999999999,-0.0037499999999999999,-0.00025000000000000001,1,0.0011832861259351286
249,0.049218749999999999,-0.0037499999999999999,0.00025000000000000001,1,0.0011832861259351286
250,0.049218749999999999,-0.00125,-0.00025000000000000001,1,0.0011832861259351286
251,0.049218749999999999,-0.00125,0.00025000000000000001,1,0.0011832861259351286
252,0.049218749999999999,0.0012499999999999998,-0.00025000000000000001,1,0.0011832861259351286
253,0.049218749999999999,0.0012499999999999998,0.00025000000000000001,1,0.0011832861259351286
254,0.049218749999999999,0.0037499999999999999,-0.00025000000000000001,1,0.0011832861259351286
255,0.049218749999999999,0.0037499999999999999,0.00025000000000000001,1,0.0011832861259351286
