q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.642745460976716,0.0,8.243405957841787e-15,2.9598545836506673e-13
2.7054721653211935,0.09180300059644475,2.849383250761914,4.277080540883438e-07
2.7681988696656714,0.34772624522258067,5.232390322182721,4.991952761157492e-07
2.830925574010149,0.7382361626551557,7.137121804840994,2.9217704486383944e-07
2.893652278354627,1.2325005908626032,8.534269157934961,5.515235016184672e-07
2.9563789826991043,1.7973432264017064,9.378784870209,2.5807808506916885e-07
3.0191056870435817,2.396352429184871,9.613382829921594,3.8321390610773776e-07
3.0818323913880596,2.989315014515339,9.175807613706745,4.6062638784857834e-07
3.144559095732537,3.532301620997943,8.012971771949836,5.151231461386629e-07
3.207285800077015,3.978968291230178,6.106454001709083,3.0362822197801953e-07
3.2700125044214925,4.2839520419930945,3.5145688363692806,3.3304748682863594e-07
3.33273920876597,4.409497592057324,0.43288298675157366,2.6999183574613617e-07
3.3954659131104474,4.3361630988599895,-2.7413106749984832,4.2373761214111773e-07
3.4581926174549253,4.076289547851573,-5.401678437531071,4.523383920762569e-07
3.520919321799403,3.6826429384891624,-6.923280163490906,6.895865174785798e-07
3.5836460261438807,3.2353792808418005,-7.155157993377955,2.8328474110939084e-07
3.646372730488358,2.799058955243007,-6.71205242690511,4.533340773747903e-07
3.7090994348328357,2.3947921071528366,-6.177369528715037,3.656505837348889e-07
3.7718261391773136,2.024060656392587,-5.643439217058207,4.157572188016878e-07
3.834552843521791,1.6867654814882567,-5.111323330173416,4.395417921836814e-07
3.897279547866269,1.3827837347031977,-4.5813111425711135,2.495923414023993e-07
3.9600062522107464,1.1119741984150036,-4.053699241867694,4.9595494036863e-07
4.022732956555224,0.8741768218657562,-3.5287913326083657,1.1082783979154964e-06
4.085459660899701,0.669212225378395,-3.006900184812052,3.5560286879010583e-07
4.148186365244179,0.49688116959407047,-2.4883466696062326,4.3685975867346905e-07
4.210913069588657,0.35696398719531786,-1.9734609110420873,4.412229906384374e-07
4.273639773933135,0.2492199744360306,-1.4625836517336603,2.867806823403374e-07
4.336366478277612,0.17338673960036388,-0.9560659762887045,2.9332107420732e-07
4.39909318262209,0.12917949044854815,-0.454271791658996,6.840390893141785e-07
4.461819886966568,0.11628978734864859,0.042399383032005876,4.181992646346e-07
4.524546591311045,0.13437953045762008,0.5333533023215515,7.826686570060193e-07
4.587273295655523,0.18305605271821435,1.0173388993824626,3.983136580079649e-07
4.65,0.2618084144357642,1.491691678089677,4.014412890787633e-07
