radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.048844308267959935,-0.006825110924729608,0.05566941919268954,2,True
1.0,0.09895317747060917,-0.006929755735839458,0.10588293320644862,4,True
1.5,0.19171173286685006,-0.014533907510359014,0.20624564037720908,10,True
2.0,0.3312985990137367,-0.010416781664005148,0.3417153806777419,18,True
2.5,0.44622393040849584,-0.011662903498475966,0.4578868339069718,30,True
3.0,0.5258575221042641,-0.0025249895961475836,0.5283825117004116,40,True
3.5,0.6352838331761657,-0.012223880981020126,0.6475077141571858,56,True
4.0,0.7138294037341364,-0.0009366246032396913,0.714766028337376,72,True
4.5,0.8081309992363286,0.0013542760378137397,0.8067767231985149,90,True
5.0,0.8551484995931227,0.0028431995376674048,0.8523053000554552,112,True
5.5,0.9024756318996099,0.001556604278663555,0.9009190276209463,136,True
6.0,0.9313578446696118,-0.001823143498643062,0.9331809881682549,158,True
6.5,0.9664066241466647,0.0003478494782614424,0.9660587746684033,188,True
7.0,0.9974820659849488,-0.00067330020558164,0.9981553661905305,220,True
7.5,1.0263510948936507,0.00017138506531637603,1.0261797098283343,254,True
8.0,1.0477341303118304,-0.00019974329318464383,1.047933873605015,286,True
8.5,1.069313246935443,-1.3522500484147368e-05,1.0693267694359272,320,True
9.0,1.0902283850405383,-0.00012054848096047571,1.0903489335214989,360,True
9.5,1.1092292361994742,-0.00014031272577360795,1.109369548925248,400,True
10.0,1.1282880159235074,-6.071633167178199e-05,1.128348732255179,444,True
10.5,1.146573380288566,-0.00010781506013749008,1.1466811953487035,492,True
11.0,1.1620010693040035,-0.00010099241289091032,1.1621020617168945,536,True
11.5,1.1782131102130546,-7.337238478319678e-05,1.1782864825978379,588,True
12.0,1.1942860829151458,-9.925802096748845e-05,1.1943853409361134,644,True
12.5,1.208443764873524,-7.133890124184981e-05,1.208515103774766,698,True
13.0,1.2203278909365958,-0.00010916428542841455,1.220437055222024,748,True
13.5,1.2353144802204792,-9.399210708914245e-05,1.2354084723275685,814,True
14.0,1.2472858307507741,-7.933668984119301e-05,1.2473651674406152,872,True
14.5,1.2594755579186026,-0.00010492619574705374,1.2595804841143496,936,True
15.0,1.2710709844183228,-8.708276996778207e-05,1.2711580671882905,1000,True
15.5,1.282458549228656,-0.0001016543027278357,1.282560203531384,1068,True
16.0,1.2937311497678796,-8.576508169090015e-05,1.2938169148495706,1140,True
16.5,1.3040406896619348,-9.540019592716104e-05,1.3041360898578618,1210,True
17.0,1.3146043875054034,-8.576408213623282e-05,1.3146901515875395,1286,True
17.5,1.324547769572329,-9.915934308873306e-05,1.3246469289154177,1362,True
18.0,1.3336160538724031,-8.184582189732525e-05,1.3336978996943003,1436,True
18.5,1.3436981885550177,-7.612473766829006e-05,1.343774313292686,1522,True
19.0,1.35311730303884,-0.00015267997349551051,1.3532699830123356,1608,True
19.5,1.3635933519877619,0.0017353045666212003,1.3618580474211406,1690,True
20.0,1.3726720633457217,0.002715411884762352,1.3699566514609591,1772,True
