span_um,loading_axis,static_step,axial_stress_MPa,signed_area_m2,axial_slip_strain,forward_area_m2,backward_area_m2,gross_area_m2,area_balance_residual_m2,work_identity_max_residual_J,physical_hold_performed,residual_plasticity_certified
1.0,110,18,-9.615904728670275,-1.2921813417139203e-13,-1.5107335220976956e-07,8.393297451051769e-13,9.68547879276569e-13,1.807877624381746e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,110,19,-19.23180945734055,-2.7977658170172563e-13,-3.2709639663585034e-07,8.393297451051769e-13,1.1191063268069025e-12,1.9584360719120795e-12,0.0,2.465190328815662e-32,False,False
1.0,110,20,-9.615904728670275,-1.2921813417139203e-13,-1.5107335220976956e-07,9.898881926355105e-13,1.1191063268069025e-12,2.108994519442413e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,110,21,0.0,0.0,0.0,1.1191063268069025e-12,1.1191063268069025e-12,2.238212653613805e-12,0.0,2.465190328815662e-32,False,False
1.0,110,22,0.0,0.0,0.0,1.1191063268069025e-12,1.1191063268069025e-12,2.238212653613805e-12,0.0,2.465190328815662e-32,False,False
1.0,110,23,4.807952364335137,6.779532592868283e-14,7.926184059131497e-08,1.1869016527355853e-12,1.1191063268069025e-12,2.306007979542488e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,110,24,9.615904728670275,1.2921813417139203e-13,1.5107335220976956e-07,1.2483244609782945e-12,1.1191063268069025e-12,2.367430787785197e-12,-7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,110,25,14.42385709300541,1.9358814511577632e-13,2.263305395813904e-07,1.3126944719226788e-12,1.1191063268069025e-12,2.4318007987295813e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,110,26,19.23180945734055,2.7977658170172563e-13,3.2709639663585034e-07,1.398882908508628e-12,1.1191063268069025e-12,2.5179892353155305e-12,-1.0097419586828951e-28,2.465190328815662e-32,False,False
1.0,110,27,9.615904728670275,1.2921813417139203e-13,1.5107335220976956e-07,1.398882908508628e-12,1.269664774337236e-12,2.668547682845864e-12,-7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,110,28,0.0,0.0,0.0,1.398882908508628e-12,1.398882908508628e-12,2.797765817017256e-12,0.0,2.465190328815662e-32,False,False
1.0,110,29,-9.615904728670275,-1.2921813417139203e-13,-1.5107335220976956e-07,1.398882908508628e-12,1.52810104268002e-12,2.926983951188648e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,110,30,-19.23180945734055,-2.7977658170172563e-13,-3.2709639663585034e-07,1.398882908508628e-12,1.6786594902103536e-12,3.0775423987189816e-12,1.0097419586828951e-28,2.465190328815662e-32,False,False
1.0,110,31,-9.615904728670275,-1.2921813417139203e-13,-1.5107335220976956e-07,1.5494413560389616e-12,1.6786594902103536e-12,3.228100846249315e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,110,32,0.0,0.0,0.0,1.6786594902103536e-12,1.6786594902103536e-12,3.357318980420707e-12,0.0,2.465190328815662e-32,False,False
1.0,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,False,False
1.0,111,1,7.211928546502702,6.779532592868283e-14,5.2841227060876674e-08,6.779532592868283e-14,0.0,6.779532592868283e-14,0.0,2.465190328815662e-32,False,False
1.0,111,2,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,1.2921813417139203e-13,0.0,1.2921813417139203e-13,0.0,2.465190328815662e-32,False,False
1.0,111,3,21.635785639508107,1.9358814511577632e-13,1.5088702638759366e-07,1.9358814511577632e-13,0.0,1.9358814511577632e-13,0.0,2.465190328815662e-32,False,False
1.0,111,4,28.84771418601081,2.7977658170172563e-13,2.1806426442390033e-07,2.7977658170172563e-13,0.0,2.7977658170172563e-13,0.0,2.465190328815662e-32,False,False
1.0,111,5,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,2.7977658170172563e-13,1.505584475303336e-13,4.303350292320592e-13,0.0,2.465190328815662e-32,False,False
1.0,111,6,0.0,0.0,0.0,2.7977658170172563e-13,2.7977658170172563e-13,5.595531634034513e-13,0.0,2.465190328815662e-32,False,False
1.0,111,7,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,2.7977658170172563e-13,4.089947158731177e-13,6.887712975748433e-13,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,8,-28.84771418601081,-2.7977658170172563e-13,-2.1806426442390033e-07,2.7977658170172563e-13,5.595531634034513e-13,8.393297451051769e-13,0.0,2.465190328815662e-32,False,False
1.0,111,9,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,4.303350292320592e-13,5.595531634034513e-13,9.898881926355105e-13,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,10,0.0,0.0,0.0,5.595531634034513e-13,5.595531634034513e-13,1.1191063268069025e-12,0.0,2.465190328815662e-32,False,False
1.0,111,11,0.0,0.0,0.0,5.595531634034513e-13,5.595531634034513e-13,1.1191063268069025e-12,0.0,2.465190328815662e-32,False,False
1.0,111,12,7.211928546502702,6.779532592868283e-14,5.2841227060876674e-08,6.273484893321341e-13,5.595531634034513e-13,1.1869016527355853e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,13,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,6.887712975748432e-13,5.595531634034513e-13,1.2483244609782945e-12,-7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,14,21.635785639508107,1.9358814511577632e-13,1.5088702638759366e-07,7.531413085192275e-13,5.595531634034513e-13,1.3126944719226788e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,15,28.84771418601081,2.7977658170172563e-13,2.1806426442390033e-07,8.393297451051769e-13,5.595531634034513e-13,1.398882908508628e-12,0.0,2.465190328815662e-32,False,False
1.0,111,16,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,8.393297451051769e-13,7.101116109337848e-13,1.5494413560389616e-12,2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,17,0.0,0.0,0.0,8.393297451051769e-13,8.393297451051769e-13,1.6786594902103538e-12,0.0,2.465190328815662e-32,False,False
1.0,111,18,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,8.393297451051769e-13,9.68547879276569e-13,1.807877624381746e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,19,-28.84771418601081,-2.7977658170172563e-13,-2.1806426442390033e-07,8.393297451051769e-13,1.1191063268069025e-12,1.9584360719120795e-12,0.0,2.465190328815662e-32,False,False
1.0,111,20,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,9.898881926355105e-13,1.1191063268069025e-12,2.108994519442413e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,21,0.0,0.0,0.0,1.1191063268069025e-12,1.1191063268069025e-12,2.238212653613805e-12,0.0,2.465190328815662e-32,False,False
1.0,111,22,0.0,0.0,0.0,1.1191063268069025e-12,1.1191063268069025e-12,2.238212653613805e-12,0.0,2.465190328815662e-32,False,False
1.0,111,23,7.211928546502702,6.779532592868283e-14,5.2841227060876674e-08,1.1869016527355853e-12,1.1191063268069025e-12,2.306007979542488e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,24,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,1.2483244609782945e-12,1.1191063268069025e-12,2.367430787785197e-12,-7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,25,21.635785639508107,1.9358814511577632e-13,1.5088702638759366e-07,1.3126944719226788e-12,1.1191063268069025e-12,2.4318007987295813e-12,-2.524354896707238e-29,2.465190328815662e-32,False,False
1.0,111,26,28.84771418601081,2.7977658170172563e-13,2.1806426442390033e-07,1.398882908508628e-12,1.1191063268069025e-12,2.5179892353155305e-12,-1.0097419586828951e-28,2.465190328815662e-32,False,False
1.0,111,27,14.423857093005404,1.2921813417139203e-13,1.0071556813984642e-07,1.398882908508628e-12,1.269664774337236e-12,2.668547682845864e-12,-7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,28,0.0,0.0,0.0,1.398882908508628e-12,1.398882908508628e-12,2.797765817017256e-12,0.0,2.465190328815662e-32,False,False
1.0,111,29,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,1.398882908508628e-12,1.52810104268002e-12,2.926983951188648e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,30,-28.84771418601081,-2.7977658170172563e-13,-2.1806426442390033e-07,1.398882908508628e-12,1.6786594902103536e-12,3.0775423987189816e-12,1.0097419586828951e-28,2.465190328815662e-32,False,False
1.0,111,31,-14.423857093005404,-1.2921813417139203e-13,-1.0071556813984642e-07,1.5494413560389616e-12,1.6786594902103536e-12,3.228100846249315e-12,7.573064690121713e-29,2.465190328815662e-32,False,False
1.0,111,32,0.0,0.0,0.0,1.6786594902103536e-12,1.6786594902103536e-12,3.357318980420707e-12,0.0,2.465190328815662e-32,False,False
5.0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,False,False
5.0,100,1,1.1689059207045356,1.6948831482170335e-12,1.5852368118262654e-08,1.6948831482170335e-12,0.0,1.6948831482170335e-12,0.0,1.9721522630525295e-31,False,False
5.0,100,2,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,3.2304533542847937e-12,0.0,3.2304533542847937e-12,0.0,1.9721522630525295e-31,False,False
5.0,100,3,3.5067177621136065,4.839703627894402e-12,4.526610791627804e-08,4.839703627894402e-12,0.0,4.839703627894402e-12,0.0,1.9721522630525295e-31,False,False
5.0,100,4,4.675623682818142,6.994414542543131e-12,6.541927932716999e-08,6.994414542543131e-12,0.0,6.994414542543131e-12,0.0,1.9721522630525295e-31,False,False
5.0,100,5,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,6.994414542543131e-12,3.7639611882583375e-12,1.0758375730801469e-11,0.0,1.9721522630525295e-31,False,False
5.0,100,6,0.0,0.0,0.0,6.994414542543131e-12,6.994414542543131e-12,1.3988829085086262e-11,0.0,1.9721522630525295e-31,False,False
5.0,100,7,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,6.994414542543131e-12,1.0224867896827924e-11,1.7219282439371056e-11,8.077935669463161e-28,1.9721522630525295e-31,False,False
5.0,100,8,-4.675623682818142,-6.994414542543131e-12,-6.541927932716999e-08,6.994414542543131e-12,1.3988829085086261e-11,2.0983243627629393e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,100,9,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,1.0758375730801469e-11,1.3988829085086261e-11,2.474720481588773e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,100,10,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,100,11,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,100,12,1.1689059207045356,1.6948831482170335e-12,1.5852368118262654e-08,1.5683712233303295e-11,1.3988829085086261e-11,2.967254131838956e-11,4.0389678347315804e-28,1.9721522630525295e-31,False,False
5.0,100,13,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,1.7219282439371056e-11,1.3988829085086261e-11,3.1208111524457314e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,100,14,3.5067177621136065,4.839703627894402e-12,4.526610791627804e-08,1.8828532712980665e-11,1.3988829085086261e-11,3.281736179806692e-11,2.4233807008389483e-27,1.9721522630525295e-31,False,False
5.0,100,15,4.675623682818142,6.994414542543131e-12,6.541927932716999e-08,2.0983243627629396e-11,1.3988829085086261e-11,3.497207271271566e-11,4.0389678347315804e-27,1.9721522630525295e-31,False,False
5.0,100,16,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,2.0983243627629396e-11,1.7752790273344598e-11,3.8736033900973994e-11,4.8467614016778965e-27,1.9721522630525295e-31,False,False
5.0,100,17,0.0,0.0,0.0,2.0983243627629396e-11,2.098324362762939e-11,4.1966487255258786e-11,6.462348535570529e-27,1.9721522630525295e-31,False,False
5.0,100,18,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,2.0983243627629396e-11,2.4213696981914182e-11,4.519694060954358e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,100,19,-4.675623682818142,-6.994414542543131e-12,-6.541927932716999e-08,2.0983243627629396e-11,2.797765817017252e-11,4.896090179780191e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,100,20,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,2.4747204815887733e-11,2.797765817017252e-11,5.272486298606025e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,100,21,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,100,22,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,100,23,1.1689059207045356,1.6948831482170335e-12,1.5852368118262654e-08,2.967254131838956e-11,2.797765817017252e-11,5.7650199488562074e-11,6.866245319043687e-27,1.9721522630525295e-31,False,False
5.0,100,24,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,3.120811152445732e-11,2.797765817017252e-11,5.918576969462984e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,100,25,3.5067177621136065,4.839703627894402e-12,4.526610791627804e-08,3.281736179806693e-11,2.797765817017252e-11,6.079501996823945e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,100,26,4.675623682818142,6.994414542543131e-12,6.541927932716999e-08,3.497207271271566e-11,2.797765817017252e-11,6.294973088288818e-11,1.0501316370302109e-26,1.9721522630525295e-31,False,False
5.0,100,27,2.337811841409071,3.2304533542847937e-12,3.021467044195386e-08,3.497207271271566e-11,3.1741619358430855e-11,6.671369207114651e-11,1.1309109937248425e-26,1.9721522630525295e-31,False,False
5.0,100,28,0.0,0.0,0.0,3.497207271271566e-11,3.497207271271565e-11,6.994414542543131e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
5.0,100,29,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,3.497207271271566e-11,3.820252606700044e-11,7.31745987797161e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,100,30,-4.675623682818142,-6.994414542543131e-12,-6.541927932716999e-08,3.497207271271566e-11,4.196648725525878e-11,7.693855996797444e-11,1.2116903504194741e-26,1.9721522630525295e-31,False,False
5.0,100,31,-2.337811841409071,-3.2304533542847937e-12,-3.021467044195386e-08,3.8736033900974e-11,4.196648725525878e-11,8.070252115623277e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,100,32,0.0,0.0,0.0,4.196648725525879e-11,4.196648725525878e-11,8.393297451051757e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
5.0,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,False,False
5.0,110,1,1.1689059207045358,1.6948831482170335e-12,1.585236811826265e-08,1.6948831482170335e-12,0.0,1.6948831482170335e-12,0.0,1.9721522630525295e-31,False,False
5.0,110,2,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,3.2304533542847937e-12,0.0,3.2304533542847937e-12,0.0,1.9721522630525295e-31,False,False
5.0,110,3,3.5067177621136074,4.839703627894402e-12,4.526610791627803e-08,4.839703627894402e-12,0.0,4.839703627894402e-12,0.0,1.9721522630525295e-31,False,False
5.0,110,4,4.675623682818143,6.994414542543131e-12,6.541927932716997e-08,6.994414542543131e-12,0.0,6.994414542543131e-12,0.0,1.9721522630525295e-31,False,False
5.0,110,5,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,6.994414542543131e-12,3.7639611882583375e-12,1.0758375730801469e-11,0.0,1.9721522630525295e-31,False,False
5.0,110,6,0.0,0.0,0.0,6.994414542543131e-12,6.994414542543131e-12,1.3988829085086262e-11,0.0,1.9721522630525295e-31,False,False
5.0,110,7,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,6.994414542543131e-12,1.0224867896827924e-11,1.7219282439371056e-11,8.077935669463161e-28,1.9721522630525295e-31,False,False
5.0,110,8,-4.675623682818143,-6.994414542543131e-12,-6.541927932716997e-08,6.994414542543131e-12,1.3988829085086261e-11,2.0983243627629393e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,110,9,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,1.0758375730801469e-11,1.3988829085086261e-11,2.474720481588773e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,110,10,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,110,11,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,110,12,1.1689059207045358,1.6948831482170335e-12,1.585236811826265e-08,1.5683712233303295e-11,1.3988829085086261e-11,2.967254131838956e-11,4.0389678347315804e-28,1.9721522630525295e-31,False,False
5.0,110,13,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,1.7219282439371056e-11,1.3988829085086261e-11,3.1208111524457314e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,110,14,3.5067177621136074,4.839703627894402e-12,4.526610791627803e-08,1.8828532712980665e-11,1.3988829085086261e-11,3.281736179806692e-11,2.4233807008389483e-27,1.9721522630525295e-31,False,False
5.0,110,15,4.675623682818143,6.994414542543131e-12,6.541927932716997e-08,2.0983243627629396e-11,1.3988829085086261e-11,3.497207271271566e-11,4.0389678347315804e-27,1.9721522630525295e-31,False,False
5.0,110,16,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,2.0983243627629396e-11,1.7752790273344598e-11,3.8736033900973994e-11,4.8467614016778965e-27,1.9721522630525295e-31,False,False
5.0,110,17,0.0,0.0,0.0,2.0983243627629396e-11,2.098324362762939e-11,4.1966487255258786e-11,6.462348535570529e-27,1.9721522630525295e-31,False,False
5.0,110,18,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,2.0983243627629396e-11,2.4213696981914182e-11,4.519694060954358e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,110,19,-4.675623682818143,-6.994414542543131e-12,-6.541927932716997e-08,2.0983243627629396e-11,2.797765817017252e-11,4.896090179780191e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,110,20,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,2.4747204815887733e-11,2.797765817017252e-11,5.272486298606025e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,110,21,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,110,22,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,110,23,1.1689059207045358,1.6948831482170335e-12,1.585236811826265e-08,2.967254131838956e-11,2.797765817017252e-11,5.7650199488562074e-11,6.866245319043687e-27,1.9721522630525295e-31,False,False
5.0,110,24,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,3.120811152445732e-11,2.797765817017252e-11,5.918576969462984e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,110,25,3.5067177621136074,4.839703627894402e-12,4.526610791627803e-08,3.281736179806693e-11,2.797765817017252e-11,6.079501996823945e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,110,26,4.675623682818143,6.994414542543131e-12,6.541927932716997e-08,3.497207271271566e-11,2.797765817017252e-11,6.294973088288818e-11,1.0501316370302109e-26,1.9721522630525295e-31,False,False
5.0,110,27,2.3378118414090716,3.2304533542847937e-12,3.0214670441953857e-08,3.497207271271566e-11,3.1741619358430855e-11,6.671369207114651e-11,1.1309109937248425e-26,1.9721522630525295e-31,False,False
5.0,110,28,0.0,0.0,0.0,3.497207271271566e-11,3.497207271271565e-11,6.994414542543131e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
5.0,110,29,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,3.497207271271566e-11,3.820252606700044e-11,7.31745987797161e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,110,30,-4.675623682818143,-6.994414542543131e-12,-6.541927932716997e-08,3.497207271271566e-11,4.196648725525878e-11,7.693855996797444e-11,1.2116903504194741e-26,1.9721522630525295e-31,False,False
5.0,110,31,-2.3378118414090716,-3.2304533542847937e-12,-3.0214670441953857e-08,3.8736033900974e-11,4.196648725525878e-11,8.070252115623277e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,110,32,0.0,0.0,0.0,4.196648725525879e-11,4.196648725525878e-11,8.393297451051757e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
5.0,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,False,False
5.0,111,1,1.753358881056803,1.6948831482170335e-12,1.0568245412175106e-08,1.6948831482170335e-12,0.0,1.6948831482170335e-12,0.0,1.9721522630525295e-31,False,False
5.0,111,2,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,3.2304533542847937e-12,0.0,3.2304533542847937e-12,0.0,1.9721522630525295e-31,False,False
5.0,111,3,5.260076643170409,4.839703627894402e-12,3.01774052775187e-08,4.839703627894402e-12,0.0,4.839703627894402e-12,0.0,1.9721522630525295e-31,False,False
5.0,111,4,7.013435524227212,6.994414542543131e-12,4.3612852884780005e-08,6.994414542543131e-12,0.0,6.994414542543131e-12,0.0,1.9721522630525295e-31,False,False
5.0,111,5,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,6.994414542543131e-12,3.7639611882583375e-12,1.0758375730801469e-11,0.0,1.9721522630525295e-31,False,False
5.0,111,6,0.0,0.0,0.0,6.994414542543131e-12,6.994414542543131e-12,1.3988829085086262e-11,0.0,1.9721522630525295e-31,False,False
5.0,111,7,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,6.994414542543131e-12,1.0224867896827924e-11,1.7219282439371056e-11,8.077935669463161e-28,1.9721522630525295e-31,False,False
5.0,111,8,-7.013435524227212,-6.994414542543131e-12,-4.3612852884780005e-08,6.994414542543131e-12,1.3988829085086261e-11,2.0983243627629393e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,111,9,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,1.0758375730801469e-11,1.3988829085086261e-11,2.474720481588773e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,111,10,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,111,11,0.0,0.0,0.0,1.3988829085086262e-11,1.3988829085086261e-11,2.7977658170172522e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,111,12,1.753358881056803,1.6948831482170335e-12,1.0568245412175106e-08,1.5683712233303295e-11,1.3988829085086261e-11,2.967254131838956e-11,4.0389678347315804e-28,1.9721522630525295e-31,False,False
5.0,111,13,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,1.7219282439371056e-11,1.3988829085086261e-11,3.1208111524457314e-11,1.6155871338926322e-27,1.9721522630525295e-31,False,False
5.0,111,14,5.260076643170409,4.839703627894402e-12,3.01774052775187e-08,1.8828532712980665e-11,1.3988829085086261e-11,3.281736179806692e-11,2.4233807008389483e-27,1.9721522630525295e-31,False,False
5.0,111,15,7.013435524227212,6.994414542543131e-12,4.3612852884780005e-08,2.0983243627629396e-11,1.3988829085086261e-11,3.497207271271566e-11,4.0389678347315804e-27,1.9721522630525295e-31,False,False
5.0,111,16,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,2.0983243627629396e-11,1.7752790273344598e-11,3.8736033900973994e-11,4.8467614016778965e-27,1.9721522630525295e-31,False,False
5.0,111,17,0.0,0.0,0.0,2.0983243627629396e-11,2.098324362762939e-11,4.1966487255258786e-11,6.462348535570529e-27,1.9721522630525295e-31,False,False
5.0,111,18,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,2.0983243627629396e-11,2.4213696981914182e-11,4.519694060954358e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,111,19,-7.013435524227212,-6.994414542543131e-12,-4.3612852884780005e-08,2.0983243627629396e-11,2.797765817017252e-11,4.896090179780191e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,111,20,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,2.4747204815887733e-11,2.797765817017252e-11,5.272486298606025e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,111,21,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,111,22,0.0,0.0,0.0,2.7977658170172528e-11,2.797765817017252e-11,5.5955316340345044e-11,9.693522803355793e-27,1.9721522630525295e-31,False,False
5.0,111,23,1.753358881056803,1.6948831482170335e-12,1.0568245412175106e-08,2.967254131838956e-11,2.797765817017252e-11,5.7650199488562074e-11,6.866245319043687e-27,1.9721522630525295e-31,False,False
5.0,111,24,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,3.120811152445732e-11,2.797765817017252e-11,5.918576969462984e-11,8.077935669463161e-27,1.9721522630525295e-31,False,False
5.0,111,25,5.260076643170409,4.839703627894402e-12,3.01774052775187e-08,3.281736179806693e-11,2.797765817017252e-11,6.079501996823945e-11,8.885729236409477e-27,1.9721522630525295e-31,False,False
5.0,111,26,7.013435524227212,6.994414542543131e-12,4.3612852884780005e-08,3.497207271271566e-11,2.797765817017252e-11,6.294973088288818e-11,1.0501316370302109e-26,1.9721522630525295e-31,False,False
5.0,111,27,3.506717762113606,3.2304533542847937e-12,2.0143113627969247e-08,3.497207271271566e-11,3.1741619358430855e-11,6.671369207114651e-11,1.1309109937248425e-26,1.9721522630525295e-31,False,False
5.0,111,28,0.0,0.0,0.0,3.497207271271566e-11,3.497207271271565e-11,6.994414542543131e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
5.0,111,29,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,3.497207271271566e-11,3.820252606700044e-11,7.31745987797161e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,111,30,-7.013435524227212,-6.994414542543131e-12,-4.3612852884780005e-08,3.497207271271566e-11,4.196648725525878e-11,7.693855996797444e-11,1.2116903504194741e-26,1.9721522630525295e-31,False,False
5.0,111,31,-3.506717762113606,-3.2304533542847937e-12,-2.0143113627969247e-08,3.8736033900974e-11,4.196648725525878e-11,8.070252115623277e-11,1.454028420503369e-26,1.9721522630525295e-31,False,False
5.0,111,32,0.0,0.0,0.0,4.196648725525879e-11,4.196648725525878e-11,8.393297451051757e-11,1.2924697071141057e-26,1.9721522630525295e-31,False,False
