j,l,ux,uy,uz
-9,0,-0.49146361330214605,-0.00043143895896222546,0.00035259728026848286
-9,1,0.4916690251714724,-6.874260447526146e-05,0.0005371602313542671
-9,2,0.47439101234852554,0.0001392878855087776,0.0004116531193779153
-9,3,0.4568643445016904,0.0002078328396383954,0.00025700367865989267
-9,4,0.43931965257076544,0.00012286230361560602,0.00014144620377295084
-9,5,0.4220322600135575,-6.503972031442071e-05,0.00011497104524360755
-9,6,0.4052834928070349,-0.0002318103656226898,0.00017445716713604284
-9,7,0.3892970196072451,-0.0003008913501015111,0.00020674164083301153
-8,-2,-0.4563598157262199,-0.0012184232580003125,1.3991928068148541e-05
-8,-1,-0.4727779334069382,-0.0013787324626148975,0.0003321764706977435
-8,0,-0.49047160672667434,-0.001390542790741027,0.0007937334035848338
-8,1,0.4909475810379859,-0.0002574230276111178,0.0007968198863539991
-8,2,0.4720952637985221,0.0003014890760836606,0.0004384408645996845
-8,3,0.45301595424793156,0.00041089044067428175,0.0001761781665050926
-8,4,0.4338353282226298,0.00013345044225172465,0.0001160664586730689
-8,5,0.4148263989551632,-0.00033104847238315486,0.00028026802106119524
-8,6,0.39642336342149814,-0.0007448838249019466,0.0005212096254801932
-8,7,0.37914664416942434,-0.0007251187233764258,0.0005772622912163237
-8,8,0.36339668669222674,-0.0004255732781114588,0.00042727172456464505
-7,-3,-0.4352888022218163,-0.0018323596627270273,-0.00021511090819690792
-7,-2,-0.45149030136815177,-0.0031162945067464485,-0.00016452456210901535
-7,-1,-0.46961949487964444,-0.003235739635086403,7.330101403106171e-05
-7,0,-0.4893115647506692,-0.0024953556828145305,0.00046520684359479105
-7,1,0.4899600019592987,-0.00036180153483927,0.00042098562022958885
-7,2,0.46909790687235403,0.00053208850123318,-6.240463955513452e-06
-7,3,0.44795449794962366,0.0005172723103695007,-0.00012251273594902253
-7,4,0.42653269065251664,-7.849818844133925e-05,0.00017691644633217835
-7,5,0.4052454849210781,-0.000904099452725463,0.000738172377490685
-7,6,0.38490728400080226,-0.001391991573298754,0.0012655268666159256
-7,7,0.3664476089921069,-0.0013443620920652456,0.001407005504378925
-7,8,0.35034741508023787,-0.0007690310066168865,0.0010908007372352735
-7,9,0.33672058080457007,-0.00029409583794397806,0.0005921167466494001
-6,-4,-0.41258358853390276,-0.002047045196186045,-0.0007170825865791999
-6,-3,-0.4278688515602157,-0.004180289962032571,-0.0011469105772807275
-6,-2,-0.44559168559704204,-0.005591957902216927,-0.0013394460426657383
-6,-1,-0.465778532656118,-0.005332104620608245,-0.0011137121226898008
-6,0,-0.48799398146660755,-0.003785002993430238,-0.0005518913239951774
-6,1,0.48849769875490184,-0.0003639049530718394,-0.00042787342184295385
-6,2,0.4650345142202478,0.0007570821925027878,-0.000698992468129086
