q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.641413215439025,0.0,-2.3592239273284576e-15,4.416822810271448e-14
2.7041815524565553,0.012852754170165515,0.39963771828583106,4.906916561010083e-07
2.766949889474086,0.04892520270129852,0.739742463250513,3.0979180770142334e-07
2.8297182264916163,0.10443580087618987,1.0185128919010542,3.869591973888406e-07
2.892486563509147,0.1754207933945322,1.23197170792818,3.8281425099664923e-07
2.9552549005266773,0.2576040435165514,1.3741944438759597,3.865137191937096e-07
3.0180232375442078,0.34628756352824164,1.4377719415613248,3.2013360505393773e-07
3.0807915745617382,0.4362845520397234,1.4147530255942986,4.2025923069344273e-07
3.1435599115792687,0.5219361957909747,1.2984484573307522,3.467739798646008e-07
3.206328248596799,0.5972829652162455,1.0866554006237774,3.8298085708321494e-07
3.2690965856143297,0.6564995590624947,0.7869305485502445,4.4832344236762217e-07
3.33186492263186,0.6947338006965662,0.4241289912832025,3.612223947162957e-07
3.3946332596493907,0.7094521751351461,0.04837564032014548,4.218475540898603e-07
3.457401596666921,0.7021247180697583,-0.26411679232846985,4.860084976635731e-07
3.5201699336844516,0.6793040092962439,-0.43478695160680536,4.1250289145589036e-07
3.582938270701982,0.6510030907590751,-0.4441125004653347,4.793400217948524e-07
3.6457066077195126,0.6253160002610834,-0.36882996467742235,3.4859178196160016e-07
3.708474944737043,0.6048645979033376,-0.28299396881182864,4.878926156554053e-07
3.7712432817545736,0.5897570389823854,-0.1986586709264962,4.138514458074116e-07
3.834011618772104,0.5798895634064549,-0.11604797869769,4.2408005829219775e-07
3.8967799557896345,0.5751502286138717,-0.03527893313518883,2.717341305354809e-07
3.959548292807165,0.575419837389231,0.043534221566088875,4.2133397884502877e-07
4.0223166298246955,0.5805721027633677,0.120279813351017,3.7241213379649377e-07
4.085084966842226,0.5904738521130586,0.1948501465697946,4.885244235643474e-07
4.1478533038597565,0.6049852741294242,0.2671418254450069,4.529399073999185e-07
4.210621640877287,0.6239601675671249,0.33705322289183914,3.680583650356173e-07
4.2733899778948174,0.6472451400097454,0.4044390208278052,4.5102495446237845e-07
4.336158314912348,0.6746709371527446,0.46887706744440866,3.4464301599569647e-07
4.398926651929878,0.7060210918240077,0.5291953490832072,3.225888665775445e-07
4.461694988947409,0.7409679211943123,0.5829256667436193,4.4632145875401347e-07
4.524463325964939,0.7789651736217773,0.625232980245375,4.660211463114461e-07
4.58723166298247,0.8111435859277716,0.25516338670749905,4.352898646288461e-07
4.65,0.8265282764634247,0.24348416642899973,4.516902148412813e-07
