radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07889749654792011,-0.008299255210228531,0.08719675175814864,2,True
1.0,0.14195358958577087,-0.05265814958352131,0.19461173916929217,4,True
1.5,0.3397666048884096,-0.009666672766196191,0.3494332776546058,10,True
2.0,0.5343872601677853,-0.012115549279212923,0.5465028094469981,18,True
2.5,0.6347712420236875,-0.014811231642273916,0.6495824736659613,30,True
3.0,0.71157533963473,0.004226543671592904,0.707348795963137,40,True
3.5,0.7687038848920245,-0.005579910392320659,0.7742837952843451,56,True
4.0,0.8206537100652498,0.0016285851296316493,0.8190251249356182,72,True
4.5,0.8619639375364154,6.399392459356147e-05,0.8618999436118219,90,True
5.0,0.901921693587239,0.0009418969127846892,0.9009797966744542,112,True
5.5,0.9349893280953387,-0.0006271558267251509,0.9356164839220638,136,True
6.0,0.9612419142471285,-0.000491853420719268,0.9617337676678477,158,True
6.5,0.9914670987482284,-0.0006227955296031745,0.9920898942778316,188,True
7.0,1.019079168233037,-0.0007873838107958289,1.0198665520438326,220,True
7.5,1.0451794112421462,0.00029258063698228785,1.044886830605164,254,True
8.0,1.0711123240277374,0.005630328797064974,1.0654819952306724,286,True
