q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.801039378157451,0.0,8.465450562766819e-16,1.7163180598966932e-13
2.8588193975900307,0.006844186796912233,0.22818576741981056,4.83303827500392e-07
2.9165994170226104,0.02532006226429573,0.40185534444132043,3.2882358155621183e-07
2.97437943645519,0.05213268617526534,0.5157852688109824,3.5113353352711485e-07
3.03215945588777,0.08365410328084755,0.563758070100534,4.6553677619451395e-07
3.0899394753203495,0.11588487129867886,0.5392963236025523,3.9897152312581494e-07
3.147719494752929,0.14447419815777174,0.43700831941464074,4.825654818033098e-07
3.2054995141855085,0.16484373132770092,0.2548946934408972,3.9614809315205446e-07
3.263279533618088,0.17248180542383107,-0.00200042030642536,4.383498824582499e-07
3.321059553050668,0.163492303564432,-0.3164555653417821,4.1657317907325964e-07
3.3788395724832476,0.13546542333765998,-0.6533861035026619,3.9500676772552534e-07
3.4366195919158273,0.08861124136909604,-0.9574619266495596,4.529645569878449e-07
3.494399611348407,0.026727288035266916,-1.16327950018987,3.9539586580393526e-07
3.5521796307809868,-0.043083367137008555,-1.2297053420625175,3.8099715764239317e-07
3.6099596502135665,-0.11318568055713163,-1.1844283159536237,4.156679213329628e-07
3.6677396696461457,-0.17927970330428744,-1.1019256159883182,4.4595455904461456e-07
3.725519689078726,-0.24049781161186257,-1.0171237661996335,4.942849159833562e-07
3.783299708511305,-0.29682472360714085,-0.9326384256029789,4.77049359681736e-07
3.8410797279438853,-0.34828125699650325,-0.8485537597722441,4.42524384733356e-07
3.8988597473764646,-0.39489292812514654,-0.7649517431254067,4.384298381773788e-07
3.9566397668090443,-0.4366900055055729,-0.6819149573146899,4.894615712666694e-07
4.014419786241624,-0.4737075820229988,-0.5995280555010645,3.2988995825322665e-07
4.072199805674204,-0.5059856433039545,-0.5178756240242309,4.7390392727761355e-07
4.129979825106783,-0.533569132088163,-0.43704451025197144,3.694832765264999e-07
4.187759844539363,-0.556508007606336,-0.35712146336716344,4.888186032111358e-07
4.245539863971943,-0.5748572995731336,-0.27819526678737816,4.898679484190843e-07
4.303319883404522,-0.5886771556131425,-0.20035421010469823,4.0698541016633005e-07
4.361099902837102,-0.5980328811299258,-0.12368848338362888,3.188295753797643e-07
4.4188799222696815,-0.6029949755568431,-0.048288383425146665,4.542592930995709e-07
4.476659941702262,-0.6036392864225371,0.025749557339160963,3.689968943107469e-07
4.534439961134841,-0.6000481654690035,0.09828721334773377,4.5129562771528686e-07
4.592219980567421,-0.5923150019945957,0.1690625304698141,4.881214855888272e-07
4.65,-0.5805547071693149,0.23757098629583354,4.032963801733902e-07
