case,observable,role,scale,unrestricted,sign_constrained
0,fault_Hxx,fit,0.24858929774856264,-3.22356209679497,-3.2235620967949137
0,saddle_normal_path_coupling,fit,0.12055891043737142,12.394014727849223,12.394014727849422
0,opening_1.1h_normal_force,fit,0.03173805605024358,-10.698975997777044,-10.698975997776838
0,opening_1.3h_normal_force,fit,0.03173805605024358,-10.438039564166743,-10.43803956416673
0,opening_1.5h_normal_force,fit,0.03173805605024358,20.56192278900555,20.561922789005745
0,opening_2h_normal_force,fit,0.03173805605024358,-14.470237211056714,-14.470237211056672
0,opening_2.5h_normal_force,fit,0.03173805605024358,-13.487469182704137,-13.487469182704206
0,opening_3h_normal_force,fit,0.03173805605024358,-6.817729765539991,-6.817729765540025
0,shockley_0.15_energy,fit,0.004433026104653031,-0.6901013282898972,-0.6901013282898957
0,shockley_0.35_energy,fit,0.004820527408303389,0.09853210773165706,0.09853210773166714
0,shockley_0.75_energy,fit,0.00833416126053768,2.8485275324407806,2.8485275324407624
0,new_direct_017_energy,heldout,0.0058264392391932825,4.985237874133364,4.985237874133416
0,new_direct_017_normal_force,heldout,0.03173805605024358,-78.1326044656072,-78.13260446560777
0,new_direct_017_Haa,heldout,2.6109437232644357,32.14195310870112,32.141953108701266
0,new_direct_039_energy,heldout,0.022623819411133072,17.604905214033074,17.604905214033185
0,new_direct_039_normal_force,heldout,0.03173805605024358,-439.57694882282834,-439.57694882283107
0,new_direct_039_Haa,heldout,3.6316785317933356,107.49203384921954,107.49203384922001
0,new_raised_direct_energy,heldout,0.011960599647825674,-1.3139163804345462,-1.313916380434539
0,new_raised_direct_normal_force,heldout,0.03173805605024358,-43.17169905648647,-43.17169905648656
0,new_raised_direct_Haa,heldout,2.000400949091716,26.080161605364562,26.080161605364726
0,new_off_path_positive_energy,heldout,0.0053604705065569865,-4.084902609437686,-4.084902609437784
0,new_off_path_positive_normal_force,heldout,0.03173805605024358,-5.861041383272281,-5.861041383272818
0,new_off_path_positive_Haa,heldout,1.3446420569551603,12.701069807056088,12.701069807056145
0,new_off_path_negative_energy,heldout,0.021544733160917068,-1.1114812811211634,-1.1114812811211685
0,new_off_path_negative_normal_force,heldout,0.03173805605024358,-36.131423299336674,-36.13142329933694
0,new_off_path_negative_Haa,heldout,1.35831841481301,33.43518749916399,33.43518749916419
0,new_shockley_058_energy,heldout,0.007969505412787091,2.3039684975997825,2.3039684975997843
0,new_shockley_058_normal_force,heldout,0.03173805605024358,-48.45399537617927,-48.45399537617967
0,new_shockley_058_Haa,heldout,2.3107568998056016,29.238482533687133,29.238482533687247
0,new_opening_1.17h_energy,heldout,0.014263027381623706,-2.3566604556512702,-2.3566604556512334
0,new_opening_1.17h_normal_force,heldout,0.03173805605024358,-20.45838792159285,-20.45838792159283
0,new_opening_1.42h_energy,heldout,0.042260039734635615,-2.15242314053809,-2.152423140538108
0,new_opening_1.42h_normal_force,heldout,0.03173805605024358,11.53180012729271,11.531800127292893
0,new_opening_1.78h_energy,heldout,0.05953584311886578,1.255918974201755,1.255918974201781
0,new_opening_1.78h_normal_force,heldout,0.03173805605024358,5.66638526497493,5.6663852649750694
0,new_opening_2.23h_energy,heldout,0.07765619947928293,-0.7379337063212227,-0.7379337063211312
0,new_opening_2.23h_normal_force,heldout,0.03173805605024358,-15.175790158806914,-15.175790158806997
0,new_opening_3.4h_energy,heldout,0.07719163228888834,-4.1641790566631425,-4.164179056663113
0,new_opening_3.4h_normal_force,heldout,0.03173805605024358,-1.9522632771997928,-1.9522632771998014
0,new_opening_5.5h_energy,heldout,0.07719163228888834,-3.473898486723475,-3.4738984867234635
0,new_opening_5.5h_normal_force,heldout,0.03173805605024358,1.1587236318755205,1.1587236318755252
1,normal_strain_force_ev,exact,0.1,-1.0658141036401503e-13,7.105427357601002e-14
1,cohesive_ev_atom,exact,0.0672,-6.608470384673551e-15,1.5199481884749167e-13
1,C11_GPa,exact,5.699999999999998,-4.2383250904988444e-14,-1.3961541474584428e-13
1,C12_GPa,exact,3.100000000000001,-3.208902677626258e-14,-1.8107379395176742e-13
1,C44_GPa,exact,1.6,-7.105427357601002e-14,-1.0658141036401503e-13
1,perfect_Haa,fit,1.9660912863289761,7.979831389925597,7.979831389925532
1,perfect_Hxx,fit,0.43935930351233066,0.05009020853681798,0.050090208536761376
1,saddle_energy_at_source_state,fit,0.007624909750742465,1.3498738669779171,1.3498738669779426
1,saddle_normal_force_at_source_state,fit,0.03173805605024358,6.560787258158524,6.560787258159227
1,fault_energy_at_source_state,fit,0.006670794504308616,4.5800555268775485,4.580055526877603
1,fault_normal_force_at_source_state,fit,0.03173805605024358,5.448167364810118,5.448167364810753
1,saddle_path_force_at_source_state,fit,0.03173805605024358,6.674912292380555,6.67491229238059
1,opening_1.1h_energy,fit,0.005670265774764736,-0.8472943949327567,-0.8472943949325291
1,opening_1.5h_energy,fit,0.04710312483934004,-0.905767331684341,-0.905767331684176
1,opening_2h_energy,fit,0.07060534019484034,-1.9384363697037088,-1.9384363697034823
1,opening_40h_energy,fit,0.07719163228888834,-0.14348258477370804,-0.14348258477330533
1,direct_quarter_energy,fit,0.0117221996542065,8.29040115307637,8.29040115307631
1,direct_half_energy,fit,0.026732847628894163,14.495046086513431,14.495046086513407
1,oblique_energy,fit,0.013339289745734876,-3.7671693518706815,-3.7671693518706193
1,opening_1.25h_energy,fit,0.02485368365449082,-2.440382323416349,-2.4403823234162862
1,opening_3h_energy,fit,0.07719163228888834,-0.7291761996585658,-0.7291761996582321
1,saddle_Haa,fit,1.2717337762538286,13.829514854382236,13.82951485438215
1,saddle_Hxx,fit,0.018642463121762064,10.25041278668339,10.250412786683194
1,fault_Haa,fit,1.4140554350039638,9.58845158902577,9.588451589025667
1,fault_Hxx,fit,0.24858929774856264,-9.609899347144754,-9.609899347144838
1,saddle_normal_path_coupling,fit,0.12055891043737142,6.626234392630413,6.62623439263042
1,opening_1.1h_normal_force,fit,0.03173805605024358,-12.842495023152534,-12.842495023151537
1,opening_1.3h_normal_force,fit,0.03173805605024358,0.8329652767072406,0.8329652767075204
1,opening_1.5h_normal_force,fit,0.03173805605024358,-0.06267999229378939,-0.06267999229297783
1,opening_2h_normal_force,fit,0.03173805605024358,-0.3129981948699036,-0.31299819486906405
1,opening_2.5h_normal_force,fit,0.03173805605024358,4.44605861779555,4.446058617795871
1,opening_3h_normal_force,fit,0.03173805605024358,-5.159706052884585,-5.159706052884476
1,shockley_0.15_energy,fit,0.004433026104653031,-0.41258868166156276,-0.41258868166158114
1,shockley_0.35_energy,fit,0.004820527408303389,-0.35244012627362,-0.3524401262736819
1,shockley_0.75_energy,fit,0.00833416126053768,2.3546850452701937,2.3546850452701507
1,new_direct_017_energy,heldout,0.0058264392391932825,4.565007801310526,4.565007801310481
1,new_direct_017_normal_force,heldout,0.03173805605024358,-75.98641529702924,-75.98641529702866
1,new_direct_017_Haa,heldout,2.6109437232644357,32.52129490964771,32.52129490964771
1,new_direct_039_energy,heldout,0.022623819411133072,13.51714810586955,13.517148105869506
1,new_direct_039_normal_force,heldout,0.03173805605024358,-399.6363631677875,-399.63636316778724
1,new_direct_039_Haa,heldout,3.6316785317933356,101.12623180557978,101.12623180557985
1,new_raised_direct_energy,heldout,0.011960599647825674,-2.468503620092475,-2.468503620092489
1,new_raised_direct_normal_force,heldout,0.03173805605024358,-26.385415026469687,-26.385415026469257
1,new_raised_direct_Haa,heldout,2.000400949091716,28.07709148408155,28.077091484081528
1,new_off_path_positive_energy,heldout,0.0053604705065569865,-3.983994412024428,-3.983994412024361
1,new_off_path_positive_normal_force,heldout,0.03173805605024358,-2.4063001247004134,-2.406300124699651
1,new_off_path_positive_Haa,heldout,1.3446420569551603,13.093612568492697,13.093612568492594
1,new_off_path_negative_energy,heldout,0.021544733160917068,-1.1248541604608824,-1.1248541604608733
1,new_off_path_negative_normal_force,heldout,0.03173805605024358,27.66976783539424,27.669767835394786
1,new_off_path_negative_Haa,heldout,1.35831841481301,36.85736799416745,36.857367994167426
1,new_shockley_058_energy,heldout,0.007969505412787091,1.0220325102253354,1.0220325102252743
1,new_shockley_058_normal_force,heldout,0.03173805605024358,-41.02113901278193,-41.0211390127811
1,new_shockley_058_Haa,heldout,2.3107568998056016,29.324546379907535,29.324546379907495
1,new_opening_1.17h_energy,heldout,0.014263027381623706,-2.5102125094214203,-2.5102125094212986
1,new_opening_1.17h_normal_force,heldout,0.03173805605024358,-17.62605631478191,-17.626056314781657
1,new_opening_1.42h_energy,heldout,0.042260039734635615,-1.1685829170196336,-1.1685829170194917
1,new_opening_1.42h_normal_force,heldout,0.03173805605024358,5.926243320948764,5.926243320949352
1,new_opening_1.78h_energy,heldout,0.05953584311886578,-1.7017352140709185,-1.701735214070635
1,new_opening_1.78h_normal_force,heldout,0.03173805605024358,-10.727276330954085,-10.727276330953133
1,new_opening_2.23h_energy,heldout,0.07765619947928293,-1.3613365556052353,-1.361336555604938
1,new_opening_2.23h_normal_force,heldout,0.03173805605024358,9.987313568368318,9.98731356836892
1,new_opening_3.4h_energy,heldout,0.07719163228888834,-1.3885325082615738,-1.388532508261171
1,new_opening_3.4h_normal_force,heldout,0.03173805605024358,-4.049533737960401,-4.049533737960364
1,new_opening_5.5h_energy,heldout,0.07719163228888834,-1.35777740028098,-1.357777400280554
1,new_opening_5.5h_normal_force,heldout,0.03173805605024358,1.271867165847636,1.2718671658476364
2,normal_strain_force_ev,exact,0.1,8.881784197001252e-14,0.0
2,cohesive_ev_atom,exact,0.0672,7.269317423140907e-14,9.912705577010327e-14
2,C11_GPa,exact,5.699999999999998,-1.2216348790261376e-13,8.22733694038011e-14
2,C12_GPa,exact,3.100000000000001,9.626708032878773e-14,7.33463469171716e-14
2,C44_GPa,exact,1.6,-1.0658141036401503e-13,0.0
2,perfect_Haa,fit,1.9660912863289761,5.90443240217302,5.9044324021729695
2,perfect_Hxx,fit,0.43935930351233066,-0.7552826276501472,-0.7552826276499996
2,saddle_energy_at_source_state,fit,0.007624909750742465,-1.9464875512174016,-1.9464875512173914
2,saddle_normal_force_at_source_state,fit,0.03173805605024358,8.942063715035786,8.942063715035939
2,fault_energy_at_source_state,fit,0.006670794504308616,-0.6899855138310069,-0.6899855138310048
2,fault_normal_force_at_source_state,fit,0.03173805605024358,9.329360311072016,9.329360311072243
2,saddle_path_force_at_source_state,fit,0.03173805605024358,3.954505437590694,3.9545054375906292
2,opening_1.1h_energy,fit,0.005670265774764736,0.7427479906616955,0.7427479906617249
2,opening_1.5h_energy,fit,0.04710312483934004,-0.9210117720912041,-0.9210117720912796
2,opening_2h_energy,fit,0.07060534019484034,-2.77005252622185,-2.7700525262217903
2,opening_40h_energy,fit,0.07719163228888834,11.172347373483724,11.172347373483932
2,direct_quarter_energy,fit,0.0117221996542065,7.32645524070227,7.326455240702497
2,direct_half_energy,fit,0.026732847628894163,13.224670627410227,13.224670627410521
2,oblique_energy,fit,0.013339289745734876,-3.757107880723845,-3.7571078807237597
2,opening_1.25h_energy,fit,0.02485368365449082,0.03248449972020546,0.032484499720089315
2,opening_3h_energy,fit,0.07719163228888834,4.220344441246546,4.220344441246656
2,saddle_Haa,fit,1.2717337762538286,17.843627099194848,17.84362709919501
2,saddle_Hxx,fit,0.018642463121762064,32.11238170081932,32.11238170082048
2,fault_Haa,fit,1.4140554350039638,12.397834343492546,12.397834343492615
2,fault_Hxx,fit,0.24858929774856264,-5.16586482978991,-5.165864829789709
2,saddle_normal_path_coupling,fit,0.12055891043737142,16.414919607069486,16.414919607069958
2,opening_1.1h_normal_force,fit,0.03173805605024358,-1.8608260837608894,-1.8608260837608055
2,opening_1.3h_normal_force,fit,0.03173805605024358,-0.5676541440335718,-0.5676541440334318
2,opening_1.5h_normal_force,fit,0.03173805605024358,-16.883446523166,-16.883446523166196
2,opening_2h_normal_force,fit,0.03173805605024358,4.51679251502677,4.51679251502718
2,opening_2.5h_normal_force,fit,0.03173805605024358,24.041465616803965,24.041465616804295
2,opening_3h_normal_force,fit,0.03173805605024358,15.62903886397125,15.62903886397142
2,shockley_0.15_energy,fit,0.004433026104653031,-0.6781077195115012,-0.6781077195114675
2,shockley_0.35_energy,fit,0.004820527408303389,-1.4722570020087467,-1.4722570020086359
2,shockley_0.75_energy,fit,0.00833416126053768,-0.8275375417283222,-0.8275375417282722
2,new_direct_017_energy,heldout,0.0058264392391932825,3.696779186735423,3.696779186735618
2,new_direct_017_normal_force,heldout,0.03173805605024358,-71.03796840946984,-71.03796840947071
2,new_direct_017_Haa,heldout,2.6109437232644357,27.180345889357028,27.1803458893573
2,new_direct_039_energy,heldout,0.022623819411133072,12.313757347556054,12.313757347556349
2,new_direct_039_normal_force,heldout,0.03173805605024358,-349.2896728578009,-349.28967285780476
2,new_direct_039_Haa,heldout,3.6316785317933356,82.2363733805321,82.23637338053295
2,new_raised_direct_energy,heldout,0.011960599647825674,-2.8112765385828076,-2.8112765385826686
2,new_raised_direct_normal_force,heldout,0.03173805605024358,-27.003778403495087,-27.003778403495463
2,new_raised_direct_Haa,heldout,2.000400949091716,28.140532581517242,28.140532581517576
2,new_off_path_positive_energy,heldout,0.0053604705065569865,-5.473709964024447,-5.4737099640242945
2,new_off_path_positive_normal_force,heldout,0.03173805605024358,-3.0824190363426216,-3.08241903634266
2,new_off_path_positive_Haa,heldout,1.3446420569551603,16.893246512420866,16.893246512420994
2,new_off_path_negative_energy,heldout,0.021544733160917068,-0.962915450481699,-0.9629154504815882
2,new_off_path_negative_normal_force,heldout,0.03173805605024358,18.619492948503012,18.619492948502444
2,new_off_path_negative_Haa,heldout,1.35831841481301,38.38438496337696,38.384384963377414
2,new_shockley_058_energy,heldout,0.007969505412787091,-0.8763188889268034,-0.8763188889267094
2,new_shockley_058_normal_force,heldout,0.03173805605024358,-42.19799736253053,-42.19799736253105
2,new_shockley_058_Haa,heldout,2.3107568998056016,27.006971985738677,27.00697198573896
2,new_opening_1.17h_energy,heldout,0.014263027381623706,-0.033670901331718385,-0.033670901331768976
2,new_opening_1.17h_normal_force,heldout,0.03173805605024358,-1.7045145195976448,-1.7045145195973859
2,new_opening_1.42h_energy,heldout,0.042260039734635615,-0.3549938485993927,-0.35499384859936906
2,new_opening_1.42h_normal_force,heldout,0.03173805605024358,-10.059993662296973,-10.059993662297142
2,new_opening_1.78h_energy,heldout,0.05953584311886578,-2.854578058782409,-2.854578058782442
2,new_opening_1.78h_normal_force,heldout,0.03173805605024358,-12.544348940577848,-12.544348940577772
2,new_opening_2.23h_energy,heldout,0.07765619947928293,-1.4829547385980124,-1.4829547385979494
2,new_opening_2.23h_normal_force,heldout,0.03173805605024358,21.936931203591424,21.93693120359183
2,new_opening_3.4h_energy,heldout,0.07719163228888834,5.974757316941615,5.974757316941773
2,new_opening_3.4h_normal_force,heldout,0.03173805605024358,10.81318379023017,10.813183790230273
2,new_opening_5.5h_energy,heldout,0.07719163228888834,9.560719760605137,9.560719760605263
2,new_opening_5.5h_normal_force,heldout,0.03173805605024358,2.1081635824047726,2.1081635824047917
3,normal_strain_force_ev,exact,0.1,0.0,5.3290705182007514e-14
3,cohesive_ev_atom,exact,0.0672,-4.625929269271486e-14,4.625929269271486e-14
3,C11_GPa,exact,5.699999999999998,-4.2383250904988444e-14,-3.989011849881265e-14
3,C12_GPa,exact,3.100000000000001,-8.709878696414129e-14,-5.2717686846717095e-14
3,C44_GPa,exact,1.6,-6.217248937900877e-14,-5.3290705182007514e-14
3,perfect_Haa,fit,1.9660912863289761,4.610824497899779,3.1041439767157386
3,perfect_Hxx,fit,0.43935930351233066,12.251521582626488,-1.7776028149966567
3,saddle_energy_at_source_state,fit,0.007624909750742465,-4.94189711846784,-8.175059833735773
3,saddle_normal_force_at_source_state,fit,0.03173805605024358,15.549438749678202,6.3778398382112975
3,fault_energy_at_source_state,fit,0.006670794504308616,-5.718064158496717,-9.486147210528419
3,fault_normal_force_at_source_state,fit,0.03173805605024358,18.155498305342242,12.072739595344647
3,saddle_path_force_at_source_state,fit,0.03173805605024358,-0.746442914011988,-1.2121995775778767
3,opening_1.1h_energy,fit,0.005670265774764736,-1.339100351851847,-2.1038858766018502
3,opening_1.5h_energy,fit,0.04710312483934004,-0.1547302020356446,0.039518928734315534
3,opening_2h_energy,fit,0.07060534019484034,-2.1415773576751373,-2.308877757215939
3,opening_40h_energy,fit,0.07719163228888834,-5.901296282865695,-6.735485067502035
3,direct_quarter_energy,fit,0.0117221996542065,0.43462171261922383,3.8003981540382963
3,direct_half_energy,fit,0.026732847628894163,-9.664890395903718,8.394879857398715
3,oblique_energy,fit,0.013339289745734876,-5.824633902096759,-7.32583502711166
3,opening_1.25h_energy,fit,0.02485368365449082,-2.9334446500616655,-3.1322409835555414
3,opening_3h_energy,fit,0.07719163228888834,-6.59097291723362,-7.432124501500923
3,saddle_Haa,fit,1.2717337762538286,-4.215738488167825,4.358748642444762
3,saddle_Hxx,fit,0.018642463121762064,40.038667374258424,50.840950647886196
3,fault_Haa,fit,1.4140554350039638,-5.311943251807414,0.4492512220449137
3,fault_Hxx,fit,0.24858929774856264,-6.710712109816753,-3.42764919800654
3,saddle_normal_path_coupling,fit,0.12055891043737142,3.1876249826526775,15.902998385046514
3,opening_1.1h_normal_force,fit,0.03173805605024358,-12.993127770619417,-14.809424834626821
3,opening_1.3h_normal_force,fit,0.03173805605024358,-0.37283322193079704,1.8280821439501405
3,opening_1.5h_normal_force,fit,0.03173805605024358,19.07960227199171,20.562646040139477
3,opening_2h_normal_force,fit,0.03173805605024358,-32.337920109796855,-35.68128774062317
3,opening_2.5h_normal_force,fit,0.03173805605024358,-11.722927113879257,-13.726902901162946
3,opening_3h_normal_force,fit,0.03173805605024358,-3.6105101010549068,-4.300390087642136
3,shockley_0.15_energy,fit,0.004433026104653031,2.830774634514009,-0.9579120440485669
3,shockley_0.35_energy,fit,0.004820527408303389,2.868875933057612,-3.6557571746822712
3,shockley_0.75_energy,fit,0.00833416126053768,-6.701626383607844,-7.589207765821357
3,new_direct_017_energy,heldout,0.0058264392391932825,6.172525132506603,1.2296270082924374
3,new_direct_017_normal_force,heldout,0.03173805605024358,-44.363674366725895,-55.8455654897517
3,new_direct_017_Haa,heldout,2.6109437232644357,14.277856464124035,21.107349231227857
3,new_direct_039_energy,heldout,0.022623819411133072,-7.589338736050608,7.6317949163771015
3,new_direct_039_normal_force,heldout,0.03173805605024358,-32.46316880681988,-324.75587638932956
3,new_direct_039_Haa,heldout,3.6316785317933356,26.063011380540946,81.37986232446765
3,new_raised_direct_energy,heldout,0.011960599647825674,-5.713889180197298,-6.5719482917896945
3,new_raised_direct_normal_force,heldout,0.03173805605024358,-5.4844728103294225,-37.78595173432406
3,new_raised_direct_Haa,heldout,2.000400949091716,1.741556781965948,16.87599452720397
3,new_off_path_positive_energy,heldout,0.0053604705065569865,-0.49016295030886214,-6.764261987264621
3,new_off_path_positive_normal_force,heldout,0.03173805605024358,-9.555621744727315,-8.523810982602123
3,new_off_path_positive_Haa,heldout,1.3446420569551603,2.5249646287966327,5.558552422914356
3,new_off_path_negative_energy,heldout,0.021544733160917068,-10.236614034689053,-9.356663051995861
3,new_off_path_negative_normal_force,heldout,0.03173805605024358,39.462699054513486,-27.245042430165764
3,new_off_path_negative_Haa,heldout,1.35831841481301,-13.881238280016252,27.698172846011165
3,new_shockley_058_energy,heldout,0.007969505412787091,-4.75254442937427,-5.596672825207751
3,new_shockley_058_normal_force,heldout,0.03173805605024358,11.142066168592565,-20.448639110176472
3,new_shockley_058_Haa,heldout,2.3107568998056016,0.41287629341728654,14.231225436235496
3,new_opening_1.17h_energy,heldout,0.014263027381623706,-2.8336675821207207,-3.2756849134338237
3,new_opening_1.17h_normal_force,heldout,0.03173805605024358,-20.048932995130155,-20.313472299105378
3,new_opening_1.42h_energy,heldout,0.042260039734635615,-1.1405686490171858,-1.0199230468877132
3,new_opening_1.42h_normal_force,heldout,0.03173805605024358,18.728007178005424,21.0670532353382
3,new_opening_1.78h_energy,heldout,0.05953584311886578,0.15534355408738273,0.243174853461407
3,new_opening_1.78h_normal_force,heldout,0.03173805605024358,-18.50986013932347,-20.82765204787448
3,new_opening_2.23h_energy,heldout,0.07765619947928293,-4.1169453485284135,-4.516867688884175
3,new_opening_2.23h_normal_force,heldout,0.03173805605024358,-21.369854483905797,-24.336749047965096
3,new_opening_3.4h_energy,heldout,0.07719163228888834,-6.847376847689012,-7.745112739357102
3,new_opening_3.4h_normal_force,heldout,0.03173805605024358,-0.6255244746412898,-0.8420989165416699
3,new_opening_5.5h_energy,heldout,0.07719163228888834,-6.396376147028064,-7.277049171720704
3,new_opening_5.5h_normal_force,heldout,0.03173805605024358,0.602267300084803,0.6571676592691145
