radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09826310462269149,-2.8178174038709375e-05,0.09829128279673019,2,True
1.0,0.14866872499175604,-4.9755150919144586e-05,0.1487184801426752,4,True
1.5,0.2882685144289298,-9.792212202461151e-05,0.28836643655095434,10,True
2.0,0.37204849658383804,-0.00012403851264207918,0.37217253509648024,18,True
2.5,0.4404992332134452,-0.00015928922361642004,0.4406585224370616,30,True
3.0,0.48341333504259176,-0.00014802442750003734,0.4835613594700918,40,True
3.5,0.5369412786490444,-0.00014240533610279836,0.5370836839851472,56,True
4.0,0.5770828459372177,-0.0001274666992139874,0.5772103126364316,72,True
4.5,0.6120418210775499,-0.00011365455333078072,0.6121554756308808,90,True
5.0,0.6489995543034769,-9.819549802527035e-05,0.6490977498015023,112,True
5.5,0.6818495643328842,-8.185558625455146e-05,0.6819314199191389,136,True
6.0,0.7064883399366391,-7.113565891205493e-05,0.706559475595551,158,True
6.5,0.7368940613715496,-3.903582436592239e-05,0.7369330971959154,188,True
7.0,0.7640058519675124,-1.4991650735560176e-05,0.7640208436182478,220,True
7.5,0.7886325003719841,1.059901076697272e-05,0.788621901361217,254,True
8.0,0.8090161440858796,3.257874156955953e-05,0.80898356534431,286,True
