model,control,fixed_shape,new_material_term,spectrum_enforced,verified_coefficient_solve,loss_on_original_fit_rows,inspected_validation_rms,minimum_spectral_margin,D1,strictly_positive_LJ,kkt,perfect_Haa,perfect_Hxx,opening_40h_energy,saddle_Haa,fault_Haa
saturated,baseline_reprofile,True,False,True,True,616.1570030339992,4.006880452725344,0.006072857880734031,4.785524808305256,True,4.32720526077901e-12,28.010901175841862,4.414200154540397,0.8297124477456298,22.522395218285656,24.62411185633347
saturated,perfect_Haa_exact_control,True,False,True,True,1168.9623197850974,5.0281435768486125,0.006205701144926192,2.8970771811825866,True,2.849720459607852e-12,19.66091286328977,2.3234597838991062,0.8811124433770381,19.7624838418999,21.78909921157738
saturated,D1_zero_control,True,False,True,True,1789.6790386911593,4.460196433591367,0.006240841356625803,0.0,False,2.7000623958883807e-13,22.851142583567515,6.05427345893142,0.9055732525664667,15.536335429375699,16.217504984888812
saturated,omit_spectral_control,True,False,False,True,616.1570030339992,4.006880452725344,0.006072857880734031,4.785524808305256,True,4.32720526077901e-12,28.010901175841862,4.414200154540397,0.8297124477456298,22.522395218285656,24.62411185633347
positive_pair_refinement,baseline_reprofile,True,False,True,True,596.1441402500969,4.13966408551185,0.0060760479438087805,4.695053645069632,True,2.0655477328546112e-11,27.91635928700533,4.762392405373351,0.8156337707606078,22.030096915047054,23.532715558056506
positive_pair_refinement,perfect_Haa_exact_control,True,False,True,True,1373.6049678368188,5.040543228225739,0.0060734781407550745,3.4970389474820913,True,9.36584143573782e-13,19.660912863289763,2.2564583768922617,0.6869744683912058,18.659377188172428,19.739212302872172
positive_pair_refinement,D1_zero_control,True,False,True,True,5679.936934553372,9.038648773981365,0.006076970964004857,1.9213241902290664e-16,True,1.6555645743210334e-12,17.11600293105134,5.964114892278815,0.3905526019591682,12.254215925368811,13.09555638434405
positive_pair_refinement,omit_spectral_control,True,False,False,True,596.1441402500969,4.13966408551185,0.0060760479438087805,4.695053645069632,True,2.0655477328546112e-11,27.91635928700533,4.762392405373351,0.8156337707606078,22.030096915047054,23.532715558056506
