axis,dt_ps,prefix_ps,parts,block,nw,lower_per_ps,upper_per_ps,bins,temperature_K,drag_J_s_m2,scalar_mobility_m2_J_s,coupled_matrix_diagonal_mobility_m2_J_s,fitted_band,zero_frequency_limit_certified,fitted_drag_J_s_m2,prediction_relative_error,normalized_residual,sensitivity_scale_J_s_m2
0,0.0025,5000,2,0,2.0,0.02,0.04,50,299.0791718658181,1.1775154815058448e-11,84924573451.99129,85353107559.90186,True,False,1.3800008493744352e-11,0.17195983496509576,0.15217220362218442,1.3306330791615809e-11
0,0.0025,5000,2,0,2.0,0.04,0.08,99,299.0791718658181,1.4100105554411204e-11,70921454888.48138,71009578992.9597,True,False,1.3800008493744352e-11,-0.021283320150250012,-0.06243510564612695,4.8065436513835395e-12
0,0.0025,5000,2,0,2.0,0.08,0.16,199,299.0791718658181,1.2118993332283531e-11,82515104397.0064,82577244852.76695,True,False,1.3800008493744352e-11,0.13870914154089017,0.3738175170408625,4.496887076795458e-12
0,0.0025,5000,2,0,3.0,0.002,0.005,8,299.0791718658181,1.4469649406025705e-11,69110174817.61255,76139551208.81378,False,False,1.3800008493744352e-11,-0.04627900051278985,,
0,0.0025,5000,2,0,3.0,0.005,0.01,12,299.0791718658181,1.061074352411245e-11,94244102472.88928,99629836774.75565,False,False,1.3800008493744352e-11,0.3005694146111851,,
0,0.0025,5000,2,0,3.0,0.01,0.02,25,299.0791718658181,1.0026786634155298e-11,99732849265.34636,101318397374.51859,False,False,1.3800008493744352e-11,0.37631416696710496,,
0,0.0025,5000,2,0,3.0,0.02,0.04,50,299.0791718658181,1.135896063263456e-11,88036223765.66536,88610552931.67052,True,False,1.3800008493744352e-11,0.21490063572336038,0.18345011102894507,1.3306330791615809e-11
0,0.0025,5000,2,0,3.0,0.04,0.08,99,299.0791718658181,1.4096260010958175e-11,70940802682.59938,71013687309.85426,True,False,1.3800008493744352e-11,-0.021016320427086534,-0.061635041456150896,4.8065436513835395e-12
0,0.0025,5000,2,0,3.0,0.08,0.16,199,299.0791718658181,1.2045478709614524e-11,83018701382.27173,83133714710.81488,True,False,1.3800008493744352e-11,0.1456587842149758,0.390165408685363,4.496887076795458e-12
0,0.0025,5000,2,1,2.0,0.002,0.005,8,299.0572828343875,1.3889743150188732e-11,71995571781.7872,72607637458.50037,False,False,1.3800008493744352e-11,-0.006460497899355381,,
0,0.0025,5000,2,1,2.0,0.005,0.01,12,299.0572828343875,1.705526744933479e-11,58632912264.240295,59281481590.90275,False,False,1.3800008493744352e-11,-0.1908653127405166,,
0,0.0025,5000,2,1,2.0,0.01,0.02,25,299.0572828343875,1.4966735445377736e-11,66814837721.26378,67267515176.23939,False,False,1.3800008493744352e-11,-0.07795467193840935,,
0,0.0025,5000,2,1,2.0,0.02,0.04,50,299.0572828343875,1.534410400541507e-11,65171612473.89168,65370715923.593,True,False,1.3800008493744352e-11,-0.10063119430927951,-0.1160421708923423,1.3306330791615809e-11
0,0.0025,5000,2,1,2.0,0.04,0.08,99,299.0572828343875,1.4070379001739222e-11,71071290963.5477,71215532235.2384,True,False,1.3800008493744352e-11,-0.019215581041665628,-0.05625050506241539,4.8065436513835395e-12
0,0.0025,5000,2,1,2.0,0.08,0.16,199,299.0572828343875,1.3029760286191153e-11,76747382763.42604,76773854493.59822,True,False,1.3800008493744352e-11,0.05911453400792813,0.1712847564102249,4.496887076795458e-12
0,0.0025,5000,2,1,3.0,0.002,0.005,8,299.0572828343875,1.1828376688165814e-11,84542454671.78021,84717308451.79356,False,False,1.3800008493744352e-11,0.16668659255256368,,
0,0.0025,5000,2,1,3.0,0.005,0.01,12,299.0572828343875,1.7320795823918133e-11,57734067774.13246,58033253277.10884,False,False,1.3800008493744352e-11,-0.20326937433856,,
0,0.0025,5000,2,1,3.0,0.01,0.02,25,299.0572828343875,1.5786194037768493e-11,63346491092.62806,63795910550.00551,False,False,1.3800008493744352e-11,-0.12581788487283188,,
0,0.0025,5000,2,1,3.0,0.02,0.04,50,299.0572828343875,1.5182993114214632e-11,65863166272.78052,65977691818.15298,True,False,1.3800008493744352e-11,-0.09108774601073236,-0.10393433337323058,1.3306330791615809e-11
0,0.0025,5000,2,1,3.0,0.04,0.08,99,299.0572828343875,1.4195040848338664e-11,70447137890.20454,70584539519.0929,True,False,1.3800008493744352e-11,-0.02782889875519774,-0.0821863657642233,4.8065436513835395e-12
0,0.0025,5000,2,1,3.0,0.08,0.16,199,299.0572828343875,1.3115223430865669e-11,76247271369.131,76282368277.23618,True,False,1.3800008493744352e-11,0.052212992518838354,0.15227979960009796,4.496887076795458e-12
0,0.0025,5000,4,0,2.0,0.002,0.005,4,299.070973881468,1.3561768209211182e-11,73736697499.43063,90321146985.71172,False,False,1.3800008493744352e-11,0.0175670517928006,,
0,0.0025,5000,4,0,2.0,0.005,0.01,6,299.070973881468,1.07410741897981e-11,93100557945.10782,95788609207.7489,False,False,1.3800008493744352e-11,0.284788490414826,,
0,0.0025,5000,4,0,2.0,0.01,0.02,12,299.070973881468,1.3252639230060449e-11,75456668112.69853,76942274621.06161,False,False,1.3800008493744352e-11,0.04130266086488841,,
0,0.0025,5000,4,0,2.0,0.02,0.04,25,299.070973881468,1.2831687929260942e-11,77932069850.26765,78715281780.86072,True,False,1.3800008493744352e-11,0.0754632258687717,0.07277141833070461,1.3306330791615809e-11
0,0.0025,5000,4,0,2.0,0.04,0.08,50,299.070973881468,1.4088124625152455e-11,70981768447.35133,71473508263.33049,True,False,1.3800008493744352e-11,-0.020450992525556686,-0.059942476820151455,4.8065436513835395e-12
0,0.0025,5000,4,0,2.0,0.08,0.16,99,299.070973881468,1.2505984026411561e-11,79961720556.18224,80290140891.47374,True,False,1.3800008493744352e-11,0.10347242284972716,0.28776005384038456,4.496887076795458e-12
0,0.0025,5000,4,0,3.0,0.005,0.01,6,299.070973881468,1.0606096894437002e-11,94285391690.55766,99638113979.77385,False,False,1.3800008493744352e-11,0.30113920616570894,,
0,0.0025,5000,4,0,3.0,0.01,0.02,12,299.070973881468,1.375802428266025e-11,72684854994.79291,74533976859.04056,False,False,1.3800008493744352e-11,0.0030516162947186766,,
0,0.0025,5000,4,0,3.0,0.02,0.04,25,299.070973881468,1.2759367721541502e-11,78373789503.04182,79733889793.93646,True,False,1.3800008493744352e-11,0.08155896082890902,0.0782064408663692,1.3306330791615809e-11
0,0.0025,5000,4,0,3.0,0.04,0.08,50,299.070973881468,1.4373894527888594e-11,69570567535.45636,70003825438.83632,True,False,1.3800008493744352e-11,-0.0399255770960872,-0.11939682145174148,4.8065436513835395e-12
0,0.0025,5000,4,0,3.0,0.08,0.16,99,299.070973881468,1.269707086461195e-11,78758322345.59732,79099257390.05109,True,False,1.3800008493744352e-11,0.0868655173222986,0.24526691693543043,4.496887076795458e-12
0,0.0025,5000,4,1,2.0,0.002,0.005,4,299.0873698501682,1.3305390021920957e-11,75157511230.59718,76207939478.63487,False,False,1.3800008493744352e-11,0.037174293350927604,,
0,0.0025,5000,4,1,2.0,0.005,0.01,6,299.0873698501682,1.4681875678987168e-11,68111188370.244064,72935997264.7888,False,False,1.3800008493744352e-11,-0.06006502197161039,,
0,0.0025,5000,4,1,2.0,0.01,0.02,12,299.0873698501682,1.0860027707753686e-11,92080796376.42494,94316461408.01373,False,False,1.3800008493744352e-11,0.27071577210540826,,
0,0.0025,5000,4,1,2.0,0.02,0.04,25,299.0873698501682,1.2392871726816976e-11,80691547693.18694,81132820740.84892,True,False,1.3800008493744352e-11,0.11354404353935718,0.10574942025445502,1.3306330791615809e-11
0,0.0025,5000,4,1,2.0,0.04,0.08,50,299.0873698501682,1.438742844227074e-11,69505124144.4904,70529845956.15672,True,False,1.3800008493744352e-11,-0.040828696447276824,-0.12221254837814759,4.8065436513835395e-12
0,0.0025,5000,4,1,2.0,0.08,0.16,99,299.0873698501682,1.2100472721811304e-11,82641399471.73166,82659077372.70744,True,False,1.3800008493744352e-11,0.1404520146448168,0.3779360573012564,4.496887076795458e-12
0,0.0025,5000,4,1,3.0,0.005,0.01,6,299.0873698501682,1.457909665566908e-11,68591355391.77252,73417059241.20042,False,False,1.3800008493744352e-11,-0.053438712996101805,,
0,0.0025,5000,4,1,3.0,0.01,0.02,12,299.0873698501682,1.0077177692091809e-11,99234133857.21703,104267396435.0594,False,False,1.3800008493744352e-11,0.369431890098959,,
0,0.0025,5000,4,1,3.0,0.02,0.04,25,299.0873698501682,1.2045262031507759e-11,83020194777.35062,83308561419.53207,True,False,1.3800008493744352e-11,0.14567939307974886,0.1318730527383433,1.3306330791615809e-11
0,0.0025,5000,4,1,3.0,0.04,0.08,50,299.0873698501682,1.3625179621156222e-11,73393527850.98482,75261481452.39551,True,False,1.3800008493744352e-11,0.012831307729453173,0.036373095777005184,4.8065436513835395e-12
0,0.0025,5000,4,1,3.0,0.08,0.16,99,299.0873698501682,1.2144789979967035e-11,82339834748.02866,82395414363.83966,True,False,1.3800008493744352e-11,0.13629041889630186,0.36808096034220356,4.496887076795458e-12
0,0.0025,5000,4,2,2.0,0.002,0.005,4,299.0619175714782,1.479921582253152e-11,67571147822.40822,69607920472.3242,False,False,1.3800008493744352e-11,-0.06751758611871145,,
0,0.0025,5000,4,2,2.0,0.005,0.01,6,299.0619175714782,1.731455232781127e-11,57754886240.61988,58191841577.80664,False,False,1.3800008493744352e-11,-0.2029820793242069,,
0,0.0025,5000,4,2,2.0,0.01,0.02,12,299.0619175714782,1.4511941763204563e-11,68908766057.44987,68932184208.66779,False,False,1.3800008493744352e-11,-0.04905844311374917,,
0,0.0025,5000,4,2,2.0,0.02,0.04,25,299.0619175714782,1.4439144524065556e-11,69256180539.8728,69418100415.87575,True,False,1.3800008493744352e-11,-0.044264120305462964,-0.048032477196788013,1.3306330791615809e-11
0,0.0025,5000,4,2,2.0,0.04,0.08,50,299.0619175714782,1.4378718303905086e-11,69547227984.04167,69572076948.43863,True,False,1.3800008493744352e-11,-0.04024766310385004,-0.12040040664025911,4.8065436513835395e-12
0,0.0025,5000,4,2,2.0,0.08,0.16,99,299.0619175714782,1.3575156792161941e-11,73663974222.18965,73753170609.36618,True,False,1.3800008493744352e-11,0.016563469949182175,0.05000163396200799,4.496887076795458e-12
0,0.0025,5000,4,2,3.0,0.005,0.01,6,299.0619175714782,1.856598287750495e-11,53861947767.47463,54158630165.75299,False,False,1.3800008493744352e-11,-0.25670466331923547,,
0,0.0025,5000,4,2,3.0,0.01,0.02,12,299.0619175714782,1.373755454631198e-11,72793159556.07709,73041711355.56033,False,False,1.3800008493744352e-11,0.004546220160351525,,
0,0.0025,5000,4,2,3.0,0.02,0.04,25,299.0619175714782,1.4377875134921565e-11,69551306477.21092,70040572481.67151,True,False,1.3800008493744352e-11,-0.04019137986347282,-0.043427947961531314,1.3306330791615809e-11
0,0.0025,5000,4,2,3.0,0.04,0.08,50,299.0619175714782,1.3890739079951624e-11,71990409887.06575,71991159964.3822,True,False,1.3800008493744352e-11,-0.006531732090355273,-0.0188764719074497,4.8065436513835395e-12
0,0.0025,5000,4,2,3.0,0.08,0.16,99,299.0619175714782,1.3613088270936784e-11,73458717088.82889,73578165716.45633,True,False,1.3800008493744352e-11,0.013730919765401953,0.041566581418533026,4.496887076795458e-12
0,0.0025,5000,4,3,2.0,0.002,0.005,4,299.05264809729675,2.080744449700089e-11,48059722093.41404,51555423588.51627,False,False,1.3800008493744352e-11,-0.3367754269038932,,
0,0.0025,5000,4,3,2.0,0.005,0.01,6,299.05264809729675,1.718006967060386e-11,58206981646.35855,61757960807.75303,False,False,1.3800008493744352e-11,-0.19674315888503047,,
0,0.0025,5000,4,3,2.0,0.01,0.02,12,299.05264809729675,1.2308525735433035e-11,81244498447.22353,86237084418.3802,False,False,1.3800008493744352e-11,0.12117476864168437,,
0,0.0025,5000,4,3,2.0,0.02,0.04,25,299.05264809729675,1.7002137680583576e-11,58816133523.13921,59974701364.44972,True,False,1.3800008493744352e-11,-0.188336857811477,-0.24064704515363883,1.3306330791615809e-11
0,0.0025,5000,4,3,2.0,0.04,0.08,50,299.05264809729675,1.3387770304568286e-11,74695037130.92326,75386473994.35275,True,False,1.3800008493744352e-11,0.030792146847290747,0.0857660346135428,4.8065436513835395e-12
0,0.0025,5000,4,3,2.0,0.08,0.16,99,299.05264809729675,1.250605446655423e-11,79961270173.12825,80002871268.86237,True,False,1.3800008493744352e-11,0.1034662075597567,0.2877443896394684,4.496887076795458e-12
0,0.0025,5000,4,3,3.0,0.005,0.01,6,299.05264809729675,1.6108112363833388e-11,62080520511.22031,68063819323.28969,False,False,1.3800008493744352e-11,-0.14328828964908938,,
0,0.0025,5000,4,3,3.0,0.01,0.02,12,299.05264809729675,1.227056343284544e-11,81495850249.48676,89316904005.4793,False,False,1.3800008493744352e-11,0.12464342564783489,,
0,0.0025,5000,4,3,3.0,0.02,0.04,25,299.05264809729675,1.758832837689456e-11,56855886390.75446,58374640765.17869,True,False,1.3800008493744352e-11,-0.21538828488822448,-0.28470056415080197,1.3306330791615809e-11
0,0.0025,5000,4,3,3.0,0.04,0.08,50,299.05264809729675,1.32235238017458e-11,75622807883.32515,76255382800.0228,True,False,1.3800008493744352e-11,0.04359539111068438,0.11993747145781437,4.8065436513835395e-12
0,0.0025,5000,4,3,3.0,0.08,0.16,99,299.05264809729675,1.2495611698350523e-11,80028094993.70123,80038188989.24821,True,False,1.3800008493744352e-11,0.10438839065125675,0.29006661121750005,4.496887076795458e-12
0,0.005,1000,1,0,2.0,0.005,0.01,5,297.9445198425352,1.6857662784614443e-11,59320204276.04439,59636585512.52555,False,False,1.3800008493744352e-11,-0.18138067713993744,,
0,0.005,1000,1,0,2.0,0.01,0.02,10,297.9445198425352,1.4818863842292714e-11,67481556659.29137,68266474111.93735,False,False,1.3800008493744352e-11,-0.0687539449306884,,
0,0.005,1000,1,0,2.0,0.02,0.04,20,297.9445198425352,1.6798195147354094e-11,59530204955.23362,60359619923.79924,True,False,1.3800008493744352e-11,-0.178482665983434,-0.2253203156123904,1.3306330791615809e-11
0,0.005,1000,1,0,2.0,0.04,0.08,39,297.9445198425352,1.3304026412516095e-11,75165214574.38066,76439805417.55571,True,False,1.3800008493744352e-11,0.03728059956056976,0.10318892684673531,4.8065436513835395e-12
0,0.005,1000,1,0,2.0,0.08,0.16,78,297.9445198425352,1.3307129232747606e-11,75147688318.76173,75194610869.38866,True,False,1.3800008493744352e-11,0.037038737084165024,0.10960454478389474,4.496887076795458e-12
0,0.005,1000,1,0,3.0,0.005,0.01,5,297.9445198425352,1.697361896856121e-11,58914955134.330215,59647790970.06362,False,False,1.3800008493744352e-11,-0.18697311873767564,,
0,0.005,1000,1,0,3.0,0.01,0.02,10,297.9445198425352,1.5445588473634983e-11,64743405646.6648,66909513947.747154,False,False,1.3800008493744352e-11,-0.10654045216208968,,
0,0.005,1000,1,0,3.0,0.02,0.04,20,297.9445198425352,1.7095817438223066e-11,58493839420.874146,59506231045.31557,True,False,1.3800008493744352e-11,-0.19278451916021866,-0.24768728480396507,1.3306330791615809e-11
0,0.005,1000,1,0,3.0,0.04,0.08,39,297.9445198425352,1.3160894919248458e-11,75982674896.7846,77191800223.18927,True,False,1.3800008493744352e-11,0.0485615589530434,0.13296739213258318,4.8065436513835395e-12
0,0.005,1000,1,0,3.0,0.08,0.16,78,297.9445198425352,1.3246921122826094e-11,75489239403.47736,75625785710.96997,True,False,1.3800008493744352e-11,0.04175214495428826,0.12299338664123083,4.496887076795458e-12
0,0.005,1000,2,0,2.0,0.01,0.02,5,297.921735686166,1.7516907866528143e-11,57087701072.563805,63807209322.61178,False,False,1.3800008493744352e-11,-0.21218924031028097,,
0,0.005,1000,2,0,2.0,0.02,0.04,10,297.921735686166,1.676770256363782e-11,59638462467.03973,60839929671.315636,True,False,1.3800008493744352e-11,-0.17698871140099806,-0.22302873093786194,1.3306330791615809e-11
0,0.005,1000,2,0,2.0,0.04,0.08,19,297.921735686166,1.432586830096356e-11,69803796809.4918,71789788077.13857,True,False,1.3800008493744352e-11,-0.03670701113340819,-0.10940497899521683,4.8065436513835395e-12
0,0.005,1000,2,0,2.0,0.08,0.16,39,297.921735686166,1.4661603132695353e-11,68205365467.16379,68281380367.68622,True,False,1.3800008493744352e-11,-0.058765377234202096,-0.19159801530195095,4.496887076795458e-12
0,0.005,1000,2,0,3.0,0.01,0.02,5,297.921735686166,1.6320340968662115e-11,61273229641.47461,71098139486.00432,False,False,1.3800008493744352e-11,-0.1544289105085022,,
0,0.005,1000,2,0,3.0,0.02,0.04,10,297.921735686166,1.7191622490622044e-11,58167866386.40394,58975161886.91763,True,False,1.3800008493744352e-11,-0.19728294980463904,-0.2548872450258576,1.3306330791615809e-11
0,0.005,1000,2,0,3.0,0.04,0.08,19,297.921735686166,1.5348822565783612e-11,65151577309.21013,67348736560.89694,True,False,1.3800008493744352e-11,-0.10090767975205843,-0.32223031441594047,4.8065436513835395e-12
0,0.005,1000,2,0,3.0,0.08,0.16,39,297.921735686166,1.510108967929972e-11,66220386822.20268,66303608904.82529,True,False,1.3800008493744352e-11,-0.08615809939456646,-0.289329298987542,4.496887076795458e-12
0,0.005,1000,2,1,2.0,0.01,0.02,5,297.9673338003896,1.2156585770750385e-11,82259938675.05724,85252540154.11429,False,False,1.3800008493744352e-11,0.1351878524106793,,
0,0.005,1000,2,1,2.0,0.02,0.04,10,297.9673338003896,1.5879008466409834e-11,62976224372.912315,63731855268.728264,True,False,1.3800008493744352e-11,-0.13092756874986,-0.15624141660264754,1.3306330791615809e-11
0,0.005,1000,2,1,2.0,0.04,0.08,19,297.9673338003896,1.0881033013585474e-11,91903038870.61583,93998231151.103,True,False,1.3800008493744352e-11,0.2682627170154158,0.6072919943874149,4.8065436513835395e-12
0,0.005,1000,2,1,2.0,0.08,0.16,39,297.9673338003896,1.2596995097388926e-11,79384011208.13943,79615301741.06335,True,False,1.3800008493744352e-11,0.09550002893982097,0.26752137107536816,4.496887076795458e-12
0,0.005,1000,2,1,3.0,0.01,0.02,5,297.9673338003896,1.1540973072719893e-11,86647806359.04623,88544209535.94946,False,False,1.3800008493744352e-11,0.19574046371915377,,
0,0.005,1000,2,1,3.0,0.02,0.04,10,297.9673338003896,1.568787069498545e-11,63743513663.68956,64188816761.24417,True,False,1.3800008493744352e-11,-0.12033897001997491,-0.14187699304985119,1.3306330791615809e-11
0,0.005,1000,2,1,3.0,0.04,0.08,19,297.9673338003896,1.0874517319994337e-11,91958104490.88702,93905890812.18094,True,False,1.3800008493744352e-11,0.26902262304287156,0.6086475825321853,4.8065436513835395e-12
0,0.005,1000,2,1,3.0,0.08,0.16,39,297.9673338003896,1.2823925850971868e-11,77979240649.16629,78016994036.03123,True,False,1.3800008493744352e-11,0.07611418329422971,0.21705740573500304,4.496887076795458e-12
0,0.005,1000,4,0,2.0,0.02,0.04,5,297.92907360394946,1.5691810707941226e-11,63727508482.74798,66944707518.6923,True,False,1.3800008493744352e-11,-0.12055984165291271,-0.14217309368175943,1.3306330791615809e-11
0,0.005,1000,4,0,2.0,0.04,0.08,10,297.92907360394946,1.145806649184683e-11,87274759725.95952,87698367255.64735,True,False,1.3800008493744352e-11,0.20439242550773884,0.4872403481082306,4.8065436513835395e-12
0,0.005,1000,4,0,2.0,0.08,0.16,19,297.92907360394946,1.218879612404816e-11,82042556936.94208,84575361109.08215,True,False,1.3800008493744352e-11,0.13218798257830516,0.3582950477031687,4.496887076795458e-12
0,0.005,1000,4,0,3.0,0.02,0.04,5,297.92907360394946,1.526127561540654e-11,65525322076.64748,69501638378.43835,True,False,1.3800008493744352e-11,-0.09574999878693051,-0.10981743536564706,1.3306330791615809e-11
0,0.005,1000,4,0,3.0,0.04,0.08,10,297.92907360394946,1.1196605391611612e-11,89312784100.54446,89331788600.72177,True,False,1.3800008493744352e-11,0.23251717918746903,0.541637253493654,4.8065436513835395e-12
0,0.005,1000,4,0,3.0,0.08,0.16,19,297.92907360394946,1.2073725003480543e-11,82824480407.80504,87687814547.53018,True,False,1.3800008493744352e-11,0.14297853311767206,0.38388410933680395,4.496887076795458e-12
0,0.005,1000,4,1,2.0,0.02,0.04,5,297.91439776838257,1.555966626675664e-11,64268730630.58612,69844101777.8918,True,False,1.3800008493744352e-11,-0.11309097141574376,-0.13224214853587068,1.3306330791615809e-11
0,0.005,1000,4,1,2.0,0.04,0.08,10,297.91439776838257,1.206508326047629e-11,82883804314.54422,92067589849.86913,True,False,1.3800008493744352e-11,0.14379720353455502,0.36095068704279265,4.8065436513835395e-12
0,0.005,1000,4,1,2.0,0.08,0.16,19,297.91439776838257,1.4533286373229961e-11,68807561780.51932,69490620750.72995,True,False,1.3800008493744352e-11,-0.05045506299499428,-0.16306344076759724,4.496887076795458e-12
0,0.005,1000,4,1,3.0,0.02,0.04,5,297.91439776838257,1.5443325125411965e-11,64752894333.261284,69887390551.63765,True,False,1.3800008493744352e-11,-0.10640950820646382,-0.12349885610111627,1.3306330791615809e-11
0,0.005,1000,4,1,3.0,0.04,0.08,10,297.91439776838257,1.0840358653469317e-11,92247870385.72409,104837878558.18999,True,False,1.3800008493744352e-11,0.2730213948528204,0.6157542831059309,4.8065436513835395e-12
0,0.005,1000,4,1,3.0,0.08,0.16,19,297.91439776838257,1.5269602316584725e-11,65489590315.909744,66976105300.89857,True,False,1.3800008493744352e-11,-0.0962430973886077,-0.3268024741879055,4.496887076795458e-12
0,0.005,1000,4,2,2.0,0.02,0.04,5,297.97065195211826,1.9871744596967715e-11,50322707959.551414,51776901789.92976,True,False,1.3800008493744352e-11,-0.305546202729974,-0.4563043109561883,1.3306330791615809e-11
0,0.005,1000,4,2,2.0,0.04,0.08,10,297.97065195211826,1.1278383804748989e-11,88665186192.62895,88935467190.6896,True,False,1.3800008493744352e-11,0.22358032255770388,0.5246232785734767,4.8065436513835395e-12
0,0.005,1000,4,2,2.0,0.08,0.16,19,297.97065195211826,1.1825808605103162e-11,84560813843.07814,86049762155.4145,True,False,1.3800008493744352e-11,0.16693994927241326,0.43901477954123574,4.496887076795458e-12
0,0.005,1000,4,2,3.0,0.02,0.04,5,297.97065195211826,2.0295938646759956e-11,49270941216.58867,50187682482.356514,True,False,1.3800008493744352e-11,-0.3200605927162977,-0.4881834259755986,1.3306330791615809e-11
0,0.005,1000,4,2,3.0,0.04,0.08,10,297.97065195211826,1.122866539918314e-11,89057778858.8079,89343773120.91002,True,False,1.3800008493744352e-11,0.22899810468555518,0.5349671783009947,4.8065436513835395e-12
0,0.005,1000,4,2,3.0,0.08,0.16,19,297.97065195211826,1.2024245634245713e-11,83165300378.75682,85105457016.10344,True,False,1.3800008493744352e-11,0.14768185161164443,0.3948871361840091,4.496887076795458e-12
0,0.005,1000,4,3,2.0,0.02,0.04,5,297.96401564866085,1.170177005059629e-11,85457156966.526,86834016890.67143,True,False,1.3800008493744352e-11,0.179309491989303,0.1576872299364556,1.3306330791615809e-11
0,0.005,1000,4,3,2.0,0.04,0.08,10,297.96401564866085,1.0855107450050212e-11,92122533526.4069,95010007079.16405,True,False,1.3800008493744352e-11,0.27129174512966403,0.6126858002936193,4.8065436513835395e-12
0,0.005,1000,4,3,2.0,0.08,0.16,19,297.96401564866085,1.3432844096814585e-11,74444398579.5336,75307036378.64442,True,False,1.3800008493744352e-11,0.027333332709253613,0.0816485694791813,4.496887076795458e-12
0,0.005,1000,4,3,3.0,0.02,0.04,5,297.96401564866085,1.1597152264344249e-11,86228065063.3972,88560784307.23602,True,False,1.3800008493744352e-11,0.18994803027402188,0.1655494864736191,1.3306330791615809e-11
0,0.005,1000,4,3,3.0,0.04,0.08,10,297.96401564866085,1.0819935536866265e-11,92421992403.99782,97895263372.58743,True,False,1.3800008493744352e-11,0.2754242801839458,0.6200033065382206,4.8065436513835395e-12
0,0.005,1000,4,3,3.0,0.08,0.16,19,297.96401564866085,1.3106498927136223e-11,76298026311.93596,77598250339.99672,True,False,1.3800008493744352e-11,0.052913411160646316,0.1542199203059226,4.496887076795458e-12
0,0.005,2000,1,0,2.0,0.002,0.005,6,297.9785088035653,1.379458452858056e-11,72492215907.49123,79160340803.11787,False,False,1.3800008493744352e-11,0.0003931952537282502,,
0,0.005,2000,1,0,2.0,0.005,0.01,10,297.9785088035653,1.257476586812504e-11,79524343473.8483,80675653238.33434,False,False,1.3800008493744352e-11,0.0974366153985498,,
0,0.005,2000,1,0,2.0,0.01,0.02,20,297.9785088035653,1.4025157340097391e-11,71300447884.53375,76367429331.45204,False,False,1.3800008493744352e-11,-0.016053213585657804,,
0,0.005,2000,1,0,2.0,0.02,0.04,40,297.9785088035653,1.345637672973838e-11,74314209544.23903,74502664421.58052,True,False,1.3800008493744352e-11,0.02553672291639621,0.02582468220484116,1.3306330791615809e-11
0,0.005,2000,1,0,2.0,0.04,0.08,79,297.9785088035653,1.2755722955230668e-11,78396183698.07378,78542053563.03383,True,False,1.3800008493744352e-11,0.08186800091056064,0.2172633006699297,4.8065436513835395e-12
0,0.005,2000,1,0,2.0,0.08,0.16,158,297.9785088035653,1.1728279125737952e-11,85264000735.23824,85570160712.63379,True,False,1.3800008493744352e-11,0.17664393435691228,0.460703000236942,4.496887076795458e-12
0,0.005,2000,1,0,3.0,0.002,0.005,6,297.9785088035653,1.3311700115136046e-11,75121884609.08548,84898861464.3794,False,False,1.3800008493744352e-11,0.036682645671462746,,
0,0.005,2000,1,0,3.0,0.005,0.01,10,297.9785088035653,1.2007460400784587e-11,83281557183.78703,84366965777.35072,False,False,1.3800008493744352e-11,0.149286196508517,,
0,0.005,2000,1,0,3.0,0.01,0.02,20,297.9785088035653,1.3438931240322387e-11,74410679102.18811,79718354852.68694,False,False,1.3800008493744352e-11,0.02686800363548126,,
0,0.005,2000,1,0,3.0,0.02,0.04,40,297.9785088035653,1.3602952421598578e-11,73513452742.23073,73595750858.44724,True,False,1.3800008493744352e-11,0.014486272247257953,0.014809196857629376,1.3306330791615809e-11
0,0.005,2000,1,0,3.0,0.04,0.08,79,297.9785088035653,1.2416213719199118e-11,80539850764.14285,80858800881.51442,True,False,1.3800008493744352e-11,0.11145062463007378,0.287898097866419,4.8065436513835395e-12
0,0.005,2000,1,0,3.0,0.08,0.16,158,297.9785088035653,1.152238131173053e-11,86787615593.13571,87112220612.30835,True,False,1.3800008493744352e-11,0.19766983233709245,0.5064897434864851,4.496887076795458e-12
0,0.005,2000,2,0,2.0,0.005,0.01,5,297.94545057364616,1.694828638488732e-11,59003015248.29636,59327794278.0153,False,False,1.3800008493744352e-11,-0.18575788841698282,,
0,0.005,2000,2,0,2.0,0.01,0.02,10,297.94545057364616,1.4256659497472845e-11,70142658606.47519,70934271170.10272,False,False,1.3800008493744352e-11,-0.032030715456831976,,
0,0.005,2000,2,0,2.0,0.02,0.04,20,297.94545057364616,1.6938668949611375e-11,59036515972.69944,60020728948.46499,True,False,1.3800008493744352e-11,-0.18529557813567363,-0.23587723054688095,1.3306330791615809e-11
0,0.005,2000,2,0,2.0,0.04,0.08,39,297.94545057364616,1.3299342070530478e-11,75191689535.9706,76340878755.5138,True,False,1.3800008493744352e-11,0.037645954255382474,0.10416350282593599,4.8065436513835395e-12
0,0.005,2000,2,0,2.0,0.08,0.16,79,297.94545057364616,1.3300016620156067e-11,75187875967.3509,75220216605.63914,True,False,1.3800008493744352e-11,0.03759332697603934,0.11118621950022049,4.496887076795458e-12
0,0.005,2000,2,0,3.0,0.005,0.01,5,297.94545057364616,1.710842935884169e-11,58450719176.22858,59178969172.37013,False,False,1.3800008493744352e-11,-0.19337957890257979,,
0,0.005,2000,2,0,3.0,0.01,0.02,10,297.94545057364616,1.4988989511360605e-11,66715638118.37149,69057545801.28555,False,False,1.3800008493744352e-11,-0.07932362730089904,,
