model,state,a_L0,ux_L0,uy_L0,energy_eV_cell,energy_J_m2,gradient_norm_eV_L0,eigenvalue_min_eV_L0sq,eigenvalue_middle_eV_L0sq,eigenvalue_max_eV_L0sq,force_a_eV_L0,traction_a_MPa,H_aa_eV_L0sq,H_ax_eV_L0sq,H_ay_eV_L0sq,force_x_eV_L0,traction_x_MPa,H_xa_eV_L0sq,H_xx_eV_L0sq,H_xy_eV_L0sq,force_y_eV_L0,traction_y_MPa,H_ya_eV_L0sq,H_yx_eV_L0sq,H_yy_eV_L0sq,samples,normal_load_MPa,schur_x_eV_L0sq,transverse_force_residual_eV_L0,eliminated_eigenvalue_min_eV_L0sq,interpretation
analytic_candidate,first_uniform_interface_fold,0.8303530572447709,0.13450207063471106,0.046509103255704544,0.034774551896231146,0.07844427502858776,0.39660095754629693,2.9243100996279026e-15,7.031442519288433,23.064134515206824,-3.0600522116230877e-15,-2.4103966912614377e-11,22.39519701779984,-3.560740223151141,0.390238729301913,0.39660095754629693,3124.0174013686415,-3.560740223151141,2.510306248831867,-3.2364963917424836,2.767968146355493e-15,2.1803226873548935e-11,0.390238729301913,-3.2364963917424836,5.190073767863552,41,0.0,4.440892098500626e-15,3.0600522116230877e-15,5.181227100501008,athermal rigid-half interface fold; NOT experimental yield or finite-defect threshold
analytic_candidate,first_uniform_interface_fold,0.8303530572448459,0.13450207063521466,0.0465091032560125,0.034774551896432436,0.07844427502904183,0.39660095754629704,-1.569275959178995e-11,7.031442519292316,23.064134515201363,-1.9914625504213745e-15,-1.5686708625669676e-11,22.395197017794995,-3.5607402231492524,0.39023872930336934,0.39660095754629704,3124.017401368642,-3.5607402231492524,2.510306248818521,-3.2364963917503564,1.7965229998084808e-16,1.4151173885417385e-12,0.39023872930336934,-3.2364963917503564,5.190073767864474,81,0.0,-2.192157566582864e-11,1.9914625504213745e-15,5.181227100501862,athermal rigid-half interface fold; NOT experimental yield or finite-defect threshold
Mishin_source_only,first_uniform_interface_fold,0.8228673587027092,0.12986722606151058,0.043408743587903635,0.029746385406839826,0.06710176007223861,0.3513407411109919,1.5637081586724529e-13,6.2751837514545015,20.512163604826178,-6.2545491735981516e-15,-4.926695229613905e-11,20.000046372720195,-2.4286543611272204,1.2906330312712744,0.3513407411109919,2767.503628410596,-2.4286543611272204,2.297083476178612,-3.127146857770002,-8.070073034565277e-16,-6.3567795565281175e-12,1.2906330312712744,-3.127146857770002,4.490217507382027,41,0.0,2.291500322826323e-13,6.2545491735981516e-15,4.3835524880944154,athermal rigid-half interface fold; NOT experimental yield or finite-defect threshold
Mishin_source_only,first_uniform_interface_fold,0.8228673587027098,0.12986722606151502,0.04340874358790687,0.029746385406841117,0.06710176007224153,0.3513407411109906,-1.4486339157190985e-15,6.2751837514545565,20.512163604826014,-1.8430800185900827e-15,-1.4517902543183151e-11,20.000046372720025,-2.428654361127297,1.2906330312712075,0.3513407411109906,2767.503628410586,-2.428654361127297,2.2970834761784915,-3.127146857770079,7.436475466685327e-16,5.85769608487746e-12,1.2906330312712075,-3.127146857770079,4.4902175073820585,81,0.0,-8.881784197001252e-16,1.8430800185900827e-15,4.383552488094455,athermal rigid-half interface fold; NOT experimental yield or finite-defect threshold
