case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.0,-1164.5273842401746,0.0,155.52997112368598,0.0,0.3261087371348495,0.33593769419862884,0.3359436516993326,-5.957500703732932e-06,8.608898129180795e-16
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.03,-1164.485701182058,0.04168305811663231,155.52997112368598,0.0042939390566093735,2.407811243858411,2.4803829680676377,0.5362638612575861,1.9441191068100514,2.156904129966631e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.1,-1164.1720018821188,0.35538235805574914,155.52997112368598,0.0366093625620194,6.3729634646205175,6.565045359797977,0.9327372984949435,5.632308061303033,5.646637302914688e-16
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.2,-1163.3136206806046,1.2137635595699976,155.52997112368598,0.12503465411159972,10.5698479243747,10.888424428433211,1.3742565023730182,9.514167926060193,1.0985375344347456e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.35,-1161.3807547116267,3.146629528547919,155.52997112368598,0.32414693258604593,14.843581142762211,15.29096848664869,1.8421434729368875,13.448825013711803,1.0374314763262066e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.5,-1158.9790832560452,5.548300984129355,155.52997112368598,0.5715527451684506,16.726011654913286,17.230135683753502,2.052246889070651,15.17788879468285,7.463956751467974e-16
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.7,-1155.7313129804973,8.79607125967732,155.52997112368598,0.9061185918980548,15.04398341259454,15.497410905306753,1.8527360987144035,13.644674806592349,2.2102007913489002e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,0.9,-1153.1219359295824,11.405448310592192,155.52997112368598,1.1749209912084055,10.979572751894752,11.310498412167355,1.354808222173724,9.955690189993632,1.3803736905907421e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,1.1,-1151.2798162002555,13.247568039919088,155.52997112368598,1.3646851354459713,7.701563555338033,7.933689619099652,0.934830955951823,6.9988586631478285,8.239441420861857e-16
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,1.4,-1149.4018301298875,15.125554110287112,155.52997112368598,1.5581440153764712,5.0996651812093425,5.253369711011713,0.5797229455096237,4.673646765502089,8.734887251844362e-16
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,1.8,-1147.868055381591,16.65932885858365,155.52997112368598,1.7161443059819197,2.6655384629738323,2.7458781169635027,0.2104913070347669,2.5353868099287356,1.035727802871027e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,2.3,-1147.0393746580485,17.488009582126097,155.52997112368598,1.8015100321319022,1.0318797284996615,1.0629807092201304,-0.05283641015704134,1.1158171193771718,1.3798802886340844e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,3.0,-1146.3974849251267,18.12989931504785,155.52997112368598,1.8676336688985984,0.6650364792445165,0.685080759743626,-0.12065120180461678,0.8057319615482429,2.4518436887451173e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,4.0,-1146.2281199388578,18.299264301316725,155.52997112368598,1.8850806356573027,-8.326672684688674e-17,-8.577639613759656e-17,-0.24702297823448402,0.24702297823448396,2.5824768568701426e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,6.0,-1146.2281199388578,18.299264301316725,155.52997112368598,1.8850806356573027,-3.885780586188048e-16,-4.002898486421173e-16,-0.23267290334068036,0.23267290334067994,1.7268824507926835e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,8.0,-1146.2281199388578,18.299264301316725,155.52997112368598,1.8850806356573027,0.0,0.0,-0.21989854290552582,0.21989854290552582,2.5824768568701426e-15
P_04_interface_spread,P,4,interface_spread,9.046860907629686e+20,10.0,-1146.2281199388578,18.299264301316725,155.52997112368598,1.8850806356573027,-8.326672684688674e-17,-8.577639613759656e-17,-0.20845387164283874,0.20845387164283868,2.5824768568701426e-15
