cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.003158956813922764,0.01840305807481229,7.250752803722449e-09,0.00012452661761013574,1.398192646756697e-06,1.3981926467637783e-06,0.008661073992157882,9.165879879805893e-08,0.9999999999999468,-5.3179682879545e-14,1.398192646756697e-06,0.0015794784069347728,0.018403058376400223,-8.013437624199359e-05,-8.184680551532674e-05,1.7124292733326962e-06,1.3981926467637783e-06,0.008661073992157882,0.0015794784069347728,2.377472584434648e-11,0.000789040107144008,0.998420521593012,0.0007904382997907647
2,cyclic,40.0,0.002788640830057896,0.018403058111630906,5.508036244120107e-09,0.00012122696209446594,2.7333649330162136e-09,2.7333649444327354e-09,0.008657441235788155,1.0805049681174719e-07,0.9999999999998926,-1.0735856648125264e-13,1.4009260116897131e-06,0.0029737586928044015,0.018403058382568276,-8.024112776226644e-05,-8.195690471028255e-05,1.7157769480160495e-06,1.400926011708211e-06,0.017318515227946037,0.0029737586928044015,2.3774725718720144e-11,0.001486178883396356,0.9970262413070883,0.0014875798094080455
3,cyclic,40.0,0.0027827802635472915,0.018403058110313848,5.506830018028874e-09,0.00012122290586120347,-9.70264360099745e-10,-9.702643428283197e-10,0.008651503844685361,1.0807250304173566e-07,0.9999999999998385,-1.6153745008296028e-13,1.3999557473296134e-06,0.004365099536801906,0.018403058382474725,-8.024338890436269e-05,-8.19579775260793e-05,1.7145886217171233e-06,1.3999557473653827e-06,0.025970019072631398,0.004365099536801906,2.3774725716131095e-11,0.002181849790527288,0.9956349004630365,0.0021832497462746176
4,cyclic,40.0,0.0027769466884647615,0.018403058110245014,5.50681743954895e-09,0.00012122331624677982,-9.793532373215142e-10,-9.793532191812448e-10,0.008645473131206158,1.0807284075357552e-07,0.9999999999997853,-2.1471713296250527e-13,1.3989763940922919e-06,0.005753523607591605,0.018403058382443587,-8.024553767522669e-05,-8.195892683909197e-05,1.713389163862433e-06,1.3989763941462015e-06,0.034615492203837556,0.005753523607591605,2.3774725716103093e-11,0.0028760623155987563,0.9942464763921937,0.0028774612919928483
5,cyclic,40.0,0.002771125203360574,0.01840305811019154,5.506798472082464e-09,0.000121223727667714,-9.795236556894912e-10,-9.795236401502483e-10,0.008639453918339313,1.0807315370011862e-07,0.9999999999997327,-2.673417043297377e-13,1.3979968704366024e-06,0.007139037038338371,0.018403058382412994,-8.024768532725696e-05,-8.195987482454464e-05,1.7121894972887205e-06,1.3979968705060512e-06,0.04325494612217687,0.007139037038338371,2.37747257160997e-11,0.003568819520733967,0.9928609629613943,0.0035702175176044034
6,cyclic,40.0,0.002765315920828296,0.018403058110138336,5.506779299918607e-09,0.00012122413814451147,-9.796473223881938e-10,-9.796472847344029e-10,0.00863344731383725,1.0807346612170753e-07,0.9999999999996777,-3.2229774404868294e-13,1.3970172231142142e-06,0.008521645930891098,0.01840305838238294,-8.024983115731185e-05,-8.196082083656806e-05,1.710989679254853e-06,1.3970172232213168e-06,0.05188839343601412,0.008521645930891098,2.3774725716096482e-11,0.004260124456833992,0.9914783540687865,0.004261521474057106
7,cyclic,40.0,0.002759518816642476,0.018403058110085222,5.506760264797905e-09,0.00012122454775903479,-9.797688718607055e-10,-9.797688233642576e-10,0.008627453301267303,1.0807377789094164e-07,0.9999999999996232,-3.7680969455777813e-13,1.3960374542423535e-06,0.00990135637421509,0.018403058382352348,-8.025197515378936e-05,-8.19617648661456e-05,1.7097897123538926e-06,1.3960374543979526e-06,0.06051584673728142,0.00990135637421509,2.3774725716093293e-11,0.004949980168380424,0.9900986436254081,0.004951376205834666
8,cyclic,40.0,0.0027537338652870004,0.018403058110032226,5.50674102324511e-09,0.00012122495651441728,-9.79888637171181e-10,-9.798885773973365e-10,0.00862147185431892,1.0807408900666313e-07,0.9999999999995698,-4.3021142204224816e-13,1.3950575656051823e-06,0.01127817444451014,0.018403058382322434,-8.025411731855858e-05,-8.196270691732997e-05,1.7085895987709823e-06,1.3950575658205552e-06,0.06913731859160034,0.01127817444451014,2.3774725716090107e-11,0.005638389693472268,0.9887218255550596,0.005639784751037873
9,cyclic,40.0,0.0027479610412880023,0.018403058109979307,5.506722123432839e-09,0.00012122536441241454,-9.800066330601111e-10,-9.800065793597046e-10,0.008615502946650713,1.0807439947016136e-07,0.9999999999995149,-4.850564394587309e-13,1.3940775589721222e-06,0.012652106205238215,0.01840305838229252,-8.025625765349163e-05,-8.196364699416606e-05,1.707389340673212e-06,1.3940775592411955e-06,0.07775282153825105,0.012652106205238215,2.3774725716086924e-11,0.006325356063839622,0.9873478937942768,0.006326750141398593
10,cyclic,40.0,0.002742200319218575,0.018403058109926554,5.5067030865774136e-09,0.00012122577145484917,-9.801228794829568e-10,-9.80122802363148e-10,0.008609546551975822,1.0807470928279584e-07,0.9999999999994605,-5.394573676653636e-13,1.3930974360926392e-06,0.014023157707149982,0.018403058382262198,-8.025839616065906e-05,-8.196458510086002e-05,1.7061889402032318e-06,1.3930974364388324e-06,0.08636236809022688,0.014023157707149982,2.3774725716083745e-11,0.007010882304856946,0.9859768422923105,0.0070122754022930375
11,cyclic,40.0,0.002736451673710805,0.0184030581098739,5.506684185030419e-09,0.00012122617764352735,-9.802374085276555e-10,-9.802372637549017e-10,0.008603602644062569,1.0807501844596902e-07,0.9999999999994051,-5.948574965941589e-13,1.3921171986841116e-06,0.01539133498831165,0.018403058382232284,-8.026053284213927e-05,-8.196552124160555e-05,1.7049883994643915e-06,1.3921171991750775e-06,0.09496597073428945,0.01539133498831165,2.377472571608056e-11,0.007694971435556483,0.9846086650110937,0.007696363552755167
12,cyclic,40.0,0.002730715079444881,0.01840305810982133,5.506665217563933e-09,0.0001212265829801859,-9.803500710137056e-10,-9.80349988688456e-10,0.008597671196733936,1.0807532696100283e-07,0.9999999999993514,-6.485922909860165e-13,1.3911368486130979e-06,0.01675664407413134,0.01840305838220237,-8.026266769964045e-05,-8.196645542038536e-05,1.703787720742749e-06,1.391136849186389e-06,0.10356364193102338,0.01675664407413134,2.3774725716077386e-11,0.008377626468641364,0.9832433559252198,0.008379017605489977
13,cyclic,40.0,0.002724990511160748,0.01840305810976888,5.506646317751662e-09,0.00012122698746665564,-9.804610334682082e-10,-9.804609433367029e-10,0.008591752183868206,1.0807563482930611e-07,0.9999999999992976,-7.024381076803365e-13,1.3901563875796296e-06,0.018119090977385816,0.018403058382172318,-8.02648007352427e-05,-8.196738764136459e-05,1.7025869061204095e-06,1.3901563882430523e-06,0.11215539411489159,0.018119090977385816,2.377472571607425e-11,0.00905885041049912,0.9818809090219116,0.009060240566886698
14,cyclic,40.0,0.0027192779436468104,0.01840305810971654,5.506627688556254e-09,0.00012122739110475088,-9.805702672692847e-10,-9.805701702003677e-10,0.008585845579398205,1.080759420522022e-07,0.9999999999992427,-7.572831250968193e-13,1.3891758173123604e-06,0.01947868169824682,0.018403058382142814,-8.026693195098742e-05,-8.196831790870088e-05,1.7013859577145323e-06,1.389175818072852e-06,0.12074123969428979,0.01947868169824682,2.3774725716071098e-11,0.009738646261214755,0.980521318300996,0.009740035437032066
