study,cutoff_ps,half,axis,mode,wavevector_xi,damping_per_ps,envelope_time_ps,linewidth_cycle_THz,heldout_correlation_rmse,overdamped_control_rmse
nvt_1000ps_dt5,6.4,1,direct110,5,0.4166666666666667,0.34978756053270926,2.8588781101221814,0.11134083858167249,0.028035375322604555,0.314166196897404
nvt_1000ps_dt5,6.4,1,direct110,6,0.5,0.3003102813825711,3.3298893244553307,0.09559173148670837,0.06208328579600017,0.33841657895341276
nvt_1000ps_dt5,6.4,1,transverse,1,0.08333333333333333,0.05480369336698,18.24694538931411,0.01744455739809477,0.032368761463280715,0.5878690903548139
nvt_1000ps_dt5,6.4,1,transverse,2,0.16666666666666666,0.1563829225267432,6.394560121032327,0.049778230270576186,0.029452723979195274,0.45301281607596317
nvt_1000ps_dt5,6.4,1,transverse,3,0.25,0.28182900256139415,3.5482508574757423,0.08970895772860862,0.028988780985912614,0.3569555495484301
nvt_1000ps_dt5,6.4,1,transverse,4,0.3333333333333333,0.3339776831439318,2.994212040117177,0.10630839830947103,0.0348605872167295,0.32904831197815004
nvt_1000ps_dt5,6.4,1,transverse,5,0.4166666666666667,0.39051534789542564,2.560718817811446,0.12430489594161635,0.022523520245046485,0.3041646952525524
nvt_1000ps_dt5,6.4,1,transverse,6,0.5,0.25932391029366164,3.8561812478748583,0.08254536437031099,0.03477708213136797,0.36278922415822334
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,1,0.08333333333333333,0.05156956185010368,19.391283620106798,0.016415101363054456,0.010773193367698821,0.5929030288399376
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,2,0.16666666666666666,0.13725303864209024,7.285813195055475,0.04368899910854317,0.03763983760777039,0.47353765956243143
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,3,0.25,0.2796048614042356,3.576475727130728,0.08900099161001682,0.018225225086239253,0.35838084116963653
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,4,0.3333333333333333,0.30899292205081774,3.236320085789983,0.0983555018495927,0.049444069529227426,0.3384808100973563
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,5,0.4166666666666667,0.37009303699385343,2.7020232753436217,0.11780427248292692,0.017724081784547187,0.30876351271544655
nvt_1000ps_dt5,6.4,1,transverse_symmetry_pooled,6,0.5,0.2785099620565901,3.5905358379848944,0.08865247432328506,0.0335202627915746,0.3508648679177241
nvt_1000ps_dt5,12.8,0,normal,1,0.08333333333333333,0.08607457639255979,11.617832371771499,0.027398388614833704,0.06787622389044849,0.45785573025566567
nvt_1000ps_dt5,12.8,0,normal,2,0.16666666666666666,0.36329797512581613,2.7525614467123947,0.11564133711310015,0.025405569901689767,0.22788144476228867
nvt_1000ps_dt5,12.8,0,normal,3,0.25,0.31203984092097103,3.20471897770665,0.09932536624836244,0.036811301718275555,0.26720869150951265
nvt_1000ps_dt5,12.8,0,normal,4,0.3333333333333333,0.5840307438656833,1.712238628708187,0.18590275960772026,0.03498811583334554,0.16529856074031546
nvt_1000ps_dt5,12.8,0,normal,5,0.4166666666666667,0.9662068106084295,1.0349751099045665,0.3075531799147726,0.014073238203571493,0.14099908807904937
nvt_1000ps_dt5,12.8,0,normal,6,0.5,1.1333417981999923,0.8823463509315815,0.3607538987923722,0.03207579194794548,0.13838112024889976
nvt_1000ps_dt5,12.8,0,direct110,1,0.08333333333333333,0.06042426869355541,16.54964175191839,0.01923364209058441,0.05617157051822612,0.5324694464737367
nvt_1000ps_dt5,12.8,0,direct110,2,0.16666666666666666,0.1485779673850042,6.730473014270949,0.04729383588773965,0.06103144459016072,0.3845667734688717
nvt_1000ps_dt5,12.8,0,direct110,3,0.25,0.2782525102851332,3.593857963672176,0.0885705248792148,0.026797069559240595,0.2586251229785231
nvt_1000ps_dt5,12.8,0,direct110,4,0.3333333333333333,0.30310035428965665,3.2992373180941716,0.09647983927620724,0.09024902641996682,0.25426857282493875
nvt_1000ps_dt5,12.8,0,direct110,5,0.4166666666666667,0.3297302656121391,3.0327819563166747,0.10495640331835106,0.046586259231335456,0.2322645102114905
nvt_1000ps_dt5,12.8,0,direct110,6,0.5,0.31818749940712543,3.142801027266272,0.10128222672138706,0.069434164953381,0.2546257773013103
nvt_1000ps_dt5,12.8,0,transverse,1,0.08333333333333333,0.039712453360752485,25.1810179269431,0.01264086650934022,0.047969176764245315,0.5152179818192095
nvt_1000ps_dt5,12.8,0,transverse,2,0.16666666666666666,0.16837347970216412,5.9391776054572265,0.05359494316036465,0.0429897503783157,0.3429831623301296
nvt_1000ps_dt5,12.8,0,transverse,3,0.25,0.2673292484125165,3.7407055379772634,0.08509354263578643,0.014955543344722518,0.25736788638710095
nvt_1000ps_dt5,12.8,0,transverse,4,0.3333333333333333,0.39375604494900335,2.539643550436193,0.12533644185189682,0.05726256114393849,0.24104303995267545
nvt_1000ps_dt5,12.8,0,transverse,5,0.4166666666666667,0.4158614585049235,2.404646979297219,0.13237281352492739,0.01887754283818047,0.21666437654592205
nvt_1000ps_dt5,12.8,0,transverse,6,0.5,0.26324326251623664,3.798767689024219,0.08379293293019302,0.06912481061596802,0.2751661645251602
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,1,0.08333333333333333,0.04810464682229761,20.78801251143324,0.015312184654917002,0.007721942656143416,0.5234444103677143
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,2,0.16666666666666666,0.15847812261683666,6.310019222134326,0.050445153172786104,0.051572103947891516,0.3655082307790019
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,3,0.25,0.2721981813147752,3.673793833484805,0.08664337211374092,0.019505390120151955,0.257844187428879
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,4,0.3333333333333333,0.3592459728147804,2.783608100502156,0.11435154471865791,0.06827055903551268,0.24734839984453244
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,5,0.4166666666666667,0.36717425499625045,2.723502496138276,0.11687519531747462,0.025796768450442525,0.22263248460779955
nvt_1000ps_dt5,12.8,0,transverse_symmetry_pooled,6,0.5,0.28844979288275713,3.4668078281701473,0.09181642074224841,0.061299246318500436,0.264648236762686
nvt_1000ps_dt5,12.8,1,normal,1,0.08333333333333333,0.07724980903280598,12.94501581971971,0.02458937792095204,0.06787622389044849,0.45785573025566567
nvt_1000ps_dt5,12.8,1,normal,2,0.16666666666666666,0.3809181417284009,2.6252359508595204,0.12125001033890834,0.025405569901689767,0.22788144476228867
nvt_1000ps_dt5,12.8,1,normal,3,0.25,0.25784800547867426,3.8782537725803996,0.08207556927663424,0.036811301718275555,0.26720869150951265
nvt_1000ps_dt5,12.8,1,normal,4,0.3333333333333333,0.6952145619493624,1.4384048533103617,0.22129366808741543,0.03498811583334554,0.16529856074031546
nvt_1000ps_dt5,12.8,1,normal,5,0.4166666666666667,0.9180180713821454,1.0893031751482023,0.29221422781631373,0.014073238203571493,0.14099908807904937
nvt_1000ps_dt5,12.8,1,normal,6,0.5,0.9729443685905509,1.027807994252172,0.30969781122921836,0.03207579194794548,0.13838112024889976
nvt_1000ps_dt5,12.8,1,direct110,1,0.08333333333333333,0.04573310386250083,21.86599892731,0.014557299085304117,0.05617157051822612,0.5324694464737367
nvt_1000ps_dt5,12.8,1,direct110,2,0.16666666666666666,0.12091222425370719,8.270462363687267,0.03848755634042651,0.06103144459016072,0.3845667734688717
nvt_1000ps_dt5,12.8,1,direct110,3,0.25,0.28063070787083205,3.563401908462125,0.08932752868204116,0.026797069559240595,0.2586251229785231
nvt_1000ps_dt5,12.8,1,direct110,4,0.3333333333333333,0.2728384118316747,3.6651730718068447,0.08684716381670658,0.09024902641996682,0.25426857282493875
nvt_1000ps_dt5,12.8,1,direct110,5,0.4166666666666667,0.3105934698272625,3.2196427070928215,0.09886497203014455,0.046586259231335456,0.2322645102114905
nvt_1000ps_dt5,12.8,1,direct110,6,0.5,0.2582992832096668,3.8714780295703712,0.08221921543982375,0.069434164953381,0.2546257773013103
nvt_1000ps_dt5,12.8,1,transverse,1,0.08333333333333333,0.05215273963564251,19.174448111189438,0.016600732617594236,0.047969176764245315,0.5152179818192095
nvt_1000ps_dt5,12.8,1,transverse,2,0.16666666666666666,0.15542979553043182,6.4337728592341135,0.04947484052486161,0.0429897503783157,0.3429831623301296
nvt_1000ps_dt5,12.8,1,transverse,3,0.25,0.27660475636561693,3.6152668274373316,0.08804602851663468,0.014955543344722518,0.25736788638710095
nvt_1000ps_dt5,12.8,1,transverse,4,0.3333333333333333,0.30726364939167605,3.254534019822426,0.09780505726628057,0.05726256114393849,0.24104303995267545
nvt_1000ps_dt5,12.8,1,transverse,5,0.4166666666666667,0.3881921831439413,2.576043628444731,0.1235654096339852,0.01887754283818047,0.21666437654592205
nvt_1000ps_dt5,12.8,1,transverse,6,0.5,0.2214666657618253,4.515352215919675,0.07049502917215023,0.06912481061596802,0.2751661645251602
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,1,0.08333333333333333,0.0490468936063808,20.388651073916414,0.015612111121515563,0.007721942656143416,0.5234444103677143
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,2,0.16666666666666666,0.1352729103846763,7.392463111470691,0.043058704708296425,0.051572103947891516,0.3655082307790019
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,3,0.25,0.2787535775461726,3.587397904639845,0.08873001954204666,0.019505390120151955,0.257844187428879
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,4,0.3333333333333333,0.2888598841216437,3.4618860387650208,0.09194695683782338,0.06827055903551268,0.24734839984453244
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,5,0.4166666666666667,0.35078055302271105,2.8507851743287937,0.1116569179081463,0.025796768450442525,0.22263248460779955
nvt_1000ps_dt5,12.8,1,transverse_symmetry_pooled,6,0.5,0.2391883808092009,4.1808050901841,0.07613602627186193,0.061299246318500436,0.264648236762686
nvt_1000ps_dt5,25.6,0,normal,1,0.08333333333333333,0.08472939486835193,11.802279498794336,0.026970204036966563,0.0786592808217388,0.3443640857948458
nvt_1000ps_dt5,25.6,0,normal,2,0.16666666666666666,0.3663967704586585,2.7292816984936623,0.11662771430280407,0.02821048075693249,0.16261604645127556
nvt_1000ps_dt5,25.6,0,normal,3,0.25,0.3149978336305532,3.1746250076527667,0.10026692457108204,0.03258171261907742,0.18995731552064973
nvt_1000ps_dt5,25.6,0,normal,4,0.3333333333333333,0.5842271741471506,1.7116629356718824,0.18596528530825718,0.029677232683687944,0.11808791310394126
nvt_1000ps_dt5,25.6,0,normal,5,0.4166666666666667,0.9662049413579663,1.0349771121999602,0.3075525849138704,0.015232214150146969,0.10041397737459441
nvt_1000ps_dt5,25.6,0,normal,6,0.5,1.1333417293628445,0.8823464045237193,0.36075387688082755,0.03361092127112783,0.10098897208257496
nvt_1000ps_dt5,25.6,0,direct110,1,0.08333333333333333,0.06410646335939574,15.599051134575426,0.020405721055574606,0.10769969528491752,0.43205087774850853
nvt_1000ps_dt5,25.6,0,direct110,2,0.16666666666666666,0.13279084548902362,7.53063960333515,0.04226863891386044,0.04853179405764109,0.2783017228778477
nvt_1000ps_dt5,25.6,0,direct110,3,0.25,0.28051925650450177,3.5648176615780813,0.08929205261030954,0.0344572533670862,0.1849782766569533
nvt_1000ps_dt5,25.6,0,direct110,4,0.3333333333333333,0.3050771384605559,3.2778595113553295,0.0971090692206561,0.0762523343605678,0.18364586535430086
nvt_1000ps_dt5,25.6,0,direct110,5,0.4166666666666667,0.3294435984841361,3.035420947929433,0.10486515433746381,0.05845305294321633,0.17171626520223598
nvt_1000ps_dt5,25.6,0,direct110,6,0.5,0.31707520370182785,3.153825932539282,0.10092817200203107,0.0770142754312618,0.19058151596462083
nvt_1000ps_dt5,25.6,0,transverse,1,0.08333333333333333,0.03509508883530581,28.494015350489605,0.011171113732776215,0.07212926330625354,0.4177999975882814
nvt_1000ps_dt5,25.6,0,transverse,2,0.16666666666666666,0.1688925321757601,5.92092490483438,0.053760162694158405,0.07312750998225767,0.25377867892380745
nvt_1000ps_dt5,25.6,0,transverse,3,0.25,0.2675625059543429,3.7374444391346855,0.0851677908173767,0.029756918191603747,0.18477177437156123
nvt_1000ps_dt5,25.6,0,transverse,4,0.3333333333333333,0.3940504848175109,2.5377458943188738,0.12543016497292944,0.05176550514851732,0.17356571955427338
nvt_1000ps_dt5,25.6,0,transverse,5,0.4166666666666667,0.413764333496535,2.416834702859603,0.13170527790219408,0.026199634579499087,0.15498043676221182
nvt_1000ps_dt5,25.6,0,transverse,6,0.5,0.26242524887975555,3.810608942046596,0.08353255110266793,0.056520778148806614,0.19739738244858823
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,1,0.08333333333333333,0.04614511852190323,21.670764579905462,0.014688447424644547,0.035331626471741796,0.42318942729472503
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,2,0.16666666666666666,0.15111945021762443,6.617281882377932,0.04810281499892906,0.05664387086671433,0.2654369044994843
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,3,0.25,0.2734302378366872,3.6572399889337555,0.08703554788500271,0.019096669920887176,0.18302091900790074
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,4,0.3333333333333333,0.3628444785518065,2.756001700759575,0.11549698467024241,0.05978531253775904,0.1781964171988867
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,5,0.4166666666666667,0.3654324660122586,2.7364837364134322,0.11632076666422399,0.030209964930208607,0.15949010658420051
nvt_1000ps_dt5,25.6,0,transverse_symmetry_pooled,6,0.5,0.2870341373794373,3.4839061622767056,0.09136580360011122,0.05816408984101849,0.19206321499161005
nvt_1000ps_dt5,25.6,1,normal,1,0.08333333333333333,0.07873092599547583,12.70148912077401,0.02506083209276436,0.0786592808217388,0.3443640857948458
nvt_1000ps_dt5,25.6,1,normal,2,0.16666666666666666,0.3827330984998027,2.6127868321806913,0.12182772902224175,0.02821048075693249,0.16261604645127556
nvt_1000ps_dt5,25.6,1,normal,3,0.25,0.2586916416740156,3.8656061461008755,0.08234410701795386,0.03258171261907742,0.18995731552064973
nvt_1000ps_dt5,25.6,1,normal,4,0.3333333333333333,0.6952831217202655,1.4382630165475694,0.2213154913402884,0.029677232683687944,0.11808791310394126
nvt_1000ps_dt5,25.6,1,normal,5,0.4166666666666667,0.9180141044225675,1.0893078822890219,0.29221296509386196,0.015232214150146969,0.10041397737459441
nvt_1000ps_dt5,25.6,1,normal,6,0.5,0.9729414772391256,1.0278110486538792,0.30969689088347524,0.03361092127112783,0.10098897208257496
nvt_1000ps_dt5,25.6,1,direct110,1,0.08333333333333333,0.04653341118994955,21.489935391110624,0.014812044819616375,0.10769969528491752,0.43205087774850853
nvt_1000ps_dt5,25.6,1,direct110,2,0.16666666666666666,0.12099130471106605,8.265056752533214,0.03851272843180777,0.04853179405764109,0.2783017228778477
nvt_1000ps_dt5,25.6,1,direct110,3,0.25,0.2844814933546887,3.515167149214905,0.09055327177112577,0.0344572533670862,0.1849782766569533
nvt_1000ps_dt5,25.6,1,direct110,4,0.3333333333333333,0.2693079648444676,3.7132210351725994,0.08572338763803079,0.0762523343605678,0.18364586535430086
nvt_1000ps_dt5,25.6,1,direct110,5,0.4166666666666667,0.2969612779014765,3.3674424055104324,0.09452571056981202,0.05845305294321633,0.17171626520223598
nvt_1000ps_dt5,25.6,1,direct110,6,0.5,0.2326361950596468,4.29855723759411,0.0740504007716663,0.0770142754312618,0.19058151596462083
nvt_1000ps_dt5,25.6,1,transverse,1,0.08333333333333333,0.04936260135303061,20.258251643753884,0.015712604018419004,0.07212926330625354,0.4177999975882814
nvt_1000ps_dt5,25.6,1,transverse,2,0.16666666666666666,0.13968790805659662,7.158815776629966,0.04446404211474709,0.07312750998225767,0.25377867892380745
nvt_1000ps_dt5,25.6,1,transverse,3,0.25,0.2711684176400614,3.6877450873625035,0.08631558815564656,0.029756918191603747,0.18477177437156123
nvt_1000ps_dt5,25.6,1,transverse,4,0.3333333333333333,0.30385314714031747,3.291063493702128,0.09671946068282106,0.05176550514851732,0.17356571955427338
nvt_1000ps_dt5,25.6,1,transverse,5,0.4166666666666667,0.38696306683282083,2.5842259525817455,0.12317416976088578,0.026199634579499087,0.15498043676221182
nvt_1000ps_dt5,25.6,1,transverse,6,0.5,0.2174232449737693,4.59932423564299,0.06920796836131095,0.056520778148806614,0.19739738244858823
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,1,0.08333333333333333,0.04856786339843288,20.589746594293597,0.015459631070545063,0.035331626471741796,0.42318942729472503
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,2,0.16666666666666666,0.12998694541897243,7.693080230301677,0.041376129801691724,0.05664387086671433,0.2654369044994843
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,3,0.25,0.2786462899641378,3.5887791656178214,0.08869586884402024,0.019096669920887176,0.18302091900790074
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,4,0.3333333333333333,0.2852523905850357,3.505667377402375,0.09079865598077692,0.05978531253775904,0.1781964171988867
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,5,0.4166666666666667,0.3463302332741002,2.8874175683315477,0.1102403371354845,0.030209964930208607,0.15949010658420051
nvt_1000ps_dt5,25.6,1,transverse_symmetry_pooled,6,0.5,0.2241501111725718,4.461296025100367,0.07134919637542536,0.05816408984101849,0.19206321499161005
nve_N6_serial_1000ps_dt2p5,6.4,0,normal,1,0.16666666666666666,0.3567004569909019,2.803472718919186,0.11354128186648012,0.04607422422419284,0.3337160646099282
nve_N6_serial_1000ps_dt2p5,6.4,0,normal,2,0.3333333333333333,0.6225111025417285,1.6063970520637703,0.19815143819820363,0.030554555317712433,0.2616892791518385
nve_N6_serial_1000ps_dt2p5,6.4,0,normal,3,0.5,1.0270739820745982,0.9736396963148544,0.32692780233649804,0.03302132356878754,0.18844799617759106
nve_N6_serial_1000ps_dt2p5,6.4,0,direct110,1,0.16666666666666666,0.12949504557250685,7.722303162865641,0.04121955321754944,0.047953049307467945,0.44936657110397
nve_N6_serial_1000ps_dt2p5,6.4,0,direct110,2,0.3333333333333333,0.24099068295825474,4.149538014186314,0.07670971686379605,0.05304901628285836,0.33980110261772395
nve_N6_serial_1000ps_dt2p5,6.4,0,direct110,3,0.5,0.4415733014293298,2.264629670233905,0.14055714731977068,0.08743905451936214,0.31020038730299093
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse,1,0.16666666666666666,0.14558926756006246,6.868638167902402,0.04634250318662493,0.04776618773721847,0.49162646945766747
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse,2,0.3333333333333333,0.24830124277933432,4.027366068758268,0.07903674032838369,0.0346657517204522,0.38444047780046225
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse,3,0.5,0.38703886402566623,2.5837198610982015,0.12319829675671345,0.04684126238156126,0.32817578996656244
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse_symmetry_pooled,1,0.16666666666666666,0.13779759557772664,7.25702067447132,0.04386233696474619,0.011454486113863316,0.4718096897930432
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse_symmetry_pooled,2,0.3333333333333333,0.24479491804784198,4.085052124344195,0.07792064250217895,0.02447471845988581,0.3630548368809217
nve_N6_serial_1000ps_dt2p5,6.4,0,transverse_symmetry_pooled,3,0.5,0.4149695994480365,2.409815083635355,0.1320889259700377,0.06593101596896933,0.31836756891567897
nve_N6_serial_1000ps_dt2p5,6.4,1,normal,1,0.16666666666666666,0.33314295424356694,3.001714390960469,0.10604269584820158,0.04607422422419284,0.3337160646099282
nve_N6_serial_1000ps_dt2p5,6.4,1,normal,2,0.3333333333333333,0.5609534253862098,1.7826791935738904,0.17855702098909199,0.030554555317712433,0.2616892791518385
nve_N6_serial_1000ps_dt2p5,6.4,1,normal,3,0.5,1.073141490352861,0.9318435723430921,0.3415915456533227,0.03302132356878754,0.18844799617759106
nve_N6_serial_1000ps_dt2p5,6.4,1,direct110,1,0.16666666666666666,0.16314336658129458,6.129578057356678,0.05193014644813232,0.047953049307467945,0.44936657110397
nve_N6_serial_1000ps_dt2p5,6.4,1,direct110,2,0.3333333333333333,0.30417540805086646,3.2875767518746044,0.09682203951657939,0.05304901628285836,0.33980110261772395
nve_N6_serial_1000ps_dt2p5,6.4,1,direct110,3,0.5,0.3785284502417051,2.641809352405245,0.12048934791376383,0.08743905451936214,0.31020038730299093
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse,1,0.16666666666666666,0.12304102540851043,8.127370498416154,0.03916517479371985,0.04776618773721847,0.49162646945766747
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse,2,0.3333333333333333,0.2282019194803125,4.382084087098454,0.07263892701670083,0.0346657517204522,0.38444047780046225
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse,3,0.5,0.3389076822048056,2.950656041475298,0.10787766574942398,0.04684126238156126,0.32817578996656244
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse_symmetry_pooled,1,0.16666666666666666,0.14074585475486068,7.1050049874770105,0.044800797007860035,0.011454486113863316,0.4718096897930432
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse_symmetry_pooled,2,0.3333333333333333,0.26112579960168547,3.8295718061002555,0.08311892355086384,0.02447471845988581,0.3630548368809217
nve_N6_serial_1000ps_dt2p5,6.4,1,transverse_symmetry_pooled,3,0.5,0.35983568952823436,2.7790461844156105,0.11453925737859812,0.06593101596896933,0.31836756891567897
nve_N6_serial_1000ps_dt2p5,12.8,0,normal,1,0.16666666666666666,0.34325313997092183,2.9133018275804075,0.1092608679163729,0.03678202466027107,0.23765352315250443
nve_N6_serial_1000ps_dt2p5,12.8,0,normal,2,0.3333333333333333,0.6184212673874542,1.6170207150613378,0.19684960323573614,0.02974796313417831,0.1864693917580254
nve_N6_serial_1000ps_dt2p5,12.8,0,normal,3,0.5,1.0282286392230455,0.9725463402338455,0.3272953411220016,0.027655394376747324,0.1341922263882312
nve_N6_serial_1000ps_dt2p5,12.8,0,direct110,1,0.16666666666666666,0.11760710341654797,8.502887758897856,0.037435503702926684,0.07240258169913776,0.3387916006543819
nve_N6_serial_1000ps_dt2p5,12.8,0,direct110,2,0.3333333333333333,0.22539776865670266,4.436601151642603,0.07174633808719541,0.057088017041764826,0.24414180842944405
nve_N6_serial_1000ps_dt2p5,12.8,0,direct110,3,0.5,0.45508376725880184,2.1973976484010898,0.1448576621602399,0.075496444729784,0.2224917712035062
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse,1,0.16666666666666666,0.13533604217314668,7.3890146626322695,0.04307880018069902,0.0506953807353943,0.38594524980993417
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse,2,0.3333333333333333,0.255934411896982,3.907251051501887,0.08146645352144374,0.036502249086017687,0.281722709425999
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse,3,0.5,0.36446136844942,2.7437750240977326,0.11601165670952349,0.044109887566107044,0.23612433705441632
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse_symmetry_pooled,1,0.16666666666666666,0.12706515813375782,7.869978007246714,0.040446096023481815,0.020988212710765515,0.3635467801365356
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse_symmetry_pooled,2,0.3333333333333333,0.2417494266940916,4.136514463239636,0.07695123249599295,0.018570486924826133,0.26325105349309114
nve_N6_serial_1000ps_dt2p5,12.8,0,transverse_symmetry_pooled,3,0.5,0.41508686526730126,2.4091342889301868,0.13212625283962112,0.04958115554396193,0.2270581583025783
nve_N6_serial_1000ps_dt2p5,12.8,1,normal,1,0.16666666666666666,0.33871391650214705,2.952344002652342,0.1078159882106644,0.03678202466027107,0.23765352315250443
nve_N6_serial_1000ps_dt2p5,12.8,1,normal,2,0.3333333333333333,0.5591889198035683,1.7883043897781086,0.1779953614179107,0.02974796313417831,0.1864693917580254
nve_N6_serial_1000ps_dt2p5,12.8,1,normal,3,0.5,1.0740427217042894,0.9310616605764075,0.3418784165022211,0.027655394376747324,0.1341922263882312
nve_N6_serial_1000ps_dt2p5,12.8,1,direct110,1,0.16666666666666666,0.16089336234949858,6.215296799054784,0.05121394785719629,0.07240258169913776,0.3387916006543819
nve_N6_serial_1000ps_dt2p5,12.8,1,direct110,2,0.3333333333333333,0.300929145057151,3.323041375105375,0.09578872191252717,0.057088017041764826,0.24414180842944405
nve_N6_serial_1000ps_dt2p5,12.8,1,direct110,3,0.5,0.36433634216457644,2.744716582646823,0.11597185960702494,0.075496444729784,0.2224917712035062
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse,1,0.16666666666666666,0.12011602274704473,8.325283980688608,0.038234117529461424,0.0506953807353943,0.38594524980993417
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse,2,0.3333333333333333,0.22438052483188067,4.456714773928174,0.07142253932109516,0.036502249086017687,0.281722709425999
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse,3,0.5,0.34834119941126895,2.870748569764641,0.11088044753772615,0.044109887566107044,0.23612433705441632
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse_symmetry_pooled,1,0.16666666666666666,0.13742270825298528,7.276817730582578,0.043743006623076015,0.020988212710765515,0.3635467801365356
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse_symmetry_pooled,2,0.3333333333333333,0.25589065868358923,3.9079191289921518,0.08145252644106851,0.018570486924826133,0.26325105349309114
nve_N6_serial_1000ps_dt2p5,12.8,1,transverse_symmetry_pooled,3,0.5,0.36140174992532037,2.7670037574711213,0.11503774988535151,0.04958115554396193,0.2270581583025783
nve_N6_serial_1000ps_dt2p5,25.6,0,normal,1,0.16666666666666666,0.33891459361936926,2.950595869362555,0.1078798657210071,0.037527192371824544,0.1703825959960454
nve_N6_serial_1000ps_dt2p5,25.6,0,normal,2,0.3333333333333333,0.6184627687992091,1.6169122062781134,0.19686281354538832,0.030449388290446078,0.13374131646655027
nve_N6_serial_1000ps_dt2p5,25.6,0,normal,3,0.5,1.0282267917131482,0.9725480876975409,0.3272947530413365,0.031186434074825284,0.09799168962743375
nve_N6_serial_1000ps_dt2p5,25.6,0,direct110,1,0.16666666666666666,0.11163126005072932,8.958064251407388,0.03553333368130079,0.06608479749688784,0.24470122048549411
nve_N6_serial_1000ps_dt2p5,25.6,0,direct110,2,0.3333333333333333,0.22743230165258263,4.396912807607971,0.07239395005355112,0.059246760450910846,0.17885758004653637
nve_N6_serial_1000ps_dt2p5,25.6,0,direct110,3,0.5,0.4552128268241558,2.196774653685868,0.14489874309579864,0.058786460513125714,0.15926658442053324
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse,1,0.16666666666666666,0.13357185465749782,7.486607134146481,0.04251724185338596,0.04969841410187996,0.28011407896515067
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse,2,0.3333333333333333,0.25566082121200034,3.9114323237300996,0.0813793669016463,0.053362246677939554,0.20460415184480482
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse,3,0.5,0.36181923014907813,2.7638110876195725,0.11517063796785983,0.048615194780874574,0.17109596778777583
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse_symmetry_pooled,1,0.16666666666666666,0.12376467344166653,8.079850026601699,0.03939551911679089,0.02061287231062078,0.2630629246216644
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse_symmetry_pooled,2,0.3333333333333333,0.24227925728054042,4.127468489149602,0.07711988280966216,0.024100454973822242,0.1871083016566607
nve_N6_serial_1000ps_dt2p5,25.6,0,transverse_symmetry_pooled,3,0.5,0.4142226946591596,2.4141603366827677,0.1318511787917002,0.042651953380474235,0.1624634109276588
nve_N6_serial_1000ps_dt2p5,25.6,1,normal,1,0.16666666666666666,0.3371267073799948,2.9662437834473994,0.10731076385564224,0.037527192371824544,0.1703825959960454
