cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.0043316708939662996,0.01840279226660059,0.00012625864532346542,0.0004725126303102606,5.268288251764265e-06,5.268288251772716e-06,0.01672347643680666,1.3210850553041024e-06,0.9999999999999784,-2.1649348980190553e-14,5.268288251764265e-06,0.001571818322968866,0.01839447859099861,-0.0002993045544041103,-0.00030575686342147187,6.4523090173608445e-06,5.268288251772716e-06,0.01672347643680666,0.001571818322968866,1.8891105484461762e-13,0.000783275017358551,0.9984281816770094,0.0007885433056103151
2,cyclic,40.0,0.0027680851243917165,0.018402328747352644,0.00012601782045603555,0.0004608453387460135,6.546774447482331e-08,6.54677444947684e-08,0.01670056452918091,1.552638364933304e-06,0.9999999999999574,-4.263256414560601e-14,5.333755996239088e-06,0.0029558006674936647,0.018394468845271468,-0.00029956539680700854,-0.00030609788710865603,6.532490301647959e-06,5.333755996267484e-06,0.03342404096598757,0.0029558006674936647,1.8890789404200424e-13,0.001475233455748713,0.9970441993324637,0.0014805672117449518
3,cyclic,40.0,0.0027622740929978246,0.018402326798432667,0.00012601654137218282,0.0004608340270818518,5.365845162696972e-08,5.365845165243577e-08,0.01668902281731305,1.5529012796430518e-06,0.9999999999999354,-6.461498003318411e-14,5.387414447866058e-06,0.004336888884863756,0.018394468774061888,-0.0002995035097138215,-0.0003061017179289044,6.598208215084904e-06,5.38741444791992e-06,0.05011306378330062,0.004336888884863756,1.88907871223091e-13,0.002165750735207945,0.9956631111150718,0.0021711381496558107
4,cyclic,40.0,0.0027565262172569486,0.01840232678367488,0.00012601653228238793,0.00046083561469165255,5.355253590156756e-08,5.3552535930929956e-08,0.016677473818758573,1.5529062204130561e-06,0.9999999999999125,-8.748557434046234e-14,5.440966983767626e-06,0.005715103237096311,0.018394468773082467,-0.00029944146214282873,-0.00030610525855161077,6.663796408780363e-06,5.44096698385085e-06,0.06679053760205919,0.005715103237096311,1.8890787099000473e-13,0.002854831135056272,0.9942848967628162,0.0028602721020400393
5,cyclic,40.0,0.002750790277467206,0.018402326782791315,0.00012601653222194843,0.00046083719927015156,5.347273447003974e-08,5.3472734515020576e-08,0.01666594813411723,1.5529108901203302e-06,0.9999999999998912,-1.0880185641326534e-13,5.494439718237665e-06,0.007090449720608896,0.0183944687726086,-0.0002993795072481574,-0.0003061087941142397,6.729286866081828e-06,5.4944397183658705e-06,0.08345648573617642,0.007090449720608896,1.8890787091891887e-13,0.003542477640445329,0.9929095502792822,0.0035479720801635663
6,cyclic,40.0,0.002745066272976056,0.018402326782008607,0.00012601653222623146,0.0004608387802971177,5.3393207605785063e-08,5.3393207652928376e-08,0.016654446425826572,1.5529155514669127e-06,0.9999999999998691,-1.3089529460330596e-13,5.54783292584345e-06,0.00846293430311751,0.01839446877213908,-0.00029931764242752536,-0.00030611232235079036,6.7946799232641596e-06,5.547832926018799e-06,0.100110932162003,0.00846293430311751,1.88907870849137e-13,0.004228693235095834,0.9915370656967515,0.0042342410680216765
7,cyclic,40.0,0.0027393541793206827,0.018402326781228287,0.00012601653223099155,0.0004608403580372884,5.331382510997923e-08,5.331382517057004e-08,0.01664296865089672,1.5529202031406783e-06,0.9999999999998482,-1.517674874662589e-13,5.60114675095343e-06,0.009832562939833017,0.018394468771670783,-0.00029925586748028775,-0.00030611584323743206,6.859975757141875e-06,5.601146751189369e-06,0.11675390081289971,0.009832562939833017,1.8890787077950746e-13,0.004913480896541032,0.9901674370600151,0.0049190820432919845
8,cyclic,40.0,0.0027336539717241625,0.018402326780449566,0.00012601653223527458,0.00046084193250111807,5.323458584552964e-08,5.323458591218605e-08,0.01663151475958846,1.5529248451350944e-06,0.9999999999998266,-1.7341683644644945e-13,5.654381336798959e-06,0.011199341573573609,0.018394468771203307,-0.00029919418224590085,-0.00030611935678903906,6.925174543136842e-06,5.654381337101555e-06,0.13338541557248818,0.011199341573573609,1.8890787071002136e-13,0.005596843596118405,0.9888006584262528,0.005602497977455203
9,cyclic,40.0,0.0027279656254520683,0.018402326779672434,0.00012601653223982996,0.0004608435036954947,5.315548947892977e-08,5.3155489542974776e-08,0.016620084702203664,1.5529294774704828e-06,0.9999999999998036,-1.963984530561902e-13,5.707536826277889e-06,0.012563276134791369,0.01839446877073678,-0.0002991325865646573,-0.0003061228630209177,6.990276456262472e-06,5.70753682664453e-06,0.15000550027469184,0.012563276134791369,1.8890787064067844e-13,0.006278784298982546,0.9874367238650121,0.006284491835808823
10,cyclic,40.0,0.0027222891158182336,0.018402326778896964,0.00012601653224438535,0.00046084507162712744,5.30765357629595e-08,5.307653580793187e-08,0.016608678429147344,1.5529341001665216e-06,0.9999999999997828,-2.1715962361668062e-13,5.7606133620408485e-06,0.013924372541597934,0.01839446877027134,-0.00029907108027702194,-0.0003061263619482519,7.0552816712293885e-06,5.760613362452462e-06,0.16661417870383918,0.013924372541597934,1.889078705714787e-13,0.006959305964117947,0.9860756274581849,0.006965066577479986
11,cyclic,40.0,0.0027166244181980816,0.018402326778123076,0.00012601653224866838,0.0004608466363028716,5.299772436284516e-08,5.299772441475642e-08,0.016597295890928093,1.552938713243623e-06,0.9999999999997624,-2.375877272697835e-13,5.813611086403694e-06,0.015282636699790157,0.01839446876980672,-0.0002990096632239268,-0.0003061298535862648,7.120190362338208e-06,5.813611086867218e-06,0.18321147459476728,0.015282636699790157,1.8890787050242174e-13,0.007638411544351877,0.9847173632999722,0.00764422515543828
12,cyclic,40.0,0.002710971508011411,0.01840232677735082,0.00012601653225342672,0.0004608481977294688,5.291905502704845e-08,5.29190551101788e-08,0.016585937038156806,1.552943316721512e-06,0.9999999999997412,-2.58792987040124e-13,5.866530141430742e-06,0.016638074502875813,0.01839446876934291,-0.0002989483352465577,-0.000306133337950137,7.1850027035814746e-06,5.866530141977397e-06,0.19979741163292408,0.016638074502875813,1.88907870433507e-13,0.008316103986367191,0.9833619254968653,0.00832197051650862
13,cyclic,40.0,0.0027053303607275573,0.018402326776580158,0.0001260165322577774,0.0004608497559136806,5.284052745024364e-08,5.284052756633628e-08,0.016574601821547186,1.5529479106203575e-06,0.999999999999721,-2.7899904608830184e-13,5.919370668880986e-06,0.017990691832099073,0.0183944687688806,-0.0002988870961864186,-0.0003061368150549965,7.249718868577787e-06,5.919370669543733e-06,0.21637201345447127,0.017990691832099073,1.8890787036473464e-13,0.008992386230715098,0.9820093081676218,0.008998305601383977
14,cyclic,40.0,0.002699700951873448,0.018402326775811117,0.00012601653226226514,0.00046085131086224184,5.27621414182161e-08,5.276214152562242e-08,0.016563290191916047,1.5529524949597193e-06,0.9999999999996989,-3.0109248427834245e-13,5.972132810299202e-06,0.019340494556466005,0.01839446876841924,-0.0002988259458852792,-0.0003061402849159618,7.314339030683385e-06,5.9721328110693556e-06,0.23293530364638732,0.019340494556466005,1.8890787029610362e-13,0.009667261211827854,0.980659505443233,0.009673233344638151
15,cyclic,40.0,0.0026940832570202977,0.01840232677504367,0.00012601653226688818,0.0004608528625818491,5.268389666379385e-08,5.268389671048146e-08,0.016552002100181984,1.5529570697599078e-06,0.9999999999996767,-3.232969447708456e-13,6.024816706962996e-06,0.020687488532770255,0.018394468767958153,-0.0002987648841851642,-0.00030614374754809335,7.3788633629272915e-06,6.024816707779837e-06,0.2494873057465693,0.020687488532770255,1.889078702276141e-13,0.010340731858031648,0.9793125114669063,0.010346756674738609
16,cyclic,40.0,0.0026884772517934453,0.018402326774277805,0.00012601653227123713,0.00046085441107932327,5.260579272208455e-08,5.260579285029654e-08,0.016540737497366398,1.5529616350407063e-06,0.9999999999996535,-3.4650060598551136e-13,6.07742249968508e-06,0.022031679605618318,0.01839446876749856,-0.0002987039109287164,-0.0003061472029664843,7.4432920377691535e-06,6.0774225006301336e-06,0.2660280432439357,0.022031679605618318,1.8890787015926563e-13,0.011012801091559317,0.9779683203940351,0.011018878514059
17,zero_stress_hold,40.0,0.00392567889863422,0.01840171399299704,2.0090669921417337e-06,0.00014162144313752259,-5.146814002212239e-06,-5.146814002562547e-06,0.016512407834414322,0.0,0.9999999999997152,-2.8477220581635265e-13,9.306084974728415e-07,0.023372158817519542,0.018402155584386033,7.96384056314603e-07,-3.433739282406631e-07,1.1397579845532952e-06,9.306084980675866e-07,0.28254045107835,0.023372158817519542,1.9380479482426723e-13,0.011685614104511034,0.9766278411821956,0.011686544713008507
18,zero_stress_hold,40.0,0.0026770919719494688,0.01840216322761268,4.543497160100496e-09,1.5573039598104514e-07,-1.2225653678717288e-08,-1.2225654036010503e-08,0.01651654266867769,0.0,0.9999999999997766,-2.233768725545815e-13,9.183828437941242e-07,0.0247106491751412,0.018402165032748514,1.124680196316163e-06,-1.0448159570106741e-10,1.1247846779108764e-06,9.183828440315761e-07,0.2990569937470277,0.0247106491751412,1.938078969271972e-13,0.012354865396148704,0.9752893508246355,0.012355783778992498
