radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09811147849989471,-2.7249292601960517e-05,0.09813872779249666,2,True
1.0,0.14815818470191694,-4.7980186198201366e-05,0.1482061648881151,4,True
1.5,0.2868308189978441,-9.59146684145286e-05,0.28692673366625865,10,True
2.0,0.37017406709015194,-0.00012297336489385479,0.37029704045504586,18,True
2.5,0.438057707786622,-0.00015874051573469094,0.4382164483023569,30,True
3.0,0.4805750711783066,-0.0001488572018065597,0.48072392838011313,40,True
3.5,0.5335387812885197,-0.0001453477265267328,0.5336841290150466,56,True
4.0,0.5731466347647884,-0.00013359668426438028,0.5732802314490527,72,True
4.5,0.6078095897590766,-0.00012416076645701816,0.6079337505255337,90,True
5.0,0.6440934753409437,-0.00011659201780027861,0.6442100673587441,112,True
5.5,0.6763185491220222,-0.00010975727875152207,0.6764283064007737,136,True
6.0,0.7006041181497251,-0.00010864234721824578,0.7007127604969433,158,True
6.5,0.7302533068556502,-9.604847644281952e-05,0.7303493553320929,188,True
7.0,0.7568805960923084,-8.509983924414929e-05,0.7569656959315525,220,True
7.5,0.781203388540822,-7.104792114775959e-05,0.7812744364619697,254,True
8.0,0.801469342518442,-5.484806894020053e-05,0.8015241905873823,286,True
8.5,0.8211678461421892,-3.1040035134044024e-05,0.8211988861773232,320,True
9.0,0.841420600666396,-9.755990866336061e-06,0.8414303566572622,360,True
9.5,0.8592590007837774,4.031686017338852e-06,0.85925496909776,400,True
10.0,0.8774540666757565,2.963418868992435e-05,0.8774244324870666,444,True
