radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
1.0,0.3448277824247586,0.11214910341275341,0.23267867901200517,4,True
1.5,0.5923038065212869,0.18698214345454442,0.4053216630667426,10,True
2.0,0.7161116530341248,0.20581285085395737,0.5102988021801673,18,True
2.5,0.7639277223844378,0.1709685086755164,0.5929592137089214,30,True
3.0,0.7722613111878404,0.12779008853545737,0.644471222652383,40,True
3.5,0.7725756453183605,0.0637118029979397,0.7088638423204207,56,True
4.0,0.7750958693879968,0.02196731086624075,0.753128558521756,72,True
4.5,0.7823720741748781,-0.004819964157852521,0.7871920383327304,90,True
5.0,0.7958289383874089,-0.02779548666570062,0.8236244250531095,112,True
5.5,0.8098119863510245,-0.044909201428262255,0.8547211877792866,136,True
6.0,0.8170855563229593,-0.05698326254078558,0.8740688188637449,158,True
