case,opening_A,energy_eV,energy_derivative_eV_A,tilted_energy_eV,tilted_derivative_eV_A,new_evaluation
B_01_bulk_spread,0.0,-1163.5300644728977,0.2985739634788434,-1163.5300644728977,0.20149979086693276,False
B_01_bulk_spread,0.03,-1163.487629429656,2.4870919416120003,-1163.4905416548343,2.3900177690000897,False
B_01_bulk_spread,0.1,-1163.1586920679135,6.7372821310830675,-1163.1683994851746,6.640207958471157,False
B_01_bulk_spread,0.2,-1162.240478111054,11.413565977027993,-1162.2598929455764,11.316491804416081,False
B_01_bulk_spread,0.35,-1160.1251074370584,16.40309234808329,-1160.1590833974726,16.30601817547138,False
B_01_bulk_spread,0.5,-1157.4580260784483,18.623311187936956,-1157.5065631647542,18.526237015325044,False
B_01_bulk_spread,0.7,-1153.8337700323093,16.86290677568408,-1153.9017219531377,16.76583260307217,False
B_01_bulk_spread,0.9,-1150.873662252542,12.69088942904143,-1150.9610290078929,12.593815256429519,False
B_01_bulk_spread,1.1,-1148.689594088485,9.414364593513836,-1148.7963756783581,9.317290420901926,False
B_01_bulk_spread,1.4,-1146.324010199483,6.550280267100977,-1146.4599140411397,6.453206094489066,False
B_01_bulk_spread,1.8,-1144.3525739387555,3.41898118943084,-1144.5273074494569,3.3219070168189293,False
B_01_bulk_spread,10.0,-1142.3415970840017,1.6653345369377348e-16,-1143.3123388101208,-0.09707417261191048,False
B_01_bulk_spread,2.3,-1143.2787092710737,1.3618810190012642,-1143.501979868081,1.2648068463893536,False
B_01_bulk_spread,3.0,-1142.508263783821,0.6952000670584457,-1142.7994863016565,0.5981258944465351,False
B_01_bulk_spread,4.0,-1142.3415970840017,1.1102230246251565e-16,-1142.7298937744492,-0.09707417261191054,False
B_01_bulk_spread,6.0,-1142.3415970840017,-1.3877787807814457e-16,-1142.9240421196732,-0.09707417261191079,False
B_01_bulk_spread,8.0,-1142.3415970840017,1.3877787807814457e-16,-1143.118190464897,-0.09707417261191051,False
B_01_bulk_spread,-0.25,-1160.0496511622155,-34.10725123958014,-1160.0253826190624,-34.20432541219205,True
B_01_bulk_spread,-0.1,-1163.1129752910228,-9.319362092839897,-1163.1032678737618,-9.416436265451807,True
B_01_bulk_spread,-0.03,-1163.5027164288417,-2.1728363613420365,-1163.4998042036634,-2.269910533953947,True
B_01_bulk_spread,-0.0024459692772571483,-1163.5305624504458,0.10829310481857476,-1163.530325010002,0.011218932206664117,True
B_01_bulk_spread,-0.0025894740101629304,-1163.5305771858475,0.09707048667256976,-1163.5303258148006,-3.685939340886124e-06,True
B_01_bulk_spread,-0.0025893740101616356,-1163.53057717614,0.09707830933680608,-1163.5303258148003,4.136724895437149e-06,True
B_01_bulk_spread,-0.0026894740101629303,-1163.5305865017099,0.0892462287687042,-1163.5303254232456,-0.007827943843206453,True
B_01_bulk_spread,-0.0024894740101629306,-1163.5305670877187,0.10489156080446055,-1163.530325424089,0.007817388192549901,True
B_01_bulk_spread,3.860365127663675,-1142.3415970840017,2.220446049250313e-16,-1142.7163388347494,-0.09707417261191043,True
B_01_bulk_spread,3.4301825638318375,-1142.3482318728202,0.09699596811893807,-1142.681214007112,-7.820449297257781e-05,True
B_01_bulk_spread,3.4298763007771824,-1142.3482616217393,0.09727446179838628,-1142.6812140257985,0.00020028918647563287,True
B_01_bulk_spread,3.4300965613525247,-1142.348240218075,0.09707413898812847,-1142.6812140037473,-3.3623782175196126e-08,True
B_01_bulk_spread,3.43009646135081,-1142.3482402277823,0.09707422989871389,-1142.681214003747,5.7286803245570894e-08,True
B_01_bulk_spread,3.4299965613525245,-1142.3482499300349,0.09716506574626083,-1142.6812140082898,9.089313435017843e-05,True
B_01_bulk_spread,3.430196561352525,-1142.3482305152056,0.0969832477342766,-1142.6812140082952,-9.0924877634041e-05,True
