radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.08112565425123433,0.0007562360603866327,0.0803694181908477,2,True
1.0,0.12434044391963606,0.001284467331087175,0.12305597658854887,4,True
1.5,0.23678106290941855,0.001351928779769104,0.23542913412964941,10,True
2.0,0.3069347224453717,0.0008850710591286901,0.3060496513862429,18,True
2.5,0.366590796818082,0.0004205784244148092,0.36617021839366715,30,True
3.0,0.40480180877484506,0.00012600269090817104,0.40467580608393694,40,True
3.5,0.45338172473462357,-6.311800340393314e-05,0.45344484273802754,56,True
4.0,0.49051610425378855,-0.0001097789727556802,0.4906258832265442,72,True
4.5,0.5230512179576241,-5.8663289245565525e-05,0.5231098812468695,90,True
5.0,0.5579981119402921,-6.047354652297541e-05,0.5580585854868152,112,True
5.5,0.5892398219045081,-4.354240533495748e-05,0.589283364309843,136,True
6.0,0.6126670104465893,-1.3963633644835253e-05,0.6126809740802341,158,True
6.5,0.6419024642033563,-7.161831209699838e-05,0.6419740825154533,188,True
7.0,0.6680038281806213,-0.00018538748523200602,0.6681892156658533,220,True
7.5,0.6917071947896131,-0.0003573909820358122,0.6920645857716489,254,True
8.0,0.7113930311757902,-0.0005179789045793138,0.7119110100803696,286,True
