observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
normal_strain_force_ev,exact,exact,development_or_control,0.0,0.0,7.771561172376096e-16,eV/strain,0.1,7.771561172376096e-15,7.771561172376096e-15
cohesive_ev_atom,exact,exact,development_or_control,3.36,3.36,3.359999999999996,eV/atom,0.0672,-5.947623346206196e-14,-5.947623346206196e-14
C11_GPa,exact,exact,development_or_control,113.99999999999996,113.99999999999996,113.99999999999963,GPa,5.699999999999998,-5.734204534204319e-14,-5.734204534204319e-14
C12_GPa,exact,exact,development_or_control,62.000000000000014,62.000000000000014,61.99999999999997,GPa,3.100000000000001,-1.3752440046969677e-14,-1.3752440046969677e-14
C44_GPa,exact,exact,development_or_control,32.0,32.0,32.000000000000306,GPa,1.6,1.9095836023552692e-13,1.9095836023552692e-13
perfect_Haa,exact,fit,development_or_control,19.66091286328976,25.957068190922477,25.95706819092248,eV/L0^2,1.9660912863289761,1.806993247721481e-15,3.2023718183445617
perfect_Hxx,exact,fit,development_or_control,4.393593035123306,4.393593035123306,4.393593035123305,eV/L0^2,0.43935930351233066,-2.021530926054917e-15,-2.021530926054917e-15
saddle_energy_at_source_state,fit,fit,development_or_control,0.07624909750742465,0.07624909750742465,0.0819978710716133,eV/cell,0.007624909750742465,0.7539464403009982,0.7539464403009982
saddle_normal_force_at_source_state,fit,fit,development_or_control,1.4903612010162394e-15,1.4903612010162394e-15,0.09534031794218162,eV/L0,0.03173805605024358,3.0039747170163693,3.0039747170163693
fault_energy_at_source_state,fit,fit,development_or_control,0.06670794504308616,0.06670794504308616,0.07123967799408579,eV/cell,0.006670794504308616,0.679339312292203,0.679339312292203
fault_normal_force_at_source_state,fit,fit,development_or_control,5.29078226360765e-15,5.29078226360765e-15,-0.08849608854471602,eV/L0,0.03173805605024358,-2.7883273129465067,-2.7883273129465067
saddle_path_force_at_source_state,fit,fit,development_or_control,2.296700476743968e-16,2.296700476743968e-16,-0.03178032460393414,eV/L0,0.03173805605024358,-1.0013317940337578,-1.0013317940337578
opening_1.1h_energy,fit,fit,development_or_control,0.05670265774764735,0.05670265774764735,0.0556649889099453,eV/cell,0.005670265774764736,-0.18300179901974806,-0.18300179901974806
