time_reduced,resolved_force_reduced,mean_registry_s_over_b,mean_well_index,mean_intrawell_registry,variance,mean_lattice_energy_over_epsilon_c,work_over_epsilon_c,entropy_production_reduced,edge_probability
10.600000000000001,0.37650090826077903,0.5518295659391076,0.002567961912673707,0.049261604026431725,0.3268626344157607,-0.5394548951147622,0.25459060574487913,0.018484121463895702,4.262323559262511e-15
10.700000000000001,0.4237822835266847,0.5643532931604569,0.003920571814328699,0.06043272134612616,0.327839393163351,-0.5358691198192607,0.2596018699417676,0.019151590730475874,6.701773853629974e-15
10.8,0.4643803590261081,0.5764988565540756,0.005930211580813852,0.07056864497325974,0.329133860894556,-0.5318229892815649,0.26499548778125204,0.02052946025322141,1.0436467882030455e-14
10.9,0.4976548788563108,0.5882324054815651,0.008775407507758626,0.07945699797380455,0.3308670830444197,-0.5275681844454903,0.2706395315480832,0.022806429653643462,1.6188890177026098e-14
11.0,0.5230810839623341,0.5995173054043825,0.012601040010676575,0.0869162653937039,0.33315561560358115,-0.5233731496501018,0.27639898314209776,0.02600543526696995,2.521716267779183e-14
11.100000000000001,0.5402579879007791,0.6102945078886228,0.01747915598272171,0.09281535190589921,0.3360968189584523,-0.5195058867390394,0.2821288933855342,0.029914094583189457,3.961384155945967e-14
11.200000000000001,0.5489147006355494,0.6204641373280085,0.023377089972021252,0.09708704735598542,0.33975078644403106,-0.5162142408631012,0.2876671347044912,0.03407008551961043,6.253037627321587e-14
11.3,0.5489147006355494,0.6298726047534993,0.03014315802430308,0.0997294467291941,0.34412367340852557,-0.5137066557504871,0.29283158078479377,0.03782735398040793,9.810229997976019e-14
11.4,0.5402579879007787,0.6383095044086489,0.03751573795097898,0.10079376645766762,0.3491574529899695,-0.5121369121287433,0.297426201124949,0.04049853175098215,1.508527592397525e-13
11.5,0.5230810839623347,0.6455168883978861,0.045154708893553094,0.10036217950433107,0.35472952338185454,-0.5115952899704526,0.3012581476257873,0.04153407715385411,2.2449649699591102e-13
11.600000000000001,0.49765487885631027,0.6512107566972583,0.05268794639560136,0.09852281030165491,0.36066279885889696,-0.5121064940443179,0.3041641156961484,0.040678256737920006,3.203021945353188e-13
11.700000000000001,0.4643803590261084,0.6551117070298562,0.05976217106499177,0.09534953596486229,0.3667441717442782,-0.5136326913507737,0.30604054153674254,0.038047320731571334,4.3539105100877723e-13
11.8,0.42378228352668385,0.6569795655275616,0.06608756993015256,0.09089199559740689,0.37274758584758144,-0.516079110168291,0.3068700226063609,0.03410314166426215,5.615057048928647e-13
11.9,0.3765009082607794,0.6566459450047865,0.07146838005010968,0.08517756495467455,0.3784577150947151,-0.5193001464780447,0.30673652715795474,0.02953244334508796,6.848950436734619e-13
12.0,0.3232818887608605,0.6540390692936682,0.07581557801343616,0.07822349128022996,0.3836909570304705,-0.5231053841034161,0.3058244037696477,0.025072079741896867,7.879484564365481e-13
12.100000000000001,0.2649645207559432,0.6491966079204721,0.07914174238574725,0.07005486553472276,0.3883114325909951,-0.527266517649285,0.30440012351164447,0.021334806731228787,8.528212808736879e-13
12.200000000000001,0.2024685039765721,0.6422643755767824,0.0815413756059603,0.060722999970820056,0.39224049714405734,-0.5315270448805783,0.30277994634536476,0.018685407533035176,8.663685408222337e-13
12.3,0.1367794379406697,0.6334812577432267,0.0831621617917355,0.05031909595148906,0.3954589445652606,-0.5356162889005477,0.3012901190210396,0.01719742959296331,8.246221745211383e-13
12.4,0.06893327846036729,0.6231532433590193,0.08417354660765723,0.03897969675136017,0.3980019267561384,-0.5392678718552056,0.30022781707403745,0.016693235567429698,7.346682214512587e-13
12.5,3.3677786976552215e-16,0.6116214475216297,0.08473845477829822,0.026882992743329556,0.39994779227711474,-0.5422407861120903,0.299830354827234,0.01684374659827542,6.127234686360729e-13
12.600000000000001,-0.06893327846036759,0.5992299099424305,0.08499199598734612,0.014237913955082495,0.4014033481426483,-0.544339633167626,0.30025744948248356,0.017288502719653372,4.791027350582764e-13
12.700000000000001,-0.13677943794067093,0.586298398803886,0.08502824754107895,0.0012701512628053616,0.40248891666342645,-0.5454302772114759,0.3015875376242237,0.01773727377960609,3.5236244443179703e-13
12.8,-0.2024685039765733,0.5731035829081058,0.08489367689013425,-0.011790093982030134,0.40332648346136313,-0.5454483659103975,0.3038256946925339,0.01802987704989324,2.451046354938693e-13
12.9,-0.26496452075594346,0.5598694658842587,0.08458453736890943,-0.024715071484652653,0.40403311796398933,-0.54440036987248,0.3069187263675944,0.018151981176600347,1.627116473682079e-13
13.0,-0.32328188876085995,0.546765881802591,0.08404619149752453,-0.03728030969493516,0.40472008255712333,-0.5423588852673938,0.3107727945115156,0.01821970555999944,1.0464647010240002e-13
13.100000000000001,-0.3765009082607797,0.533912884363866,0.08317448839021016,-0.04926160402634593,0.40549623773300725,-0.5394548951147852,0.3152699477604071,0.0184476368925864,6.696995163228726e-14
13.200000000000001,-0.4237822835266834,0.5213891571424916,0.08182187848856003,-0.06043272134607034,0.4064729964802752,-0.5358691198192818,0.32028121195730563,0.019105945819316458,4.4746811218749026e-14
13.3,-0.4643803590261086,0.509243593748857,0.0798122387220799,-0.0705686449732248,0.40776746421127424,-0.5318229892815828,0.3256748297967971,0.020462665878531294,3.365135634140661e-14
13.4,-0.4976548788563108,0.4975100448213578,0.07696704279513966,-0.07945699797378364,0.4095006863610126,-0.5275681844455044,0.331318873563633,0.02270702891295244,3.074560963772123e-14
13.5,-0.5230810839623344,0.4862251448985353,0.07314141029222544,-0.08691626539369204,0.4117892189201013,-0.5233731496501123,0.3370783251576501,0.02586273212554962,3.4739009461090014e-14
13.600000000000001,-0.5402579879007791,0.4754479424142922,0.06826329432018322,-0.09281535190589292,0.4147304222749322,-0.5195058867390469,0.34280823540108807,0.02971893338608085,4.6029167437664844e-14
13.700000000000001,-0.5489147006355495,0.46527831297490513,0.062365360330885654,-0.09708704735598223,0.4183843897604901,-0.5162142408631061,0.34834647672004576,0.03381612609774178,6.662198283935792e-14
13.8,-0.5489147006355494,0.4558698455494142,0.05559929227860465,-0.09972944672919222,0.42275727672497515,-0.51370665575049,0.35351092280034846,0.03751251603718704,9.982020074429426e-14
13.9,-0.5402579879007788,0.44743294589426436,0.04822671235192842,-0.10079376645766563,0.42779105630641695,-0.5121369121287451,0.35810554314050386,0.040126130905846255,1.4949263710124973e-13
14.0,-0.5230810839623347,0.44022556190502626,0.040587741409352444,-0.10036217950432771,0.43336312669830607,-0.5115952899704536,0.3619374896413426,0.04111323427949186,2.1884197452782319e-13
14.100000000000001,-0.4976548788563111,0.4345316936056529,0.03305450390730034,-0.09852281030164894,0.43929640217536003,-0.5121064940443185,0.3648434577117043,0.0402233674454797,3.0881233344046585e-13
14.200000000000001,-0.4643803590261079,0.430630743273053,0.025980279237903848,-0.09534953596485243,0.4453777750607621,-0.5136326913507746,0.3667198835522994,0.03757663071412379,4.164964395154388e-13
14.3,-0.4237822835266839,0.42876288477534397,0.01965488037273433,-0.09089199559739207,0.45138118916409836,-0.5160791101682926,0.3675493646219194,0.033636686847282,5.340513790599956e-13
14.4,-0.37650090826077875,0.42909650529811394,0.01427407025276611,-0.08517756495465387,0.4570913184112799,-0.5193001464780469,0.3674158691735153,0.029089730516842986,6.487199420196497e-13
14.5,-0.32328188876086056,0.4317033810092252,0.00992687228942657,-0.07822349128020296,0.4623245603470986,-0.5231053841034191,0.3665037457852107,0.024669898170247853,7.445189061186033e-13
14.600000000000001,-0.2649645207559424,0.4365458423824127,0.006600707917100627,-0.07005486553468976,0.4669450359077017,-0.5272665176492891,0.36507946552721005,0.02098550300847063,8.057867786070095e-13
14.700000000000001,-0.20246850397657218,0.4434780747260918,0.0042010746968717426,-0.06072299997078168,0.47087410046085276,-0.5315270448805829,0.3634592883609328,0.0183958587488948,8.219664171702073e-13
14.8,-0.13677943794066977,0.4522611925596354,0.0025802885110797944,-0.050319095951446006,0.4740925478821471,-0.5356162889005521,0.36196946103660965,0.016968834234179195,7.920817497727577e-13
14.9,-0.06893327846036734,0.4625892069438289,0.0015689036951393417,-0.03897969675131217,0.4766355300731045,-0.5392678718552095,0.36090715908960896,0.016521706647135613,7.271168901450356e-13
15.0,-4.0413344371862655e-16,0.4741210027812026,0.0010039955244747212,-0.026882992743273746,0.47858139559412777,-0.5422407861120931,0.3605096968428061,0.016721542850131575,6.494416412853336e-13
15.100000000000001,0.0689332784603685,0.4865125403603823,0.0007504543153917353,-0.014237913955011009,0.48003695145964137,-0.5443396331676273,0.36093679149805497,0.01720559546043929,5.901532476393168e-13
15.200000000000001,0.136779437940669,0.49944405149889975,0.0007142027615996583,-0.0012701512627015484,0.4811225199802745,-0.545430277211475,0.3622668796397923,0.017682858307639385,5.865195873359739e-13
15.3,0.20246850397657323,0.5126388673946384,0.000848773412439178,0.011790093982197672,0.48196008677784186,-0.5454483659103924,0.3645050367080954,0.017993434742317068,6.815508805119048e-13
15.4,0.2649645207559434,0.525872984418417,0.0011579129334770382,0.024715071484938414,0.48266672127970645,-0.5444003698724661,0.3675980683831399,0.018123616375244952,9.260771867096217e-13
15.5,0.3232818887608599,0.5389765684999671,0.001696258804538253,0.037280309695427116,0.48335368587141064,-0.5423588852673626,0.3714521365270266,0.018189766430679703,1.3816418011995734e-12
15.600000000000001,0.37650090826077964,0.5518295659384924,0.002567961911313225,0.04926160402717751,0.4841298410447684,-0.5394548951147196,0.3759492897758482,0.01840599116344549,2.1214700617983795e-12
15.700000000000001,0.4237822835266846,0.5643532931595364,0.003920571812104049,0.060432721347430836,0.4851065997877895,-0.5358691198191528,0.3809605539726145,0.01904137821926817,3.227713997871587e-12
15.8,0.4643803590261085,0.5764988565526439,0.00593021157727683,0.07056864497536554,0.4864010675119713,-0.5318229892813445,0.3863541718118719,0.020362643500709942,4.7860944396209436e-12
15.9,0.49765487885631077,0.5882324054793351,0.008775407502315454,0.07945699797701816,0.48813428965123934,-0.5275681844450912,0.3919982155783191,0.022557984581016696,6.88256662779678e-12
16.0,0.5230810839623343,0.5995173054009685,0.012601040002573723,0.086916265398393,0.4904228221949026,-0.523373149649436,0.39775766717172933,0.02565107549466136,9.60777860491072e-12
16.1,0.5402579879007786,0.6102945078835235,0.017479155971030943,0.09281535191249086,0.4933640255278483,-0.5195058867379982,0.40348757741426977,0.029432853495789647,1.3070448910189311e-11
16.2,0.5489147006355494,0.62046413732059,0.023377089955616152,0.09708704736497216,0.49701799298334953,-0.5162142408615582,0.40902581873196375,0.03344789261819658,1.7409612028382124e-11
16.3,0.5489147006355494,0.6298726047429763,0.030143158001829234,0.0997294467411454,0.5013908799076555,-0.5137066557483025,0.41419026481056226,0.03706067717984223,2.2783575459041438e-11
16.400000000000002,0.5402579879007785,0.6383095043940633,0.037515737920832994,0.10079376647322863,0.5064246594365849,-0.5121369121257711,0.41878488514850504,0.039596930395238525,2.931197680841081e-11
16.5,0.5230810839623347,0.6455168883780924,0.04515470885390821,0.1003621795241825,0.5119967297612334,-0.5115952899665503,0.4226168316465743,0.04052076127207359,3.696617381805979e-11
16.6,0.4976548788563103,0.6512107566709286,0.05268794634451848,0.09852281032640829,0.5179300051540068,-0.5121064940393684,0.4255227997135997,0.03958833064360263,4.543888029819584e-11
16.7,0.464380359026109,0.6551117069955248,0.05976217100063087,0.095349535994892,0.5240113779363398,-0.5136326913447162,0.4273992255503449,0.03692403967281317,5.4056648754135513e-11
16.8,0.4237822835266839,0.6569795654837177,0.06608756985106119,0.09089199563265445,0.5300147919172521,-0.5160791101611659,0.4282287066157389,0.03299296984587152,6.180373337360151e-11
16.900000000000002,0.3765009082607774,0.6566459449500088,0.07146837995551619,0.0851775649944909,0.5357249210238371,-0.5193001464700328,0.42809521116295773,0.02847985357020702,6.749161862049026e-11
17.0,0.3232818887608606,0.6540390692267881,0.07581557790345946,0.078223491323327,0.540958162804126,-0.5231053840948594,0.42718308777041614,0.02411492180979673,7.004643362450948e-11
17.1,0.26496452075594246,0.6491966078407242,0.07914174226144824,0.07005486557927443,0.5455786381994571,-0.5272665176406692,0.4257588075086282,0.02050082963548306,6.882485027789068e-11
17.2,0.20246850397657407,0.6422643754839159,0.08154137546920473,0.060723000014709566,0.5495077025842068,-0.5315270448724684,0.42413863033928245,0.01799027408990493,6.38389510350505e-11
17.3,0.13677943794066985,0.6334812576375496,0.08316216164490745,0.05031909599264049,0.552726149841154,-0.535616288893489,0.42264880301278424,0.016644360141767626,5.579216067271558e-11
17.400000000000002,0.06893327846036743,0.6231532432413696,0.08417354645330119,0.0389796967880667,0.555269131878605,-0.5392678718496162,0.42158650106455064,0.016274229506170457,4.5899800641219546e-11
17.5,4.7148901767173105e-16,0.6116214473932768,0.0847384546187893,0.026882992774485942,0.5572149972624788,-0.5422407861081796,0.4211890388173783,0.016542112812454893,3.555956797136095e-11
17.6,-0.06893327846036841,0.5992299098049313,0.08499199582466244,0.014237913980267183,0.5586705530108363,-0.5443396331653659,0.4216161334729431,0.01708218421952822,2.600165965189279e-11
17.7,-0.13677943794066894,0.5862983986589223,0.08502824737670836,0.0012701512822124728,0.5597561214358229,-0.5454302772106326,0.422946221615451,0.017602246564258354,1.8047938171279188e-11
17.8,-0.20246850397657318,0.5731035827573315,0.0848936767250992,-0.011790093967769278,0.5605936881587794,-0.5454483659106094,0.4251843786847468,0.017942838913369435,1.2045770619542069e-11
17.900000000000002,-0.26496452075594334,0.5598694657291827,0.0845845372038692,-0.024715071474687836,0.5613003226050405,-0.5444003698733487,0.4282774103608126,0.01809171024544783,7.956372018313643e-12
18.0,-0.3232818887608599,0.546765881644511,0.08404619133290706,-0.037280309688397684,0.5619872871571656,-0.5423588852685611,0.43213147850561745,0.01816692858073889,5.520132101625336e-12
18.1,-0.37650090826077814,0.5339128842038466,0.08317448822633881,-0.04926160402249382,0.5627634423036466,-0.5394548951159734,0.43662863175518746,0.018383910008079388,4.416063045826857e-12
18.2,-0.4237822835266833,0.521389156981391,0.08182187832575478,-0.06043272134436521,0.5637402010293291,-0.535869119820302,0.4416398959525186,0.01901244096907012,4.366138081040294e-12
18.3,-0.4643803590261085,0.5092435935873767,0.07981223856072903,-0.07056864497335373,0.565034668743018,-0.5318229892823152,0.4470335137921787,0.020319518086753002,5.177541837109141e-12
18.400000000000002,-0.49765487885631154,0.49751004466010484,0.07696704263574437,-0.07945699797564106,0.5667678908765497,-0.5275681844458706,0.4526775575589052,0.022493507382583277,6.743593178133912e-12
18.5,-0.5230810839623343,0.48622514473808187,0.07314141013542687,-0.08691626539734632,0.5690564234177361,-0.5233731496500488,0.4584370091525143,0.025558440567198547,9.030728978293198e-12
18.6,-0.5402579879007791,0.4754479422552286,0.06826329416678138,-0.09281535191155417,0.5719976267504757,-0.5195058867384863,0.4641669193952133,0.029306154512281062,1.2068967397008135e-11
18.7,-0.5489147006355494,0.4652783128178846,0.062365360181863845,-0.09708704736398066,0.5756515942074496,-0.5162142408619694,0.46970516071305835,0.03328298267303792,1.5944904993110212e-11
18.8,-0.5489147006355494,0.45586984539519,0.05559929213515708,-0.0997294467399686,0.5800244811346101,-0.5137066557486826,0.4748696067918261,0.03685613090694434,2.0779397138219773e-11
18.900000000000002,-0.5402579879007785,0.4474329457437245,0.04822671221547908,-0.10079376647175613,0.5850582606676903,-0.512136912126161,0.47946422712997505,0.03935480296493768,2.666788032709651e-11
19.0,-0.5230810839623347,0.4402255617592152,0.04058774128153108,-0.10036217952231757,0.5906303309978407,-0.5115952899669852,0.48329617362829963,0.040246874560294466,3.357752143962112e-11
19.1,-0.4976548788563103,0.4345316934657712,0.033054503789841316,-0.09852281032407181,0.5965636063975921,-0.5121064940398754,0.4862021416956352,0.039291950617668256,4.1227747397132954e-11
19.200000000000003,-0.46438035902610797,0.43063074314042193,0.02598027913245418,-0.09534953599203409,0.6026449791885026,-0.5136326913453135,0.48807856753274265,0.036616971474394036,4.90106385428006e-11
19.3,-0.42378228352668396,0.42876288465132345,0.019654880280593073,-0.09089199562927144,0.6086483931796342,-0.5160791101618576,0.4889080485985388,0.03268823439665322,5.601255691470783e-11
19.400000000000002,-0.37650090826077887,0.42909650518398024,0.014274070174616682,-0.08517756499063817,0.6143585222979816,-0.5193001464708072,0.4887745531461786,0.028190186462655347,6.116788916773926e-11
19.5,-0.32328188876086067,0.4317033809060259,0.009926872225146462,-0.07822349131912221,0.6195917640912925,-0.5231053840956876,0.48786242975404814,0.02385134618038381,6.352022547928583e-11
19.6,-0.2649645207559425,0.4365458422908289,0.0066007078657120445,-0.07005486557488481,0.6242122395004361,-0.5272665176415061,0.4864381494926311,0.020271519092096763,6.251125164880037e-11
19.700000000000003,-0.2024685039765723,0.4434780746463362,0.004201074656656978,-0.06072300001032221,0.6281413038991638,-0.5315270448732606,0.48481797232358936,0.017799861679889208,5.819123570366848e-11
19.8,-0.1367794379406699,0.4522611924914071,0.0025802884798265128,-0.0503190959884209,0.6313597511695164,-0.5356162888941836,0.4833281449973109,0.016493775707734592,5.126558119005643e-11
19.900000000000002,-0.06893327846036748,0.46258920688633237,0.0015689036704356063,-0.03897969678410489,0.6339027332189782,-0.539267871850172,0.4822658430492064,0.016161062888052146,4.2957808212531115e-11
20.0,-5.388445916248355e-16,0.4741210027332184,0.0010039955039548095,-0.026882992770738107,0.6358485986125286,-0.5422407861085725,0.4818683808020756,0.016461403153469528,3.475343068894769e-11
20.1,0.06893327846036641,0.48651254032036656,0.0007504542968456521,-0.01423791397648081,0.637304154367029,-0.5443396331655882,0.4822954754575991,0.017027443496653687,2.8147381296693095e-11
20.200000000000003,0.13677943794067265,0.499444051465073,0.0007142027428900614,-0.0012701512778188187,0.6383897227928332,-0.5454302772106796,0.48362556359997305,0.017566464868128715,2.451385708820901e-11
20.3,0.20246850397657312,0.5126388673650215,0.0008487733912033354,0.011790093973816564,0.6392272895083155,-0.5454483659104513,0.4858637206689903,0.01791921447477596,2.5150025852816907e-11
20.400000000000002,0.264964520755945,0.5258729843907726,0.0011579129066155028,0.024715071484155426,0.639933923933764,-0.5444003698728807,0.48895675234449576,0.018073917432646865,3.144991382427015e-11
20.5,0.3232818887608582,0.5389765684716065,0.0016962587675194206,0.0372803097040858,0.6406208884433966,-0.5423588852675294,0.4928108204881718,0.01814891184761479,4.5091411733312554e-11
20.6,0.3765009082607795,0.5518295659059423,0.002567961857358695,0.04926160404858195,0.6413970435126761,-0.539454895113871,0.49730797373552754,0.01835943247862878,6.810136417163262e-11
20.700000000000003,0.4237822835266858,0.5643532931180708,0.00392057173137923,0.060432721386689696,0.6423738021074825,-0.5358691198162404,0.5023192379287263,0.018974699638128326,1.0270830361616977e-10
20.8,0.46438035902610847,0.5764988564957504,0.005930211456266517,0.07056864503948222,0.6436682696111015,-0.5318229892748954,0.5077128557611326,0.020260982302026102,1.5098560533207298e-10
20.900000000000002,0.4976548788563107,0.5882324053982132,0.008775407323577393,0.07945699807463412,0.6454014914238099,-0.5275681844330937,0.5133568995159254,0.022406050087096306,2.1439729271432685e-10
