j,l,ux,uy,uz,gx,gy,gz
-4,0,-0.48210666043187694,-0.0015158381250062697,0.0007766905464612957,4.345928478199923e-11,-5.2732415656286946e-11,-4.628691353814052e-11
-4,1,0.48125931916567927,0.0009577528694065991,0.0011275256224083012,5.060460210593032e-11,-9.283627686040852e-11,-1.5690085515551733e-10
-4,2,0.44409487262817926,0.0003021723322541702,0.00045371316434636747,4.75786424147806e-11,-1.8077279386949363e-10,1.7977879254726936e-10
-4,3,0.4069691684677517,-0.0008144339784616105,0.000829752038140157,-4.430275590827648e-13,-1.7435179515412624e-10,-7.797450756262374e-11
-4,4,0.3724273903563204,-0.0014520749538302184,0.0008974608290862575,9.865034310274634e-11,-2.059414930255521e-10,-1.4350995392042876e-10
-3,-2,-0.4080087528314944,-0.0036300098888912466,-0.0022150214929076784,-2.5476745387810473e-11,-4.2145854514674674e-11,-2.7842852936416085e-10
-3,-1,-0.44064238204156797,-0.005298233230297421,-0.0030222350969266744,-2.8950746314149178e-11,4.5264519042687024e-10,-1.482011405956607e-10
-3,0,-0.4813389909623573,-0.005979618308795003,-0.000776229667023351,-2.128862910608098e-10,-2.0061015175432129e-10,-1.490392271402685e-11
-3,1,0.47511135547404215,0.00013130555397395332,0.0005389431327246799,-1.1720198769826773e-10,1.7890108058166154e-10,-1.383554226047634e-10
-3,2,0.42922436014333876,-0.0007384805197483193,0.0020356869445244947,-3.2556823903462373e-10,-2.5443397388968947e-11,2.6983278458847515e-10
-3,3,0.3839045494498969,-0.003789731833932972,0.0035342339422615447,-8.876104712340904e-11,1.8029133307811973e-10,-6.535232251192458e-11
-3,4,0.34558445093571016,-0.0032683067447813988,0.004753353751027673,-2.0213064991854608e-10,2.4793788983706877e-12,1.0939850181345204e-10
-3,5,0.3173966778980557,-0.00017921827889208318,0.0018343553086188368,-2.2482729913897437e-10,-1.5815982985084576e-10,-1.7600138447343427e-10
-2,-3,-0.36206881333724233,-0.0031925844619564215,-0.0028394419755184107,8.636863359917646e-12,2.1179972619495002e-10,-1.1683769403358912e-10
-2,-2,-0.38544916805511,-0.008569592102063378,-0.00626111448281545,7.457127569523297e-11,-6.16998301408711e-11,6.25972138706965e-11
-2,-1,-0.42513951710867004,-0.012679753602870391,-0.007916276737280797,-1.6667223157185163e-12,-2.3954568710571333e-10,-2.2750302683394175e-10
-2,0,-0.481674956956394,-0.01328747252575777,-0.004006917971633248,-1.7003835839357606e-10,4.633553089827824e-11,2.785679673045216e-11
-2,1,0.4627908992519157,-0.002192099335115545,0.0008494897374488816,-1.5223622362725564e-10,2.0988003696098545e-10,-8.495550443687883e-11
-2,2,0.3998625895701098,-0.004462108605187772,0.005314952491828674,-2.001574635202008e-10,2.2937635645037258e-10,1.4670985433451467e-10
-2,3,0.34687571349169455,-0.007489341222457687,0.009903915525361288,-2.1155102929854008e-10,2.4579077792172277e-10,-5.571310166679888e-11
-2,4,0.3087556892563763,-0.002432263371594791,0.005081965713285851,-7.554742595394792e-11,7.659976819507364e-11,-1.7015714618567879e-10
-2,5,0.2845090436576333,-0.00017200623373348926,0.0012430129925476217,-4.156277648437179e-10,1.3867709064419032e-11,7.204013080519545e-11
-1,-3,-0.33012822425593175,-0.004361143686016956,-0.00411786306777693,9.857376026545239e-11,-3.7743878768953243e-10,-1.4506712844863934e-10
-1,-2,-0.3469876513958562,-0.011551047036251112,-0.00926675338933543,5.889135359926634e-11,-7.819756647764464e-11,1.7926297946058156e-10
-1,-1,-0.38686704501628005,-0.0189971384213833,-0.012999276935198784,2.001861133457683e-11,-2.0092124491943864e-10,-6.112826390902715e-11
-1,0,-0.4729967120113846,-0.022273575670682496,-0.007690133705530403,1.6450821260782789e-10,1.9645595566997187e-10,-1.8770156262615245e-10
-1,1,0.431722233972786,-0.006184865666967173,0.00018775717519648423,-2.2991700210361898e-10,3.772935436296976e-11,1.358807164009157e-11
-1,2,0.34867895508406943,-0.01017011064316142,0.012011171418905533,-1.7651373849271186e-10,3.2508364056216266e-10,8.307260782047798e-11
-1,3,0.29551766189183815,-0.005470830581923864,0.0056824017162203175,-2.2482272987733865e-11,5.855960161227358e-11,-2.5747016151045354e-10
-1,4,0.2650050345085738,-0.002487412446097279,0.0014905428173877585,-2.3197890136605892e-10,-1.1111345177283738e-10,-8.005555073020698e-11
-1,5,0.24927316838297742,-0.00014089706724141625,-0.00016922939672820022,-1.6312148160002593e-10,2.3771441195682974e-10,4.9573460787766255e-11
0,-4,-0.2902471281353983,0.00039084324020048346,-0.001656745678514103,5.183739808928278e-11,-5.214223245883498e-10,-4.3348287633027116e-10
0,-3,-0.29178013855877794,-0.00257700481866364,-0.0052570948935965174,1.5084320077740632e-11,4.0277874199974584e-10,-3.192380734762246e-11
0,-2,-0.2929522658347718,-0.0084582735416458,-0.010317875618828146,-1.6713504191745443e-10,3.0944316553593865e-10,3.2295817062322207e-10
0,-1,-0.3039098021300033,-0.015573548615464674,-0.01647671953572197,2.607830618117646e-12,1.1257078602611159e-10,8.428840958529804e-12
0,0,-0.3901434816974051,-0.020912411832089892,-0.012191803210673258,5.3531169514481336e-11,3.3652919340099174e-10,1.7247277217524726e-10
0,1,0.3526717243199631,-0.006138455744578356,0.006000371408632077,-2.372309891932045e-10,2.2109897246380683e-11,3.676237092520296e-11
0,2,0.2688085333040486,-0.0019861196229652295,0.0049905839614386265,-5.683073456275167e-11,-3.400415539422941e-11,-4.754380916738299e-11
0,3,0.2345323054811404,-0.0030745135599549644,0.0018789786565325663,-1.6534018598690636e-10,-3.2963104468208826e-11,1.807261501909907e-10
0,4,0.22078836302184834,-0.002013688320577636,-0.00032339260504610825,-1.781571036529872e-10,3.376897893259123e-11,-4.7053868613977645e-11
0,5,0.21419011591606332,-0.0010285745764351368,-0.0008765246588378538,-9.432374499518392e-11,1.3182151550883425e-10,2.1597550831087275e-10
1,-4,-0.25660121439211797,0.0016507545392927768,0.0006838907278629765,-3.1577875730937066e-11,1.539541757966667e-11,2.5584251731047836e-11
1,-3,-0.25133643336675865,0.00044790592085887485,0.0004892273328789794,-1.4517508722944328e-10,1.2461188331203132e-11,3.33233241348041e-10
